Mach,alpha,cr,ci,omega_i,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_edge_frac,max_center_jump,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,source_file
1.8,0.11,0.7615399999999999,1.1966120000000002e-05,1.3162732000000002e-06,5.1683040452464086e-09,0.6,0.85,1e-05,0.002,rejected,,-64.45510021312357,8.762966744692925e-17,600.0,exact_log_amplitude_match,-124.06454953941052,8.369265381977635e-16,1200.0,exact_log_amplitude_match,0.8018784456520975,0.2081311652419055,1.6060144762502009,181.00343897029413,0.8018784456520973,0.2081311652419055,1.6060144762502004,181.00343897029407,0.0039971419434666,0.9740810523168676,0.9740465842635652,31.02370086204626,0.1452436404507556,0.9802830064807996,0.9828729998115484,32.590499185071614,True,0.8018784456520975,0.9802830064807996,1.6060144762502009,181.00343897029413,0.0914743047944049,0.0914743047944049,0.0021159407276626,0.0503629695205964,0.0914743047944049,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.11000_candidates.csv
1.8,0.12,0.7615399999999999,1.331136e-05,1.5973632e-06,5.687866975011403e-09,0.6,0.85,1e-05,0.002,rejected,,-69.86191974505742,1.1001844795219956e-16,600.0,exact_log_amplitude_match,-134.8902262042032,9.858578139004733e-16,1200.0,exact_log_amplitude_match,0.7901102747705189,0.2214860854883301,1.5838128510367349,193.80304568562383,0.790110274770519,0.2214860854883304,1.5838128510367353,193.80304568562383,0.004389285484603,0.9720548410133985,0.972017344532952,26.27814699624865,0.1463956593629659,0.9790766135486804,0.9816634383001094,34.7785741784418,True,0.790110274770519,0.9790766135486804,1.5838128510367353,193.80304568562383,0.0953218204873084,0.0953218204873084,0.0029694579950671,0.0529189235974057,0.0953218204873084,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.12000_candidates.csv
1.8,0.13,0.7615399999999999,1.0310440000000002e-05,1.3403572000000005e-06,5.9858401126580795e-09,0.6,0.85,1e-05,0.002,rejected,,-75.26959813580388,1.4673981899439375e-16,600.0,exact_log_amplitude_match,-145.71737410831915,1.1248832893603749e-15,1200.0,exact_log_amplitude_match,0.7780922048443117,0.2360775644681501,1.559105875717166,206.43921865180383,0.7780922048443116,0.2360775644681502,1.559105875717166,206.43921865180383,0.0047397422307256,0.9701344847116594,0.9700946808674252,22.91001927301952,0.1461040731310175,0.9778501494097694,0.980434130890611,36.64350802556645,True,0.7780922048443117,0.9778501494097694,1.559105875717166,206.43921865180383,0.0999097510779396,0.0999097510779397,0.0032053573535586,0.0555815403131904,0.0999097510779397,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.13000_candidates.csv
1.8,0.14,0.7615399999999999,1.2793960000000002e-05,1.7911544000000005e-06,6.597217151891537e-09,0.6,0.85,1e-05,0.002,rejected,,-80.67669502952185,1.5288697945642963e-16,600.0,exact_log_amplitude_match,-156.54313500614404,1.142835832567154e-15,1200.0,exact_log_amplitude_match,0.7685006664909969,0.2471284053080052,1.5410831756857093,218.50735481453268,0.7685006664909968,0.2471284053080051,1.541083175685709,218.5073548145328,0.0051552155429883,0.9674612087526988,0.9674185307516088,19.64591733866094,0.1477677047764571,0.9759957691279344,0.9785763515377836,38.80263653458925,True,0.7685006664909969,0.9759957691279344,1.5410831756857093,218.5073548145328,0.1025238698480483,0.1025238698480483,0.0023424878305163,0.0572158604163738,0.1025238698480483,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.14000_candidates.csv
1.8,0.15,0.7615399999999999,1.1966120000000002e-05,1.7949180000000002e-06,7.0289783049200704e-09,0.6,0.85,1e-05,0.002,rejected,,-86.08450339362777,2.2002212277715995e-16,600.0,exact_log_amplitude_match,-167.37011610677115,1.4021097989827018e-15,1200.0,exact_log_amplitude_match,0.7569529157566977,0.2608649414154679,1.5183814869102754,230.381701645306,0.7569529157566975,0.2608649414154679,1.5183814869102752,230.381701645306,0.0054964236521033,0.965646814430998,0.9656022620316258,17.46090051588584,0.1472304272099221,0.9748313490371628,0.9774090208209122,40.44274239879558,True,0.7569529157566977,0.9748313490371628,1.5183814869102754,230.381701645306,0.1047395717043723,0.1047395717043723,0.0019152287041932,0.0583853071024838,0.1047395717043723,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.15000_candidates.csv
1.8,0.16,0.7615399999999999,1.0604960000000002e-05,1.6967936000000005e-06,7.386660103591504e-09,0.6,0.85,1e-05,0.002,rejected,,-91.49260904017082,2.81830722198119e-16,600.0,exact_log_amplitude_match,-178.19751045145728,1.6129554915442766e-15,1200.0,exact_log_amplitude_match,0.7479735458627186,0.2722874724636352,1.498634159214537,242.10508404338057,0.7479735458627187,0.2722874724636353,1.498634159214537,242.10508404338063,0.0058862014339188,0.963437209700868,0.9633904889448884,15.38259499594516,0.1480204609084203,0.973346408220828,0.9759207992007224,42.31120908244482,True,0.7479735458627187,0.973346408220828,1.498634159214537,242.10508404338063,0.1090712974160601,0.1090712974160601,0.002618846959886,0.0610610928961907,0.1090712974160601,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.16000_candidates.csv
1.8,0.17,0.7615399999999999,1.003184e-05,1.7054128000000005e-06,7.795484353093977e-09,0.6,0.85,1e-05,0.002,rejected,,-96.90075383902725,3.218983089321729e-16,600.0,exact_log_amplitude_match,-189.0248224687842,1.7612661106247033e-15,1200.0,exact_log_amplitude_match,0.7385594283414719,0.2839460716122018,1.4813211242045357,253.4823577154583,0.7385594283414718,0.2839460716122019,1.4813211242045357,253.48235771545825,0.0062692586781182,0.9617876929914057,0.9617388843973372,13.676054419586132,0.1485914851579064,0.9724289505804132,0.9749999373339954,44.07287254903208,True,0.7385594283414719,0.9724289505804132,1.4813211242045357,253.4823577154583,0.1125086540407555,0.1125086540407553,0.0024609591682722,0.0631468544960589,0.1125086540407555,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.17000_candidates.csv
1.8,0.18,0.7615399999999999,1.229248e-05,2.2126464e-06,8.4167110104888e-09,0.6,0.85,1e-05,0.002,rejected,,-102.30847183665064,3.597146599120164e-16,600.0,exact_log_amplitude_match,-199.85114023540177,1.8831195146037723e-15,1200.0,exact_log_amplitude_match,0.7299380620074454,0.2940308551057513,1.4657956043892832,264.38346147082603,0.7299380620074454,0.2940308551057516,1.4657956043892832,264.3834614708261,0.0066658182840641,0.9595626796358904,0.9595119226740332,12.176976458180112,0.149429453089091,0.9709283743856708,0.9734958807155586,45.85426949952613,True,0.7299380620074454,0.9709283743856708,1.4657956043892832,264.3834614708261,0.1128567466106794,0.1128567466106793,0.0025496609402598,0.0636142283635912,0.1128567466106794,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.18000_candidates.csv
1.8,0.19,0.7615399999999999,1e-05,1.9e-06,8.760530567169477e-09,0.6,0.85,1e-05,0.002,rejected,,-107.71724536399294,3.8581043297106284e-16,600.0,exact_log_amplitude_match,-210.6794466136101,3.639427764089016e-15,1200.0,exact_log_amplitude_match,0.7213443063340909,0.3053671225198886,1.4480487294987323,275.4498300089862,0.7213443063340909,0.3053671225198888,1.4480487294987323,275.4498300089862,0.0070251880230653,0.9577723969183812,0.957720407061718,11.030740394120842,0.1493996823693561,0.9697498308750786,0.9723141359200386,47.3441850538912,True,0.7213443063340909,0.9697498308750786,1.4480487294987323,275.4498300089862,0.1138917270916696,0.1138917270916696,0.0040759964252113,0.0642772380754677,0.1138917270916696,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.19000_candidates.csv
1.8,0.2,0.7615399999999999,1.082784e-05,2.165568e-06,9.227846690307854e-09,0.6,0.85,1e-05,0.002,rejected,,-113.12546482875376,4.455223087505971e-16,600.0,exact_log_amplitude_match,-221.5065408597073,2.193129871655028e-15,1200.0,exact_log_amplitude_match,0.7130396090574684,0.315483091995588,1.4319908668468666,285.9799770586335,0.7130396090574682,0.3154830919955881,1.4319908668468662,285.97997705863344,0.0074147086481581,0.9561058091188332,0.9560521843720052,9.95376780845329,0.1500249206881549,0.9687899090743012,0.9713505887933152,48.9734292743866,True,0.7130396090574684,0.9687899090743012,1.4319908668468666,285.9799770586335,0.1170951936479512,0.1170951936479513,0.0032725564565158,0.0662547043425981,0.1170951936479513,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.20000_candidates.csv
1.8,0.21,0.7615399999999999,1.200592e-05,2.5212432e-06,9.79248215139479e-09,0.6,0.85,1e-05,0.002,rejected,,-118.53366928179878,4.87851214136733e-16,600.0,exact_log_amplitude_match,-232.3335175631904,2.350216490900553e-15,1200.0,exact_log_amplitude_match,0.705491896501635,0.3247068878611828,1.417127870993187,296.2736777953877,0.705491896501635,0.324706887861183,1.4171278709931867,296.2736777953878,0.0078058574823677,0.9541233535504908,0.9540684489300972,9.019150511931048,0.1506410661626435,0.9674725430513126,0.9700296509913258,50.560477724647136,True,0.705491896501635,0.9674725430513126,1.417127870993187,296.2736777953878,0.1194608754803859,0.119460875480386,0.0029569332280555,0.0677773548870194,0.119460875480386,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.21000_candidates.csv
1.8,0.22,0.7615399999999999,1e-05,2.2e-06,1.0078967117366938e-08,0.6,0.85,1e-05,0.002,rejected,,-123.94271655635228,6.6756131355102335e-16,600.0,exact_log_amplitude_match,-243.1621074538136,2.4210063446485523e-15,1200.0,exact_log_amplitude_match,0.6991130009931288,0.3338063178826165,1.4033324245999588,306.80624332707475,0.6991130009931289,0.3338063178826166,1.403332424599959,306.8062433270747,0.008208069191741,0.9523280639852552,0.9522720172614476,8.199796298765536,0.1514316619877155,0.9663380252298616,0.9688914776392304,52.17105143334366,True,0.6991130009931289,0.9663380252298616,1.403332424599959,306.80624332707475,0.1211105023777368,0.1211105023777369,0.0037752912799051,0.0689439207825275,0.1211105023777369,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.22000_candidates.csv
1.8,0.23,0.7615399999999999,1e-05,2.3000000000000004e-06,1.0552542981363365e-08,0.6,0.85,1e-05,0.002,rejected,,-129.35134190299914,7.680106093157518e-16,600.0,exact_log_amplitude_match,-253.98979602189763,2.6680048930864284e-15,1200.0,exact_log_amplitude_match,0.6902963257351188,0.3445072492489254,1.386796912709595,316.6687811067932,0.6902963257351187,0.3445072492489255,1.386796912709595,316.6687811067931,0.0085451150085854,0.951140932166214,0.9510843778586094,7.584662724124609,0.1510135470594199,0.965711450086609,0.968261469453465,53.30755150354552,True,0.6902963257351188,0.965711450086609,1.386796912709595,316.6687811067932,0.1242265554113329,0.1242265554113328,0.0042907347006239,0.0706808992122168,0.1242265554113329,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.23000_candidates.csv
1.8,0.24,0.7615399999999999,1.486356e-05,3.5672544e-06,1.1497332698895076e-08,0.6,0.85,1e-05,0.002,rejected,,-134.75868264209464,8.203293059525839e-16,600.0,exact_log_amplitude_match,-264.81487161453805,5.954784529270876e-15,1200.0,exact_log_amplitude_match,0.6819688871604598,0.3529800791236538,1.373572520588192,325.6460589051637,0.6819688871604597,0.3529800791236536,1.373572520588192,325.64605890516367,0.0089109855738038,0.9494103015792158,0.949353101557881,6.977479246501001,0.1511471745943374,0.9645982617729244,0.9671445950338846,54.59805013482302,True,0.6819688871604598,0.9645982617729244,1.373572520588192,325.6460589051637,0.1268548387965954,0.1268548387965954,0.0035659880074755,0.0722838502135432,0.1268548387965954,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.24000_candidates.csv
1.8,0.25,0.7615399999999999,1.009552e-05,2.52388e-06,1.1499312811251391e-08,0.6,0.85,1e-05,0.002,rejected,,-140.1686869004538,6.546056269572515e-16,600.0,exact_log_amplitude_match,-275.6452402902638,2.908800518773992e-15,1200.0,exact_log_amplitude_match,0.6773816348527828,0.361253028972869,1.360729592282045,336.13350006405324,0.6773816348527827,0.3612530289728689,1.3607295922820453,336.13350006405324,0.0093214648363082,0.9477713697047504,0.9477137345673484,6.411227032116671,0.1520180174959978,0.9635623521830712,0.96610495917063,56.11792114686886,True,0.6773816348527828,0.9635623521830712,1.3607295922820453,336.13350006405324,0.1279619756274395,0.1279619756274396,0.0037203579299742,0.0730740842717446,0.1279619756274396,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.25000_candidates.csv
1.8,0.26,0.7615399999999999,1.7140120000000004e-05,4.456431200000001e-06,1.2753716398037936e-08,0.6,0.85,1e-05,0.002,rejected,,-145.57532401826688,6.763996735757674e-16,600.0,exact_log_amplitude_match,-286.468855102153,2.938903989069906e-15,1200.0,exact_log_amplitude_match,0.6672939926777383,0.3703297168378905,1.3461156821580271,344.00755290839766,0.6672939926777383,0.3703297168378902,1.346115682158027,344.00755290839777,0.0096410100463956,0.9465561995213672,0.9464983768900448,5.979306006647152,0.1514158034603656,0.9629175794027706,0.9654564499222824,57.038059155134,True,0.6672939926777383,0.9629175794027706,1.3461156821580271,344.00755290839777,0.1293135449646034,0.1293135449646035,0.003900618270192,0.0738833553803692,0.1293135449646035,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.26000_candidates.csv
1.8,0.27,0.7615399999999999,1.0604960000000002e-05,2.8633392000000005e-06,1.25166536246639e-08,0.6,0.85,1e-05,0.002,rejected,,-150.98598750744466,6.247203141110188e-16,600.0,exact_log_amplitude_match,-297.30050865428456,4.22083246688288e-15,1200.0,exact_log_amplitude_match,0.6634866279966585,0.3784860537944715,1.3346236885067992,354.5193182131744,0.6634866279966584,0.3784860537944713,1.3346236885067992,354.51931821317424,0.0100571416330936,0.945189296702734,0.9451313555637728,5.527959443209055,0.1523422192036026,0.9621358054799202,0.964670814016622,58.50346757226837,True,0.6634866279966585,0.9621358054799202,1.3346236885067992,354.5193182131744,0.1320071583136617,0.1320071583136617,0.0041468963475404,0.0755391444018169,0.1320071583136617,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.27000_candidates.csv
1.8,0.28,0.7615399999999999,1.035024e-05,2.8980672000000003e-06,1.294184666841774e-08,0.6,0.85,1e-05,0.002,rejected,,-156.3948002033909,6.736333439974367e-16,600.0,exact_log_amplitude_match,-308.12845885789915,4.625187383819268e-15,1200.0,exact_log_amplitude_match,0.6575615098467311,0.3862362377390022,1.3222778146247745,363.5914866291218,0.6575615098467311,0.3862362377390022,1.322277814624774,363.5914866291217,0.010437633521841,0.9438013179578526,0.9437435288912808,5.141915211234428,0.1527001559654911,0.9613129994602272,0.9638441447839594,59.71969541338492,True,0.6575615098467311,0.9613129994602272,1.3222778146247745,363.5914866291218,0.1339485245751575,0.1339485245751575,0.0043396099100016,0.0767635919095834,0.1339485245751575,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.28000_candidates.csv
1.8,0.29,0.7615399999999999,1.010348e-05,2.9300092e-06,1.3417319689534173e-08,0.6,0.85,1e-05,0.002,rejected,,-161.80361100938134,8.256612882101746e-16,600.0,exact_log_amplitude_match,-318.9564103127314,3.652925599854837e-15,1200.0,exact_log_amplitude_match,0.651327664554757,0.3941999965408795,1.3099205693676277,372.4064731911005,0.6513276645547569,0.3941999965408796,1.3099205693676277,372.4064731911003,0.0108017968140988,0.9425921537604038,0.9425348148725056,4.807630738242241,0.1528191312354028,0.9606365121527046,0.9631638107512144,60.79199424241046,True,0.651327664554757,0.9606365121527046,1.3099205693676277,372.4064731911005,0.1350210593968776,0.1350210593968776,0.0044984673328465,0.0774290324296893,0.1350210593968776,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.29000_candidates.csv
