Mach,alpha,cr,ci,omega_i,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_edge_frac,max_center_jump,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,source_file
1.8,0.02,0.7615399999999999,0.005,0.0001,7.870965846207248e-06,0.6,0.85,0.005,0.02,rejected,,-15.693643657872794,1.8899212936267013e-19,600.0,exact_log_amplitude_match,-26.41884918339312,6.870648298854524e-18,1200.0,exact_log_amplitude_match,0.7592927677476399,0.0469117648841947,1.7212000538081518,32.75203645980786,0.7592927677476398,0.0469117648841948,1.7212000538081518,32.75203645980788,0.0005710772652047,0.9936162578443292,0.9936122665723788,223.06009656973575,0.1130149305578902,0.9926342101383552,0.995248026341702,6.452922319036555,True,0.7592927677476399,0.9936162578443292,1.7212000538081518,223.06009656973575,0.0236603612132135,0.0236603612132135,5.924828588645125e-07,0.0125047530262715,0.0236603612132135,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.02000_candidates.csv
1.8,0.02,0.405096,0.015,0.0003,2.3233023232472508e-05,0.4,0.65,0.015,0.06,rejected,,-5.53744332045401,5.2781995313182976e-21,600.0,exact_log_amplitude_match,-6.076189466073054,2.0792419058733183e-20,1200.0,exact_log_amplitude_match,0.4940834476279216,1.740139862112301e-05,1.4125470203353288,1.9599950415808407,0.4940834476279216,1.740139862103155e-05,1.4125470203353292,1.959995041580841,0.0059443180574081,0.0079062932564058,0.016994353484678,1.191961331246827,0.4952512942547212,0.0026562948396154,1.4158858050706111,12.117520090884058,True,0.4952512942547212,0.0079062932564058,1.4158858050706111,12.117520090884058,0.0121535979796166,0.0121535979796166,0.0004076416622869,0.0179467733847358,0.0179467733847358,edge_not_decayed;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.02000_candidates.csv
1.8,0.03,0.7615399999999999,2.686724e-05,8.060172e-07,1.752511706233394e-09,0.6,0.85,1e-05,0.002,rejected,,-21.20993008436134,1.4160642988634348e-18,600.0,exact_log_amplitude_match,-37.46654389051295,3.228183094931785e-17,1200.0,exact_log_amplitude_match,0.93079432434667,0.0683000150002273,1.8517233912547997,59.319649849719966,0.9307943243466702,0.0683000150002275,1.8517233912548,59.31964984971998,0.0010825842290888,0.99367555416771,0.9936676331766358,169.43797831305395,0.1429667447874914,0.9935462428210358,0.9961568188270128,11.549340771719605,True,0.9307943243466702,0.99367555416771,1.8517233912548,169.43797831305395,0.0451441141069023,0.0451441141069023,0.0087951387271498,0.0249475837096835,0.0451441141069023,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.03000_candidates.csv
1.8,0.03,0.7615399999999999,0.001,3e-05,4.73136524929083e-07,0.6,0.85,0.001,0.008,rejected,,-21.17673781011012,1.4390688673366006e-18,600.0,exact_log_amplitude_match,-37.400166027100425,2.40175075359902e-17,1200.0,exact_log_amplitude_match,0.8705715024530285,0.0687139623287287,1.8061915108406408,55.5487349168132,0.8705715024530286,0.0687139623287286,1.8061915108406412,55.54873491681322,0.0010060476551646,0.9932539646634464,0.9932461279347686,175.55250641970483,0.1328567287180957,0.99310364346972,0.9957145338172642,10.795968576236932,True,0.8705715024530286,0.9932539646634464,1.8061915108406412,175.55250641970483,0.0439506085653756,0.0439506085653756,0.0001672502290202,0.0233830691402195,0.0439506085653756,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.03000_candidates.csv
1.8,0.03,0.411172,0.01886432,0.0005659296,1.3434444686056962e-06,0.4,0.65,0.005,0.02,rejected,,-6.1154413798177,1.5453943871815274e-20,600.0,exact_log_amplitude_match,-7.23342320380946,9.77585230407248e-21,1200.0,exact_log_amplitude_match,0.264785387386849,2.255627974957168e-05,1.184947648423341,2.4853476711260787,0.264785387386849,2.2556279749627006e-05,1.1849476484233412,2.4853476711260782,0.004775969272848,0.0003198215021238,0.021373058440477,1.1668429199315584,0.2658380217622569,0.0026137208669662,1.1896583188865704,16.74082412166207,True,0.2658380217622569,0.0026137208669662,1.1896583188865704,16.74082412166207,0.0183276649876678,0.0183276649876678,0.0009165783845013,0.0271708742189796,0.0271708742189796,edge_not_decayed;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.03000_candidates.csv
1.8,0.03,0.411172,0.0188735999999999,0.0005662079999999,1.393205139338164e-06,0.4,0.65,0.015,0.06,rejected,,-6.115936132146162,1.545615220903335e-20,600.0,exact_log_amplitude_match,-7.234414373766834,9.739792919300551e-21,1200.0,exact_log_amplitude_match,0.2646122462939788,2.2563892626465843e-05,1.184662694913566,2.485506579159241,0.2646122462939788,2.2563892626480287e-05,1.184662694913566,2.4855065791592423,0.0047726317774268,0.00039278387386,0.0213669582661535,1.1668158144404304,0.2656647534573665,0.002600033335403,1.1893747442992528,16.739949620411338,True,0.2656647534573665,0.002600033335403,1.1893747442992528,16.739949620411338,0.0183229219218262,0.0183229219218261,0.000916310889979,0.0271636082839491,0.0271636082839491,edge_not_decayed;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.03000_candidates.csv
1.8,0.03,0.7615399999999999,0.005,0.00015,1.1764277019360707e-05,0.6,0.85,0.005,0.02,rejected,,-21.041091511152032,1.4724884028453385e-18,600.0,exact_log_amplitude_match,-37.12889979938158,2.1793468253389448e-17,1200.0,exact_log_amplitude_match,0.6626949584323648,0.0684695124696595,1.6449269366425938,43.07781278306337,0.6626949584323648,0.0684695124696596,1.6449269366425936,43.077812783063386,0.0007656977841023,0.9910519634313236,0.9910441337563224,190.02357375857065,0.1011141508040074,0.990881275592542,0.9934929258073008,8.372841660989188,True,0.6626949584323648,0.9910519634313236,1.6449269366425938,190.02357375857065,0.0394071095371722,0.0394071095371722,1.4911562235124133e-05,0.0209462863659983,0.0394071095371722,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.03000_candidates.csv
1.8,0.03,0.76064,0.015,0.00045,0.0001044915996022,0.6,0.85,0.015,0.06,rejected,,-20.693719036529615,1.6015322153119192e-18,600.0,exact_log_amplitude_match,-36.434120244540416,2.3054803952933452e-17,1200.0,exact_log_amplitude_match,0.335602609775509,0.0662302144105553,1.30796522762178,25.303586459394516,0.335602609775509,0.0662302144105555,1.3079652276217806,25.30358645939452,0.0003911855268827,0.985463381568281,0.9854555195883786,210.6267824761268,0.0516823770023259,0.9852508913435398,0.9878668260004948,4.978826639885157,True,0.335602609775509,0.985463381568281,1.3079652276217806,210.6267824761268,0.030054881109779,0.0300548811097791,7.504095314026442e-07,0.0160592206702433,0.0300548811097791,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.03000_candidates.csv
1.8,0.04,0.7615399999999999,1e-05,4.0000000000000003e-07,1.8117290914893114e-09,0.6,0.85,1e-05,0.002,rejected,,-26.614833601198484,4.940589852946397e-18,600.0,exact_log_amplitude_match,-48.29108649642368,6.919205812119234e-17,1200.0,exact_log_amplitude_match,0.9158810189466048,0.0849306280473943,1.827984185642578,77.06140575110136,0.9158810189466046,0.0849306280473942,1.827984185642578,77.06140575110138,0.0015213054150743,0.9936295101297874,0.9936169857845448,120.73467263342468,0.150854416740905,0.9945188946280497,0.9971262284517208,15.05758836128918,True,0.9158810189466048,0.9945188946280497,1.827984185642578,120.73467263342468,0.0578009358029643,0.0578009358029644,0.0376344859052275,0.0553726114447691,0.0578009358029644,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.04000_candidates.csv
1.8,0.04,0.7615399999999999,0.001,4e-05,6.286536351467863e-07,0.6,0.85,0.001,0.008,rejected,,-26.569808954705508,4.326855191041983e-18,600.0,exact_log_amplitude_match,-48.20104657715615,4.895885856002131e-17,1200.0,exact_log_amplitude_match,0.832964253700295,0.0892525258421589,1.7684252873653123,70.50676367951027,0.832964253700295,0.089252525842159,1.768425287365312,70.50676367951027,0.0013135942392454,0.9906625869476556,0.990651003062618,139.75062322700515,0.1302306359123558,0.9913281572244326,0.993936770007418,13.535878041314296,True,0.832964253700295,0.9913281572244326,1.7684252873653123,139.75062322700515,0.0557952336608432,0.0557952336608432,0.0002802858317392,0.0298449690129757,0.0557952336608432,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.04000_candidates.csv
1.8,0.04,0.417308,0.0224699999999999,0.0008988,1.4553125447845597e-06,0.4,0.65,0.015,0.06,rejected,,-6.953367170103541,1.6821233426948167e-20,600.0,exact_log_amplitude_match,-8.911024355121258,9.540193651091751e-20,1200.0,exact_log_amplitude_match,0.1214069786894551,3.100846890967157e-05,0.9889042178983352,2.7951653276539217,0.1214069786894551,3.100846890974232e-05,0.9889042178983352,2.795165327653921,0.0029065002493582,0.0005599792923559,0.0236745069100595,1.14667801656172,0.1221062163639916,0.0026089169913989,0.9945997643416024,20.24148786589753,True,0.1221062163639916,0.0026089169913989,0.9945997643416024,20.24148786589753,0.0198775700329044,0.0198775700329044,0.0013111024512861,0.0295295856583556,0.0295295856583556,edge_not_decayed;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.04000_candidates.csv
1.8,0.04,0.4172039999999999,0.0224699999999999,0.0008988,6.627690622916271e-06,0.2,0.45,0.015,0.06,rejected,,-6.949291767008915,1.683932371598039e-20,600.0,exact_log_amplitude_match,-8.902863496653948,9.461239908489507e-20,1200.0,exact_log_amplitude_match,0.1214036085993526,3.0933448095741614e-05,0.988863223166382,2.791404995098457,0.1214036085993526,3.093344809565711e-05,0.988863223166382,2.7914049950984574,0.0029042886717534,0.0010658659246427,0.0236561687917658,1.1481657379708616,0.1221028043757384,0.0023956942435607,0.994558350296489,20.172868534857766,True,0.1221028043757384,0.0023956942435607,0.994558350296489,20.172868534857766,0.0198749798150572,0.0198749798150572,0.0013104617760909,0.0295225586329498,0.0295225586329498,edge_not_decayed;adjacent_jump_too_large,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/point_results/M1.80_alpha0.04000_candidates.csv
