alpha,Mach,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,blumen_target_available,n_seeds,n_candidates,n_success_candidates,n_spectral_success_candidates,n_mode_success_candidates,best_seed_name,best_shooting_cr,best_shooting_ci,best_shooting_omega_i,best_err_cr_abs,best_err_ci_abs,best_err_ci_rel,best_stage1_mismatch,best_stage2_mismatch,best_ln_p_start_right,best_spectral_success,best_mode_success,best_success,best_status,best_selection_metric,best_selection_metric_name,best_retry_index,best_used_cr_half_window,best_used_ci_half_window,best_y_limit,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction,left_mass_fraction,right_mass_fraction,p_left_boundary_amp_fraction,p_right_boundary_amp_fraction,p_edge_amp_fraction_max,rho_left_boundary_amp_fraction,rho_right_boundary_amp_fraction,rho_edge_amp_fraction_max,u_left_boundary_amp_fraction,u_right_boundary_amp_fraction,u_edge_amp_fraction_max,v_left_boundary_amp_fraction,v_right_boundary_amp_fraction,v_edge_amp_fraction_max,left_relative_mach,left_relative_regime,right_relative_mach,right_relative_regime,edge_amp_fraction_max,left_boundary_amp_fraction,right_boundary_amp_fraction,max_field_edge_amp_fraction,box_truncation_suspect_p,box_truncation_suspect_any_field,exception
0.1,1.3,0.22260820592668665,0.09037979040248759,True,True,True,7,84,84,84,84,generic_02,0.21988281249999997,0.09095703124999999,0.009095703124999998,0.0027253934266866786,0.0005772408475124002,0.006386835430152895,0.0011598612858099322,1.3263230331151929e-18,-14.668528506524012,True,True,True,validated,0.002498242117878519,distance_to_blumen,0,0.06,0.03,526.6740283067064,54.31470748098034,80.05473603512044,0.23148783094599046,3.87037808027065,4.50267806626897,0.23148783094599046,0.15237322041173298,0.6831262302117488,0.3168531115573924,0.000337858602916551,2.1367140383522053e-08,0.000337858602916551,0.00033785860291655096,2.136714038352205e-08,0.00033785860291655096,3.217204567253342e-05,3.1689851154519588e-09,3.217204567253342e-05,0.00035203718267979857,1.3665578282201902e-08,0.00035203718267979857,1.5902498123331952,supersonic_relative,1.021022356819753,supersonic_relative,0.000337858602916551,0.000337858602916551,2.1367140383522053e-08,0.00035203718267979857,False,False,
0.125,1.3,0.24681618657964915,0.07936954287078576,True,True,True,7,84,84,84,84,generic_04,0.2506901041666667,0.080556640625,0.010069580078125,0.00387391758701755,0.0011870977542142308,0.014956590541876185,8.001768848333606e-06,1.854316623367504e-20,-19.35401087866093,True,True,True,validated,0.004938178190301105,distance_to_blumen,0,0.1,0.015,482.83983767253704,49.755687015219216,74.1375897837509,0.2654764068259281,3.839154940907175,4.475504344541259,0.2654764068259281,0.17396224933639975,0.7290812366729786,0.2708988969430386,0.00033782510874358254,1.9716245057276457e-10,0.00033782510874358254,0.00033782510874358254,1.971624505727646e-10,0.00033782510874358254,3.902493074965837e-05,3.7876190132108454e-11,3.902493074965837e-05,0.00035325034841374804,1.2260350643069205e-10,0.00035325034841374804,1.6292662563944453,supersonic_relative,0.9797159945917505,subsonic_relative,0.00033782510874358254,0.00033782510874358254,1.9716245057276457e-10,0.00035325034841374804,False,False,
0.15,1.3,0.2568936438445621,0.06839717044667962,True,True,True,7,84,84,84,84,generic_02,0.26790364583333337,0.06990234374999998,0.010485351562499997,0.011010001988771279,0.0015051733033203674,0.02200636800456176,1.289900412734832e-05,3.018994956742005e-19,-24.246969690473712,True,True,True,validated,0.007148301503368833,distance_to_blumen,0,0.1,0.03,467.19487517550857,48.57350451763141,72.69489413431181,0.2835030332253613,3.8116623601032793,4.451285176874301,0.2835030332253613,0.1852974865083373,0.7641924906544204,0.23578781518088723,0.0003378562324008279,1.478697044323632e-12,0.0003378562324008279,0.00033785623240082795,1.4786970443236322e-12,0.00033785623240082795,4.561248406149472e-05,3.446968334627168e-13,4.561248406149472e-05,0.00035371582466219297,9.100350959156526e-13,0.00035371582466219297,1.6507778553751113,supersonic_relative,0.9560538070441004,subsonic_relative,0.0003378562324008279,0.0003378562324008279,1.478697044323632e-12,0.00035371582466219297,False,False,
0.175,1.3,0.26483123276169723,0.05764109072460976,True,True,True,7,84,42,84,42,generic_02,0.21988281249999997,0.05598437500000002,0.009797265625000003,0.044948420261697264,0.0016567157246097433,0.02874192184400167,0.01895882470305875,2.1517522051572467e-19,-18.429344808033036,True,True,True,validated,0.017070719702678653,distance_to_blumen,0,0.06,0.008,488.05844626188764,50.321964837123716,74.84002659833098,-0.0017020544680473515,3.845141036580588,4.48124913893819,-0.0017020544680473515,0.17053613899276804,0.7230894841703727,0.2768905486208783,0.0003379911559747923,4.972960283772409e-10,0.0003379911559747923,0.0003379911559747923,4.972960283772409e-10,0.0003379911559747923,5.3653769653792206e-05,1.2325642788727969e-10,5.3653769653792206e-05,0.00035315497786344517,2.537784336163011e-10,0.00035315497786344517,1.5875168256576733,supersonic_relative,1.0167604728972386,supersonic_relative,0.0003379911559747923,0.0003379911559747923,4.972960283772409e-10,0.00035315497786344517,False,False,
0.2,1.3,0.2727688216788323,0.04671105940369977,True,True,True,7,84,38,80,42,generic_00,0.26232910156250017,0.05157768554687499,0.010315537109374998,0.010439720116332152,0.004866626143175221,0.10418573685335335,0.011481015899134138,1.6726103028849283e-20,-29.665627391285007,True,True,True,validated,0.01980645855275836,distance_to_blumen,1,0.17500000000000002,0.02625,473.37214076113275,49.892921127898305,74.69629178775678,-0.0015736314171241783,3.7874079260760505,4.429350813819861,-0.0015736314171241783,0.18704561083388144,0.7945744471572745,0.20540462849054597,0.0003382701513449167,6.563232798629933e-15,0.0003382701513449167,0.00033827015134491663,6.563232798629933e-15,0.00033827015134491663,5.864816670573536e-05,1.9441140597744438e-15,5.864816670573536e-05,0.00035351342152652236,3.5250862629257038e-15,0.00035351342152652236,1.6423970838148596,supersonic_relative,0.9613134006977399,subsonic_relative,0.0003382701513449167,0.0003382701513449167,6.563232798629933e-15,0.00035351342152652236,False,False,
