point_id,direction,step_index,Mach,eta,alpha,ci_seed,gep_cr,gep_ci,adjacent_overlap,selection_basis,selection_source,n_finite_modes
OFFGRID_0323,low_to_target,0,0.2647401391675447,0.92,0.8871742074334376,0.05058642223435744,-9.611809035805088e-14,0.05051970865852305,,pinn_seed_start,nearest_to_target,267
OFFGRID_0323,low_to_target,1,0.2647401391675447,0.9224766498435091,0.8895624898921389,0.050380625468659415,4.096652445687077e-13,0.048924860561181,0.9999990815681762,previous_eigenvalue,nearest_to_target,277
OFFGRID_0323,low_to_target,2,0.2647401391675447,0.9249532996870182,0.8919507723508404,0.049130345806326,-1.287517547080596e-14,0.047332014924580425,0.9999990830060389,previous_eigenvalue,nearest_to_target,281
OFFGRID_0323,low_to_target,3,0.2647401391675447,0.9274299495305273,0.8943390548095418,0.04547172333114245,8.167893157008128e-14,0.045741141739266945,0.9999990843991421,previous_eigenvalue,nearest_to_target,275
OFFGRID_0323,low_to_target,4,0.2647401391675447,0.9299065993740363,0.8967273372682432,0.042057145591151354,-4.949815467333875e-14,0.04415220184533198,0.9999990857458653,previous_eigenvalue,nearest_to_target,302
OFFGRID_0323,low_to_target,5,0.2647401391675447,0.9323832492175455,0.8991156197269448,0.04110913060174424,-1.0934356723435832e-13,0.04256514303438793,0.9999990870437123,previous_eigenvalue,nearest_to_target,303
OFFGRID_0323,low_to_target,6,0.2647401391675447,0.9348598990610545,0.9015039021856461,0.040985868008984155,-2.131809252774887e-14,0.0409798945559167,0.9999990882889395,previous_eigenvalue,nearest_to_target,278
OFFGRID_0323,low_to_target,7,0.2647401391675447,0.9373365489045635,0.9038921846443475,0.04082474143308977,1.926161631032853e-13,0.039396359394697614,0.9999990894760292,previous_eigenvalue,nearest_to_target,293
OFFGRID_0323,low_to_target,8,0.2647401391675447,0.9398131987480727,0.906280467103049,0.039804519240068975,-5.067258302983286e-13,0.037814403454051,0.9999990905969491,previous_eigenvalue,nearest_to_target,104
OFFGRID_0323,low_to_target,9,0.2647401391675447,0.9422898485915817,0.9086687495617504,0.03642254659795317,4.518967228064195e-13,0.03623384045405599,0.9999990916401108,previous_eigenvalue,nearest_to_target,95
OFFGRID_0323,low_to_target,10,0.2647401391675447,0.9447664984350908,0.9110570320204517,0.032779109269002786,1.1073307352624268e-13,0.03465441091180405,0.9999990925889067,previous_eigenvalue,nearest_to_target,97
OFFGRID_0323,low_to_target,11,0.2647401391675447,0.9472431482785998,0.9134453144791531,0.03159465297970714,-6.973418648162234e-13,0.03307575295876999,0.9999990934196578,previous_eigenvalue,nearest_to_target,271
OFFGRID_0323,low_to_target,12,0.2647401391675447,0.9497197981221089,0.9158335969378546,0.031419373202035895,-9.216171899922474e-13,0.0314973619324635,0.9999990940987343,previous_eigenvalue,nearest_to_target,104
OFFGRID_0323,low_to_target,13,0.2647401391675447,0.952196447965618,0.918221879396556,0.0312900097742491,-1.7852222341677114e-13,0.029918534414037024,0.9999990945784762,previous_eigenvalue,nearest_to_target,265
OFFGRID_0323,low_to_target,14,0.2647401391675447,0.954673097809127,0.9206101618552575,0.030438794086588596,-2.9862164506171754e-13,0.028338290697126685,0.9999990947913898,previous_eigenvalue,nearest_to_target,104
OFFGRID_0323,low_to_target,15,0.2647401391675447,0.9571497476526362,0.9229984443139589,0.0273043327266839,2.084622903314506e-12,0.026755266929493707,0.9999990946417452,previous_eigenvalue,nearest_to_target,276
OFFGRID_0323,low_to_target,16,0.2647401391675447,0.9596263974961452,0.9253867267726603,0.023527258918510065,7.886429012957351e-14,0.02516756392195927,0.9999990939931613,previous_eigenvalue,nearest_to_target,101
OFFGRID_0323,low_to_target,17,0.2647401391675447,0.9621030473396542,0.9277750092313617,0.022158395443934657,2.628107918851437e-13,0.023572532444657058,0.9999990926497015,previous_eigenvalue,nearest_to_target,94
OFFGRID_0323,low_to_target,18,0.2647401391675447,0.9645796971831634,0.9301632916900632,0.02193740499050259,2.7217658544011183e-12,0.02196646220231069,0.9999990903259737,previous_eigenvalue,nearest_to_target,311
OFFGRID_0323,low_to_target,19,0.2647401391675447,0.9670563470266724,0.9325515741487646,0.021839413610688137,-3.765821955711766e-12,0.020344118162278057,0.9999990865975189,previous_eigenvalue,nearest_to_target,317
OFFGRID_0323,low_to_target,20,0.2647401391675447,0.9695329968701815,0.9349398566074659,0.02118035175070647,-3.933554262752882e-12,0.018698021536042966,0.9999990808136352,previous_eigenvalue,nearest_to_target,103
OFFGRID_0323,low_to_target,21,0.2647401391675447,0.9720096467136906,0.9373281390661674,0.018378521126407605,3.803449318500655e-12,0.017017274719153888,0.9999990719332338,previous_eigenvalue,nearest_to_target,307
OFFGRID_0323,low_to_target,22,0.2647401391675447,0.9744862965571996,0.9397164215248689,0.014476114453322083,-3.076343546736246e-12,0.015285504774922003,0.9999990581887176,previous_eigenvalue,nearest_to_target,276
OFFGRID_0323,high_to_target,0,0.2647401391675447,0.98,0.9450333948747486,0.012559057552531746,9.859256521553413e-12,0.01108731050432122,,pinn_seed_start,nearest_to_target,297
OFFGRID_0323,high_to_target,1,0.2647401391675447,0.9781620988523999,0.9432610704247888,0.012651740827104713,2.1107789299571018e-12,0.012561737579453093,0.9999994388185464,previous_eigenvalue,nearest_to_target,268
OFFGRID_0323,high_to_target,2,0.2647401391675447,0.9763241977047997,0.9414887459748288,0.013080989287928793,2.3373381579551676e-12,0.013952708779220294,0.999999458441289,previous_eigenvalue,nearest_to_target,110
OFFGRID_0323,high_to_target,3,0.2647401391675447,0.9744862965571996,0.9397164215248689,0.014476114453322083,-3.076343546736246e-12,0.015285504774922003,0.9999994713229068,previous_eigenvalue,nearest_to_target,276
