direction,step,Mach,eta,alpha,N,shoot_ci,shoot_success,shoot_source,primary_ci,secondary_ci,primary_secondary_ci_abs_diff,gep_raw_index,gep_cr,gep_ci,gep_omega_i,gep_minus_shoot,gep_rel_err_shoot,p_overlap_previous
forward_from_lower_eta,0,0.8356278101941671,0.9724283616535724,0.5341510688380094,501,0.012106163327723189,True,secondary_neutral,0.029231189524751042,0.012106163327723189,0.017125026197027854,942,8.179231442276437e-12,0.011524644397172813,0.006155901122727835,-0.000581518930550376,0.04803494838192824,
forward_from_lower_eta,1,0.8356278101941671,0.9749283616535724,0.5355243089909646,501,0.010995250105075302,True,secondary_neutral,0.029231189524751042,0.010995250105075302,0.018235939419675738,941,2.706320020815032e-11,0.010205925584539905,0.005465521246273939,-0.000789324520535397,0.07178777317407745,0.9999980970493005
forward_from_lower_eta,2,0.8356278101941671,0.9774283616535724,0.5368975491439196,501,0.009902524045228182,True,secondary_neutral,0.029231189524751042,0.009902524045228182,0.01932866547952286,940,8.184944319136713e-11,0.008796401639591556,0.0047227664815822626,-0.001106122405636626,0.11170105728444489,0.9999979194116608
backward_from_higher_eta,0,0.8356278101941671,0.98,0.538310139958397,501,0.008739862332290496,True,secondary_neutral,0.029231189524751042,0.008739862332290496,0.020491327192460544,940,1.0523115973312457e-10,0.007189244086358472,0.0038700429903227073,-0.0015506182459320249,0.1774190698866131,
backward_from_higher_eta,1,0.8356278101941671,0.9799283616535723,0.5382707892968747,501,0.008794053775129124,True,secondary_neutral,0.029231189524751042,0.008794053775129124,0.02043713574962192,942,-7.16444619126704e-12,0.007237143071538413,0.0038955427133713894,-0.0015569107035907108,0.17704129897339074,0.9999999978218868
backward_from_higher_eta,2,0.8356278101941671,0.9774283616535724,0.5368975491439196,501,0.009902524045228182,True,secondary_neutral,0.029231189524751042,0.009902524045228182,0.01932866547952286,940,8.184944319136713e-11,0.008796401639591556,0.0047227664815822626,-0.001106122405636626,0.11170105728444489,0.999997603844928
