raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
1136,2.7141122549766373e-10,0.00937778253542623,0.005034908459674996,True,0.0005247415098019511
1138,-7.281119631480351e-10,8.72594793243441e-11,4.684940058881488e-11,True,0.009902523957968703
1143,0.07231823357566661,3.431567615333334e-11,1.8424002423941117e-11,True,0.009902524010912506
1134,0.03933336722752594,3.2539746241780874e-11,1.747051000697722e-11,True,0.009902524012688435
1140,-0.039333367422490766,1.5517053408669082e-12,8.331067945049734e-13,True,0.009902524043676477
1144,-0.0723182336975362,1.0780538780421781e-13,5.788044849659435e-14,True,0.009902524045120376
