alpha,ci_reference,physics_only_seed_1234,physics_only_err_seed_1234,physics_only_seed_2345,physics_only_err_seed_2345,physics_only_seed_3456,physics_only_err_seed_3456,physics_only_seed_std,physics_only_seed_range,ci4_seed_1234,ci4_err_seed_1234,ci4_seed_2345,ci4_err_seed_2345,ci4_seed_3456,ci4_err_seed_3456,ci4_seed_std,ci4_seed_range
0.149,0.6098861301608014,0.009432235,0.6004538953594494,0.009281036,0.600605093716793,0.009141948,0.600744182086699,0.00014518546,0.00029028673,0.12282314,0.4870629886455464,0.12336563,0.4865204969711232,0.1226372,0.48724893278550385,0.00037848187,0.0007284358
0.15075,0.6078156507476825,0.009550344,0.5982653065487403,0.009372547,0.598443103478815,0.009191693,0.5986239579409022,0.00017932786,0.0003586514,0.1236041,0.4842115542754192,0.12413529,0.4836803576811809,0.12342454,0.48439111326780504,0.00036959094,0.0007107556
0.1525,0.6057319337420416,0.009668649,0.5960632845677686,0.009464409,0.5962675245397043,0.0092417775,0.5964901562698436,0.00021350187,0.0004268717,0.12438899,0.4813429409556341,0.12490822,0.4808237174444151,0.12421651,0.4815154218964529,0.00036004576,0.00069170445
0.15425,0.6036750013282203,0.009787076,0.5938879251753592,0.009556591,0.5941184107487701,0.009292213,0.594382788081994,0.00024762482,0.0004948629,0.1251777,0.47849730498098364,0.1256844,0.47799060589574804,0.1250131,0.4786619032075309,0.00034987536,0.0006712973
0.156,0.6016004843727917,0.009905555,0.5916949290872783,0.009649076,0.5919514088050694,0.00934299,0.5922574944884748,0.00028164696,0.0005625654,0.1259702,0.47563028466862145,0.12646371,0.4751367731110424,0.12581415,0.4757863296286434,0.00033907406,0.0006495565
0.15775,0.599532816466548,0.010024011,0.5895088053314467,0.00974185,0.5897909662692328,0.009394113,0.5901387034921427,0.00031551748,0.00062989816,0.12676638,0.4727664328186293,0.12724625,0.4722865707247038,0.12661965,0.4729131645529051,0.0003277239,0.0006265938
0.1595,0.5974782689335871,0.010142376,0.5873358932185102,0.009834891,0.5876433777484227,0.0094455825,0.5880326864170957,0.0003491964,0.0006967932,0.12756617,0.46991209526091104,0.12803192,0.46944634456663614,0.12742941,0.4700488581183482,0.0003158719,0.00060251355
0.16125,0.595424011643088,0.010260568,0.5851634436427118,0.009928168,0.5854958438454629,0.009497392,0.5859266196517707,0.00038264328,0.000763176,0.12836948,0.4670545312716128,0.1288207,0.4666033092095019,0.12824336,0.4671806546999575,0.0003035447,0.0005773455
0.163,0.5933786173589708,0.010378545,0.58300007220881,0.010021667,0.5833569503627898,0.009549555,0.5838290619902493,0.00041582758,0.0008289898,0.12917621,0.46420240302162186,0.12961255,0.4637660672195436,0.12906146,0.4643171568639757,0.00029076255,0.00055108964
0.16475,0.5913536958596578,0.010496229,0.5808574669263235,0.010115371,0.5812383247739544,0.009602063,0.5817516325241795,0.00044871477,0.0008941656,0.12998626,0.4613674394986501,0.13040742,0.4609462730786672,0.12988353,0.4614701681039205,0.00027760892,0.000523895
0.1665,0.5893144434503077,0.010613559,0.5787008846363781,0.0102092605,0.5791051829418896,0.009654914,0.5796595294213651,0.00048127555,0.0009586448,0.13079946,0.45851498601946816,0.13120532,0.45810912309203133,0.13070945,0.458604989033079,0.00026416796,0.00049586594
0.16825,0.5872889688365331,0.010730484,0.5765584852673283,0.010303312,0.5769856568552724,0.00970811,0.5775808585934511,0.00051348284,0.0010223733,0.13161574,0.45567322579549463,0.13200612,0.4552828451745382,0.13153915,0.455749817764031,0.00025044187,0.0004669726
0.17,0.5852604890303201,0.01084695,0.5744135389165468,0.010397505,0.5748629840151853,0.009761658,0.575498831464488,0.00054530764,0.0010852925,0.13243495,0.45282553975148865,0.13280986,0.45245062653585144,0.13237247,0.45288802032037445,0.00023656467,0.00043739378
0.17175,0.5832368021266019,0.010962903,0.5722738995583212,0.010491819,0.5727449830056583,0.009815546,0.5734212563739574,0.00057672826,0.0011473568,0.13325697,0.4499798302905118,0.13361646,0.44962033977671023,0.1332093,0.4500274991051709,0.00022259247,0.00040715933
0.1735,0.581220495415132,0.011078291,0.5701422047738242,0.01058624,0.5706342550862836,0.00986978,0.5713507150236773,0.0006077178,0.0012085102,0.13408162,0.4471388784174132,0.13442591,0.4467945870880293,0.13404948,0.4471710202221083,0.00020867499,0.00037643313
0.17525,0.5792088876933312,0.011193077,0.5680158106133795,0.010680753,0.5685281348869657,0.009924371,0.5692845168978429,0.0006382535,0.0012687063,0.13490868,0.4443002115458703,0.13523811,0.4439707766741967,0.13489287,0.44431602167789697,0.00019492366,0.000345245
0.177,0.5771718998143703,0.011307206,0.5658646938095123,0.010775328,0.5663965721318752,0.009979299,0.5671926005447537,0.00066831784,0.0013279067,0.13573806,0.44143383993602103,0.13605303,0.4411188740918667,0.13573933,0.44143257333731956,0.00018148108,0.00031496584
0.17875,0.5752032914934525,0.011420657,0.5637826345665226,0.010869958,0.5643333330554733,0.01003457,0.5651687219543228,0.00069789944,0.0013860874,0.13656954,0.4386337468204865,0.1368706,0.4383326986608872,0.13658874,0.4386145541248688,0.00016854319,0.00030104816
0.1805,0.5731859979018504,0.011533386,0.5616526118278439,0.010964628,0.562221369592839,0.010090191,0.5630958069845969,0.000726973,0.0014431952,0.1374029,0.4357830908879573,0.13769078,0.43549521535485336,0.13744089,0.4357451078280742,0.00015639761,0.00028787553
0.18225,0.571190867833886,0.011645362,0.5595455060527657,0.011059311,0.5601315566153262,0.0101461485,0.5610447193310593,0.0007555309,0.0014992133,0.13823795,0.4329529146478508,0.13851346,0.43267740707853775,0.13829568,0.43289518754938583,0.00014529578,0.00027550757
0.184,0.5692225559520387,0.011756551,0.5574660045000577,0.011153989,0.5580685674118662,0.010202463,0.5590200931670928,0.00078354694,0.0015540887,0.13907443,0.43014812608238695,0.13933867,0.42988388379093645,0.13915287,0.43006968636986254,0.00013570764,0.0002642423
0.18575,0.5672132649823567,0.011866938,0.5553463266595742,0.01124865,0.555964614953055,0.010259112,0.5569541526391646,0.00081102503,0.001607826,0.13991211,0.42730115143503156,0.1401663,0.4270469674273869,0.14001235,0.42720091132368054,0.00012803405,0.000254184
0.1875,0.5652460576378611,0.01197649,0.5532695678406265,0.011343283,0.5539027749904302,0.010316105,0.5549299530097154,0.00083794637,0.0016603852,0.14075075,0.4244953067385462,0.14099625,0.42424981010787755,0.14087391,0.42437214864127903,0.00012274855,0.00024549663
0.18925,0.5632873562144978,0.012085208,0.5512021484765155,0.01143786,0.5518494958969695,0.010373446,0.552913910055433,0.00086430745,0.0017117616,0.14159012,0.42169723780629464,0.14182846,0.42145889373299905,0.14173734,0.42155001433369943,0.00012026748,0.00023834407
0.191,0.561287239842014,0.012193046,0.549094194263117,0.011532387,0.54975485307713,0.010431126,0.5508561140819356,0.0008900943,0.0017619198,0.14242983,0.4188574111982152,0.14266288,0.4186243570371434,0.14260252,0.4186847216411397,0.000120954406,0.00023305416
0.19275,0.5593517697146376,0.012300015,0.5470517542874654,0.011626828,0.5477249412527522,0.010489152,0.5488626179015478,0.00091530645,0.0018108636,0.14326966,0.41608211162595354,0.1434994,0.4158523655226668,0.1434692,0.41588257017640673,0.00012484148,0.0002297461
0.1945,0.5573647579251558,0.012406095,0.5449586629940898,0.011721184,0.5456435743792684,0.010547511,0.5468172466455729,0.0009399418,0.0018585837,0.14410923,0.4132555237113268,0.14433797,0.4130267908870012,0.14433718,0.4130275806485445,0.00013183156,0.00022873282
0.19625,0.555427307845314,0.012511281,0.5429160265487032,0.011815427,0.5436118809741335,0.010606218,0.5448210897159176,0.0009639904,0.0019050632,0.14494829,0.4104790190469818,0.14517847,0.41024884081002044,0.14520629,0.41022102034207153,0.0001416094,0.0002579987
0.198,0.5534712701517714,0.0126155615,0.5408557086664809,0.011909554,0.5415617163706197,0.010665259,0.5428060108277573,0.0009874541,0.0019503022,0.14578645,0.4076848208386077,0.14602083,0.40745044047418966,0.14607629,0.40739497835222616,0.00015384996,0.0002898425
0.19975,0.551511019169321,0.012718946,0.5387920734276676,0.012003545,0.5395074744512939,0.010724643,0.5407863759239816,0.0010103324,0.0019943025,0.14662336,0.404887661038866,0.14686492,0.4046460983147525,0.14694692,0.40456409722470277,0.0001682113,0.0003235638
0.2015,0.5495762039609514,0.012821422,0.5367547820024453,0.01209739,0.5374788135923706,0.010784356,0.538791848037418,0.0010326277,0.002037066,0.14745869,0.4021175165362917,0.14771068,0.40186552299934253,0.147818,0.40175820483642444,0.0001844464,0.0003593117
0.20325,0.5476579260463313,0.012922992,0.5347349340478377,0.0121910805,0.5354668455580668,0.010844415,0.5368135109926061,0.0010543311,0.002078577,0.148292,0.3993659209842281,0.14855798,0.3990999501580791,0.1486893,0.3989686262244777,0.00020241442,0.00039729476
0.205,0.5457169515726442,0.013023665,0.5326932863978023,0.012284607,0.533432344877469,0.010904807,0.534812144906568,0.0010754548,0.0021188585,0.14912295,0.3965939981577272,0.14940672,0.3963102353451128,0.14956057,0.3961563808557863,0.00022199904,0.0004376173
0.20675,0.5437623904921868,0.013123451,0.5306389396914103,0.01237795,0.5313844401293256,0.010965528,0.5327968625255682,0.0010960033,0.0021579228,0.14995117,0.39381121563695454,0.1502568,0.3935055928208687,0.15043153,0.39333086180470966,0.00024313098,0.00048035383
0.2085,0.5418534233174227,0.013222349,0.5286310744411252,0.012471094,0.5293823295212291,0.0110265855,0.5308268378428124,0.0011159723,0.0021957634,0.15077624,0.3910771860680483,0.151108,0.3907454266152285,0.15130195,0.39055147310112936,0.00026584973,0.00052571297
0.21025,0.539916554340688,0.013320366,0.5265961884200251,0.012564041,0.5273525136202252,0.011087975,0.5288285788759267,0.001135368,0.0022323905,0.15159783,0.3883187266677296,0.15196033,0.38795622611936686,0.15217155,0.3877450021594441,0.0002901672,0.0005737245
0.212,0.5380123123784611,0.013417516,0.5245947964747498,0.012656776,0.5253555361439536,0.011149701,0.5268626116474221,0.0011541944,0.0022678152,0.15241548,0.38559682818847396,0.15281355,0.3851987585683415,0.15304005,0.38497226091819503,0.0003161869,0.00062456727
0.21375,0.5361145181717437,0.013513828,0.5226006904753011,0.012749292,0.523365226215319,0.011211752,0.5249027662115258,0.0011724686,0.0023020757,0.15322892,0.3828855944933456,0.1536676,0.3824469192089599,0.1539072,0.382207323438124,0.0003439704,0.00067827106
0.2155,0.5341883251281477,0.013609292,0.5205790331425167,0.012841568,0.5213467567997075,0.011274129,0.5229141959758498,0.0011901857,0.0023351628,0.15403779,0.38015053661782516,0.15452228,0.3796660402627684,0.15477268,0.379415641150067,0.00037361027,0.00073489547
0.21725,0.5323001888647101,0.013703927,0.5185962614669821,0.012933612,0.5193665769948981,0.011336842,0.5209633472442052,0.0012073495,0.0023670858,0.15484175,0.37745843800449586,0.15537745,0.37692274125957703,0.15563624,0.3766639527931235,0.00040520553,0.0007944852
0.219,0.5303981318493493,0.013797765,0.5166003671829708,0.013025398,0.517372733483196,0.011399868,0.5189982639049299,0.0012239831,0.0023978967,0.1556406,0.37475752973753285,0.15623294,0.3741651936789162,0.15649748,0.37390065336424183,0.00043876356,0.0008568764
0.22075,0.5285027365835135,0.0138908,0.5146119365172213,0.013116937,0.5153857994528239,0.011463227,0.5170395098330205,0.0012400761,0.0024275733,0.1564341,0.37206863273696356,0.15708858,0.3714141588361686,0.15735616,0.37114657868461065,0.00047436255,0.00092205405
0.2225,0.5266007596785167,0.013983062,0.5126176981413701,0.013208202,0.5133925575921277,0.011526909,0.5150738509530166,0.0012556433,0.0024561528,0.15722205,0.36937871223035845,0.15794416,0.3686566019589046,0.1582119,0.36838885789457354,0.00051201263,0.0009898543
0.22425,0.524727049004598,0.014074572,0.5106524766425923,0.013299197,0.5114278520460561,0.011590905,0.5131361444483832,0.0012707004,0.0024836678,0.15800449,0.366722556483312,0.15879951,0.3659275348301366,0.15906441,0.3656626368875936,0.00055161276,0.0010599196
0.226,0.5228267447395107,0.014165329,0.5086614159239313,0.013389901,0.5094368434814593,0.011655225,0.5111715193210027,0.0012852371,0.0025101034,0.15878135,0.3640453950805447,0.15965444,0.36317230624387475,0.15991326,0.3629134879750988,0.000593083,0.0011319071
0.22775,0.5209624135528927,0.014255384,0.5067070295696383,0.013480333,0.5074820808728462,0.011719856,0.5092425571416741,0.0012992871,0.0025355276,0.15955284,0.3614095711742764,0.16050874,0.3604536765848523,0.16075818,0.36020423114646727,0.00063623925,0.00120534
0.2295,0.5190743124020155,0.014344732,0.5047295801249202,0.013570464,0.5055038481858428,0.01178481,0.5072895027604755,0.0013128377,0.0025599226,0.16031915,0.35875516290784437,0.16136213,0.3577121859324034,0.1615987,0.35747561509728987,0.0006808095,0.0012795478
0.23125,0.517203717310335,0.014433406,0.5027703110169428,0.013660289,0.5035434279631632,0.011850077,0.5053536405827659,0.0013259066,0.0025833296,0.16108069,0.35612302907219107,0.1622144,0.35498931892624075,0.16243452,0.35476919897308523,0.00072647637,0.0013538301
0.233,0.5153282097584436,0.014521414,0.5008067953443954,0.013749813,0.5015783970287869,0.0119156465,0.5034125632650087,0.0013385043,0.002605768,0.16183801,0.3534901998049448,0.16306527,0.3522629401690195,0.16326517,0.352063041091604,0.00077275565,0.0014271587
0.23475,0.5134739450554568,0.01460878,0.4988651651333291,0.013839027,0.49963491814241,0.011981532,0.5014924130778033,0.0013506319,0.002627248,0.1625918,0.35088214496180603,0.16391447,0.34955947319075653,0.16409028,0.3493836692909915,0.0008191253,0.0014984757
0.2365,0.5116087897659702,0.014695526,0.4969132636652751,0.01392792,0.4976808699758215,0.012047722,0.49956106776161624,0.0013623039,0.002647804,0.16334295,0.34826583703769876,0.16476172,0.34684706767811013,0.16490935,0.3466994418741627,0.0008648982,0.0015663952
0.23825,0.509763637034585,0.014781692,0.4949819449692865,0.0140164895,0.4957471475362678,0.0121142175,0.4976494195297261,0.0013735353,0.0026674746,0.16409253,0.34567111119477945,0.16560669,0.3441569446012278,0.16572198,0.344041654317071,0.00090931496,0.0016294569
0.24,0.507906644502741,0.014867262,0.4930393825192868,0.014104724,0.49380192057238215,0.01218102,0.49572562416092747,0.0013843166,0.0026862416,0.1648418,0.3430648435746252,0.16644903,0.341457619229418,0.1665277,0.34137894109831446,0.0009514575,0.0016859025
