status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit,p_rel_l2_core40,u_rel_l2_core40,v_rel_l2_core40,oracle_p_rel_l2_core40,oracle_u_rel_l2_core40,oracle_v_rel_l2_core40,retry_required
COMPLETED,,1.05,0.1,3.017815208068885e-10,0.0546998175409827,0.0203893482685089,0.0549469478428363,0.0203908455904698,0.0,0.0603893482685089,0.0249469478428362,0.0849469478428363,False,Maximum number of function evaluations has been exceeded.,1.5728512351917415e-07,0.0546998103785622,1.5714665103765917e-07,0.0203906887054658,0.0031507368459758,2.5571860125615976e-08,123211.0933854058,0.1747488370165228,13.825174349360168,80,81,1,3.227651770181412e-06,2.975593552063574e-06,3.439748888852935e-06,3.257896477616197e-06,2.963319333619073e-06,3.3153505720794385e-06,False
COMPLETED,,1.05,0.105,1.861849458323276e-10,0.0596915838649033,0.0261615589261055,0.0596651062369346,0.026161572138675,0.0,0.0661615589261055,0.0296651062369346,0.0896651062369346,False,Maximum number of function evaluations has been exceeded.,5.7539245455329084e-08,0.0596915852015915,5.7368635030270915e-08,0.0261615147869967,0.0038102327991174,8.890502029866992e-09,428573.41310054704,0.1733501320704817,13.643153892830014,80,81,1,3.6000367007184567e-06,3.2590367962454864e-06,3.68458428048834e-06,3.623389223914666e-06,3.278456800730205e-06,3.6915575914747496e-06,False
COMPLETED,,1.05,0.11,1.3408725151546628e-10,0.0653440616983339,0.0320944264531135,0.064531572163105,0.0321047090002738,0.0,0.0720944264531135,0.034531572163105,0.094531572163105,False,Maximum number of function evaluations has been exceeded.,1.7631465437587965e-09,0.0653441148406212,5.3167250636793516e-08,0.032104708716678,0.0043460232421821,7.707040482309044e-09,563902.9991029826,0.1728001805022359,13.693384049460292,80,81,1,4.011149966302692e-06,3.5981204684041847e-06,3.982832326987101e-06,3.999855932647663e-06,3.5857978595065147e-06,4.080270975881387e-06,False
COMPLETED,,1.05,0.115,1.2100138419185254e-10,0.0719056899252925,0.0381224006414413,0.0694636180996894,0.0382005384286955,0.0,0.0781224006414413,0.0394636180996894,0.0994636180996894,False,Maximum number of function evaluations has been exceeded.,6.325834317240008e-08,0.0719066696607979,9.817677854843057e-07,0.0382005380653335,0.0047338571945824,1.2823296272383206e-07,36916.07129734271,0.1721804989501834,13.574853194877504,80,81,1,5.675374011103062e-06,5.996241987989971e-06,6.1402081126831785e-06,4.382188361733685e-06,3.8917498060915244e-06,4.476729122247497e-06,False
COMPLETED,,1.05,0.12,6.803041450145497e-10,0.0798199008171065,0.0441814251244068,0.07437614351511,0.0445155339120288,0.0041814251244068,0.0841814251244068,0.04437614351511,0.10437614351511,False,Maximum number of function evaluations has been exceeded.,0.0041814275206723,0.080017815684803,0.0041861080631305,0.0403958942612866,0.0049598379105066,0.0004664051836446,10.63418264726196,0.1727587785571813,13.534807350486515,80,81,1,0.0153999822461156,0.019088795147463,0.0235839407401744,4.828667074629078e-06,4.242143538899587e-06,4.94154785505149e-06,True
COMPLETED,,1.05,0.125,1.9696640297120387e-10,0.0900435605323562,0.0502130202949047,0.0791863203048706,0.0513734080309384,0.0102130202949047,0.0902130202949047,0.0491863203048706,0.1091863203048706,False,Maximum number of function evaluations has been exceeded.,0.0102130226911702,0.0914808524142336,0.0103136626094139,0.0418468078601812,0.0050197994717205,0.0008821179397047,5.690621679682602,0.1732649616897106,13.422069752588868,80,81,1,0.0359546243832191,0.0445709718070215,0.0532401682188861,5.256901413992632e-06,4.553041211933242e-06,5.391134729239152e-06,True
COMPLETED,,1.05,0.13,5.561380768025613e-10,0.1057320985786008,0.0561667121946811,0.0838171541690826,0.0602906649885329,0.016166712194681,0.096166712194681,0.0538171541690826,0.1138171541690826,False,Maximum number of function evaluations has been exceeded.,0.0161667478422847,0.1119204979819057,0.0173106904827321,0.0488855303914637,0.0049175869898501,0.0008119776227258,6.0563085141944,0.1710915556177497,13.288831008598208,80,81,1,0.0542698333486803,0.0689430151885496,0.0779667435782927,5.7143288936883584e-06,4.829700383291301e-06,5.877365406176968e-06,True
COMPLETED,,1.05,0.135,0.0246424871987254,0.1304782261154136,0.0620017498731613,0.0882004126906395,0.0564192167222969,0.0220017498731613,0.1020017498731613,0.0582004126906395,0.1182004126906395,False,Maximum number of function evaluations has been exceeded.,0.0220017855207649,0.1182003620388396,0.0125586325543352,0.0499999410908408,0.0046630408112024,0.0005489722521698,8.494128424107384,0.17047387547791,13.244857532903552,80,81,1,0.0362137925280446,0.0442349888873065,0.0494028216807047,6.772459254817359e-06,5.385590707779702e-06,7.043158317476228e-06,True
COMPLETED,,1.05,0.14,0.0443825798422026,0.1272560731093161,0.0676871985197067,0.092277742922306,0.0420308081575333,0.0276871985197066,0.1076871985197067,0.062277742922306,0.122277742922306,False,Maximum number of function evaluations has been exceeded.,0.0439926149190538,0.1203127297798835,0.0069542856737167,0.0367068628476047,0.0042701165114104,0.000542189493762,7.875690253201717,0.1709891939535737,13.201074423268436,80,81,1,0.0201331645638729,0.0230408833849017,0.0273213648524529,7.790690768367504e-06,6.12639381721377e-06,8.162273822892179e-06,True
COMPLETED,,1.05,0.145,0.0574927471084788,0.1240499420403578,0.0732017830014228,0.0960012078285217,0.0321481772356074,0.0332017830014228,0.1132017830014228,0.0660012078285217,0.1260012078285217,False,Maximum number of function evaluations has been exceeded.,0.0566259419780707,0.1234490638500723,0.0010547064680101,0.0320646737986092,0.0037553603535666,0.0001050210061749,35.75818296114815,0.1717312699183821,13.250523339957,80,81,2,0.0030638143147358,0.0033822529576423,0.004137442613244,8.837803118831818e-06,6.908228778300932e-06,9.30212387107208e-06,True
COMPLETED,,1.05,0.15,0.0679330273204825,0.1208595246198709,0.0785330384969711,0.099332720041275,0.0239950735007572,0.0385330384969711,0.1185330384969711,0.069332720041275,0.129332720041275,False,Maximum number of function evaluations has been exceeded.,0.0676276135209199,0.1206861314194035,0.0003512019233027,0.0239769987986793,0.00313677438582,4.182726998436054e-05,74.99352424848358,0.1696368474513292,13.312571400776504,80,81,2,0.0010458164818758,0.0011108817641515,0.0013982167684274,9.842806018914478e-06,7.676106864829061e-06,1.0391102952659907e-05,True
COMPLETED,,1.05,0.155,0.0768053285639184,0.1176845235712699,0.0836760848760604,0.1022428646683693,0.0169012461663147,0.0436760848760604,0.1236760848760604,0.0722428646683693,0.1322428646683693,False,Maximum number of function evaluations has been exceeded.,0.0768053224504106,0.117684531016378,9.633515022587951e-09,0.0169012554537509,0.0024330426123248,1.2936565417246246e-09,1880748.509245975,0.1705846451222896,13.37335452158004,80,81,2,1.0949451018670536e-05,8.531322740338542e-06,1.1579119636321271e-05,1.0935903091989763e-05,8.52268619632553e-06,1.1567992374586074e-05,False
COMPLETED,,1.05,0.16,0.0846089596558761,0.1145246495812782,0.0886326283216476,0.1047094240784645,0.0106079480203758,0.0486326283216476,0.1286326283216476,0.0747094240784645,0.1347094240784644,False,Maximum number of function evaluations has been exceeded.,0.0846089456180145,0.1145246425970116,1.5679334695421638e-08,0.0106079468827075,0.0016630809480228,1.8548256304725787e-09,896623.8770375018,0.1708711273968219,13.478793567046525,80,81,2,1.2166612484397398e-05,9.483106351220323e-06,1.2889941458648934e-05,1.214696888230884e-05,9.471020358461673e-06,1.286482438266074e-05,False
COMPLETED,,1.05,0.165,0.0916214499019698,0.1113796189415974,0.0934096276760101,0.1067158430814743,0.0049948358356445,0.0534096276760101,0.1334096276760101,0.0767158430814743,0.1367158430814743,False,Maximum number of function evaluations has been exceeded.,0.0916214327245721,0.111379638852589,2.6296588694769638e-08,0.0049948605765342,0.0008457933994106,4.30506193164385e-09,196464.86225756136,0.1705084862187504,13.57217429112643,80,81,2,1.346954484983201e-05,1.0513936490318531e-05,1.4267062647936064e-05,1.3422667604921872e-05,1.0481922457866828e-05,1.4224992513043574e-05,False
COMPLETED,,1.05,0.17,0.0980164090081825,0.1082491587696718,0.0980181619524955,0.108249582350254,1.803395207417991e-06,0.0580181619524955,0.1380181619524955,0.078249582350254,0.138249582350254,False,Maximum number of function evaluations has been exceeded.,0.0980164066635065,0.1082491850888954,2.6423456222540292e-08,1.799682200218076e-06,3.2775511198938765e-07,4.7868967090699075e-09,68.46922586994162,0.1742337504401803,13.67257871106267,80,81,1,1.47498333757507e-05,1.154547152001226e-05,1.5622132170139742e-05,1.4719070067146828e-05,1.152228976262182e-05,1.5601503466130397e-05,False
COMPLETED,,1.05,0.175,0.1039112225827462,0.1051330012128099,0.1024724021553993,0.1093008294701576,0.0044091945528516,0.0624724021553992,0.1424724021553993,0.0793008294701576,0.1393008294701576,False,Maximum number of function evaluations has been exceeded.,0.1039112232011111,0.1051329898881799,1.1341499823589558e-08,0.004409205459341,0.0008553290222219,2.236774275728461e-09,382393.98204067606,0.1704421238973736,13.750781449489295,80,81,2,1.604644766043992e-05,1.2600150477702693e-05,1.70104052358587e-05,1.6060746493962e-05,1.261111303562105e-05,1.7020309430518666e-05,False
COMPLETED,,1.05,0.18,0.1093898015648453,0.1020308850845139,0.1067885234951973,0.109861321747303,0.0082512051195921,0.0667885234951972,0.1467885234951973,0.079861321747303,0.1398613217473029,False,Maximum number of function evaluations has been exceeded.,0.1093898088962324,0.1020308804460946,8.675492498396563e-09,0.0082512118327739,0.001701306624463,1.8214132960691021e-09,934058.5292391996,0.1716727623715996,13.88232825230807,80,81,2,1.750500168079622e-05,1.3793414713538794e-05,1.854293906112024e-05,1.752460625499626e-05,1.3807225543160734e-05,1.856276688412167e-05,False
COMPLETED,,1.05,0.185,0.1145146832193396,0.0989425552723295,0.1109838113188743,0.1099237278103828,0.0115348691664878,0.0709838113188743,0.1509838113188743,0.0799237278103828,0.1399237278103828,False,Maximum number of function evaluations has been exceeded.,0.1145146758903656,0.0989425499403068,9.063350636479104e-09,0.0115348719991362,0.0025186661927313,2.037591701073124e-09,1236099.5539022102,0.1712043089792132,13.925269200466571,80,81,2,1.919876203239412e-05,1.517861325885716e-05,2.0325991222024456e-05,1.91931647083188e-05,1.5175779877324887e-05,2.031621776091071e-05,False
COMPLETED,,1.05,0.19,0.1193340156875175,0.0958677623501994,0.1150758564472198,0.1094811484217643,0.0142638073616131,0.0750758564472197,0.1550758564472198,0.0794811484217643,0.1394811484217643,False,Maximum number of function evaluations has been exceeded.,0.1193340137243481,0.0958677591506012,3.7538596383521935e-09,0.0142638098292489,0.0032878323838266,9.127642858940343e-10,3602060.723274608,0.1743323635309934,14.00572950206697,80,81,2,2.09632901193327e-05,1.6637793475378345e-05,2.217216096580172e-05,2.0964906371081824e-05,1.6639539676038597e-05,2.2172006876280822e-05,False
COMPLETED,,1.05,0.195,0.123885847670916,0.0928062622620242,0.1190817356109619,0.1085274070501327,0.0164387921129646,0.0790817356109619,0.1590817356109619,0.0785274070501327,0.1385274070501327,False,Maximum number of function evaluations has been exceeded.,0.1238858476812377,0.0928062710687945,8.806776361653515e-09,0.0164387836936768,0.0039889436288258,2.1593985694731292e-09,1847247.5091983976,0.1725585963577032,14.105107145383954,80,81,2,2.273578944665055e-05,1.8119983830507395e-05,2.401580548492176e-05,2.2720047367427684e-05,1.8107225218158265e-05,2.40030720512364e-05,False
COMPLETED,,1.05,0.2,0.1282008959116724,0.0897578157381898,0.1230174005031585,0.107057511806488,0.0180595711107871,0.0830174005031585,0.1630174005031585,0.077057511806488,0.137057511806488,False,Maximum number of function evaluations has been exceeded.,0.1282008966935717,0.0897829503583085,2.5134620130905963e-05,0.0180354957232385,0.0046019833873893,6.536193912112119e-06,704.0769367110615,0.1728462176397442,14.181106499396265,80,81,1,0.0001108237495916,9.842536877862817e-05,0.0001274071774921,2.4562810877011387e-05,1.965972459616121e-05,2.59194715367931e-05,False
COMPLETED,,1.05,0.205,0.1323044050267023,0.08672218899306,0.1268969774246215,0.1050688475370407,0.0191269483452317,0.0868969774246214,0.1668969774246215,0.0750688475370407,0.1350688475370406,False,Maximum number of function evaluations has been exceeded.,0.1323044066043758,0.0867654581222455,4.326912921433993e-05,0.0190854487608673,0.0051071612706085,1.1782338700081186e-05,433.4590441347068,0.1750430539250373,14.33953933697194,80,81,1,0.0001860709272185,0.0001663042094697,0.0002154610416227,2.6742884121590235e-05,2.149532669230976e-05,2.8184476159692743e-05,False
COMPLETED,,1.05,0.21,0.1362174367641526,0.0836991521051234,0.1307323724031448,0.10256277769804,0.0196449052314877,0.0907323724031448,0.1707323724031448,0.07256277769804,0.1325627776980399,False,Maximum number of function evaluations has been exceeded.,0.1362174426119288,0.0837596952360152,6.054313117424953e-05,0.0195867788385174,0.0054854936853377,1.7219183898279612e-05,318.56873808554,0.1771528935059905,14.416238700039685,80,81,1,0.0002625267426657,0.0002348302350244,0.0003032008396653,2.9065203908975893e-05,2.346268112529092e-05,3.0590778069391384e-05,False
COMPLETED,,1.05,0.215,0.1399577929819498,0.0806884797267323,0.1345327794551849,0.099546693265438,0.01962302192928,0.0945327794551849,0.1745327794551849,0.069546693265438,0.129546693265438,False,Maximum number of function evaluations has been exceeded.,0.1399578003173671,0.0807629768987115,7.449717234040054e-05,0.0195514411719632,0.0057196596586266,2.2080351706868865e-05,259.0384308438061,0.176751472055912,14.542007606476544,80,81,1,0.0003294674960989,0.0002945359773794,0.0003782353010251,3.1271422298600426e-05,2.5357417349685696e-05,3.286608707806276e-05,False
COMPLETED,,1.05,0.22,0.1435406899321354,0.0776899506702274,0.1383043676614761,0.0960365384817123,0.0190792126474529,0.0983043676614761,0.1783043676614761,0.0660365384817123,0.1260365384817123,False,Maximum number of function evaluations has been exceeded.,0.1435636933557629,0.0776968934300555,2.402830440582689e-05,0.0190788649394911,0.0057951614844529,7.4073588310060926e-06,782.351930919727,0.1790929930284619,14.649119407869875,80,81,2,0.0001009766343319,9.298037272905112e-05,0.0001141071673577,3.382746237446222e-05,2.7553807143985e-05,3.550049391611687e-05,False
COMPLETED,,1.05,0.225,0.1469792621771554,0.0747033476696535,0.1420501172542572,0.0920592993497848,0.0180423260250441,0.1020501172542572,0.1820501172542572,0.0620592993497848,0.1220592993497848,False,Maximum number of function evaluations has been exceeded.,0.1469792863466801,0.0747885941747403,8.524650851319187e-05,0.0179603442390451,0.0057016815951536,2.728133714953157e-05,208.99567949702023,0.1788826445117592,14.707098455168309,80,81,1,0.0003997700711874,0.000356594752131,0.0004514394743001,3.6768829874820655e-05,3.0085968556451527e-05,3.8529555005407744e-05,False
COMPLETED,,1.05,0.23,0.1502849463910669,0.0717284575596431,0.1457697749137878,0.0876553282141685,0.0165545154660357,0.1057697749137877,0.1857697749137878,0.0576553282141684,0.1176553282141684,False,Maximum number of function evaluations has been exceeded.,0.1502849646207212,0.0718090367310021,8.057917342113629e-05,0.0164770110110744,0.005434596457763,2.6729037073108222e-05,203.3218197460155,0.1806625798344612,14.851939390413463,80,81,1,0.000392103517218,0.0003493538869525,0.0004386684686318,3.942857205327503e-05,3.241577536944503e-05,4.125301007375477e-05,False
COMPLETED,,1.05,0.235,0.1534677774511452,0.0687650704883522,0.1494597643613815,0.0828801393508911,0.0146730820866623,0.1094597643613815,0.1894597643613815,0.0528801393508911,0.1128801393508911,False,Maximum number of function evaluations has been exceeded.,0.1534677611061556,0.0687650853565637,2.2095755229010064e-08,0.0146730633191878,0.0049965259726709,7.600633925548261e-09,657382.7948581941,0.1833212999626994,15.094839569181204,80,81,2,4.276151906021757e-05,3.531875841199068e-05,4.467175234042892e-05,4.268879076109475e-05,3.5261271836585814e-05,4.459479709897454e-05,False
COMPLETED,,1.05,0.24,0.1565366214422875,0.0658129804207034,0.1531134396791458,0.0778047814965248,0.0124708246088852,0.1131134396791458,0.1931134396791458,0.0478047814965248,0.1078047814965248,False,Maximum number of function evaluations has been exceeded.,0.1565366286665228,0.065812969807926,1.2838248329914673e-08,0.0124708367970282,0.004398518829628,4.564757207797965e-09,963582.208077586,0.1847997941076755,15.171515417285264,80,81,2,4.608334375475551e-05,3.824713417655889e-05,4.806637888069141e-05,4.612894833008689e-05,3.828411164460429e-05,4.811315301136063e-05,False
COMPLETED,,1.05,0.245,0.1594993604264298,0.0628719847849637,0.1567212343215942,0.0725148618221283,0.0100350915396046,0.1167212343215942,0.1967212343215942,0.0425148618221283,0.1025148618221283,False,Maximum number of function evaluations has been exceeded.,0.1594993399134159,0.0628719869616907,2.0628181687382016e-08,0.0100350837691256,0.0036607837292862,7.603962082620956e-09,481431.08678212616,0.1878001494333148,15.340372804552317,80,81,2,4.947855283487141e-05,4.125743685934279e-05,5.153322108536498e-05,4.943735761426423e-05,4.122763656519928e-05,5.148244971393539e-05,False
COMPLETED,,1.05,0.25,0.1623630410048334,0.0599418843900432,0.1602709293365478,0.0671075209975242,0.0074648026915015,0.1202709293365477,0.2002709293365478,0.0371075209975242,0.0971075209975242,False,Maximum number of function evaluations has been exceeded.,0.1623630554863683,0.0599418713862332,1.9463142784656544e-08,0.0074648192328117,0.0028125319207573,7.328738845805695e-09,383767.518522918,0.1903892178088426,15.43423656374216,80,81,2,5.362451222703057e-05,4.4930411853167454e-05,5.575301872824496e-05,5.369310450522187e-05,4.498544511503324e-05,5.582640499809303e-05,False
COMPLETED,,1.05,0.255,0.1651339951439308,0.0570224832728613,0.1637481749057769,0.0616865716874599,0.0048656159395979,0.1237481749057768,0.2037481749057769,0.0316865716874599,0.0916865716874598,False,Maximum number of function evaluations has been exceeded.,0.1651339885926734,0.0570224752477267,1.0359621536019621e-08,0.0048656217664262,0.0018907755549811,4.106480740604723e-09,460436.97131833824,0.1934279259294271,15.62275717779994,80,81,2,5.733063966410147e-05,4.8259403912433705e-05,5.9519847086510654e-05,5.734956509989413e-05,4.827755847944136e-05,5.95340561780407e-05,False
COMPLETED,,1.05,0.26,0.1678179387392793,0.0541135887170267,0.1671368777751922,0.0563562735915184,0.0023438172887571,0.1271368777751922,0.2071368777751922,0.0263562735915184,0.0863562735915184,False,Maximum number of function evaluations has been exceeded.,0.1678179288644599,0.0541135895225538,9.907619880202893e-09,0.0023438136486035,0.0009381340762359,4.264689161061684e-09,219977.12865020052,0.1958118285983801,15.710081952624025,80,81,2,6.226514443265915e-05,5.265530619717898e-05,6.454020289842098e-05,6.224680537303054e-05,5.264221143897393e-05,6.45168599511242e-05,False
COMPLETED,,1.05,0.265,0.1704200556118148,0.0512150114879134,0.1704199612140655,0.0512145012617111,5.188850668411739e-07,0.1304199612140655,0.2104199612140655,0.0212145012617111,0.081214501261711,True,Optimization terminated successfully.,0.1704200643820586,0.0512150025836136,1.2498149048151289e-08,5.118273974683829e-07,2.137739456392284e-07,5.058365974153258e-09,42.26146283830579,0.1977296452969312,14.64400112722069,74,75,2,6.64294336652098e-05,5.645042761455285e-05,6.87430485216207e-05,6.6478212831775e-05,5.64903161330644e-05,6.879519238782211e-05,False
COMPLETED,,1.05,0.27,0.1729450620904541,0.0483265652104133,0.173580139875412,0.0463462248444557,0.0020796806865449,0.1335801398754119,0.213580139875412,0.0163462248444557,0.0763462248444556,False,Maximum number of function evaluations has been exceeded.,0.1729450489408375,0.0483265799535668,1.9755328192376183e-08,0.0020796987410106,0.0008798172699442,8.410503587147286e-09,104609.34483028132,0.2001537894830107,15.937358083203437,80,81,2,7.214917208600303e-05,6.16011068614436e-05,7.455119548970708e-05,7.206843071053556e-05,6.153441536995737e-05,7.446528568631587e-05,False
COMPLETED,,1.05,0.275,0.1753972671823849,0.0454480664815938,0.1766004711389541,0.0418186374008655,0.0038236703850018,0.1366004711389541,0.2166004711389541,0.0118186374008655,0.0718186374008655,False,Maximum number of function evaluations has been exceeded.,0.1753972660582841,0.0454480701668055,3.8528415709564634e-09,0.0038236742367295,0.0016602838282957,1.6509806783283052e-09,1005634.9235878632,0.2040172973647713,16.147686730138958,80,81,2,7.690589368276604e-05,6.599617681502254e-05,7.934224370777653e-05,7.688830348457475e-05,6.598109243495531e-05,7.932447363691944e-05,False
COMPLETED,,1.05,0.28,0.1777806205260977,0.0425793352053555,0.1794653385877609,0.0376780442893505,0.0051827528969272,0.1394653385877609,0.2194653385877609,0.0076780442893505,0.0676780442893505,False,Maximum number of function evaluations has been exceeded.,0.1777806066043302,0.0425793318952754,1.4309865109610969e-08,0.0051827542920716,0.0023076038610054,6.465748810579731e-09,356896.6145467272,0.206479262560606,16.37193424627185,80,81,2,8.335093159943893e-05,7.1880972334228e-05,8.587086178981294e-05,8.334699989337168e-05,7.188159742192408e-05,8.585877651828356e-05,False
COMPLETED,,1.05,0.285,0.1800987533442254,0.0397201940322222,0.1821605861186981,0.0339494459331035,0.0061280248052183,0.142160586118698,0.2221605861186981,0.0039494459331035,0.0639494459331035,False,Maximum number of function evaluations has been exceeded.,0.1800987666967634,0.0397201809359074,1.870304070765884e-08,0.006128007979862,0.0027955909845007,8.506032241375512e-09,328659.81519588403,0.2087445547804236,16.555626552551985,80,81,2,8.878515861086729e-05,7.696414934716795e-05,9.132147248629648e-05,8.886451906285152e-05,7.703019389088077e-05,9.140722524917896e-05,False
COMPLETED,,1.05,0.29,0.1823550141389138,0.0368704687375015,0.1846739947795868,0.0306382253766059,0.0066497013858701,0.1446739947795867,0.2246739947795868,0.0006382253766059,0.0606382253766059,False,Maximum number of function evaluations has been exceeded.,0.1823550357245238,0.0368704558124522,2.5159401000061363e-08,0.0066496817446061,0.0031061471216713,1.172923980110267e-08,264820.8387195994,0.2187972273677587,16.86157415341586,80,81,2,9.594417200030187e-05,8.357903693802802e-05,9.853709815707582e-05,9.60345914632936e-05,8.365256323494395e-05,9.863897607068958e-05,False
