task_index,blumen_row_id,source_row_id,curve_id,curve_label,curve_key,family,Mach,alpha,blumen_ci,status,accepted_seed_source,n_attempts,classical_cr,classical_ci,classical_omega_i,delta_ci,residual_norm,settings_name,spectral_extent,matching_y,max_step,rtol,atol,mode_status,has_root,delta_ci_recomputed,true_isoline_task_index,alpha_blumen,target_ci,alpha_classical,delta_alpha,delta_ci_at_root,parameterization,seed_source_selected,alpha_bracket_lower,alpha_bracket_upper,alpha_bracket_width,n_spectral_solves,message,n_solver_calls,abs_delta_alpha,bracket_alpha_left,bracket_alpha_right
56,56,64,3,ci=0.01,3__ci=0.01__ci_0.01,ci_level,1.8948824343015207,0.1836634495617555,0.01,converged_root,nearest_parameter,1,0.5015354872851921,0.010000557830496746,0.0015508934945813,5.578304967460146e-07,3.051019945508032e-11,nominal,20.0,1.0,0.5,1e-09,1e-11,reconstructed,True,-0.0015557858774732,22,0.1836634495617555,0.01,0.17670411634832367,-0.00695933321343184,5.578304967460146e-07,log_ci,continuation,0.17670411634832367,0.1786634495617555,0.0019593332134318353,8,Classical alpha root validated with the production solver.,8,0.00695933321343184,0.17670411634832367,0.1786634495617555
