status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40,corrected_spectral_error,corrected_mismatch,powell_pass,optimization_seconds_pass1,optimization_seconds_retry,retry_attempted,adaptive_optimization_seconds,adaptive_total_seconds,modal_max
COMPLETED,,pinn,all,1.15,0.06,False,-2.549736936302885e-09,0.1998472244836177,3.9782865554852254e-08,0.1998477731588455,4.2332602491155136e-08,5.48675227807216e-07,5.503058738946682e-07,-5.000001188450048,,6.185539216080739e-23,,0.9410579269751906,0.1587279550731182,1.0997858820483088,1.322200037770312,0.0281965386007375,-414.2557078410994,414.2557078410994,4515,1601,3201,6.35414880848243e-07,3.897923402298079e-06,6.354148808526655e-07,3.897923402308652e-06,1.654583489043524e-06,2.274701099156269e-06,9.67804663767446e-07,3.780272833544113e-06,2.0206059048177852e-13,7.142619828925945e-12,5.503058738946682e-07,8.420839134882757e-09,retry_wide_240,12.288913109339774,37.221997652202845,True,49.51091076154262,50.61069664359093,3.897923402298079e-06
COMPLETED,,pinn,all,1.15,0.065,False,-2.7143269989556902e-09,0.1599190568707925,1.2736673649240162e-05,0.1598835383608282,1.2739387976239116e-05,3.551850996430517e-05,3.773402385240131e-05,-5.000457152165589,,2.9943519920367654e-23,,0.949286848306656,0.1581824533641338,1.1074693016707895,1.3224095802584444,0.0112327332765959,-460.3892472389976,460.3892472389976,4516,1601,3201,2.7847277606465213e-05,5.815252669878953e-05,2.784727760646131e-05,5.815252669877111e-05,8.67132353975764e-05,8.714431357842481e-05,8.156977481505251e-05,8.145249285334974e-05,3.8773562138771917e-10,1.3844581037147916e-09,3.773402385234906e-05,2.832748915593652e-07,retry_wide_240,12.607113870792093,38.07212045043707,True,50.67923432122916,51.78670362289995,8.714431357842481e-05
COMPLETED,,pinn,all,1.15,0.07,False,0.0452428893063274,0.1450959349017018,0.0452428885747036,0.1450959353717182,7.316238032073484e-10,4.70016386922012e-10,8.69591164510546e-10,-6.911875855422778,,4.5662982551799656e-21,,0.9839119669049978,0.1642993483692407,1.1482113152742386,1.3224674843360351,0.0092984516053399,-502.5487569874306,502.5487569874306,4516,1601,3201,6.304521509118839e-07,5.057090200057279e-06,6.304521509172161e-07,5.057090200061374e-06,1.5300022124899994e-06,2.831591715208372e-06,5.407677575670922e-07,5.306869294106564e-06,1.98507876802978e-13,1.1970202606903511e-11,8.69591180326519e-10,2.472758004223615e-12,retry_wide_240,12.754813422448931,38.71664632111788,True,51.47145974356681,52.61967105884105,5.306869294106564e-06
COMPLETED,,pinn,all,1.15,0.075,False,0.0646325378753453,0.1421829713450822,0.0646325376784271,0.1421829719079207,1.9691820396516846e-10,5.628384980305157e-10,5.962918361994522e-10,-7.901193501613303,,1.0985938268394056e-21,,0.9866810692474246,0.1655190531164407,1.1522001223638654,1.322471828621847,0.0086988835123615,-492.0014131578152,492.0014131578152,4516,1601,3201,7.148014341917146e-07,6.037564736588143e-06,7.148014341929823e-07,6.037564736595473e-06,1.608883221221449e-06,3.3377353185151017e-06,6.321578368780557e-07,6.434470385863516e-06,2.552402733613235e-13,1.7009837982584486e-11,5.962918316164801e-10,9.343384246751906e-12,retry_wide_240,12.878869705833496,24.533156073652208,True,37.4120257794857,38.56422590184957,6.434470385863516e-06
COMPLETED,,pinn,all,1.15,0.08,False,0.0790689509372673,0.1392808657517153,0.0790689358040295,0.1392808532062137,1.5133237801778776e-08,1.2545501609784182e-08,1.9657174186700482e-08,-8.738286771472655,,2.4677933252560106e-22,,1.0000936640426517,0.1689119329676032,1.1690055970102549,1.322474507807058,0.0083144821190858,-479.8208141298037,479.8208141298037,4516,1601,3201,8.071394503654003e-07,7.117649754910545e-06,8.071394503670064e-07,7.117649754911147e-06,1.6923079896561426e-06,3.918095924499867e-06,7.469314633094372e-07,7.685645880260096e-06,3.25961480029946e-13,2.359101802795749e-11,1.9657174126250745e-08,9.839942593852323e-10,initial_80,13.000885442830622,0.0,False,13.000885442830622,14.169891039840877,7.685645880260096e-06
COMPLETED,,pinn,all,1.15,0.085,False,0.090953586929427,0.1363892725254269,0.0909535965820911,0.1363892768829151,9.652664098580566e-09,4.357488203599047e-09,1.0590638679727065e-08,-9.510984375404131,,1.7600588755279277e-22,,1.0039629293605683,0.1698866002261638,1.1738495295867324,1.322476050789074,0.0080084146235143,-467.9445312245376,467.9445312245376,4516,1601,3201,9.04245929408352e-07,8.259932952489716e-06,9.04245929414646e-07,8.259932952492203e-06,1.7754813631690443e-06,4.566170072620366e-06,8.345456325616145e-07,8.979864034700206e-06,4.086730953645201e-13,3.1695424063116207e-11,1.0590638715215653e-08,1.0962767536025563e-09,initial_80,13.095730684697628,0.0,False,13.095730684697628,14.26958021428436,8.979864034700206e-06
COMPLETED,,pinn,all,1.15,0.09,True,0.1011993184208567,0.1335078749432744,0.1011993116732424,0.1335078696335264,6.747614286761738e-09,5.309748002391146e-09,8.586251942018002e-09,-10.252619993280218,,5.802027781689849e-22,,1.0144202774390578,0.1717283837497234,1.1861486611887813,1.3224793851645644,0.0077486449300806,-456.9137072992202,456.9137072992202,4516,1601,3201,1.0109384148408904e-06,9.426404989589488e-06,1.0109384148491037e-06,9.426404989598126e-06,1.861448539609439e-06,5.247991758014201e-06,9.639789250075196e-07,1.032626651362842e-05,5.101474798152594e-13,4.1202263822981416e-11,8.586251859417714e-09,5.28969259326353e-10,initial_80,13.195330751128497,0.0,False,13.195330751128497,14.381479412317278,1.032626651362842e-05
COMPLETED,,pinn,all,1.15,0.095,False,0.1102724452969259,0.1306363663726639,0.1102724471226752,0.1306350448796911,1.8257493017426183e-09,1.3214929728000424e-06,1.3214942340095194e-06,-10.980568450134374,,1.9843194296181613e-21,,1.0186428939923644,0.1734822914004326,1.192125185392797,1.3224771140124725,0.0075075162539005,-446.8915396869262,446.8915396869262,4516,1601,3201,1.7341686419485758e-06,1.013143922186622e-05,1.734168641944646e-06,1.0131439221867278e-05,3.3188310566906773e-06,6.16017821774272e-06,3.590069554709932e-06,1.1755272487431868e-05,1.503464019947387e-12,4.945677201106946e-11,1.321494233981802e-06,1.1200988298292189e-07,initial_80,13.32244308385998,0.0,False,13.32244308385998,14.514568269252777,1.1755272487431868e-05
COMPLETED,,pinn,all,1.15,0.1,False,0.118450325820652,0.1277744569464649,0.1184503119508752,0.1277577363004959,1.3869776799291245e-08,1.672064596899836e-05,1.67206517214877e-05,-11.706189562822727,,6.247163136730432e-21,,1.031164525076747,0.1751039791852235,1.2062685042619703,1.3224524884085107,0.0072770171549973,-437.9425294290647,437.9425294290647,4515,1601,3201,1.9384951208180425e-05,3.523356311319122e-05,1.938495120817596e-05,3.5233563113176944e-05,3.131116573230093e-05,3.459402859846558e-05,4.4826324487215066e-05,4.7485340722850375e-05,1.878885935724384e-10,5.604662289826479e-10,1.672065172143214e-05,1.5892396107898164e-06,initial_80,13.37714253552258,0.0,False,13.37714253552258,14.58341103978455,4.7485340722850375e-05
COMPLETED,,pinn,all,1.15,0.105,False,0.1259143515352406,0.124921872190643,0.1259143541077472,0.1249218816874362,2.572506596631996e-09,9.496793199059717e-09,9.839048290125525e-09,-12.434642010832054,,1.4801591572332188e-20,,1.032467040233314,0.1760454950854182,1.2085125353187325,1.322483393975428,0.0070587218580918,-429.88432595688414,429.88432595688414,4515,1601,3201,1.3725472951008267e-06,1.3665182254510453e-05,1.3725472951062257e-06,1.3665182254523682e-05,2.146819319384126e-06,7.848930032449924e-06,1.3630596316755703e-06,1.515114612109277e-05,9.419132140919828e-13,8.615497204544909e-11,9.839048331429497e-09,1.0283308076238035e-09,initial_80,13.49504998512566,0.0,False,13.49504998512566,14.703562520444391,1.515114612109277e-05
COMPLETED,,pinn,all,1.15,0.11,False,0.132791163489221,0.1220783521564731,0.1327911477627879,0.1220783423138194,1.5726433100216042e-08,9.84265370596038e-09,1.8552588229975525e-08,-13.174035718383973,,2.852616163672347e-20,,1.0435119336470962,0.1783691588789224,1.2218810925260186,1.3224835193145084,0.0068403222011895,-422.8276129150092,422.8276129150092,4515,1601,3201,1.515085204797178e-06,1.5212804050734131e-05,1.5150852047953712e-06,1.521280405074214e-05,2.2490600337374806e-06,8.839770294216528e-06,1.5308353789639235e-06,1.691688188399002e-05,1.1475265182525618e-12,1.0664402694260387e-10,1.8552588138745243e-08,2.1482347973590543e-09,initial_80,13.573733432218432,0.0,False,13.573733432218432,14.795614524744451,1.691688188399002e-05
COMPLETED,,pinn,all,1.15,0.115,False,0.1391735170370881,0.1192436508743323,0.1391545061399434,0.1192374868366932,1.9010897144705607e-05,6.164037639089237e-06,1.9985233805554652e-05,-13.926995816234744,,5.3817909780279496e-20,,1.0489613814279437,0.1785768363624811,1.2275382177904248,1.3224649546469782,0.0066576131600011,-416.6748264132344,416.6748264132344,4515,1601,3201,2.701062780294562e-05,5.5767278161111146e-05,2.701062780294292e-05,5.576727816111063e-05,3.756805174035861e-05,4.614422101539364e-05,5.676506410718376e-05,7.082306980971942e-05,3.6478764453562457e-10,1.384687919880889e-09,1.9985233805533256e-05,2.5188207366052946e-06,initial_80,13.693904678337276,0.0,False,13.693904678337276,14.9214428961277,7.082306980971942e-05
COMPLETED,,pinn,all,1.15,0.12,False,0.1451318869386702,0.1164175356042111,0.1451318866466332,0.1163626463755535,2.920370056891386e-10,5.488922865759527e-05,5.488922865837216e-05,-14.706007740661937,,2.381013916970956e-21,,1.5904435841366649,0.1811539456248283,1.7715975297614932,1.3223824017236194,0.0063886266205943,-411.5249856951162,411.5249856951162,4515,1601,3201,7.5904210194039e-05,0.0001335339663903,7.590421019404257e-05,0.0001335339663903,0.0001052379083989,0.0001231173667491,0.0001564916919481,0.000171583395428,2.880724547793534e-09,7.935623380639356e-09,5.488922865830277e-05,7.490449402107969e-06,initial_80,13.789970824494958,0.0,False,13.789970824494958,15.561568354256451,0.000171583395428
COMPLETED,,pinn,all,1.15,0.125,False,0.1507213948393332,0.1135997862286294,0.1507213945338607,0.1135653621901832,3.05472508399518e-10,3.442403844619579e-05,3.442403844755115e-05,-14.99999335625205,,0.2504440916799481,,5.567064622417092,0.1810725880786776,5.74813721049577,1.32242233585181,0.0061762079889235,-406.9214353020446,406.9214353020446,4515,1601,3201,4.925133381408359e-05,8.343123555966923e-05,4.925133381408169e-05,8.343123555965327e-05,6.670051673606252e-05,7.770884255086489e-05,9.911322768591096e-05,0.0001080830631773,1.212847045017895e-09,3.1419277179978167e-09,3.442403844746788e-05,5.058052082666949e-06,initial_80,13.88256268762052,0.0,False,13.88256268762052,19.63069989811629,0.0001080830631773
COMPLETED,,pinn,all,1.15,0.13,False,0.1559861792264185,0.1107901946633786,0.1559861827010747,0.1107799632260411,3.4746562016518823e-09,1.0231437337498985e-05,1.0231437927505791e-05,-14.99999335625205,,1.7433213820363684,,5.586626402102411,0.1820452185347676,5.768671620637178,1.3224682326821446,0.0059669076390532,-403.0513710684993,403.0513710684993,4515,1601,3201,1.4900177777272929e-05,2.614642225353232e-05,1.4900177777273655e-05,2.6146422253522742e-05,2.0181364226914547e-05,2.380922798514984e-05,2.9401355492002123e-05,3.448117999693196e-05,1.1100809160780044e-10,3.3297986590241635e-10,1.0231437927478044e-05,1.6109436198850228e-06,initial_80,13.979688182473184,0.0,False,13.979688182473184,19.74835980311036,3.448117999693196e-05
COMPLETED,,pinn,all,1.15,0.135,False,0.1609622771307044,0.1079885641008672,0.1609622860021952,0.1079885547228986,8.871490791984016e-09,9.37796859612483e-09,1.2909285180139168e-08,-14.99999335625205,,4.714287385750413,,5.591234390623868,0.182650183327496,5.773884573951364,1.3224885187913251,0.0057520768340709,-399.9418967798968,399.9418967798968,4515,1601,3201,2.3206968646506824e-06,2.477818518511983e-05,2.320696864656896e-06,2.477818518513481e-05,2.8706952919147167e-06,1.5298079389313826e-05,2.4198283412685843e-06,2.7637546140415528e-05,2.6928459462283168e-12,2.808876464754917e-10,1.2909285186953853e-08,2.167880581289344e-09,initial_80,14.06553820054978,0.0,False,14.06553820054978,19.839422774501145,2.7637546140415528e-05
COMPLETED,,pinn,all,1.15,0.14,False,0.1656795952978949,0.1051947086301248,0.1656795981194995,0.1051947054707885,2.821604616620732e-09,3.1593362925796953e-09,4.235901134604848e-09,-14.99999335625205,,9.343811558400164,,5.662083134055138,0.1846192590892315,5.846702393144369,1.3224898049044098,0.0055329635799231,-397.5525306478855,397.5525306478855,4515,1601,3201,2.520899661437184e-06,2.7103571866085537e-05,2.5208996614507226e-06,2.710357186610399e-05,3.0158048253539438e-06,1.692656200805998e-05,2.6474225271352143e-06,3.0217885105852735e-05,3.177680341082123e-12,3.35784400284922e-10,4.235901161231042e-09,7.547226971217106e-10,initial_80,14.11802512127906,0.0,False,14.11802512127906,19.96472751442343,3.0217885105852735e-05
COMPLETED,,pinn,all,1.15,0.145,False,0.1701633002107831,0.1024084525397898,0.1701632854217959,0.102408447602856,1.4788987201530546e-08,4.9369337923321766e-09,1.559126222333861e-08,-14.99999335625205,,15.8373453662793,,5.654025320895016,0.1844922751188278,5.838517596013844,1.3224915433797737,0.0053145161146488,-395.8239812747902,395.8239812747902,4515,1601,3201,2.732855455815473e-06,2.9547272187844024e-05,2.732855455818396e-06,2.9547272187853748e-05,3.1661922823940525e-06,1.86592173942394e-05,2.886027350484141e-06,3.292295881098834e-05,3.734235143326714e-12,3.984608198948081e-10,1.559126213996215e-08,2.9852906544604676e-09,initial_80,14.182397198863328,0.0,False,14.182397198863328,20.02091479487717,3.292295881098834e-05
COMPLETED,,pinn,all,1.15,0.15,False,0.1744348245057917,0.0996296300519795,0.1744348302217353,0.0996296197499516,5.715943607320639e-09,1.0302027897424182e-08,1.1781502031633141e-08,-14.99999335625205,,24.44121331884521,,5.679842891171575,0.1848037037998438,5.864646594971418,1.3224919156818458,0.0050968361287348,-394.73920225090455,394.73920225090455,4515,1601,3201,2.936452991184028e-06,3.208090190269726e-05,2.9364529911792995e-06,3.208090190270652e-05,3.338386928666843e-06,2.049119090474609e-05,3.103822752960482e-06,3.5706678236808485e-05,4.3111070269219446e-12,4.689434396354386e-10,1.1781501995227928e-08,2.362800964287131e-09,initial_80,14.305692287161946,0.0,False,14.305692287161946,20.170338882133365,3.5706678236808485e-05
COMPLETED,,pinn,all,1.15,0.155,False,0.1785126112675655,0.0968580842660088,0.1785126155669286,0.0968580859821688,4.2993630877674605e-09,1.7161600057713502e-09,4.629225434764057e-09,-14.99999335625205,,35.44547782588502,,5.721030033193529,0.1870000371709466,5.908030070364475,1.3224925068096085,0.0048803304709883,-394.2868816148662,394.2868816148662,4515,1601,3201,3.170103403325164e-06,3.4819226961852544e-05,3.170103403327966e-06,3.481922696186771e-05,3.517759808233961e-06,2.2483890544985324e-05,3.366829329117716e-06,3.870738179964281e-05,5.024536342546071e-12,5.51521162073243e-10,4.629225491410753e-09,8.542581407962846e-10,initial_80,14.334457653574646,0.0,False,14.334457653574646,20.24248772393912,3.870738179964281e-05
COMPLETED,,pinn,all,1.15,0.16,False,0.182412678439002,0.0940936670254569,0.1824126672895833,0.0940936522272042,1.1149418693845448e-08,1.4798252706560433e-08,1.852829782732061e-08,-14.99999335625205,,49.19176056632105,,5.724063604138792,0.1857851911336183,5.90984879527241,1.3224936435058297,0.0046543119278538,-394.46173219370166,394.46173219370166,4515,1601,3201,3.403635440776302e-06,3.76888261566544e-05,3.403635440781201e-06,3.768882615666156e-05,3.697085699035122e-06,2.459375545104307e-05,3.618712190916975e-06,4.184726770569956e-05,5.792699653284217e-12,6.452044454263728e-10,1.852829775504685e-08,4.17029033118313e-09,initial_80,14.40209633205086,0.0,False,14.40209633205086,20.31194512732327,4.184726770569956e-05
COMPLETED,,pinn,all,1.15,0.165,False,0.186149047302406,0.0913362385162638,0.1861490391934789,0.0913362377373824,8.108927113115172e-09,7.788813899400893e-10,8.146247918238762e-09,-14.99999335625205,,66.08215324103529,,5.734713128767908,0.1868371404707431,5.921550269238651,1.3224943743452706,0.0044407194527681,-395.26375470552784,395.26375470552784,4515,1601,3201,3.659240821587925e-06,4.077086572039483e-05,3.659240821589075e-06,4.077086572039818e-05,3.902807787893454e-06,2.6885580937464124e-05,3.904345402066785e-06,4.519767522370022e-05,6.695088927699544e-12,7.537949153757494e-10,8.146247890610344e-09,1.9532020438185075e-09,initial_80,14.481099682860076,0.0,False,14.481099682860076,20.402649952098727,4.519767522370022e-05
COMPLETED,,pinn,all,1.15,0.17,True,0.1897340820397551,0.0885856665308793,0.1897340712200114,0.0885856743650258,1.0819743684331584e-08,7.834146498186811e-09,1.335816996259914e-08,-14.99999335625205,,86.59104982545438,,5.806639010086656,0.1883538318797946,5.99499284196645,1.3224953540215902,0.0042179141795983,-396.6990921347969,396.6990921347969,4515,1601,3201,3.925581721397829e-06,4.402578985516275e-05,3.925581721399769e-06,4.402578985516846e-05,4.119205956283263e-06,2.9330285471743025e-05,4.199013481455736e-06,4.8724781014331777e-05,7.705280857805974e-12,8.775495885515737e-10,1.3358169911433194e-08,3.3000097440705522e-09,initial_80,14.56240047328174,0.0,False,14.56240047328174,20.55739331524819,4.8724781014331777e-05
COMPLETED,,pinn,all,1.15,0.175,False,0.193178755219419,0.0858418261519786,0.1931787469717882,0.0858418421912356,8.247630800539696e-09,1.6039256992006482e-08,1.8035553184686068e-08,-14.99999335625205,,111.27926684965216,,5.825241003185511,0.1901041129603982,6.015345116145909,1.322496573535328,0.0040085645502402,-398.7796953608364,398.7796953608364,4515,1601,3201,4.201682836683141e-06,4.744007057317149e-05,4.201682836675901e-06,4.744007057318751e-05,4.352246250736844e-06,3.1924475168025527e-05,4.502152042497951e-06,5.2408584313305616e-05,8.826384068072457e-12,1.016584039170709e-09,1.8035553220658528e-08,4.611077193506331e-09,initial_80,14.6540867947042,0.0,False,14.6540867947042,20.669431910850108,5.2408584313305616e-05
