direction,step,Mach,eta,alpha,N,shoot_ci,shoot_success,shoot_source,primary_ci,secondary_ci,primary_secondary_ci_abs_diff,gep_raw_index,gep_cr,gep_ci,gep_omega_i,gep_minus_shoot,gep_rel_err_shoot,p_overlap_previous
forward_from_lower_eta,0,0.3965104471943978,0.9737754200640796,0.8939552527341481,501,0.015725900991861365,True,secondary_neutral,0.029231189524751042,0.015725900991861365,0.013505288532889678,1005,-4.300021726044998e-13,0.015528872636500405,0.013882117262439117,-0.00019702835536095954,0.012528907276150839,
forward_from_lower_eta,1,0.3965104471943978,0.9762754200640796,0.8962503282575047,501,0.014224259297271596,True,secondary_neutral,0.029231189524751042,0.014224259297271596,0.015006930227479447,1005,-3.3970054943879185e-12,0.013911577279719546,0.012468255703528287,-0.00031268201755205,0.021982305793035326,0.9999991275677074
forward_from_lower_eta,2,0.3965104471943978,0.9787754200640796,0.8985454037808613,501,0.012736335400972866,True,secondary_neutral,0.029231189524751042,0.012736335400972866,0.01649485412377818,1006,1.6458780203315808e-12,0.012238265303663827,0.010996637038857919,-0.0004980700973090391,0.039106232807829,0.9999991177418345
backward_from_higher_eta,0,0.3965104471943978,0.98,0.8996696051557911,501,0.011982365860750735,True,secondary_neutral,0.029231189524751042,0.011982365860750735,0.01724882366400031,1006,-3.775189314135647e-12,0.01138834630356804,0.010245749022308471,-0.0005940195571826953,0.049574480038909276,
backward_from_higher_eta,1,0.3965104471943978,0.98,0.8996696051557911,501,0.011982365860750735,True,secondary_neutral,0.029231189524751042,0.011982365860750735,0.01724882366400031,1006,-3.775189314135647e-12,0.01138834630356804,0.010245749022308471,-0.0005940195571826953,0.049574480038909276,1.0
backward_from_higher_eta,2,0.3965104471943978,0.9787754200640796,0.8985454037808613,501,0.012736335400972866,True,secondary_neutral,0.029231189524751042,0.012736335400972866,0.01649485412377818,1006,1.6458780203315808e-12,0.012238265303663827,0.010996637038857919,-0.0004980700973090391,0.039106232807829,0.9999997855048729
