boundary_id,normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid,component,chart_minus,chart_plus,Mach_boundary,eta_boundary,clean_pair_switch,third_chart_seen,eps,Mach_minus,eta_minus,Mach_plus,eta_plus,routed_chart_minus,routed_chart_plus,family_minus,family_plus,ci_minus,ci_plus,samepoint_ci_abs_diff,samepoint_ci_rel_diff_reg,samepoint_p_overlap,samepoint_p_rel,samepoint_q_overlap,samepoint_q_rel,routed_ci_abs_diff,routed_ci_rel_diff_reg,routed_p_overlap,routed_p_rel,routed_q_overlap,routed_q_rel,success,error
ROUTE_0220,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.2471999999999999,0.2471999999999999,0.8504,0.2471999999999999,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.2471999999999999,True,,0.001,0.8489999995052815,0.2471999999999999,0.8509999995052815,0.2471999999999999,HM1_VLOW_MOD,HM2_VLOW_MOD,pQscaled,pQscaled,0.4048372068277314,0.40448598176798944,0.00018569232035287042,0.0004587309846289025,0.9783190096004137,0.20710363457570083,0.9278439462536447,0.5195480869013828,0.0003512250597419442,0.0008675710972667575,0.978086370635705,0.20819954749392383,0.9275828823225748,0.5220508746238399,True,
ROUTE_0220,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.2471999999999999,0.2471999999999999,0.8504,0.2471999999999999,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.2471999999999999,True,,0.0002,0.8497999995052815,0.2471999999999999,0.8501999995052815,0.2471999999999999,HM1_VLOW_MOD,HM2_VLOW_MOD,pQscaled,pQscaled,0.40465492984728746,0.40473340207363717,0.00018569232035287042,0.0004587309846289025,0.9783190096004137,0.20710363457570083,0.9278439462536447,0.5195480869013828,7.847222634971285e-05,0.0001938862123750182,0.9782726326383887,0.20732258977438048,0.9277918091941447,0.5200491050114932,True,
ROUTE_0220,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.2471999999999999,0.2471999999999999,0.8504,0.2471999999999999,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.2471999999999999,True,,5e-05,0.8499499995052815,0.2471999999999999,0.8500499995052815,0.2471999999999999,HM1_VLOW_MOD,HM2_VLOW_MOD,pQscaled,pQscaled,0.40462119879214237,0.404780093788916,0.00018569232035287042,0.0004587309846289025,0.9783190096004137,0.20710363457570083,0.9278439462536447,0.5195480869013828,0.00015889499677362862,0.0003925464695813053,0.9783074224328052,0.20715836264288393,0.9278309155557244,0.5196733630245913,True,
ROUTE_0221,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1224,0.1224,0.7,0.1224,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1224,True,,0.001,0.6989999995052814,0.1224,0.7009999995052814,0.1224,VLOW_MOD_QSCALED,HM1_VLOW_MOD,pQscaled,pQscaled,0.5651990645329974,0.564780644605575,0.0005103349877531027,0.0009029114434543875,0.9910049748893766,0.13382503407250218,0.9681914097384777,0.25037752169058003,0.00041841992742241985,0.0007403054139308323,0.9910015172051763,0.13385063652085746,0.9681393059970482,0.25066814420048994,True,
ROUTE_0221,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1224,0.1224,0.7,0.1224,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1224,True,,0.0002,0.6997999995052814,0.1224,0.7001999995052813,0.1224,VLOW_MOD_QSCALED,HM1_VLOW_MOD,pQscaled,pQscaled,0.5647998947043754,0.5651249806538677,0.0005103349877531027,0.0009029114434543875,0.9910049748893766,0.13382503407250218,0.9681914097384777,0.25037752169058003,0.00032508594949232084,0.0005752461147907246,0.9910043077514334,0.13382997428865398,0.9681810259477698,0.2504340234171978,True,
ROUTE_0221,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1224,0.1224,0.7,0.1224,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1224,True,,5e-05,0.6999499995052814,0.1224,0.7000499995052814,0.1224,VLOW_MOD_QSCALED,HM1_VLOW_MOD,pQscaled,pQscaled,0.5647250629917239,0.5651891095064979,0.0005103349877531027,0.0009029114434543875,0.9910049748893766,0.13382503407250218,0.9681914097384777,0.25037752169058003,0.00046404651477405245,0.0008210464550161637,0.9910048092485092,0.1338262606752715,0.968188815521332,0.2503915707888309,True,
ROUTE_0222,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1543999999999999,0.1543999999999999,0.7,0.1543999999999999,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1543999999999999,True,,0.001,0.6989999995052814,0.1543999999999999,0.7009999995052814,0.1543999999999999,VLOW_MOD_QSCALED,HM1_VLOW_MOD,pQscaled,pQscaled,0.5364868732982946,0.5363994504760279,0.0008121363751701915,0.001512841315906951,0.9894447008941527,0.14491095152706876,0.9729454974654826,0.2353302660537226,8.742282226670284e-05,0.00016295426154461465,0.9894344636793955,0.14498083350383495,0.9728928992979232,0.23596225035936946,True,
ROUTE_0222,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1543999999999999,0.1543999999999999,0.7,0.1543999999999999,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1543999999999999,True,,0.0002,0.6997999995052814,0.1543999999999999,0.7001999995052813,0.1543999999999999,VLOW_MOD_QSCALED,HM1_VLOW_MOD,pQscaled,pQscaled,0.5361104748034841,0.5367430561412366,0.0008121363751701915,0.001512841315906951,0.9894447008941527,0.14491095152706876,0.9729454974654826,0.2353302660537226,0.0006325813377525691,0.0011785552332997744,0.9894426932780993,0.14492465876648133,0.9729350273255397,0.23545513951233862,True,
ROUTE_0222,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1543999999999999,0.1543999999999999,0.7,0.1543999999999999,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1543999999999999,True,,5e-05,0.6999499995052814,0.1543999999999999,0.7000499995052814,0.1543999999999999,VLOW_MOD_QSCALED,HM1_VLOW_MOD,pQscaled,pQscaled,0.5360399110683507,0.5368071756360236,0.0008121363751701915,0.001512841315906951,0.9894447008941527,0.14491095152706876,0.9729454974654826,0.2353302660537226,0.0007672645676729539,0.0014293113104605543,0.9894442008569063,0.1449143657151984,0.9729428822482651,0.23536141265649488,True,
ROUTE_0223,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1863999999999999,0.1863999999999999,0.7,0.1863999999999999,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1863999999999999,True,,0.001,0.6989999995052814,0.1863999999999999,0.7009999995052814,0.1863999999999999,VLOW_MOD_QSCALED,HM1_VLOW_MOD,pQscaled,pQscaled,0.5099058672846298,0.5079110760257334,0.0011382311460184091,0.0022341519110097275,0.9881290261694768,0.15362625960870524,0.9752151920919099,0.230633446123846,0.0019947912588964556,0.003912077477200241,0.988110090277409,0.1537480064650284,0.9751586088984596,0.2314797307516837,True,
