candidate_id,candidate_bucket,candidate_source,candidate_label,candidate_order,alpha,Mach,source_file,source_alpha,source_mach,cr_init,ci_init,cr_final,ci_final,omega_i_final,ci_ref,cr_ref,ci_ref_available,cr_ref_available,ci_abs_err,ci_rel_err,cr_abs_err,stage1_mismatch,stage2_mismatch,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,y_limit,ln_p_start_right,spectral_success,mode_success,raw_success,raw_status,strict_status,accept,reject_reason_primary,reject_reasons_all,solver_failed,mode_reconstructed,peak_shift,exception,box_robustness_enabled,box_robustness_pass,box_robustness_note,box_robustness_n_variants,box_robustness_max_rel_l2,box_robustness_max_peak_shift,box_robustness_max_center8_delta,box_robustness_max_edge_growth,box_robustness_min_half_span_gain,box_robustness_p_rel_l2_x1p50,box_robustness_rho_rel_l2_x1p50,box_robustness_u_rel_l2_x1p50,box_robustness_v_rel_l2_x1p50,box_robustness_max_rel_l2_x1p50,box_robustness_peak_shift_x1p50,box_robustness_center8_delta_x1p50,box_robustness_edge_growth_x1p50,box_robustness_half_span_gain_x1p50,box_robustness_p_rel_l2_x2p00,box_robustness_rho_rel_l2_x2p00,box_robustness_u_rel_l2_x2p00,box_robustness_v_rel_l2_x2p00,box_robustness_max_rel_l2_x2p00,box_robustness_peak_shift_x2p00,box_robustness_center8_delta_x2p00,box_robustness_edge_growth_x2p00,box_robustness_half_span_gain_x2p00
a0.200000_M1.800000__cand001,existing,anchor_anchor_nearest_2,anchor_nearest_2,1,0.2,1.8,assets/classic_supersonic/validated_modal_points/supersonic_validated_modal_points.csv,0.2,1.8,0.4265462195846354,0.0301282182599281,,,,,,False,False,,,,,,,,,,,,,False,False,False,dry_run,dry_run,False,dry_run,dry_run,False,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,
a0.200000_M1.800000__cand002,existing,anchor_anchor_nearest_1,anchor_nearest_1,2,0.2,1.8,assets/classic_supersonic/validated_modal_points/supersonic_validated_modal_points.csv,0.2,1.8,0.4364902665421236,0.0251272506831733,,,,,,False,False,,,,,,,,,,,,,False,False,False,dry_run,dry_run,False,dry_run,dry_run,False,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,
a0.200000_M1.800000__cand003,existing,anchor_anchor_knn,anchor_knn,3,0.2,1.8,assets/classic_supersonic/validated_modal_points/supersonic_validated_modal_points.csv,0.2,1.8,0.3793244360311523,0.022662966778046977,,,,,,False,False,,,,,,,,,,,,,False,False,False,dry_run,dry_run,False,dry_run,dry_run,False,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,
a0.200000_M1.800000__cand004,existing,anchor_anchor_nearest_4,anchor_nearest_4,4,0.2,1.8,assets/classic_supersonic/validated_modal_points/supersonic_validated_modal_points.csv,0.2,1.8,0.3072998046875,0.019288189453125,,,,,,False,False,,,,,,,,,,,,,False,False,False,dry_run,dry_run,False,dry_run,dry_run,False,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,
