task_index,role,Mach,alpha,modal_setting,is_modal_reference,p_rel_l2_core,p_rel_l2_amp_mask,modulus_rel_l2_amp_mask,kappa_rel_l2_amp_mask,q_rel_l2_amp_mask,alignment_real,alignment_imag,comparison_core_limit,comparison_amplitude_threshold
10,peak_growth,1.25,0.16,modal_coarse,False,1.2209584137636674e-05,1.2209584137636674e-05,4.517263292399526e-06,5.1187201404104924e-05,5.19363150327199e-05,1.0000034506964182,-7.809164425972408e-06,20.0,0.001
10,peak_growth,1.25,0.16,modal_nominal,False,2.486423119492417e-06,2.486423119492417e-06,9.630500745234525e-07,1.058556495823446e-05,1.0739282598496302e-05,0.9999997393556097,-1.5617462424357214e-06,20.0,0.001
10,peak_growth,1.25,0.16,modal_strict,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.001
