grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds
582,7,23,1.15,0.06,0.035,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.19960937499999998,0.00013671977431360612,3.4754900123557635e-21,0.00013671977431360612,0.005034920563476305,0.09767387696018308,,20.216996661038138
583,8,23,1.15,0.06,0.04,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.19886979166666666,0.00026942147001889836,3.521035275963579e-21,0.00026942147001889836,0.010076816057797302,0.0973228744993433,,20.27095624199137
584,9,23,1.15,0.06,0.045,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.19763020833333333,0.00039910703981489617,3.567354449393094e-21,0.00039910703981489617,0.015191938711337,0.09673973529464214,,20.23417944193352
585,10,23,1.15,0.06,0.05,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.19531770833333334,0.0005261314783745447,3.6104531510307244e-21,0.0005261314783745447,0.02053507613819473,0.09537939097080021,,20.30397011199966
586,11,23,1.15,0.06,0.055,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.1926510416666667,0.0006504974742282558,3.650912088210075e-21,0.0006504974742282558,0.026043250120292537,0.09398023659637576,,20.338365013012663
587,12,23,1.15,0.06,0.06,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.18998437500000004,0.0007721911105045938,3.69240596691808e-21,0.0007721911105045938,0.03160750897930749,0.09290620938173612,,20.432571370038204
588,13,23,1.15,0.06,0.065,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.18598437500000004,0.0008920541952006885,3.720252984655968e-21,0.0008920541952006885,0.037672674632859754,0.0909368034979952,,20.40084818995092
589,14,23,1.15,0.06,0.07,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.18201562499999996,0.0010102801141790986,3.745758068623253e-21,0.0010102801141790986,0.04382135041939492,0.08941161363391492,,20.473515385994688
590,15,23,1.15,0.06,0.075,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.045029296874999986,0.18201562499999996,0.0011319960521980995,3.815879942887341e-21,0.0011319960521980995,0.048431433458310615,0.09175908468032186,,20.478285165969282
591,16,23,1.15,0.06,0.08,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05002929687499999,0.18201562499999996,0.0012605205987195002,3.882832387223911e-21,0.0012605205987195002,0.053112114823965904,0.09431342741158587,,20.518480116967112
592,17,23,1.15,0.06,0.085,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05502929687500001,0.18201562499999996,0.0013957590826272836,3.9300177078392535e-21,0.0013957590826272836,0.05784625947562651,0.09705831009692308,,20.581524525070563
593,18,23,1.15,0.06,0.09,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06002929687500001,0.18201562499999996,0.0015376391004019961,3.962825601428001e-21,0.0015376391004019961,0.06262174326517013,0.09997804022694423,,20.566431217011996
594,19,23,1.15,0.06,0.095,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06502929687500003,0.18201562499999996,0.001686082823568066,4.001948052039448e-21,0.001686082823568066,0.06742978365541634,0.10305775806008242,,20.60887072107289
595,20,23,1.15,0.06,0.1,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07002929687500004,0.18201562499999996,0.0018409931200471473,4.0351670399785684e-21,0.0018409931200471473,0.07226388252829778,0.1062835568896736,,20.60719489492476
596,21,23,1.15,0.06,0.105,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07502929687500001,0.18201562499999996,0.002002247484169464,4.059803530502359e-21,0.002002247484169464,0.07711913972750856,0.10964254390459244,,20.668627477949485
