grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds
679,4,27,1.15,0.06,0.02,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,9.46044921875e-05,0.20601562499999998,0.00017972823063447068,3.445239086554051e-21,0.00017972823063447068,0.006169125985331064,0.10395060304935003,,20.39112516096793
680,5,27,1.15,0.06,0.025,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,9.56217447916667e-05,0.20601562499999998,0.00017972823718914312,3.445343352666477e-21,0.00017972823718914312,0.0061691416693255945,0.10395060398011968,,20.68935038591735
681,6,27,1.15,0.06,0.03,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,8.789062500000001e-05,0.20601562499999998,0.00017972831032681702,3.444822037881566e-21,0.00017972831032681702,0.006169026676929726,0.10395059715593537,,20.41731288097799
682,7,27,1.15,0.06,0.035,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.20601562499999998,0.00022933101909706658,3.495415684299951e-21,0.00022933101909706658,0.007958832680372457,0.10407215166109751,,20.429262427031063
683,8,27,1.15,0.06,0.04,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.20601562499999998,0.0003362849356718732,3.550769580702766e-21,0.0003362849356718732,0.011774379469064771,0.10443325964519388,,20.4117642310448
684,9,27,1.15,0.06,0.045,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.20601562499999998,0.00046094681208271336,3.609385869557615e-21,0.00046094681208271336,0.016245891977016938,0.10503141762763407,,20.450869839987718
685,10,27,1.15,0.06,0.05,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.20601562499999998,0.0005920213636359988,3.666438093756443e-21,0.0005920213636359988,0.02095762392009822,0.10586260745712096,,20.506717275013216
686,11,27,1.15,0.06,0.055,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.20601562499999998,0.0007265100652451179,3.7174906519206155e-21,0.0007265100652451179,0.025778188350301923,0.10692139461478456,,20.540571685996838
687,12,27,1.15,0.06,0.06,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.20601562499999998,0.0008636825381278506,3.7627917025331904e-21,0.0008636825381278506,0.030656287917342696,0.10820109793860912,,20.560901332995854
688,13,27,1.15,0.06,0.065,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.20601562499999998,0.0010035335881371464,3.802230716715015e-21,0.0010035335881371464,0.03556825808383624,0.10969398599681973,,20.591947052977048
689,14,27,1.15,0.06,0.07,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.20601562499999998,0.0011463050267153142,3.8298284465182445e-21,0.0011463050267153142,0.040501777459338154,0.11139148770269873,,20.598383578006178
