grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds
485,10,19,1.15,0.06,0.05,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.18998437500000004,0.000542559462647848,3.5760597124979375e-21,0.000542559462647848,0.022325963257657323,0.09017193468137961,,21.5811460360419
486,11,19,1.15,0.06,0.055,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.18998437500000004,0.0006546655589542233,3.6303868600870295e-21,0.0006546655589542233,0.026902446536135584,0.09141264011575748,,21.598905690014362
487,12,19,1.15,0.06,0.06,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.18465104166666668,0.0007802228670494916,3.644850325017113e-21,0.0007802228670494916,0.03365535315736121,0.08787606165955607,,21.686561405076645
488,13,19,1.15,0.06,0.065,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.17398437500000002,0.0009135455719793262,3.606078299633185e-21,0.0009135455719793262,0.04354237937458332,0.07999649236330922,,21.790630338946357
489,14,19,1.15,0.06,0.07,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.17398437500000002,0.001016326470127462,3.6585366663061686e-21,0.001016326470127462,0.04765744218742241,0.08230875870272246,,21.84386053401977
490,15,19,1.15,0.06,0.075,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.045029296874999986,0.16865104166666667,0.0011307029482212929,3.657569730306786e-21,0.0011307029482212929,0.05477991994363668,0.08038239773551646,,21.889443640015088
491,16,19,1.15,0.06,0.08,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05002929687499999,0.16598437500000002,0.001246053097106968,3.68409921583217e-21,0.001246053097106968,0.06041211282582433,0.08117024539006265,,21.974646289017983
492,17,19,1.15,0.06,0.085,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05502929687500001,0.161984375,0.0013676833605137373,3.693593409261995e-21,0.0013676833605137373,0.06679684997210902,0.0813544542445771,,22.007253811927512
493,18,19,1.15,0.06,0.09,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06002929687500001,0.1596302083333333,0.0014966667631881655,3.7257807278674954e-21,0.0014966667631881655,0.07225596983957076,0.08317008001856253,,22.060050376923755
494,19,19,1.15,0.06,0.095,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06502929687500003,0.15831770833333328,0.0016340659124687666,3.774623644826516e-21,0.0016340659124687666,0.07715899490888169,0.08598354106481132,,22.096436102990992
495,20,19,1.15,0.06,0.1,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07002929687500004,0.15801562499999994,0.0017799527539004993,3.841434939070176e-21,0.0017799527539004993,0.08157196511839883,0.08963574948155721,,22.13693861698266
496,21,19,1.15,0.06,0.105,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07502929687500001,0.15801562499999994,0.0019340842308014953,3.907999443504448e-21,0.0019340842308014953,0.08590272689225087,0.09359412670606249,,22.209400115069002
497,22,19,1.15,0.06,0.11,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08002929687500002,0.15801562499999994,0.002096094241577216,3.960086401644264e-21,0.002096094241577216,0.09030266597267221,0.09764811069662578,,22.275455576949753
498,23,19,1.15,0.06,0.115,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08502929687500002,0.15801562499999994,0.0022656089086663445,4.020511242871183e-21,0.0022656089086663445,0.09476214685210219,0.10178627850241152,,22.317333649029024
499,24,19,1.15,0.06,0.12,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.09002929687499997,0.15801562499999994,0.002442252203766887,4.075891479339624e-21,0.002442252203766887,0.0992731457659459,0.10599877103117976,,22.308392235077918
500,0,20,1.15,0.06,0.0,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,3.7231445312500006e-05,0.19598437500000004,0.00010236314358583061,3.4260289873787615e-21,0.00010236314358583061,0.003863028928635206,0.0939193173796351,,21.488828073022887
501,1,20,1.15,0.06,0.005,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,3.729926215277779e-05,0.19598437500000004,0.00010236314369806805,3.426080974692922e-21,0.00010236314369806805,0.003863029582886388,0.09391931740654351,,21.581833980977535
502,2,20,1.15,0.06,0.01,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,3.712972005208333e-05,0.19598437500000004,0.00010236314347670427,3.426236939001987e-21,0.00010236314347670427,0.0038630279494905042,0.09391931733936432,,21.548148954985663
503,3,20,1.15,0.06,0.015,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,3.7231445312500006e-05,0.19598437500000004,0.00010236314358583061,3.4260289873787615e-21,0.00010236314358583061,0.003863028928635206,0.0939193173796351,,21.586909653036855
504,4,20,1.15,0.06,0.02,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,3.763834635416666e-05,0.19598437500000004,0.00010236314473313591,3.425977000459031e-21,0.00010236314473313591,0.003863032871998848,0.09391931754182004,,21.382340501062572
505,5,20,1.15,0.06,0.025,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,3.763834635416668e-05,0.19598437500000004,0.00010236314473313591,3.425977000459031e-21,0.00010236314473313591,0.003863032871998848,0.09391931754182004,,21.401931344065815
506,6,20,1.15,0.06,0.03,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,2.9296875e-05,0.19598437500000004,0.00010236334853829008,3.426184950504535e-21,0.00010236334853829008,0.0038629605989933475,0.09391931456938447,,21.45429632999003
507,7,20,1.15,0.06,0.035,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.19598437500000004,0.00016620186908947803,3.465862258463798e-21,0.00016620186908947803,0.0063415659609235685,0.09405387082907855,,21.364405646920204
508,8,20,1.15,0.06,0.04,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.19598437500000004,0.00027938585905430355,3.5093975433365095e-21,0.00027938585905430355,0.01074748589597185,0.09445328785533616,,21.400636915001087
509,9,20,1.15,0.06,0.045,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.19598437500000004,0.00040122774112570083,3.559136665448429e-21,0.00040122774112570083,0.015517778427709399,0.09511422898511555,,21.415334835997783
510,10,20,1.15,0.06,0.05,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.19581770833333334,0.0005259757411072681,3.61365594208314e-21,0.0005259757411072681,0.02043061026624438,0.0958682995848685,,21.44198247406166
511,11,20,1.15,0.06,0.055,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.025029296874999996,0.1906510416666667,0.0006531806181327537,3.636008124139377e-21,0.0006531806181327537,0.026665250947551972,0.0920540111241444,,21.557161571923643
512,12,20,1.15,0.06,0.06,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.030029296875000007,0.18531770833333333,0.0007785706125772978,3.6509657546146724e-21,0.0007785706125772978,0.033359641237607464,0.08850288861271194,,21.620176446973346
513,13,20,1.15,0.06,0.065,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.03502929687500002,0.17998437500000003,0.0008990451761114154,3.660578395312201e-21,0.0008990451761114154,0.040268903732243906,0.0854310863236152,,21.669494469999336
514,14,20,1.15,0.06,0.07,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.04002929687500002,0.17465104166666667,0.0010154245328841075,3.665470114094082e-21,0.0010154245328841075,0.04729896870948101,0.0828919092370345,,21.72338498395402
515,15,20,1.15,0.06,0.075,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.045029296874999986,0.17198437500000002,0.00112856559692696,3.695698889864867e-21,0.00112856559692696,0.052952584337587774,0.08316458072961702,,21.80239955196157
516,16,20,1.15,0.06,0.08,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05002929687499999,0.16665104166666667,0.0012459235098380072,3.6926758234147665e-21,0.0012459235098380072,0.06004096397082926,0.08169626018242264,,21.85891652002465
517,17,20,1.15,0.06,0.085,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.05502929687500001,0.16401562499999994,0.0013677663160282752,3.7216616275420115e-21,0.0013677663160282752,0.06566679005960127,0.08286190559521595,,21.953791364911012
518,18,20,1.15,0.06,0.09,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06002929687500001,0.16401562499999994,0.0014978543162413548,3.7911211300138656e-21,0.0014978543162413548,0.06991008733351088,0.08626348223681025,,21.924886691966094
519,19,20,1.15,0.06,0.095,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.06502929687500003,0.16401562499999994,0.00163655071752872,3.862547515157925e-21,0.00163655071752872,0.07424764848280713,0.0898147055685787,,22.01745431800373
520,20,20,1.15,0.06,0.1,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07002929687500004,0.16401562499999994,0.001783515512896847,3.926955916798961e-21,0.001783515512896847,0.07866388179764498,0.09349852568420788,,22.045210062060505
521,21,20,1.15,0.06,0.105,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.07502929687500001,0.16401562499999994,0.0019384103549685108,3.970825007374856e-21,0.0019384103549685108,0.08314625243341535,0.09729988321611943,,22.07930496800691
522,22,20,1.15,0.06,0.11,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08002929687500002,0.16401562499999994,0.0021008952573959468,4.025863154311748e-21,0.0021008952573959468,0.08768461830884934,0.10120553464421045,,22.173111153999344
523,23,20,1.15,0.06,0.115,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.08502929687500002,0.16401562499999994,0.0022706266330192754,4.074700788269286e-21,0.0022706266330192754,0.09227071736047124,0.10520386500205438,,22.316394077963196
524,24,20,1.15,0.06,0.12,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.09002929687499997,0.16401562499999994,0.0024472561877502824,4.1209815449615776e-21,0.0024472561877502824,0.0968977722987651,0.10928470240669767,,22.167544914991595
525,0,21,1.15,0.06,0.0,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.19984895833333335,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373385e-06,0.09778389333333336,,21.326710448018275
526,1,21,1.15,0.06,0.005,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.19984895833333335,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373385e-06,0.09778389333333336,,21.324396924930625
527,2,21,1.15,0.06,0.01,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.19984895833333335,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373385e-06,0.09778389333333336,,21.32728109403979
528,3,21,1.15,0.06,0.015,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.19984895833333335,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373385e-06,0.09778389333333336,,21.342790797003545
529,4,21,1.15,0.06,0.02,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.19984895833333335,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373385e-06,0.09778389333333336,,21.302265755017288
530,5,21,1.15,0.06,0.025,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.19984895833333335,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373385e-06,0.09778389333333336,,21.334691310999915
531,6,21,1.15,0.06,0.03,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,2.9296875e-05,0.19984895833333335,8.072815152096443e-07,3.4323743509975314e-21,8.072815152096477e-07,2.9350681844752746e-05,0.09778389772212806,,21.33542298793327
532,7,21,1.15,0.06,0.035,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0050292968750000056,0.19960937499999998,0.00013671977431360612,3.4754900123557635e-21,0.00013671977431360612,0.005034920563476305,0.09767387696018308,,21.347621855093166
533,8,21,1.15,0.06,0.04,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875000005,0.19886979166666666,0.00026942147001889836,3.521035275963579e-21,0.00026942147001889836,0.010076816057797302,0.0973228744993433,,21.366086911060847
534,9,21,1.15,0.06,0.045,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875000002,0.1966510416666667,0.00039987195512592377,3.5622105976496984e-21,0.00039987195512592377,0.015365397027014007,0.09577257825987615,,21.454458993976004
535,10,21,1.15,0.06,0.05,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875000012,0.19581770833333334,0.0005259757411072681,3.61365594208314e-21,0.0005259757411072681,0.02043061026624438,0.0958682995848685,,21.459352541016415
