chart_id,point_index,Mach,eta,alpha,field_family,gep_regime,N,mapping_kind,mapping_scale,xi_max,continuation_required,technical_success,reference_success,selection_error,reference_error,ci_ref_diagnostic,ci_pred_diagnostic,ci_pinn,n_raw_eigenvalues,n_physically_admissible_modes,scalar_gep_raw_index,scalar_gep_cr,scalar_gep_ci,scalar_gep_omega_i,scalar_gep_distance,scalar_gep_ci_weight,ci_classic,gep_p_rel_classic,gep_rho_rel_classic,gep_u_rel_classic,gep_v_rel_classic,gep_p_overlap_classic,ci_ref,ci_pinn_abs_err_classic,ci_pinn_scaled_err_classic,scalar_gep_ci_abs_err_classic,scalar_gep_ci_scaled_err_classic
ETAEDGE_HM2A,8,0.93,0.055,0.020215773544438,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.500931057943553,0.501025235692172,0.501025235692172,901,89,578,-1.782540163213396e-13,0.5026172621932418,0.0101607967520239,0.0031840530021394,2.0,0.500939327274296,0.0001438449515132,0.0001438449515132,0.0039285264686923,0.0016895406924386,0.9999999896543148,0.500939327274296,8.590841787603498e-05,0.0001714946565355,0.0016779349189457,0.0033495771395623
ETAEDGE_HM2B,0,0.92,0.025,0.0097979589711327,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.5248792922602417,0.5291834688362427,0.5291834688362428,901,86,586,-4.90512184244712e-14,0.5265097553183962,0.0051587209805107,0.0053474270356932,2.0,0.5248927817134387,0.0001235150471573,0.0001235150471573,0.0037474865819771,0.0015873712898515,0.9999999923720164,0.5248927817134387,0.0042906871228041,0.0081744067975135,0.0016169736049574,0.0030805788558934
ETAEDGE_HM2B,1,0.92,0.04,0.0156767343538123,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.5153435260398015,0.506248149367893,0.506248149367893,901,88,580,3.377203354523529e-14,0.5169663776138188,0.0081043445717044,0.0214364564918516,2.0,0.5153201701973995,0.0001076865227411,0.0001076865227411,0.0038392052241057,0.0016313457995095,0.9999999942018064,0.5153201701973995,0.0090720208295065,0.0176046298091366,0.0016462074164192,0.0031945332467555
ETAEDGE_HM2B,2,0.92,0.055,0.0215555097364919,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.5058697440224347,0.515299798041119,0.5152997980411189,901,89,576,1.65448506118518e-13,0.5075273811824399,0.0109400114066143,0.015544833717358,2.0,0.5058861027256281,0.0001481109472234,0.0001481109472234,0.0039109423805212,0.0016515734729908,0.9999999890315736,0.5058861027256281,0.0094136953154908,0.0186083295523863,0.0016412784568118,0.0032443635987802
ETAEDGE_HM2B,3,0.95,0.025,0.0078062474979979,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.5073123370598759,0.4792856242117392,0.4792856242117402,901,81,587,-2.9251920205646007e-14,0.5090564247312276,0.0039738204418979,0.0595416010389747,2.0,0.5073458063466365,0.000138192370495,0.000138192370495,0.0039120316235252,0.0017123051565307,0.9999999904514342,0.5073458063466365,0.0280601821348963,0.0553078034426968,0.001710618384591,0.0033717010433359
ETAEDGE_HM2B,4,0.95,0.04,0.0124899959967968,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.4994479405571632,0.4530199741011476,0.4530199741011476,901,85,584,-3.2986433563463205e-14,0.5012025252578339,0.0062600175340547,0.0963651023133727,2.0,0.4994531995021075,0.0001061653141858,0.0001061653141858,0.0038884515851762,0.001737457412092,0.9999999943644632,0.4994531995021075,0.0464332254009599,0.0929681208314373,0.0017493257557264,0.0035024818290688
ETAEDGE_HM2B,5,0.95,0.055,0.0171737444955955,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.4916493794605157,0.4631561935775833,0.4631561935775827,901,172,581,2.7649098578899828e-14,0.4934093105476195,0.0084736854310927,0.0605062339400735,2.0,0.4916688539959756,0.0001304694671398,0.0001304694671398,0.0039434027979768,0.0017527570643649,0.9999999914888592,0.4916688539959756,0.0285126604183929,0.0579915937051125,0.0017404565516438,0.0035398958821543
ETAEDGE_HM2B,6,0.98,0.025,0.0049749371855331,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.4911172675775704,0.5041112498526649,0.504111249852665,901,81,591,-2.650933566925324e-13,0.4929502189773816,0.0024523963750072,0.0223220617505666,2.0,0.4911365085840156,0.0011198539364085,0.0011198539364085,0.0065273955364452,0.0022550987118337,0.999999372963384,0.4911365085840156,0.0129747412686493,0.0264177902515463,0.001813710393366,0.0036928844866269
ETAEDGE_HM2B,7,0.98,0.04,0.0079598994968529,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.4858865633273583,0.485892226431163,0.4858922264311631,901,82,586,-6.291251115659023e-14,0.4877695482660702,0.0038825965818232,0.0037546436698141,2.0,0.4859005466353966,0.0002811115227959,0.0002811115227958,0.0040088107407588,0.0018731467820713,0.9999999604881552,0.4859005466353966,8.320204233469575e-06,1.712326584335534e-05,0.0018690016306736,0.0038464694958988
ETAEDGE_HM2B,8,0.98,0.055,0.0109448618081728,pQscaled,extreme_longwave_map20_N301,301,pin,20.0,0.995,False,True,True,,,0.4806968262991314,0.4960904791959311,0.4960904791959308,901,85,585,-6.7290780552477895e-15,0.4825917274902619,0.0052818997671483,0.0269975034113378,2.0,0.4807064800419139,9.426599344955768e-05,9.426599344956973e-05,0.0040033778547784,0.0018868124872658,0.9999999955569612,0.4807064800419139,0.0153839991540168,0.0320028953066651,0.0018852474483479,0.0039218265753013
