Mach,eta,alpha,ci,M_key,eta_key,stage,point_index,global_anchor_budget
0.02,0.8,0.7998399839967992,0.1346322538047001,0.02,0.8,modal_pretraining,37,340
0.02,0.86,0.8598279827965591,0.0925661666861172,0.02,0.86,modal_pretraining,40,340
0.05,0.92,0.9188492803501562,0.0519750337175053,0.05,0.92,modal_pretraining,205,340
0.06,0.8,0.798558701661938,0.134477338409054,0.06,0.8,modal_pretraining,249,340
0.06,0.92,0.9183425069112288,0.0519535093079106,0.06,0.92,modal_pretraining,255,340
