benchmark_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,shoot_status,shoot_error,shoot_cr,shoot_ci,shoot_stage1_mismatch,shoot_stage2_mismatch,shoot_total_mismatch,shoot_spectral_success,shoot_mode_success,shoot_retry,shoot_cr_half_window,shoot_ci_half_window,shoot_n_candidates,shoot_seconds,shoot_spectral_error
34,C12,1.4,0.21,0.3451000202138525,0.031492731749407,0.34659082,0.032594774,0.001853909686168555,COMPLETED,,0.34509667937500005,0.031491258375000004,1.3237100388709827e-06,1.0188452904668444e-21,1.3237100388709838e-06,True,True,0,0.015,0.015,12,394.59652048395947,3.6513061199007115e-06
7,C01,1.0,0.18,-4.0809311066342696e-10,0.0641392460321991,-0.003717512,0.07049184,0.007360390108934612,COMPLETED,,0.0,0.06414288166666667,5.135777372286757e-07,2.3243638599780664e-21,5.13577737228678e-07,True,True,0,0.015,0.008,12,283.6893222159706,3.635634490467494e-06
48,C30,1.7,0.06,0.3910915486397204,0.0336318199900653,0.3920513,0.03354606,0.0009635753470562271,COMPLETED,,0.3910942687499999,0.033633950625000006,2.9139120277945447e-07,1.2879296832313704e-21,2.9139120277945574e-07,True,True,0,0.03,0.015,12,326.36254264006857,3.4552286693838682e-06
53,C30,1.9,0.075,0.4689092726029273,0.0226079949575224,0.46386245,0.022980522,0.005060552813951777,COMPLETED,,0.46891127812499994,0.022610730333333336,4.5256211151224763e-07,1.979337429847197e-21,4.525621115122496e-07,True,True,0,0.015,0.008,12,347.11731174204033,3.3918136167647498e-06
42,C21,1.55,0.12,0.3676123448280693,0.0442350462458262,0.36186123,0.04507037,0.005811461738661454,COMPLETED,,0.36761318312499996,0.04423182833333334,6.491919907880182e-07,6.795300962622597e-21,6.49191990788025e-07,True,True,0,0.015,0.008,12,345.21914757508785,3.325312399705306e-06
50,C30,1.75,0.055,0.4075496013880763,0.029060765945644,0.40776768,0.029721888,0.0006961613690334185,COMPLETED,,0.4075528362500001,0.029060429666666665,2.5680928776306926e-07,8.826056649983548e-22,2.5680928776307016e-07,True,True,0,0.03,0.008,12,327.31642233696766,3.2522938392515916e-06
58,C31,1.85,0.125,0.4737811036592556,0.021530581350278,0.47546774,0.022573937,0.0019832632598136453,COMPLETED,,0.47377828687499995,0.021529015125,7.554379679475962e-07,7.040849169631657e-21,7.554379679476032e-07,True,True,0,0.015,0.015,12,374.9427685419796,3.2229389017124276e-06
33,C12,1.25,0.315,0.3091557589953352,0.0007606930795383,0.3110479,0.0033766916,0.0032285671497727375,COMPLETED,,0.30915336875000005,0.0007628407115234375,1.6663350447683157e-06,6.165247236575212e-22,1.6663350447683164e-06,True,True,0,0.03,0.008,12,445.44761983293574,3.2133465275066486e-06
37,C20,1.5,0.085,0.3218492869365933,0.0569978921594081,0.29766887,0.06731253,0.026288482592383693,COMPLETED,,0.3218485575,0.05699482166666667,3.609890007694678e-07,4.297182232248584e-21,3.609890007694721e-07,True,True,0,0.06,0.008,12,320.5113048469648,3.15594730925949e-06
24,C10,1.35,0.09,0.2484573310607619,0.0834671719506741,0.26872393,0.0850894,0.02033142042278273,COMPLETED,,0.24846025812499997,0.08346830625000001,3.457556380992903e-07,5.348768539043214e-21,3.4575563809929566e-07,True,True,0,0.015,0.03,12,306.12297528993804,3.1391623109626307e-06
3,C00,1.1,0.115,0.0840064838857459,0.1316074319054831,0.12996057,0.113971524,0.04922197962543728,COMPLETED,,0.08400353875,0.13160824275000002,2.872829168122264e-07,1.6829381312689033e-21,2.872829168122281e-07,True,True,0,0.03,0.03,12,277.70368228899315,3.05471658135797e-06
62,C32,1.75,0.21,0.4702734319548457,0.0072567424189534,0.46958286,0.00779452,0.000875268159763502,COMPLETED,,0.4702762193749999,0.0072575594140625,1.0696970112161916e-06,6.656902968752351e-21,1.0696970112161981e-06,True,True,0,0.015,0.008,12,443.2920748470351,2.9046845137288777e-06
22,C10,1.3,0.085,0.2134213938242283,0.0967386008453398,0.20938031,0.11012097,0.013979204650695989,COMPLETED,,0.21342327875000003,0.09674076166666666,2.765097125887973e-07,5.149997642153618e-21,2.7650971258880245e-07,True,True,0,0.03,0.008,12,294.3764491060283,2.8674193923234983e-06
45,C22,1.45,0.235,0.3745136540289731,0.0171237709666125,0.36926255,0.017077493,0.005251307948815306,COMPLETED,,0.37451645625,0.017124368,1.1785845869466603e-06,5.268899299852406e-22,1.1785845869466608e-06,True,True,0,0.03,0.008,12,416.37667527399026,2.865116323927174e-06
54,C31,1.7,0.12,0.4243596505971577,0.0309763785020722,0.4233613,0.031414073,0.0010900827438141537,COMPLETED,,0.42435739375,0.03097461987500001,6.087053432681848e-07,6.7676535848722215e-21,6.087053432681916e-07,True,True,0,0.03,0.015,12,358.3063655740116,2.861141078714837e-06
46,C22,1.55,0.26,0.4189715103041552,0.0011522371683095,0.4099746,0.0023021987,0.009070105101121015,COMPLETED,,0.41896874062500006,0.0011515531466308596,1.2529630292844802e-06,4.542921186613387e-21,1.2529630292844846e-06,True,True,0,0.015,0.008,12,460.34950896003284,2.8528947192697235e-06
61,C31,1.9,0.145,0.4941169522172745,0.0161551782261101,0.49339247,0.015313191,0.0011107731415907916,COMPLETED,,0.49411512625,0.01615715865266927,7.275294191855944e-07,8.5479145618273e-21,7.275294191856029e-07,True,True,0,0.03,0.03,12,395.04189692798536,2.6937419779547466e-06
29,C11,1.35,0.155,0.2967549899429557,0.0596339037531516,0.29230905,0.059992936,0.0044604132242030735,COMPLETED,,0.29675240937499997,0.059633560999999995,6.368363430281301e-07,4.12138067012265e-21,6.368363430281342e-07,True,True,0,0.015,0.008,12,344.46006920805667,2.6032308189984694e-06
60,C31,1.85,0.2,0.4955951008506211,0.0060751576994105,0.49718836,0.0044565145,0.0022712288577062143,COMPLETED,,0.49559656312499994,0.006073119802246093,8.719679905386144e-07,8.516902712826541e-21,8.719679905386229e-07,True,True,0,0.015,0.008,12,444.9863945520483,2.508240660656333e-06
40,C21,1.45,0.12,0.3237488512771395,0.0567621464549422,0.32003587,0.056893766,0.0037153134011856334,COMPLETED,,0.32374680750000007,0.05676355766666666,4.533080792461352e-07,6.5852104314052006e-21,4.533080792461418e-07,True,True,0,0.1,0.008,12,333.94343384099193,2.4836552753638817e-06
9,C01,1.15,0.175,0.193178755219419,0.0858418261519786,0.21382129,0.098189354,0.024053600273662996,COMPLETED,,0.19317675875000004,0.08584039566666667,6.225479643102412e-07,1.3422147709263634e-22,6.225479643102413e-07,True,True,0,0.03,0.008,12,331.82856122008525,2.4560493416232524e-06
36,C20,1.45,0.105,0.3134370510761152,0.0607481498786416,0.29769716,0.06874615,0.01765537246928592,COMPLETED,,0.3134393475000001,0.06074810312500001,3.455476862541454e-07,6.1289480986331674e-21,3.4554768625415154e-07,True,True,0,0.06,0.015,12,325.08598805300426,2.296899771881527e-06
51,C30,1.75,0.115,0.4390526505121892,0.028374825904752,0.44200173,0.0251738,0.004352428824038311,COMPLETED,,0.43905251124999994,0.028376925,4.355658277644444e-07,6.2456188160795776e-21,4.3556582776445065e-07,True,True,0,0.03,0.008,12,358.1870499770157,2.1037097750282454e-06
18,C02,1.1,0.265,0.2071896831590645,0.0445687947481188,0.19718191,0.0512384,0.01202660208950198,COMPLETED,,0.207191675625,0.044568478125000005,8.702829062682045e-07,2.054826718916891e-20,8.70282906268225e-07,True,True,0,0.015,0.015,12,357.7449662910076,2.0174664070178613e-06
26,C11,1.25,0.16,0.2464222279528879,0.0743731035158428,0.24815184,0.07460905,0.0017456312832043004,COMPLETED,,0.246423324375,0.07437467499999999,4.620615524982184e-07,1.6671981882227613e-21,4.6206155249822003e-07,True,True,0,0.015,0.008,12,340.696805135929,1.916169069839888e-06
19,C02,1.15,0.23,0.2240340200598721,0.0560742848095208,0.22066411,0.055435408,0.003429935478893259,COMPLETED,,0.22403325062499999,0.056076033,7.065306396008311e-07,5.9848283911072075e-21,7.065306396008371e-07,True,True,0,0.015,0.008,12,353.65623389102984,1.9100261710236124e-06
44,C21,1.6,0.12,0.3876599201926229,0.0391748932154282,0.3833232,0.039733376,0.004372533024434072,COMPLETED,,0.3876591375,0.03917608433333333,2.8707955251008125e-07,6.882706991523661e-21,2.8707955251008813e-07,True,True,0,0.06,0.008,12,347.5272489519557,1.4252612412925318e-06
57,C31,1.85,0.12,0.4719985865793722,0.0222249860031717,0.4743825,0.025364777,0.003942249446802326,COMPLETED,,0.47199968750000004,0.022224152,3.104906098946596e-07,6.639522406635287e-21,3.104906098946662e-07,True,True,0,0.06,0.008,12,370.60982570098713,1.3811544154017023e-06
6,C01,1.0,0.155,-1.1093810174199796e-10,0.0355397248680497,-0.00073960423,0.035587262,0.0007411302394636092,COMPLETED,,0.0,0.03554038700000001,1.96206827647474e-07,3.0933321841949277e-21,1.962068276474771e-07,True,True,0,0.015,0.008,12,279.32819844409823,6.621319595970092e-07
5,C01,1.0,0.145,-5.6069094750228085e-11,0.0290465325718309,0.0030905902,0.027145144,0.003628639777106344,COMPLETED,,0.0,0.02904618566666667,1.1779911003767798e-07,3.6045317309259664e-21,1.1779911003768158e-07,True,True,0,0.015,0.008,12,276.8457138419617,3.4690516876118263e-07
0,C00,1.05,0.105,1.861849458323276e-10,0.0596915838649033,0.034342855,0.049339682,0.03586911692505641,COMPLETED,,0.0,0.059691244500000004,5.2471833455488974e-08,2.9406952354054397e-21,5.247183345549191e-08,True,True,0,0.03,0.03,12,252.13518848805688,3.393649543701513e-07
