Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step
1.85,0.1,0.4643370477731309,0.0243321927216004,0.00243321927216,1.0150387474983093e-13,9.54843842881914e-14,1.393567516560442e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002442643921529,0.2,0.4643975426394096,0.0244264392152962,2026-07-23T11:49:53.182803+00:00,continuation,,,,,,,,high,True,converged,0.1,0.095,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:53.194521+00:00,0.1,0.005
1.85,0.105,0.4663360374564442,0.0239168690061534,0.0025112712456461,8.435786791327615e-14,8.572916682103584e-14,1.2027360443049312e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002400605859229,0.2,0.4663948638124692,0.0240060585922983,2026-07-23T11:49:53.932666+00:00,continuation,,,,,,,,high,True,converged,0.105,0.1,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:53.949637+00:00,0.105,0.0049999999999999
1.85,0.11,0.4682780135578279,0.023423336656071,0.0025765670321678,7.15504044901394e-14,7.817965025358475e-14,1.0597885683699081e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002350863440883,0.2,0.4683350271397575,0.0235086344088384,2026-07-23T11:49:54.662104+00:00,continuation,,,,,,,,high,True,converged,0.11,0.105,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:54.673576+00:00,0.11,0.005
1.85,0.115,0.4701648792066537,0.0228575615332241,0.0026286195763207,6.290454268587099e-14,7.605114454856121e-14,9.869527890261377e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002293998850612,0.2,0.4702199896592115,0.0229399885061243,2026-07-23T11:49:55.379112+00:00,continuation,,,,,,,,high,True,converged,0.115,0.11,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:55.390934+00:00,0.115,0.005
1.85,0.12,0.4719985865793722,0.0222249860031717,0.0026669983203806,6.042562283870012e-14,7.923349476524066e-14,9.96453841788884e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002230545233228,0.2,0.4720517448554795,0.022305452332288,2026-07-23T11:49:56.101114+00:00,continuation,,,,,,,,high,True,converged,0.12,0.115,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:56.122995+00:00,0.12,0.0049999999999999
1.85,0.125,0.4737811036592556,0.021530581350278,0.0026913226687847,5.6130447512181553e-14,8.683505303697103e-14,1.0339706753023193e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002160991679375,0.2,0.4738322939520908,0.021609916793758,2026-07-23T11:49:56.835399+00:00,continuation,,,,,,,,high,True,converged,0.125,0.12,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:56.847261+00:00,0.125,0.005
1.85,0.13,0.4755143909772433,0.0207788968142683,0.0027012565858548,5.775241396221986e-14,1.0462984645354113e-13,1.19510443423808e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002085787290101,0.2,0.475563620739139,0.0208578729010125,2026-07-23T11:49:57.553487+00:00,continuation,,,,,,,,high,True,converged,0.13,0.125,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:57.565123+00:00,0.13,0.005
1.85,0.135,0.4772003825162603,0.0199741023563701,0.0026965038181099,6.498274141009123e-14,1.3052666586466088e-13,1.4580798051861096e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002005345539879,0.2,0.477247678295231,0.0200534553987988,2026-07-23T11:49:58.280621+00:00,continuation,,,,,,,,high,True,converged,0.135,0.13,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:58.293181+00:00,0.135,0.005
1.85,0.14,0.4788409718825811,0.0191200257294819,0.0026768036021274,7.448902605844412e-14,1.748262992706806e-13,1.9003381256980882e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001920047866394,0.2,0.4788863740552773,0.0192004786639488,2026-07-23T11:49:59.007520+00:00,continuation,,,,,,,,high,True,converged,0.14,0.135,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:59.034040+00:00,0.14,0.005
1.85,0.145,0.480438002805767,0.0182201871119789,0.0026419271312369,9.762676778102276e-14,2.511879593214417e-13,2.6949281381038733e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001830246873544,0.2,0.4804815612489019,0.0183024687354453,2026-07-23T11:49:59.746078+00:00,continuation,,,,,,,,high,True,converged,0.145,0.14,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:49:59.779646+00:00,0.145,0.0049999999999999
1.85,0.15,0.4819932616181666,0.0172778284543149,0.0025916742681472,1.2689849171465544e-13,3.860635769403764e-13,4.063844394652094e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001736269726267,0.2,0.4820350337289529,0.0173626972626735,2026-07-23T11:50:00.528910+00:00,continuation,,,,,,,,high,True,converged,0.15,0.145,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:00.571436+00:00,0.15,0.005
1.85,0.155,0.4835084726763262,0.016295939689047,0.0025258706518022,1.8164636461648345e-13,6.212638910263468e-13,6.47274458071367e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001638420913364,0.2,0.4835485204305662,0.0163842091336411,2026-07-23T11:50:01.351916+00:00,continuation,,,,,,,,high,True,converged,0.155,0.15,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:01.363854+00:00,0.155,0.005
1.85,0.16,0.4849852952765193,0.0152772826546179,0.0024443652247388,2.553582345576899e-13,1.0450906633152623e-12,1.075835639168528e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001536985108118,0.2,0.4850236837344857,0.0153698510811836,2026-07-23T11:50:02.105622+00:00,continuation,,,,,,,,high,True,converged,0.16,0.155,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:02.117838+00:00,0.16,0.005
1.85,0.165,0.486425322193995,0.0142244122830798,0.0023470280267081,3.77420317221322e-13,1.8625118808346386e-12,1.900367491329408e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001432230173666,0.2,0.4864621178767124,0.0143223017366689,2026-07-23T11:50:02.873165+00:00,continuation,,,,,,,,high,True,converged,0.165,0.16,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:02.885285+00:00,0.165,0.005
1.85,0.17,0.4878300785202733,0.0131396943212481,0.0022337480346121,5.631849153697743e-13,3.476821261449992e-12,3.5221390280582014e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001324410298436,0.2,0.4878653491114708,0.0132441029843662,2026-07-23T11:50:03.658812+00:00,continuation,,,,,,,,high,True,converged,0.17,0.165,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:03.671303+00:00,0.17,0.005
1.85,0.175,0.4892010234762688,0.0120253228439984,0.0021044314976997,8.12138550854158e-13,6.829868701846431e-12,6.877984843705672e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001213769422735,0.2,0.4892348348465516,0.0121376942273539,2026-07-23T11:50:04.441908+00:00,continuation,,,,,,,,high,True,converged,0.175,0.17,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:04.454445+00:00,0.175,0.0049999999999999
1.85,0.18,0.4905395491810024,0.0108833347589581,0.0019590002566124,1.0803406780279799e-12,1.420094293894114e-11,1.4241977262152338e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001100546070303,0.2,0.4905719684322643,0.0110054607030352,2026-07-23T11:50:05.224361+00:00,continuation,,,,,,,,high,True,converged,0.18,0.175,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:05.239731+00:00,0.18,0.005
1.85,0.185,0.4918469843555616,0.0097156225772121,0.0017973901767842,1.121040760221348e-12,3.16767961687503e-11,3.1696626759051686e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,9.849795885909202e-05,0.2,0.4918780748857361,0.0098497958859092,2026-07-23T11:50:06.118051+00:00,continuation,,,,,,,,high,True,converged,0.185,0.18,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:06.161896+00:00,0.185,0.005
1.85,0.19,0.4931245944958533,0.0085239478738431,0.0016195500960302,-4.0455139238559923e-13,7.704506694086731e-11,7.704612905105491e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,8.673198440867424e-05,0.2,0.4931544195301208,0.0086731984408674,2026-07-23T11:50:06.959695+00:00,continuation,,,,,,,,high,True,converged,0.19,0.185,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:06.971910+00:00,0.19,0.005
1.85,0.195,0.4943735840173588,0.007309950569727,0.0014254403610967,-9.510371656862304e-12,2.090358357329652e-10,2.0925206758746942e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,7.478438646475804e-05,0.2,0.4944022046361449,0.0074784386464758,2026-07-23T11:50:07.775852+00:00,continuation,,,,,,,,high,True,converged,0.195,0.19,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:07.789536+00:00,0.195,0.005
1.85,0.2,0.4955951008506211,0.0060751576994105,0.0012150315398821,-5.601116445652643e-11,6.561406543960369e-10,6.585269993667955e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,6.268853132692841e-05,0.2,0.4956225735388643,0.0062688531326928,2026-07-23T11:50:08.602735+00:00,continuation,,,,,,,,high,True,converged,0.2,0.195,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:08.615582+00:00,0.2,0.005
1.85,0.205,0.496790233883972,0.0048209924504837,0.0009883034523491,3.844841112154995e-14,3.581119775719621e-15,3.8614825347523926e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,5.048945368461688e-05,0.2,0.4968166176838833,0.0050489453684616,2026-07-23T11:50:09.691216+00:00,continuation,,,,,,,,high,True,converged,0.205,0.2,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:09.703583+00:00,0.205,0.0049999999999999
1.85,0.21,0.4979600225531241,0.0035487879533637,0.0007452454702063,1.3905543383430086e-14,1.0504010855560965e-13,1.0595654081821813e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,3.5668272015569925e-05,0.2,0.4979853669173228,0.0035668272015569,2026-07-23T11:50:10.506529+00:00,continuation,,,,,,,,high,True,converged,0.21,0.205,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:10.518927+00:00,0.21,0.005
1.85,0.215,0.4991054428041869,0.0022597848077579,0.0004858537336679,-6.937506125126448e-14,9.104444628760255e-13,9.13083796321691e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,2.2765834562437176e-05,0.2,0.4991298112222763,0.0022765834562437,2026-07-23T11:50:11.333122+00:00,continuation,,,,,,,,high,True,converged,0.215,0.21,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:11.347608+00:00,0.215,0.005
1.85,0.22,0.5002275325325128,0.0009551031056836,0.0002101226832504,1.7946297226067998e-11,-3.623496142891869e-12,1.8308449099361968e-11,True,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.0970781662152235,0.5002508630552496,0.0009707816621522,2026-07-23T11:50:12.181837+00:00,continuation,,,,,,,,high,True,converged,0.22,0.215,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:12.194951+00:00,0.22,0.005
1.85,0.2225,0.5007803684124896,0.000300077190732,6.676717493788161e-05,5.117002654930758e-11,-5.584870731162187e-11,7.574595517541546e-11,True,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,1e-12,0.03027622546465,0.5007885773966758,0.0003027622546465,2026-07-23T11:50:35.027367+00:00,continuation,,,,,,,,high,False,converged,0.225,0.22,0.0025,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:50:35.039985+00:00,0.2225,0.0025
1.85,0.223125,0.5009171864824478,0.0001322943931128,2.951818646331258e-05,-1.9589719429946584e-10,-3.445948440941701e-10,3.9638531419653774e-10,True,linear_ci,strict_L40,40.0,1.0,0.2,1e-11,1e-13,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.0136320711994145,0.5009185773824838,0.0001363207119941,2026-07-23T11:51:25.595321+00:00,continuation,,,,,,,,high,False,converged,0.225,0.2225,0.000625,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:51:25.608822+00:00,0.223125,0.000625
1.85,0.223359375,0.5007518971530237,6.713253862891345e-05,1.4994681870317468e-05,-1.1823626799856155e-09,-2.098339280199725e-09,2.408528439078905e-09,True,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,3.0,`xtol` termination condition is satisfied.,14,43,0,False,False,1e-12,0.0069375844005697,0.5009684932586821,6.937584400569708e-05,2026-07-23T11:52:05.553761+00:00,continuation,,,,,,,,high,False,converged,0.225,0.223125,0.000234375,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,,,2026-07-23T11:52:05.568565+00:00,0.223359375,0.000234375
1.85,0.22353515625,0.5010004524617262,2.3872857631062824e-05,5.336422960693634e-06,-5.323294924221983e-09,-6.652679692342126e-09,8.520306094216854e-09,True,linear_ci,strict_L30_y0p5,30.0,0.5,0.2,1e-11,1e-13,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.005,0.5006279301559556,1.826114776593441e-05,2026-07-23T11:52:43.706799+00:00,continuation,,,,,,,,high,False,converged,0.225,0.223359375,0.00017578125,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,0.2236177835438517,0.9998244184441148,2026-07-23T11:52:43.734126+00:00,0.22353515625,0.00017578125
1.85,0.22360107421875,0.5007287513248562,7.727011376069746e-06,1.7277680441896972e-06,-8.929623540165214e-10,-4.357113223820913e-10,9.935925332563036e-10,True,linear_ci,strict_L30_y0p5,30.0,0.5,0.2,1e-11,1e-13,True,1.0,`gtol` termination condition is satisfied.,6,27,0,False,False,1e-12,0.005,0.5010936607024896,7.650477256870545e-06,2026-07-23T11:53:26.370798+00:00,continuation,,,,,,,,high,False,converged,0.225,0.22353515625,6.591796875000006e-05,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.8,0.08,0.2236225012585625,0.9997460859904442,2026-07-23T11:53:26.385994+00:00,0.22360107421875,6.591796875000006e-05
