eps,n,route_changes,routed_c_median,routed_c_p95,routed_c_max,routed_cr_median,routed_cr_p95,routed_cr_max,routed_ci_median,routed_ci_p95,routed_ci_max
1e-06,85,85,0.008682528680411165,0.040163075662454625,0.07511519697826022,0.006710827350616455,0.03702056407928465,0.06829354166984558,0.002227824181318283,0.01534424275159835,0.03127754759043455
1e-05,85,85,0.008683122397324397,0.040174139539256914,0.07513037328264925,0.006664767861366272,0.037032818794250466,0.06830444931983948,0.002232547849416733,0.015347127616405479,0.03129017725586891
0.0001,85,85,0.008688914535757554,0.04028410143515806,0.07528438104762047,0.006373405456542969,0.037154424190521215,0.0684153139591217,0.002267085015773773,0.01537742614746093,0.03141787461936474
