alpha,Mach,best_status,y,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,p_real,p_imag
0.1,1.2,validated,-416.2955085776425,6.8477059167905184e-06,-0.000336824171436191,-1.3611736831234037e-05,-0.0001814305173885284,-1.8904992015780187e-05,0.0002153559083461232,4.755351331104527e-06,-0.000233905674608466
0.1,1.2,validated,-385.61436752692094,0.0002563756449802543,0.0005507644779658155,0.00016610643342106543,0.0002829319462847718,-0.00014040018499059844,-0.0003636786049490101,0.00017803864234739881,0.0003824753319207052
0.1,1.2,validated,-359.1333640889933,-0.0003927422038524847,-0.0009311197192734871,-0.0002589460813833489,-0.0004804122031786171,0.00021131122976815095,0.0006130792903382014,-0.0002727376415642255,-0.0006466109161621438
0.1,1.2,validated,-336.0452682421015,-5.5419644774829176e-05,0.001573922972142414,5.1013832302771544e-05,0.0008489969346464193,0.00010333541500290942,-0.001005312393346009,-3.848586442696471e-05,0.0010930020639877875
0.1,1.2,validated,-315.7372526030139,0.0016618130791693445,-0.0016284730543715369,0.0008097934141600762,-0.0009607983206130751,-0.0011341778510316428,0.000970985086475934,0.0011540368605342669,-0.0011308840655357894
0.1,1.2,validated,-297.7356940293122,-0.003181600586565586,-0.0008311193460121802,-0.0017531209611249224,-0.0002834667295007886,0.002001184290794917,0.0006692841339771681,-0.002209444851781657,-0.0005771662125084585
0.1,1.2,validated,-281.6687721184452,0.0002579943127310045,0.0044704441875624,0.00036821947511828703,0.0023900950727676644,2.7543995352370018e-05,-0.002873316835305372,0.0001791627171743087,0.0031044751302516664
0.1,1.2,validated,-267.2405116307267,0.00581460799953446,-0.0010500730778234737,0.0030720599651031253,-0.0008630579498852009,-0.0037680626413364887,0.0004216351455323458,0.00403792222189893,-0.0007292174151551901
0.1,1.2,validated,-254.2123819065067,-0.0010253308960867231,-0.007520053002665703,-0.00093731675155102,-0.003990188998444361,0.0003322709054489916,0.004858904327384169,-0.000712035344504669,-0.0052222590296289615
0.1,1.2,validated,-242.3900053221414,-0.009514078301525165,-0.00046683367169023327,-0.005138800634631794,0.00023749557703313043,0.006071247316642387,0.0007090490167331111,-0.006606998820503586,-0.00032419004978488425
0.1,1.2,validated,-231.61339300023485,-0.004085914997701657,0.010981872784533464,-0.0016327879425709667,0.006113706459162863,0.003089437642350269,-0.006854978812904332,-0.0028374409706261516,0.0076263005448149075
0.1,1.2,validated,-221.74966197324196,0.010163775414641727,0.009863276412187857,0.005970511083151663,0.004780738851125281,-0.006082126650586573,-0.006753114895908269,0.007058177371278978,0.0068494975084637914
0.1,1.2,validated,-212.68752796682375,0.016142531337518178,-0.004855922327563574,0.00842902257349913,-0.0034393608138464163,-0.01054457167663368,0.0024130787884220897,0.01121009120660985,-0.003372168283030259
0.1,1.2,validated,-204.33308846103697,0.005829783043981673,-0.018914792406461288,0.0021630139529251555,-0.010468030585774779,-0.004547940788067358,0.011858837927170506,0.0040484604472094945,-0.013135272504487004
0.1,1.2,validated,-196.60655660306946,-0.013097444958445129,-0.018859175099690356,-0.008009535911261877,-0.009466375176923697,0.0075725833287883185,0.012639196987557921,-0.009095447887809117,-0.013096649374784967
0.1,1.2,validated,-189.4397048960344,-0.026151119504655148,-0.003243956402232889,-0.01422556819471128,-0.00040133112724780203,0.016603361434345206,0.0032043334127200332,-0.01816049965601052,-0.0022527475015506173
0.1,1.2,validated,-182.77384499976657,-0.0236955103116565,0.018322073677356245,-0.011798180511008663,0.011066636969539132,0.015960890530479912,-0.010709144938922825,-0.016455215494205904,0.012723662275941837
0.1,1.2,validated,-176.55821690082445,-0.006167846301063885,0.03318477692044671,-0.0016121144472186983,0.01815702717036883,0.005379575683487624,-0.020980597722531583,-0.004283226597961031,0.02304498397253244
0.1,1.2,validated,-170.7486938340316,0.018008596165182574,0.03316596150570228,0.011384337963781741,0.01690565335989418,-0.010100162749090088,-0.022010816970534,0.01250596955915457,0.023031917712293255
0.1,1.2,validated,-165.3067330315253,0.03799377868791451,0.017666612943563646,0.021332744619878045,0.007547026799578227,-0.02356383211297998,-0.012948961915130305,0.026384568533273967,0.012268481210808087
0.1,1.2,validated,-160.19851952952504,0.045603974950889546,-0.007534053225171519,0.024130193571116416,-0.006391741246703733,-0.029522668567776886,0.0028576412483324416,0.03166942704922886,-0.00523198140636911
0.1,1.2,validated,-155.39426282379227,0.03787413698446341,-0.03369424891814448,0.01863147289297663,-0.0200587761203092,-0.0257014395757111,0.019939902756167006,0.026301484016988487,-0.023398783970933666
0.1,1.2,validated,-150.86761545905028,0.017025245196811385,-0.052613904291727735,0.006451601762296656,-0.029159693807800282,-0.01316861259362465,0.03295199321627224,0.011823086942230126,-0.03653743353592203
0.1,1.2,validated,-146.5951895829734,-0.011220662763383014,-0.058973892931153904,-0.009060121070990404,-0.031128674966931117,0.004641599039299743,0.03824166911989143,-0.007792126919015983,-0.04095409231330132
0.1,1.2,validated,-142.556152733156,-0.03986035753501581,-0.05118772862863752,-0.024057259474570374,-0.02547237128987148,0.02331378400292817,0.034491270474280494,-0.027680803843760978,-0.035547033769887174
0.1,1.2,validated,-138.73188810997266,-0.06254314309865705,-0.031045440391456108,-0.03521753951093648,-0.013479169666704626,0.038704750095836335,0.022573076800785873,-0.04343273826295629,-0.021559333605177852
0.1,1.2,validated,-135.1057076438426,-0.0748164511340263,-0.0026612666396737027,-0.04035846224039321,0.002410485379812876,0.04778637970706452,0.004929268655911791,-0.051955868843073814,-0.0018481018331067383
0.1,1.2,validated,-131.6626085267822,-0.0746247498218094,0.028787377516262914,-0.03864077695140178,0.01930764618802638,0.04901941948097696,-0.015213938124820633,-0.051822742931812084,0.01999123438629369
0.1,1.2,validated,-128.38906571614925,-0.062206573709418275,0.05818636803523678,-0.03045528900568034,0.03447517196080832,0.04233611678597075,-0.034571950671004284,-0.04319900952042936,0.04040720002446999
0.1,1.2,validated,-125.2728543589376,-0.03961105813814818,0.08129832027762178,-0.01712118170566148,0.04574022215017111,0.028865750090143333,-0.05034345061384715,-0.027507679262602905,0.056457166859459576
0.1,1.2,validated,-122.30289722118755,-0.010047459500048631,0.09521777093981763,-0.0005129442073052373,0.05170556862815077,0.010537783639620239,-0.06052986626896957,-0.006977402430589328,0.06612345204154003
0.1,1.2,validated,-119.46913310880457,0.022768735977498202,0.09850793289312382,0.01729818602417738,0.05178954415415365,-0.010330889699578811,-0.06405111946939701,0.015811622206595974,0.06840828673133599
