line_id,alpha,Mach,best_status,y,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,p_real,p_imag,source_csv,source_label
M1.20_anchor0.200,0.15,1.2,validated,-179.0024035733218,-0.0195637116761972,0.0009943040691501,-0.0111325480559792,0.0013908494879316,0.0119637945561352,0.0001650958043835,-0.013585910886248,0.0006904889369098,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-173.05006740529282,-0.0121802403703978,0.0187183977967185,-0.0061697247004521,0.0112038945031297,0.0081620103525019,-0.0109292470933634,-0.0084585002572207,0.0129988873588323,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-167.47822762425196,0.0076052734020376,0.0240749643143438,0.0053566537960889,0.0134311961643145,-0.0036866437013177,-0.0149741099958611,0.0052814398625261,0.0167187252182943,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-162.25152826055285,0.0256694639496556,0.0119798436947086,0.0151657648732611,0.005762874061727,-0.015174005578274,-0.0083138561721213,0.0178260166317052,0.0083193358991032,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-157.33886214192984,0.0297382508209221,-0.0105783069383622,0.0165408867529169,-0.0072930061853393,-0.0185432227157537,0.0052755545792573,0.0206515630700848,-0.0073460464849737,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-152.7127512755983,0.0166335264025434,-0.0307363337360326,0.0082078258864307,-0.0182556038084151,-0.01135012214047,0.0180789611925352,0.0115510600017662,-0.0213446762055782,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-148.34883259077077,-0.0074707959065325,-0.037741213426502,-0.0058546977056211,-0.0212427210199811,0.003065988170336,0.0232987509145211,-0.0051880527128698,-0.0262091759906264,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-144.22542871606163,-0.031617546104359,-0.0278442178640128,-0.019230497849974,-0.0145740651174231,0.0181741872836503,0.018218071323926,-0.0219566292391382,-0.0193362624055644,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-140.32318782737445,-0.0456639795391323,-0.0047532587751382,-0.0262822253732695,-0.0007941582389846,0.0276460468277614,0.0046971924995109,-0.0317110969021752,-0.0033008741494015,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-136.62477993765626,-0.0441250076043497,0.0231005905361048,-0.0242315584762967,0.0150506277221204,0.0278059287294733,-0.0123411304352346,-0.0306423663919095,0.0160420767611839,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-133.11463957160888,-0.0273100019203828,0.0463630205067984,-0.0136486815328822,0.0276303252347386,0.0184736806986147,-0.0271830028228577,-0.0189652791113769,0.03219654201861,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-129.77874676551772,-0.000217612886452,0.0579096494543005,0.0023116049481535,0.0330859026725668,0.0024152883065683,-0.0352888911035787,-0.0001511200600361,0.0402150343432642,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-126.6044398941612,0.0297304944307545,0.0545238649965187,0.0192749021605178,0.0298922836139879,-0.0159723370221513,-0.0344056419330429,0.020646176688024,0.0378637951364713,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-123.58025505613178,0.055068095986427,0.037063574143055,0.0330127499941687,0.0188535439965425,-0.0321045170462024,-0.0247618733153223,0.0382417333239077,0.0257385931548993,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-120.69578772261194,0.0700851700484555,0.0095456319030672,0.0404326708155272,0.0025042104965277,-0.0423425079625525,-0.0085808908485772,0.0486702569780941,0.0066289110437966,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-117.94157313055314,0.0717751230916013,-0.0222840915107683,0.0400590561429994,-0.015747330332576,-0.0446272239622641,0.0107535571022966,0.0498438354802787,-0.0154750635491446,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-115.308982522843,0.0599702506358966,-0.0524037959885759,0.0320494166599781,-0.0324545012038909,-0.0386190810441465,0.0295776339658553,0.0416460073860393,-0.0363915249920666,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-112.79013283885172,0.0368830881542645,-0.0756725415839525,0.0178837526930896,-0.0447739752250319,-0.0254640358655846,0.0446705879707466,0.0256132556626837,-0.052550376099967,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-110.37780786420056,0.0063233656173527,-0.0885497343722097,-0.000112968867633,-0.0508436929015223,-0.0073446590054771,0.0537241634898745,0.0043912261231616,-0.0614928710918122,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-108.06538917850898,-0.0271687639172465,-0.0893745086880068,-0.0192776476805816,-0.0499059795635345,0.0130371727035429,0.0555470578020929,-0.0188671971647545,-0.062065631033338,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-105.84679550951648,-0.059100270385585,-0.0782863112302952,-0.0370498270524101,-0.0422294781566883,0.0329373415226138,0.0500471638359756,-0.041041854434434,-0.0543654939099272,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-103.71642932337532,-0.0856156072574093,-0.0569033163689875,-0.0512953681306273,-0.0289006341500205,0.0499420052603989,0.0380588262352651,-0.0594552828176453,-0.039516191922908,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-101.6691296634419,-0.1038657934781475,-0.0278757464517858,-0.0604984725366661,-0.0115530366864727,0.0622101694653094,0.021085126474955,-0.0721290232487135,-0.0193581572581846,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-99.70013040101948,-0.1121676590755247,0.0055886201349927,-0.0638326810980535,0.007910299507983,0.0685894550864515,0.0010149444734954,-0.0778942076913366,0.003880986204856,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-97.8050231870967,-0.1099911934358276,0.0401574821910354,-0.0611354324260331,0.0275637412297216,0.0686254559533805,-0.0201414853525724,-0.0763827732193247,0.0278871404104413,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-95.97972449890354,-0.097823947515527,0.0727244286135459,-0.0528158726649846,0.0456534813725314,0.0624929006878109,-0.0404715049730659,-0.0679332968857826,0.0505030754260735,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-94.22044626281247,-0.0769614188197874,0.1006593619295649,-0.0397245941213854,0.0607317582678565,0.0508777578258295,-0.0583209350137356,-0.0534454297359635,0.0699023346733089,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-92.52366960881558,-0.0492657687627587,0.1219589812038156,-0.023009489912725,0.0717326590242145,0.0348360992870528,-0.0723953088167986,-0.0342123394185824,0.0846937369470941,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-90.88612137391095,-0.0169255490517971,0.1353087832881606,-0.0039759068253092,0.077997426485526,0.0156500911542593,-0.0818071348084127,-0.0117538535081925,0.0939644328390004,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-89.30475302426684,0.0177610115952446,0.1400738700702313,0.0160367499800315,0.0792600927414582,-0.0053044611804373,-0.0860788355455208,0.012334035830031,0.0972735208821051,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-87.77672171056248,0.0525659225523225,0.1362378663627827,0.0357552112668761,0.0756050224211184,-0.0266701837447945,-0.085112608332182,0.0365041128835573,0.0946096294185991,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-86.29937320882034,0.0854687335760653,0.1243083679394378,0.0540467906289921,0.0674071311820189,-0.0471955503701195,-0.0791382053855244,0.0593532872056009,0.0863252555134985,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-84.87022653137159,0.1147510646976042,0.1052049388558792,0.0699686666760481,0.0552639358956411,-0.0657969160238271,-0.0686483913513546,0.0796882393733362,0.0730589853165828,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-83.4869600202511,0.1390518722529594,0.0801424824988841,0.0827945439456056,0.0399266139934097,-0.0815968001315905,-0.05433003330496,0.0965638001756662,0.0556545017353362,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-82.14739875905428,0.1573891986216251,0.0505194751544216,0.0920223745645846,0.0222352500022927,-0.0939415491619547,-0.0369968334614966,0.1092980545983507,0.0350829688572372,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-80.84950315968774,0.1691550778492778,0.0178174830725968,0.0973672217547263,0.0030616561375735,-0.1024021922435738,-0.0175278813521851,0.1174688040619984,0.0123732521337478,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-79.59135859804421,0.1740904027016227,-0.0164842853629751,0.0987433101713889,-0.0167383764767302,-0.1067624900980681,0.003185419572328,0.120896112987238,-0.0114474203909549,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-78.37116598782639,0.1722460498882289,-0.0509777056958311,0.0962389305853688,-0.0363626974374979,-0.1069979488340495,0.0242827746429853,0.1196153124223811,-0.0354011845109938,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-77.18723319492355,0.1639357697633865,-0.0843776901388005,0.0900873461604893,-0.0550904897150371,-0.1032491528107323,0.0449685215132195,0.1138442845579073,-0.0585956181519448,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-76.03796720617326,0.1496853695943844,-0.1155583370297741,0.0806362464429462,-0.0723007799008794,-0.0957922154081153,0.064535667275149,0.1039481733294336,-0.0802488451595653,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-74.92186697629573,0.130181727245517,-0.1435750360629097,0.0683176952414173,-0.0874829195625294,-0.0850085728443137,0.0823813719326005,0.0904039772538312,-0.0997048861547984,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-73.83751688545406,0.1062242680073339,-0.1676745433580512,0.0536199914373692,-0.1002402988372509,-0.0713558051476839,0.0980150020803559,0.0737668527828707,-0.1164406551097578,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-72.78358074748236,0.0786806649318617,-0.1872952954165292,0.0370623527610161,-0.110288662343995,-0.0553406467103105,0.1110600684458932,0.0546393506471261,-0.1300661773725897,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-71.7587963154543,0.0484479097383456,-0.2020600548550392,0.019172989676572,-0.1174502710782086,-0.0374949680854869,0.1212512777523811,0.03364438176274,-0.1403194825382217,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-70.76197023709085,0.016419249145725,-0.211762940303822,0.0004707656968564,-0.1216451033840277,-0.0183551115569081,0.128427930380878,0.0114022563511979,-0.1470575974332097,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-69.79197341761449,-0.016542844697188,-0.2163525689148258,-0.0185495322365302,-0.1228800893498829,0.0015552485801668,0.1325247107166987,-0.0114880865952694,-0.1502448395241846,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-68.84773675216775,-0.0496279008154896,-0.2159128475330193,-0.0374285099371601,-0.1212372462658425,0.0217388013594532,0.1335608155557445,-0.0344638200107566,-0.1499394774534856,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-67.92824719388494,-0.0820932661836278,-0.2106426440826472,-0.0557503450774492,-0.1168614020417778,0.0417350411891869,0.1316281867307746,-0.0570092126275193,-0.1462796139462828,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-67.03254412721692,-0.1132750484782067,-0.2008353345223985,-0.0731481771211436,-0.1099480525731458,0.0611277439562155,0.1268794757723548,-0.0786632281098658,-0.1394689823072212,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-66.15971601921036,-0.1425948337430894,-0.1868589750121841,-0.0893071102751672,-0.1007317539375328,0.0795498431827482,0.1195162231109353,-0.0990241900993677,-0.1297631770917945,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-65.30889732420648,-0.1695627683265633,-0.1691376619026836,-0.1039651897560487,-0.0894753459826592,0.0966860432895209,0.109777617977521,-0.1177519224490023,-0.1174567096546413,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-64.47926561985938,-0.1937776918382611,-0.1481344358784782,-0.1169127586151077,-0.0764601819471331,0.1122735745106977,0.0979300832658335,-0.134567841554348,-0.102871136026721,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-63.67003895455784,-0.2149248630023487,-0.1243359804591319,-0.1279905151551843,-0.0619774842319238,0.1261014098862233,0.0842578592215258,-0.1492533770849644,-0.0863444308743972,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-62.88047338826331,-0.2327718529512751,-0.0982392134361568,-0.1370866032528481,-0.0463208584606308,0.1380082906459445,0.0690546686913588,-0.1616471201050521,-0.0682216759973311,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-62.109860710507874,-0.2471630786280271,-0.0703397910617809,-0.1441330063974051,-0.0297799572647582,0.1478798473080689,0.0526164946420048,-0.1716410268250189,-0.0488470771262367,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-61.357526320842936,-0.2580133840099573,-0.0411224991256135,-0.1491014772357234,-0.012635261871122,0.1556450660233883,0.0352354702547292,-0.1791759611180259,-0.0285572910594538,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
M1.20_anchor0.200,0.15,1.2,validated,-60.62282725839939,-0.2653010473764221,-0.0110533953194385,-0.1519992129514596,0.0048461118697598,0.1612723360467514,0.0171948138528257,-0.1842368384558487,-0.0076759689718323,assets/classic_supersonic/shooting/experiment_ci_alpha_spectral_continuation_core_2026-05-25/assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_spectral_continuation_core_fields.csv,spectral_fields
