line_id,anchor_alpha,alpha,Mach,continuation_direction,continuation_step_index,continuation_prev_alpha,continuation_prev_cr,continuation_prev_ci,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,blumen_target_available,seed_name,seed_cr_center,seed_ci_center,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,shooting_cr,shooting_ci,shooting_omega_i,err_cr_abs,err_ci_abs,err_ci_rel,delta_cr_prev,delta_ci_prev,stage1_mismatch,stage2_mismatch,ln_p_start_right,spectral_success,mode_success,success,status,selection_metric,selection_metric_name,success_priority,y_limit
M1.20_anchor0.200,0.2,0.175,1.2,left,2,0.1875,0.23316948728073064,0.06986588448643195,0.221063000943301,0.0742500213715962,True,True,True,blumen,0.221063000943301,0.0742500213715962,0.015,0.015,0.015,0.015,0,0.225916516568301,0.0762519744965962,0.013344095536904334,0.004853515624999999,0.0020019531249999972,0.026962323889186512,0.0072529707124296405,0.0063860900101642415,8.614144780230454e-07,1.08710830270656e-20,-19.660718656482086,True,True,True,validated,-0.03623807287213032,distance_to_blumen_plus_previous,0,275.65145295581897
M1.20_anchor0.200,0.2,0.175,1.2,left,2,0.1875,0.23316948728073064,0.06986588448643195,0.221063000943301,0.0742500213715962,True,True,True,blumen,0.221063000943301,0.0742500213715962,0.03,0.015,0.03,0.015,0,0.225926282193301,0.0762519744965962,0.013344095536904334,0.00486328124999999,0.0020019531249999972,0.026962323889186512,0.007243205087429649,0.0063860900101642415,2.3645528200982924e-06,1.079151898680682e-20,-19.66181390398566,True,True,True,validated,-0.0362373725040264,distance_to_blumen_plus_previous,0,275.65329015958616
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blumen,0.22901909665573064,0.06802018136143195,0.015,0.015,0.015,0.015,0,0.23316948728073064,0.06986588448643195,0.013099853341205992,0.004150390625,0.0018457031250000006,0.02713463986802203,0.006667033212429674,0.00636717329567435,1.1222729728655299e-07,5.016507938598374e-19,-22.057838233737165,True,True,True,validated,-0.03698022566913472,distance_to_blumen_plus_previous,0,282.03554611679226
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blumen,0.22901909665573064,0.06802018136143195,0.03,0.015,0.03,0.015,0,0.23317925290573063,0.06986588448643195,0.013099853341205992,0.004160156249999991,0.0018457031250000006,0.02713463986802203,0.006657267587429683,0.00636717329567435,2.8767528607499454e-06,5.020973776888179e-19,-22.05906304153422,True,True,True,validated,-0.03697950498040186,distance_to_blumen_plus_previous,0,282.03738337217567
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,previous,0.23983652049316032,0.0634987111907576,0.015,0.008,0.015,0.008,0,0.23316659861816033,0.06986850285742426,0.013100344285767049,0.004147501962429689,0.0018483214959923028,0.027173133899350606,0.0066699218749999845,0.006369791666666652,1.0370181585022442e-06,5.007261686292818e-19,-22.056761697191348,True,True,True,validated,-0.036959611918614195,distance_to_blumen_plus_previous,0,282.0244843038826
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,previous,0.23983652049316032,0.0634987111907576,0.03,0.008,0.03,0.008,0,0.23317636424316032,0.06986850285742426,0.013100344285767049,0.0041572675874296805,0.0018483214959923028,0.027173133899350606,0.006660156249999993,0.006369791666666652,2.137752788347537e-06,5.017825932858542e-19,-22.057986448427343,True,True,True,validated,-0.03695897576367148,distance_to_blumen_plus_previous,0,282.0263215039435
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blend_previous_blumen,0.23442780857444548,0.06575944627609479,0.03,0.008,0.03,0.008,0,0.23315827732444547,0.0698688212760948,0.013100403989267775,0.004139180668714826,0.0018486399146628446,0.027177815137538575,0.006678243168714848,0.006370110085337194,3.308915111551022e-06,5.010472228137697e-19,-22.055631223815812,True,True,True,validated,-0.036957469980819974,distance_to_blumen_plus_previous,0,282.02163971303855
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blend_previous_blumen,0.23442780857444548,0.06575944627609479,0.015,0.008,0.015,0.008,0,0.23316804294944546,0.0698688212760948,0.013100403989267775,0.004148946293714817,0.0018486399146628446,0.027177815137538575,0.006668477543714857,0.006370110085337194,8.403751555162411e-07,5.008031619663909e-19,-22.056855983319256,True,True,True,validated,-0.03695701376436188,distance_to_blumen_plus_previous,0,282.0234769508395
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blumen,0.22901909665573064,0.06802018136143195,0.015,0.008,0.015,0.008,0,0.23316948728073064,0.06986913969476528,0.013100463692768492,0.004150390625,0.001848958333333331,0.02718249637572573,0.006667033212429674,0.00637042850400768,8.407369559397775e-07,5.013603615023235e-19,-22.05695026763371,True,True,True,validated,-0.03695440574774956,distance_to_blumen_plus_previous,0,282.02246960572063
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blumen,0.22901909665573064,0.06802018136143195,0.03,0.008,0.03,0.008,0,0.23317925290573063,0.06986913969476528,0.013100463692768492,0.004160156249999991,0.001848958333333331,0.02718249637572573,0.006657267587429683,0.00637042850400768,2.994971547419255e-06,5.016871234768873e-19,-22.058174998288955,True,True,True,validated,-0.03695371665342899,distance_to_blumen_plus_previous,0,282.0243067722904
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blend_previous_blumen,0.23442780857444548,0.06575944627609479,0.03,0.015,0.03,0.015,0,0.23315827732444547,0.06987077440109478,0.01310077020020527,0.004139180668714826,0.0018505930396628262,0.02720652904216055,0.006678243168714848,0.0063720632103371755,3.4813970476900856e-06,5.00147493973984e-19,-22.055098533588154,True,True,True,validated,-0.03694199016076572,distance_to_blumen_plus_previous,0,282.01379438209386
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,blend_previous_blumen,0.23442780857444548,0.06575944627609479,0.015,0.015,0.015,0.015,0,0.23316804294944546,0.06987077440109478,0.01310077020020527,0.004148946293714817,0.0018505930396628262,0.02720652904216055,0.006668477543714857,0.0063720632103371755,1.370198560527421e-06,5.012654034941955e-19,-22.05632324680677,True,True,True,validated,-0.03694151672195527,distance_to_blumen_plus_previous,0,282.0156315666083
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,previous,0.23983652049316032,0.0634987111907576,0.015,0.015,0.015,0.015,0,0.23316659861816033,0.0698756643157576,0.013101687059204552,0.004147501962429689,0.0018554829543256518,0.027278418216299068,0.0066699218749999845,0.006376953125000001,2.852529574379078e-06,5.008509322364394e-19,-22.05480848817428,True,True,True,validated,-0.03690279413336698,distance_to_blumen_plus_previous,0,281.9957198102756
M1.20_anchor0.200,0.2,0.1875,1.2,left,1,0.2,0.23983652049316032,0.0634987111907576,0.22901909665573064,0.06802018136143195,True,True,True,previous,0.23983652049316032,0.0634987111907576,0.03,0.015,0.03,0.015,0,0.23317636424316032,0.0698756643157576,0.013101687059204552,0.0041572675874296805,0.0018554829543256518,0.027278418216299068,0.006660156249999993,0.006376953125000001,3.410450497152345e-06,5.005085766139595e-19,-22.056033069721252,True,True,True,validated,-0.036902187481918196,distance_to_blumen_plus_previous,0,281.9975568149702
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,blumen,0.23697519236816028,0.06222266952409093,0.015,0.008,0.015,0.008,0,0.23983652049316032,0.0634987111907576,0.012699742238151521,0.0028613281250000344,0.0012760416666666718,0.020507665074906874,,,8.439710203642677e-07,1.359169398096911e-18,-24.91609652079878,True,True,True,validated,-0.06479847251411244,distance_to_blumen_plus_previous,0,292.08359146762945
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,blumen,0.23697519236816028,0.06222266952409093,0.03,0.008,0.03,0.008,0,0.23984628611816025,0.0634987111907576,0.012699742238151521,0.00287109374999997,0.0012760416666666718,0.020507665074906874,,,2.5666841173629848e-06,1.3603187524589073e-18,-24.91746851239003,True,True,True,validated,-0.0647977272206668,distance_to_blumen_plus_previous,0,292.0854547198312
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,blumen,0.23697519236816028,0.06222266952409093,0.015,0.015,0.015,0.015,0,0.23983652049316032,0.06350196639909093,0.012700393279818187,0.0028613281250000344,0.0012792968750000022,0.02055998054703669,,,7.403564493405472e-07,1.3595755910708103e-18,-24.91494970966254,True,True,True,validated,-0.06478569987571431,distance_to_blumen_plus_previous,0,292.0686766079528
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,blumen,0.23697519236816028,0.06222266952409093,0.03,0.015,0.03,0.015,0,0.23984628611816025,0.06350196639909093,0.012700393279818187,0.00287109374999997,0.0012792968750000022,0.02055998054703669,,,2.5344958584329796e-06,1.3596447198180672e-18,-24.916321610187204,True,True,True,validated,-0.06478495262604911,distance_to_blumen_plus_previous,0,292.0705397617428
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_03,0.18,0.055,0.03,0.008,0.03,0.008,0,0.23982421874999993,0.06350520833333335,0.012701041666666671,0.0028490263818396477,0.0012825388092424228,0.020612082687096196,,,4.729127813103889e-06,1.358522565949961e-18,-24.912079587489917,True,True,True,validated,-0.06477359675592942,distance_to_blumen_plus_previous,0,292.0514771237749
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_04,0.26,0.07,0.03,0.008,0.03,0.008,0,0.23982421874999996,0.06350520833333335,0.012701041666666671,0.0028490263818396755,0.0012825388092424228,0.020612082687096196,,,4.729127812913039e-06,1.3585228247555642e-18,-24.912079587489917,True,True,True,validated,-0.06477359675592942,distance_to_blumen_plus_previous,0,292.0514771237749
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_04,0.26,0.07,0.015,0.008,0.015,0.008,0,0.23983398437499995,0.06350520833333335,0.012701041666666671,0.0028587920068396666,0.0012825388092424228,0.020612082687096196,,,2.026752788052656e-06,1.3595419335154044e-18,-24.91345143479272,True,True,True,validated,-0.06477307864505008,distance_to_blumen_plus_previous,0,292.0533402488443
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_03,0.18,0.055,0.03,0.015,0.03,0.015,0,0.23982421874999993,0.06350585937499999,0.012701171874999998,0.0028490263818396477,0.0012831898509090556,0.020622545781521624,,,4.79699967158815e-06,1.358918567357681e-18,-24.911850287259817,True,True,True,validated,-0.0647710370140245,distance_to_blumen_plus_previous,0,292.04849466556493
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_04,0.26,0.07,0.03,0.015,0.03,0.015,0,0.23982421874999996,0.06350585937499999,0.012701171874999998,0.0028490263818396755,0.0012831898509090556,0.020622545781521624,,,4.79699967151384e-06,1.3589084724874092e-18,-24.91185028725982,True,True,True,validated,-0.0647710370140245,distance_to_blumen_plus_previous,0,292.04849466556493
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_04,0.26,0.07,0.015,0.015,0.015,0.015,0,0.23983398437499995,0.06350585937499999,0.012701171874999998,0.0028587920068396666,0.0012831898509090556,0.020622545781521624,,,2.1804319619030516e-06,1.3589333214662953e-18,-24.913222116351513,True,True,True,validated,-0.06477051493210667,distance_to_blumen_plus_previous,0,292.05035777095435
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_05,0.34,0.085,0.015,0.008,0.038400000000000004,0.02048,2,0.2632749999999998,0.06397333333333335,0.012794666666666671,0.026299807631839534,0.0017506638092424226,0.028135466103147714,,,0.00703527111383471,1.865785790132106e-18,-27.92228602967331,True,True,True,validated,-0.0580824262328207,distance_to_blumen_plus_previous,0,294.2108761796558
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_05,0.34,0.085,0.015,0.015,0.038400000000000004,0.038400000000000004,2,0.2632749999999998,0.06397499999999999,0.012794999999999999,0.026299807631839534,0.0017523304759090585,0.028162251624877708,,,0.0070352712987026235,1.8655892574935343e-18,-27.92160420657045,True,True,True,validated,-0.05807838859556906,distance_to_blumen_plus_previous,0,294.2032377383912
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_03,0.18,0.055,0.015,0.008,0.015,0.008,0,0.20997070312499996,0.06502604166666669,0.013005208333333337,0.027004489243160318,0.002803372142575755,0.04505387126616876,,,0.010030791254405627,1.4620155373593383e-20,-20.22057329594549,True,True,True,validated,-0.0548330410866917,distance_to_blumen_plus_previous,0,279.42737200123173
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_03,0.18,0.055,0.015,0.015,0.015,0.015,0,0.20997070312499996,0.06502929687500002,0.013005859375000005,0.027004489243160318,0.0028066273509090855,0.04510618673829858,,,0.010030791340603399,1.4554317172790576e-20,-20.2197680991961,True,True,True,validated,-0.05482308267966411,distance_to_blumen_plus_previous,0,279.4134521486088
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_05,0.34,0.085,0.03,0.015,0.03,0.015,0,0.28005859375000014,0.06454101562499999,0.012908203124999998,0.04308340138183986,0.002318346100909058,0.037258865918818496,,,0.011584079305264656,1.530277364919794e-20,-29.826202758876953,True,True,True,validated,-0.0517183203903637,distance_to_blumen_plus_previous,0,294.4983786719178
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_05,0.34,0.085,0.03,0.008,0.03,0.008,0,0.28005859375000014,0.06901562499999998,0.013803124999999998,0.04308340138183986,0.006792955475909052,0.10917171390852981,,,0.011655831611940101,1.9726107839862836e-18,-27.98368759552954,True,True,True,validated,-0.03834165707747276,distance_to_blumen_plus_previous,0,275.46752684061045
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_02,0.1,0.04,0.03,0.008,0.03,0.008,0,0.15994140624999997,0.05598437500000002,0.011196875000000004,0.07703378611816031,0.006238294524090915,0.10025758412174225,,,0.028753481221952364,1.0578459504541854e-18,-14.497904252040803,True,True,True,validated,-0.0318254083754771,distance_to_blumen_plus_previous,0,311.41217865779436
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_02,0.1,0.04,0.03,0.015,0.03,0.015,0,0.15994140624999997,0.06997070312499998,0.013994140624999997,0.07703378611816031,0.007748033600909046,0.12452107343143189,,,0.027869311246899012,4.921952024923565e-19,-13.100369553222306,True,True,True,validated,-0.027527921877758245,distance_to_blumen_plus_previous,0,249.51319373159347
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_02,0.1,0.04,0.015,0.008,0.015,0.008,0,0.129970703125,0.05598437500000002,0.011196875000000004,0.10700448924316028,0.006238294524090915,0.10025758412174225,,,0.038586355043282054,1.0166200811790079e-18,-10.999335366602224,True,True,True,validated,-0.02306755696650606,distance_to_blumen_plus_previous,0,302.5420021230294
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_02,0.1,0.04,0.015,0.015,0.015,0.015,0,0.129970703125,0.06997070312499998,0.013994140624999997,0.10700448924316028,0.007748033600909046,0.12452107343143189,,,0.03777093201557991,9.956069633105438e-19,-10.410665882075442,True,True,True,validated,-0.01949939128629192,distance_to_blumen_plus_previous,0,242.48815196760103
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_01,0.05,0.025,0.03,0.015,0.03,0.015,0,0.10994140624999998,0.05497070312499999,0.010994140625,0.1270337861181603,0.007251966399090939,0.11654862214298238,,,0.04442191339121575,1.1882456602720994e-18,-9.416648803453121,True,True,True,validated,-0.014691145276611847,distance_to_blumen_plus_previous,0,301.48090070994857
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_00,0.0,0.015,0.03,0.008,0.07680000000000001,0.02048,2,0.11512499999999998,0.05313544921874999,0.01062708984375,0.1218501923681603,0.00908722030534094,0.14604356217507855,,,0.043129056076514065,1.2479545068737238e-18,-9.8427023209045,True,True,True,validated,-0.011807343139206582,distance_to_blumen_plus_previous,0,313.6414070865869
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_01,0.05,0.025,0.015,0.015,0.024,0.024,1,0.09795312500000003,0.07295312500000001,0.014590625000000003,0.13902206736816025,0.010730455475909076,0.172452508996814,,,0.04708340623596718,7.158519026770342e-19,-8.34836911851715,True,True,True,validated,-0.0027624199488557877,distance_to_blumen_plus_previous,0,224.66035425316477
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_01,0.05,0.025,0.015,0.008,0.024,0.0128,1,0.09795312500000003,0.05057499999999998,0.010114999999999997,0.13902206736816025,0.01164766952409095,0.18719334308826607,,,0.047870028710591636,1.0730978478111225e-18,-8.72107647400498,True,True,True,validated,-0.00023984992172317032,distance_to_blumen_plus_previous,0,322.9309262596205
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_00,0.0,0.015,0.03,0.015,0.07680000000000001,0.038400000000000004,2,0.11512499999999998,0.07756891276041666,0.015513782552083334,0.1218501923681603,0.015346243236325732,0.24663427901279747,,,0.042163008231356894,8.984070338747283e-19,-9.184992393913445,True,True,True,validated,0.006853918870825024,distance_to_blumen_plus_previous,0,215.60383883972472
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_01,0.05,0.025,0.03,0.008,0.03,0.008,0,0.10994140624999998,0.04098437500000002,0.008196875000000005,0.1270337861181603,0.021238294524090914,0.3413272796961568,,,0.04564806031530399,1.458298612681948e-18,-9.741088306241739,True,True,True,validated,0.02816721079871383,distance_to_blumen_plus_previous,0,403.7289350850369
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_00,0.0,0.015,0.015,0.015,0.038400000000000004,0.038400000000000004,2,0.05756249999999999,0.06289059244791666,0.012578118489583331,0.1794126923681603,0.0006679229238257256,0.010734398394256035,,,0.05735669350993659,2.6425861400290746e-19,-6.726157771871376,False,True,False,mode_only,0.015719087040957175,distance_to_blumen_plus_previous,1,246.57181141144235
M1.20_anchor0.200,0.2,0.2,1.2,anchor,0,,,,0.23697519236816028,0.06222266952409093,True,True,True,generic_00,0.0,0.015,0.015,0.008,0.038400000000000004,0.02048,2,0.05756249999999999,0.05313544921874999,0.01062708984375,0.1794126923681603,0.00908722030534094,0.14604356217507855,,,0.057434488608630825,3.0953875018349233e-19,-6.77819570118671,False,True,False,mode_only,0.02542779346284843,distance_to_blumen_plus_previous,1,291.2359221707836
M1.20_anchor0.200,0.2,0.208333,1.2,right,1,0.2,0.23983652049316032,0.0634987111907576,0.24227904401389433,0.058357816232845916,True,True,True,previous,0.23983652049316032,0.0634987111907576,0.03,0.015,0.03,0.015,0,0.2439966767431603,0.059270195565757605,0.012347937652800978,0.0017176327292659777,0.0009123793329116892,0.015634226772148624,0.004160156249999991,0.004228515624999998,1.5053414891389662e-06,1.772938724587638e-18,-27.148987183076063,True,True,True,validated,-0.04937150104772264,distance_to_blumen_plus_previous,0,301.1434425752043
M1.20_anchor0.200,0.2,0.208333,1.2,right,1,0.2,0.23983652049316032,0.0634987111907576,0.24227904401389433,0.058357816232845916,True,True,True,blend_previous_blumen,0.2410577822535273,0.06092826371180176,0.015,0.008,0.015,0.008,0,0.24399723537852733,0.05926680537846843,0.012347231364912463,0.0017181913646329983,0.000908989145622513,0.015576133657840689,0.004160714885367012,0.0042319058122891745,7.804525181059685e-07,1.7734913492063484e-18,-27.150496610542625,True,True,True,validated,-0.04937133274445753,distance_to_blumen_plus_previous,0,301.16072038781266
M1.20_anchor0.200,0.2,0.208333,1.2,right,1,0.2,0.23983652049316032,0.0634987111907576,0.24227904401389433,0.058357816232845916,True,True,True,previous,0.23983652049316032,0.0634987111907576,0.03,0.008,0.03,0.008,0,0.2439966767431603,0.059264336190757605,0.012346716951629104,0.0017176327292659777,0.0009065199579116889,0.015533822483944599,0.004160156249999991,0.0042343749999999986,1.2580714767006232e-06,1.7729336984346688e-18,-27.151449469259187,True,True,True,validated,-0.04937122143114335,distance_to_blumen_plus_previous,0,301.1731181621629
