line_id,alpha,Mach,best_status,y,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,p_real,p_imag
M1.50_anchor0.150,0.1375,1.5,validated,-255.42317590018666,0.0451254498308012,-0.046193731437826194,0.014265720313976807,-0.015617049588695546,-0.026498589110269945,0.026554686287343778,0.020055755480356083,-0.02053054730570053
M1.50_anchor0.150,0.1375,1.5,validated,-243.48150563653812,-0.062024988632385786,0.03930525919059503,-0.019873552388167577,0.013547379987329987,0.036272833843744495,-0.02244876199583132,-0.027566661614393684,0.017469004084708903
M1.50_anchor0.150,0.1375,1.5,validated,-232.60152811598226,0.08232377851138925,-0.006095516171107237,0.02688287113581057,-0.0028983939478182535,-0.047858983234772515,0.0030319846753969547,0.03658834600506188,-0.002709118298269882
M1.50_anchor0.150,0.1375,1.5,validated,-222.64767901029853,-0.0735514095354981,-0.05506530511847389,-0.024681954025351196,-0.01721959094725917,0.04238512967387515,0.032441684037732746,-0.03268951534911027,-0.024473468941543952
M1.50_anchor0.150,0.1375,1.5,validated,-213.50653149550146,0.001378639281684616,0.10136665766776663,0.0015631322526120318,0.03316853408697399,-0.0001742765337952612,-0.058891702370911715,0.0006127285696376052,0.045051847852340725
M1.50_anchor0.150,0.1375,1.5,validated,-205.08245470690176,0.09766305949081297,-0.0527396961630522,0.03139277231258718,-0.018336200697476778,-0.05705777999326941,0.030032446982794152,0.0434058042181391,-0.023439864961356534
M1.50_anchor0.150,0.1375,1.5,validated,-197.29425537238282,-0.08839148412604707,-0.08218372503139194,-0.02983748209336013,-0.025934378135474147,0.050838001177650416,0.0482863131808019,-0.03928510405602092,-0.03652610001395198
M1.50_anchor0.150,0.1375,1.5,validated,-190.07255231453252,-0.0693362968911391,0.11049322940536062,-0.02148619230674608,0.03693185338517176,0.040959947070405324,-0.06375616229554196,-0.030816131951617382,0.04910810195793806
M1.50_anchor0.150,0.1375,1.5,validated,-183.35770378688738,0.12337020707273787,0.06664271447968254,0.04111775067684607,0.02046317587225937,-0.0712529578543124,-0.039474858824031775,0.05483120314343905,0.029618984213192236
M1.50_anchor0.150,0.1375,1.5,validated,-177.09815644093086,0.07725178446924716,-0.1285632738307827,0.023879229918767675,-0.042934129841261603,-0.045669692470872554,0.074203997374852,0.03433412643077651,-0.05713923281368119
M1.50_anchor0.150,0.1375,1.5,validated,-171.2491191401388,-0.12350805563772381,-0.10128864186420523,-0.041542883169596395,-0.03180344572719039,0.07111888047341855,0.05960128720510774,-0.05489246917232169,-0.04501717416186899
M1.50_anchor0.150,0.1375,1.5,validated,-165.77148942126814,-0.13512020092772112,0.10221443539423401,-0.043112188050912846,0.03494322151024189,0.07912218301350299,-0.058540446873620436,-0.060053422634542705,0.04542863795299289
M1.50_anchor0.150,0.1375,1.5,validated,-160.6309781781548,0.05788894674663405,0.16944493294403784,0.020809196153287093,0.05483499661146129,-0.03257991400481981,-0.09878719545313082,0.025728420776281798,0.07530885908623904
M1.50_anchor0.150,0.1375,1.5,validated,-155.79739114214092,0.1882329430741851,0.012061759157056467,0.06175272747889096,0.0018839786737946704,-0.10926864104686947,-0.008170092664984837,0.08365908581074892,0.0053607818475806535
M1.50_anchor0.150,0.1375,1.5,validated,-151.24403534067585,0.09936413598496151,-0.17136567407596734,0.030648518954455927,-0.057188570372724554,-0.058779171693161686,0.09893093120720847,0.04416183821553846,-0.07616252181154104
M1.50_anchor0.150,0.1375,1.5,validated,-146.94722588702066,-0.10332891258596225,-0.17989886184514664,-0.03579920431389297,-0.05775882424709828,0.05891105398475346,0.10514068197852487,-0.04592396114931656,-0.07995504970895406
M1.50_anchor0.150,0.1375,1.5,validated,-142.88587385680583,-0.2163385523653056,-0.01299024720098096,-0.0709636374911225,-0.0018796609358406983,0.12558925328531667,0.008883170635260486,-0.09615046771791359,-0.005773443200435992
M1.50_anchor0.150,0.1375,1.5,validated,-139.04114011320158,-0.1444921995333449,0.1736213003524491,-0.0453970200780867,0.05842195508275542,0.08500768984251321,-0.09996226410118876,-0.06421875534815329,0.07716502237886627
M1.50_anchor0.150,0.1375,1.5,validated,-135.39614308847945,0.04527436594860198,0.2305114816306724,0.017349448478136457,0.07496426261155978,-0.024874729249989545,-0.1341823524767809,0.02012194042160088,0.10244954739140995
M1.50_anchor0.150,0.1375,1.5,validated,-131.93571095883644,0.20990557483533734,0.12406047697315084,0.07007596977794266,0.03831046183517316,-0.12116583687369713,-0.07336332501536705,0.09329136659348325,0.05513798976584482
M1.50_anchor0.150,0.1375,1.5,validated,-128.64617053863827,0.24361788904477225,-0.06680130604996329,0.07901869720053954,-0.02454031881623877,-0.14192883450402857,0.03729856479136092,0.10827461735323211,-0.029689469355539233
M1.50_anchor0.150,0.1375,1.5,validated,-125.51516669967839,0.134408272682734,-0.22403983142032705,0.04154291502706955,-0.07481649460789966,-0.07946165335105461,0.12931236586073705,0.05973701008121511,-0.09957325840903423
M1.50_anchor0.150,0.1375,1.5,validated,-122.53150728721201,-0.050033691277350426,-0.26510793325414733,-0.019286937082830732,-0.08623764632796066,0.027425541138410475,0.1543086069058656,-0.02223719612326686,-0.11782574811295436
M1.50_anchor0.150,0.1375,1.5,validated,-119.68502942936117,-0.2144059034115968,-0.17723772382213862,-0.07213247177833064,-0.055669344242295395,0.1234513481608468,0.10428143221567651,-0.09529151262737635,-0.07877232169872828
M1.50_anchor0.150,0.1375,1.5,validated,-116.96648387425681,-0.2863186991088375,-0.008151992306656815,-0.09381945488646597,0.00047176432182331225,0.16627013601172272,0.0065052220351409324,-0.12725275515948334,-0.0036231076918474703
M1.50_anchor0.150,0.1375,1.5,validated,-114.36743458111917,-0.24231799859239417,0.16746952118970881,-0.07748900508060705,0.05748107266091959,0.14179598541544558,-0.09578406003400115,-0.10769688826328631,0.07443089830653725
M1.50_anchor0.150,0.1375,1.5,validated,-111.88017126872538,-0.10660503322103591,0.2831424121271309,-0.03179292020893567,0.09385951716321869,0.06367627005118667,-0.16381649739768964,-0.04738001476490487,0.12584107205650263
M1.50_anchor0.150,0.1375,1.5,validated,-109.49763301156545,0.06784871637659504,0.302895875751683,0.025533379012714755,0.09841260638980498,-0.03754059031647118,-0.1763694756129372,0.030154985056264443,0.13462038922297023
M1.50_anchor0.150,0.1375,1.5,validated,-107.2133412889966,0.22302424743193358,0.22685626320724034,0.07549802525545248,0.07181807130234732,-0.12815098275245132,-0.1331577653870343,0.09912188774752603,0.10082500586988459
M1.50_anchor0.150,0.1375,1.5,validated,-105.02134115048175,0.3147793124951541,0.08369854034317503,0.10396501129894314,0.02394718832537531,-0.18233574012564646,-0.050565602250295494,0.13990191666451293,0.03719935126363334
M1.50_anchor0.150,0.1375,1.5,validated,-102.91614937179124,0.32257185672869676,-0.08339822035332255,0.10468323599814305,-0.03083951703907155,-0.18789522926653984,0.04645156741703898,0.1433652696571986,-0.037065875712587786
M1.50_anchor0.150,0.1375,1.5,validated,-100.89270865185158,0.2500819886458753,-0.2310994507709811,0.07933273476139163,-0.07839629115727895,-0.14669934072804786,0.13269824941247915,0.11114755050927788,-0.10271086700932493
M1.50_anchor0.150,0.1375,1.5,validated,-98.94634704474319,0.11944011678476492,-0.32655971857326016,0.03551843397348927,-0.10821349938738425,-0.07140045020794393,0.1889579703760776,0.05308449634878442,-0.14513765269922674
M1.50_anchor0.150,0.1375,1.5,validated,-97.07274194180454,-0.03747611755734749,-0.35281276630539693,-0.0161380273961702,-0.1150866658166482,0.019588815416952763,0.20517810892640817,-0.016656052247709996,-0.15680567391350972
M1.50_anchor0.150,0.1375,1.5,validated,-95.26788801938201,-0.18770632593168404,-0.30924528775377896,-0.06483992307574712,-0.09917653548307334,0.10712578853743045,0.1807986657543171,-0.08342503374741514,-0.13744235011279066
M1.50_anchor0.150,0.1375,1.5,validated,-93.52806865199923,-0.3039208124474819,-0.2085440326051307,-0.10177968376027838,-0.0649360356894163,0.1752564213607767,0.12302035508950473,-0.13507591664332533,-0.09268623671339145
M1.50_anchor0.150,0.1375,1.5,validated,-91.84983036156602,-0.3683716625543463,-0.07180960065124412,-0.12137874267242768,-0.019467378211908436,0.2135406481913094,0.043990664394566815,-0.16372073891304278,-0.03191537806721962
M1.50_anchor0.150,0.1375,1.5,validated,-90.22995993299301,-0.37412928347492475,0.0766669256244748,-0.1216350413623937,0.02920143869412508,0.21780296966231127,-0.042222719867794044,-0.166279681544411,0.03407418916643325
M1.50_anchor0.150,0.1375,1.5,validated,-88.66546387712287,-0.32417140913800735,0.21390897516985907,-0.10377539195941958,0.07358140496304198,0.18963110825945037,-0.12225446275886234,-0.14407618183911436,0.09507065563104848
M1.50_anchor0.150,0.1375,1.5,validated,-87.15354996480217,-0.22910143918186165,0.32147293768706864,-0.07147324579917827,0.10775107286232581,0.13507050125288536,-0.18532525886396284,-0.10182286185860517,0.14287686119425272
M1.50_anchor0.150,0.1375,1.5,validated,-85.69161059243989,-0.10425649076056025,0.38722473743095975,-0.0298824917167245,0.12790642117874512,0.06295536958601777,-0.22429170720304173,-0.046336218115804545,0.1720998833026488
M1.50_anchor0.150,0.1375,1.5,validated,-84.27720777056597,0.0331815389817758,0.4058090479614071,0.015313420608167988,0.13248277193413296,-0.01676654537890829,-0.23593673182783692,0.014747350658567027,0.18035957687173648
M1.50_anchor0.150,0.1375,1.5,validated,-82.90805955361023,0.16665628463859264,0.3781064607460148,0.058704214465047526,0.12194999261707946,-0.09447232396150251,-0.22066952430561784,0.0740694598393745,0.1680473158871177
M1.50_anchor0.150,0.1375,1.5,validated,-81.58202775200492,0.2820675058176057,0.31003014164876846,0.09573885533612302,0.09839848804081493,-0.16193468504384556,-0.18183784513308093,0.12536333591893586,0.13779117406611932
M1.50_anchor0.150,0.1375,1.5,validated,-80.29710678743865,0.3688994020294903,0.2109956270983383,0.12307813532781678,0.06502589312962542,-0.21298687474103148,-0.12484611337402127,0.1639552897908846,0.09377583426592816
M1.50_anchor0.150,0.1375,1.5,validated,-79.05141356907998,0.42069740302367925,0.09233738997555864,0.13873338896859086,0.02561348620049282,-0.24380941805262704,-0.05623854801080758,0.18697662356607964,0.04103883998913719
M1.50_anchor0.150,0.1375,1.5,validated,-77.84317828329539,0.4350102529353193,-0.03413098751057706,0.14203174130472884,-0.015944521390212067,-0.2529053757775007,0.017137575525502463,0.19333789019347522,-0.015169327782478691
M1.50_anchor0.150,0.1375,1.5,validated,-76.67073600211968,0.4129434241927926,-0.15729327859313452,0.1334570085158171,-0.0560212175662749,-0.2408481977219365,0.0888180859201215,0.1835304107523523,-0.06990812381917089
M1.50_anchor0.150,0.1375,1.5,validated,-75.53251902680334,0.35847023189281696,-0.2675892510645354,0.11441476471752966,-0.09153052000274159,-0.20988686127118125,0.15322495154254134,0.1593201030634742,-0.11892855602868241
M1.50_anchor0.150,0.1375,1.5,validated,-74.42704989239853,0.2776303050946094,-0.35755193269496544,0.08696405854426807,-0.12009426535841566,-0.16348358991696485,0.20598332855295243,0.12339124670871528,-0.15891197008665134
M1.50_anchor0.150,0.1375,1.5,validated,-73.35293496774148,0.17771883714576195,-0.4220538646644778,0.05354930303059725,-0.14011393092182042,-0.10584441659228863,0.2440696191825553,0.07898614984256089,-0.18757949540643457
M1.50_anchor0.150,0.1375,1.5,validated,-72.30885859253654,0.06654126075158165,-0.4583127164374086,0.01675622249822999,-0.15076429778318548,-0.041486264351227216,0.26581934036084315,0.02957389366736962,-0.2036945406388483
M1.50_anchor0.150,0.1375,1.5,validated,-71.29357769968134,-0.04821952061713434,-0.4657149205088687,-0.020893357810408093,-0.15192877506238975,0.025131714614977513,0.27082858563167067,-0.02143089805205973,-0.20698440911505275
M1.50_anchor0.150,0.1375,1.5,validated,-70.30591687661561,-0.15949925047331412,-0.4455156898201504,-0.057100631850857946,-0.14409575526650126,0.08989818454591446,0.25978283396518753,-0.07088855576591739,-0.1980069732534002
M1.50_anchor0.150,0.1375,1.5,validated,-69.3447638244409,-0.2612064926352227,-0.4004682914155863,-0.08990168965762078,-0.12823336767002363,0.14925765443694686,0.2342437866326367,-0.11609177450454343,-0.17798590729581615
M1.50_anchor0.150,0.1375,1.5,validated,-68.40906517792948,-0.3484421697512381,-0.334426638097107,-0.11773502716881402,-0.10565697371610726,0.20034046288080837,0.19641987249143286,-0.15486318655610581,-0.148634061376492
M1.50_anchor0.150,0.1375,1.5,validated,-67.49782265339546,-0.4176007214465181,-0.2519554459503786,-0.1394703857237745,-0.07790043762978141,0.24102394981152264,0.14894041650180337,-0.18560032064289697,-0.11198019820016827
M1.50_anchor0.150,0.1375,1.5,validated,-66.61008949481679,-0.46637344607569137,-0.15797240345415198,-0.15440592124074703,-0.04659894930418279,0.2699366095215586,0.09464779892713461,-0.2072770871447517,-0.0702099570907342
M1.50_anchor0.150,0.1375,1.5,validated,-65.74496719160742,-0.49367616296641065,-0.057438160617530244,-0.16224112325479392,-0.013388331750355547,0.286417986398612,0.03641692506474997,-0.2194116279850714,-0.025528071385569
M1.50_anchor0.150,0.1375,1.5,validated,-64.90160244412117,-0.4995228972493023,0.044897745664038306,-0.16303267729154097,0.020176747986360516,0.2904468698095321,-0.022993145710029667,-0.2220101765552455,0.01995455362846148
M1.50_anchor0.150,0.1375,1.5,validated,-64.0791843553427,-0.48486503151224286,0.14469238333891846,-0.15713966492325665,0.05268501128401337,0.28254906679319314,-0.08105375395160289,-0.21549556956099683,0.06430772592840822
M1.50_anchor0.150,0.1375,1.5,validated,-63.27694182933819,-0.45141274484174343,0.23814836237699363,-0.1451635856832629,0.08291209227805095,0.26369453604696047,-0.13554845149360395,-0.2006278865963304,0.10584371661199718
M1.50_anchor0.150,0.1375,1.5,validated,-62.49414115892192,-0.4014522600747145,0.32210106141829503,-0.12788757392033495,0.10984708812397617,0.23519176729996932,-0.18462480042482057,-0.17842322669987312,0.14315602729702004
M1.50_anchor0.150,0.1375,1.5,validated,-61.73008378667306,-0.33766937931906493,0.3940606952983343,-0.10621816951494545,0.13270439482220553,0.19858553436109946,-0.2268199005780891,-0.1500752796973622,0.17513808679925968
M1.50_anchor0.150,0.1375,1.5,validated,-60.984104224944495,-0.26298672872073836,0.45221695401387335,-0.08113198701713824,0.1509234406981029,0.15556238041949993,-0.2610640902920605,-0.11688299054255041,0.2009853128950548
M1.50_anchor0.150,0.1375,1.5,validated,-60.25556812184367,-0.18041965737173585,0.4954138129211348,-0.05362881862310148,0.16415885966202315,0.10786675502790416,-0.28666720454645334,-0.08018651438743815,0.2201839168538377
M1.50_anchor0.150,0.1375,1.5,validated,-59.54387046137334,-0.09295356695737433,0.5231019610286121,-0.024691998265714728,0.17226357252821897,0.057229461705574025,-0.3032916991381642,-0.041312696425499715,0.23248976045716097
M1.50_anchor0.150,0.1375,1.5,validated,-58.84843388699792,-0.0034435753415545693,0.5352756521091219,0.004743752143492001,0.17526701391167956,0.005308982883921711,-0.3109165881322414,-0.001530477929579786,0.23790028982627634
M1.50_anchor0.150,0.1375,1.5,validated,-58.168707138873195,0.08546366066164782,0.5323998127818064,0.03381711551870081,0.17335041266908044,-0.04635438325529396,-0.30979558468513524,0.037983849182954596,0.23662213901413617
M1.50_anchor0.150,0.1375,1.5,validated,-57.50416359584894,0.1713873215317428,0.5153324413734862,0.06175811128716028,0.16682075886778766,-0.09637233190415824,-0.3004123777400977,0.0761721429029968,0.22903664061043832
M1.50_anchor0.150,0.1375,1.5,validated,-56.85429991413838,0.25225093300897033,0.4852462927297334,0.0878998424760339,0.1560847439539146,-0.14353140471686038,-0.28343537730760615,0.1121115257817646,0.2156650189909926
M1.50_anchor0.150,0.1375,1.5,validated,-56.2186347552617,0.32630418559416213,0.44355300640727663,0.11168480641842819,0.14162368383579255,-0.1868061335813385,-0.2596737759344829,0.14502408248629428,0.19713466951434516
M1.50_anchor0.150,0.1375,1.5,validated,-55.59670759650512,0.39213065906917854,0.3918319859884319,0.13266664340153203,0.12397015190482644,-0.22536396734866523,-0.23003628294291253,0.17428029291963493,0.174147549328192
M1.50_anchor0.150,0.1375,1.5,validated,-54.988077617718275,0.4486438940712456,0.33176561177359637,0.1505081400419302,0.10368681318033983,-0.25856339030000525,-0.195493465655438,0.19939728625388695,0.14745138301048727
M1.50_anchor0.150,0.1375,1.5,validated,-54.392322658794924,0.49507414212310963,0.2650818451959773,0.1649762622101571,0.0813477804692815,-0.2859465801043596,-0.15704432680145497,0.22003295205471537,0.11781415342043434
M1.50_anchor0.150,0.1375,1.5,validated,-53.80903824265573,0.5309481013277287,0.19350465526930813,0.1759349775181651,0.05752260810235526,-0.30722794284863864,-0.11568738233097213,0.23597693392343497,0.08600206900858141
M1.50_anchor0.150,0.1375,1.5,validated,-53.23783665898126,0.5560635714944443,0.11871238126325326,0.18333650166525348,0.03276293941956496,-0.3222796477458647,-0.07239631792349557,0.2471393651086419,0.05276105833922366
M1.50_anchor0.150,0.1375,1.5,validated,-52.67834610433439,0.5704607493670629,0.042303895687777336,0.18721153043485705,0.007591744637679255,-0.33111516188703366,-0.028100155873575065,0.25353811082980576,0.018801731416789945
M1.50_anchor0.150,0.1375,1.5,validated,-52.130209874662064,0.574391693217371,-0.03422795121565734,0.18765895227555532,-0.017505037510196154,-0.33387167658189876,0.01633235956286286,0.2552851969854983,-0.01521242276251438
M1.50_anchor0.150,0.1375,1.5,validated,-51.59308560649443,0.5682891446397513,-0.10951614976157893,0.18483542434943437,-0.04208464557018078,-0.33079211865841857,0.06010446719080872,0.25257295317322276,-0.04867384433847952
M1.50_anchor0.150,0.1375,1.5,validated,-51.066644563447014,0.5527357075853444,-0.18233322618281203,0.17894513268524656,-0.06575164066460859,-0.3222073314332604,0.10249953492599355,0.2456603144823753,-0.08103698941458315
M1.50_anchor0.150,0.1375,1.5,validated,-50.55057096490261,0.5284341641889042,-0.2515996344429707,0.17022998264579972,-0.08816032807366937,-0.3085188832550234,0.14288611802308948,0.23485962852840184,-0.1118220597524314
M1.50_anchor0.150,0.1375,1.5,validated,-50.044561353991334,0.49617948669994105,-0.31638753922664387,0.1589603951873293,-0.10901568866420762,-0.2901828328146015,0.18072032958742357,0.22052421631108496,-0.1406166841007306
M1.50_anchor0.150,0.1375,1.5,validated,-49.54832400221161,0.45683298365051284,-0.37592066519243433,0.1454268449344927,-0.12807304596888544,-0.26769470990351946,0.21554591281426427,0.20303688162245015,-0.1670758511966375
M1.50_anchor0.150,0.1375,1.5,validated,-49.06157834823701,0.4112988233775328,-0.42957097677663614,0.12993221127577442,-0.1451367217815517,-0.24157585756991215,0.24699245742234496,0.18279947705668123,-0.19092043412294937
M1.50_anchor0.150,0.1375,1.5,validated,-48.584054468641455,0.3605030779257725,-0.47685279207857223,0.11278498268103186,-0.1600578794110674,-0.21236122248557923,0.2747721099844906,0.16022359018923227,-0.2119345742571432
M1.50_anchor0.150,0.1375,1.5,validated,-48.115492578442996,0.3053753723746987,-0.5174148793020084,0.09429333606531132,-0.17273173507638986,-0.1805886463152983,0.2986750962346248,0.1357223877220883,-0.22996216857867038
M1.50_anchor0.150,0.1375,1.5,validated,-47.655642559526555,0.2468330787544862,-0.5510311017358183,0.074760065076081,-0.18309432205740514,-0.1467896262484142,0.3185643845028469,0.10970359055754941,-0.2449027118825859
M1.50_anchor0.150,0.1375,1.5,validated,-47.204263515145385,0.18576796382705388,-0.5775900490703256,0.05447832280231323,-0.1911189499246067,-0.11148149469777478,0.33436974515223156,0.08256353947869059,-0.2567066884757003
M1.50_anchor0.150,0.1375,1.5,validated,-46.76112334883459,0.1230351949812014,-0.5970840262923696,0.033728143488246806,-0.19681247932850016,-0.0751609648396959,0.34608142226169164,0.054682308880533964,-0.26537067835216427
M1.50_anchor0.150,0.1375,1.5,validated,-46.32599836619035,0.05944452197340492,-0.6095977530669389,0.012773679713163826,-0.2002115258784005,-0.03829893829788038,0.3537436236832284,0.026419787543735494,-0.2709323346964173
M1.50_anchor0.150,0.1375,1.5,validated,-45.89867289807858,-0.0042465670531790355,-0.615297047589614,-0.008138913953603728,-0.20137868059197805,-0.0013364595757177087,0.35744798987501764,-0.0018873631347462476,-0.2734653544842729
M1.50_anchor0.150,0.1375,1.5,validated,-45.47893894394073,-0.0673378774125079,-0.6144177060948487,-0.028783006217679052,-0.20039881427122974,0.03531827564423698,0.3573271651884594,-0.029927945516670176,-0.273074536042155
M1.50_anchor0.150,0.1375,1.5,validated,-45.06659583395549,-0.12918991786249834,-0.6072547649349207,-0.048952487585432934,-0.19737552490676288,0.07129196771071573,0.3535485813628596,-0.057417741272221504,-0.2698910066377426
M1.50_anchor0.150,0.1375,1.5,validated,-44.66144990890551,-0.1892259250810052,-0.594152282229258,-0.0684623210240897,-0.1924277703666634,0.1062474521690855,0.34630853427081065,-0.08410041114711343,-0.26406768099078126
M1.50_anchor0.150,0.1375,1.5,validated,-44.26331421667488,-0.24693266552945187,-0.5754937314030792,-0.08714869909561118,-0.18568671480500606,0.13988422493755673,0.33582660854860175,-0.10974785134642304,-0.2557749917347019
M1.50_anchor0.150,0.1375,1.5,validated,-43.87200822437802,-0.30186016634513685,-0.5516930897307273,-0.1048688581175973,-0.17729281433563324,0.17193834106771175,0.322340499330116,-0.1341600739311719,-0.2451969287692121
M1.50_anchor0.150,0.1375,1.5,validated,-43.48735754518935,-0.3536205972546377,-0.5231866541011999,-0.12150062237659386,-0.16739315008313638,0.2021818158440503,0.30610125117131554,-0.15716470989095008,-0.23252740182275553
M1.50_anchor0.150,0.1375,1.5,validated,-43.10919367900478,-0.40188643049442635,-0.4904256047441851,-0.13694172019178047,-0.1561390140071681,0.2304216018597089,0.2873689269969723,-0.17861619133085616,-0.21796693544186008
M1.50_anchor0.150,0.1375,1.5,validated,-42.73735376612518,-0.44638800296842046,-0.45386933439558236,-0.1511089126889212,-0.14368375185946436,0.25649821412449053,0.2664087179909507,-0.19839466798596464,-0.2017197041758143
M1.50_anchor0.150,0.1375,1.5,validated,-42.37168035320451,-0.4869106337855938,-0.4139795211062812,-0.16393698517884595,-0.13018085445859087,0.2802840922996951,0.24348748271536994,-0.21640472612693057,-0.1839908982694583
M1.50_anchor0.150,0.1375,1.5,validated,-42.012021170757215,-0.5232914068441649,-0.3712149172824583,-0.1753776367405236,-0.1157822871059816,0.30168176393370194,0.21887070021322552,-0.23257395859740665,-0.16498440768109257
M1.50_anchor0.150,0.1375,1.5,validated,-41.65822892156325,-0.5554157044439906,-0.3260268338982826,-0.1853982959249151,-0.10063704930623463,0.32062185877459765,0.19281982539285217,-0.24685142419732917,-0.14490081506590335
M1.50_anchor0.150,0.1375,1.5,validated,-41.31016107935371,-0.5832135791782873,-0.27885528929082964,-0.19398089080684255,-0.08488995382058225,0.3370610250324974,0.1655900294639064,-0.25920603519034985,-0.12393568412925761
M1.50_anchor0.150,0.1375,1.5,validated,-40.96767969719836,-0.6066560553837271,-0.2301257576515585,-0.20112060255453923,-0.06868060281122704,0.3509798010159904,0.13742828829746673,-0.26962491350387874,-0.10227811451180378
M1.50_anchor0.150,0.1375,1.5,validated,-40.630651225054805,-0.6257514095029947,-0.18024648240107682,-0.2068246182917209,-0.052142549138648596,0.3623804710273359,0.10857179879252946,-0.27811173755688656,-0.08010954773381192
M1.50_anchor0.150,0.1375,1.5,validated,-40.298946335971216,-0.6405414764984795,-0.12960632849786252,-0.21111089839900216,-0.03540263380001069,0.3712849330593347,0.07924670846648726,-0.2846851006659909,-0.05760281266571666
M1.50_anchor0.150,0.1375,1.5,validated,-39.97243976046894,-0.6510980421571817,-0.07857309501606123,-0.21400697698124216,-0.018580473100383764,0.3777326135408007,0.0496671129435976,-0.28937690762541407,-0.03492137556269389
M1.50_anchor0.150,0.1375,1.5,validated,-39.65101012865721,-0.6575193465132234,-0.027492253460088583,-0.21554880338024032,-0.0017880839755182642,0.3817784439979134,0.020034301437811767,-0.2922308206725437,-0.012218779315594931
M1.50_anchor0.150,0.1375,1.5,validated,-39.33453981966466,-0.659926725167975,0.02331392249250645,-0.2157796331232495,0.014870364058896942,0.3834909153998415,-0.00946376953409172,-0.2933007667413222,0.010361743330002886
M1.50_anchor0.150,0.1375,1.5,validated,-39.022914817992884,-0.6584614139418921,0.07354688602776932,-0.2147489760827862,0.03129868704663369,0.3829502252734684,-0.0386528032172497,-0.2926495173075076,0.03268750490123084
M1.50_anchor0.150,0.1375,1.5,validated,-38.71602457642482,-0.6532815314694957,0.122932056970696,-0.21251160606107405,0.04740873198868993,0.3802465263960648,-0.06737232055365538,-0.2903473473197759,0.054636469764753774
M1.50_anchor0.150,0.1375,1.5,validated,-38.413761885141284,-0.6445592476268389,0.17121880070331688,-0.20912663407025142,0.06312033888439517,0.37547828182434534,-0.09547566543827452,-0.2864707767230395,0.07609724475702973
M1.50_anchor0.150,0.1375,1.5,validated,-38.11602274672002,-0.6324781482942805,0.21818016999415724,-0.20465664848587514,0.0783612273120199,0.3687507325078417,-0.12282987103846024,-0.28110139924190247,0.09696896444184765
M1.50_anchor0.150,0.1375,1.5,validated,-37.8227062567112,-0.6172307962126373,0.26361247023895396,-0.19916692133094044,0.0930668273516369,0.36017447772001737,-0.14931542232211542,-0.2743247983167277,0.11716109788397952
M1.50_anchor0.150,0.1375,1.5,validated,-37.5337144895016,-0.5990164870069827,0.30733466375904683,-0.1927246802157545,0.10718005996213129,0.34986416786608787,-0.17482592388922125,-0.26622954978088126,0.13659318389290967
M1.50_anchor0.150,0.1375,1.5,validated,-37.248952389195296,-0.5780392022546468,0.34918763345565634,-0.1853984463253409,0.1206510734778194,0.3379373108830877,-0.199267684886221,-0.2569063121131763,0.15519450375806948
