alpha,Mach,best_status,y,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,p_real,p_imag
0.1,1.7,validated,-500.0000000000052,-0.03206619697497324,0.02952973022742923,-0.007666613483010487,0.007404214339919447,0.017236391126277072,-0.015715815104472442,-0.011095569887533992,0.010217899732674474
0.1,1.7,validated,-456.3933676015728,0.03745457876540168,-0.04339813716682857,0.008903200302845495,-0.010825398780476126,-0.020156402363472,0.02312227351070318,0.012960061856540379,-0.015016656459110234
0.1,1.7,validated,-419.76656194552686,-0.06137692126307508,-0.037933765271073394,-0.015222796142143788,-0.008915952812869974,0.032741144284357336,0.020460487641253945,-0.02123768901836508,-0.013125870336011555
0.1,1.7,validated,-388.5679312706581,-0.08776588898386492,-0.001036475120341146,-0.021458932428487305,0.00025617986636355044,0.046959285764535945,0.0007873601939715859,-0.030368819717600325,-0.0003586419101526459
0.1,1.7,validated,-361.67401447210466,-0.0952387976907027,-0.041589422874648965,-0.02352099300366999,-0.009612930928585816,0.05085036345767543,0.022506371416850933,-0.032954601277059764,-0.014390803762854306
0.1,1.7,validated,-338.25137016801773,2.623390638930251e-05,-0.12039364216223941,-0.0006925385271656407,-0.029428380245759857,-0.0003333279188543974,0.06442052081148608,9.077476259274009e-06,-0.041658699710117444
0.1,1.7,validated,-317.66866508955553,0.1339991487868322,0.028556606070876695,0.03291965498413586,0.006202250087977073,-0.07162493187973248,-0.01563552738292329,0.04636648746949212,0.009881178571237614
0.1,1.7,validated,-299.4389122750392,-0.123558958653264,0.09129553804964115,-0.029671916478836664,0.023033006628808236,0.06635641821693733,-0.04852300456909784,-0.042753964931925265,0.0315901515742703
0.1,1.7,validated,-283.1804479263275,0.08444826788983621,-0.14770865926824134,0.01978444811050768,-0.03659519899751695,-0.045578563468798544,0.07881243002375839,0.029220853941119805,-0.051110262722574865
0.1,1.7,validated,-268.5899184896134,-0.08431180244814455,0.16632495620700538,-0.019643013607602348,0.04114485159784517,0.04555491458296853,-0.08877405582138155,-0.029173634065101935,0.05755188796090153
0.1,1.7,validated,-255.42317590018666,0.1351377119133496,-0.15087855914631293,0.0321562385282664,-0.037664308378542274,-0.072710029638519,0.08037415833415759,0.046760453949255924,-0.05220711389145777
