alpha,Mach,n_points,rank_cr,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.2,1.2,1001,4,0.612385836892487,0.15457580814374366,-0.004461487332246955,0.1546401802007074,0.22258916372699084,-0.0064245417584356205,0.2226818594890186
0.2,1.2,1001,4,0.616386902192465,0.1545768755431815,-0.004461167470855912,0.1546412379279707,0.22259070078218138,-0.006424081158032508,0.22268338261627782
0.2,1.2,1001,4,0.6204044117647058,0.1545572331335866,-0.004461173964141774,0.1546216038820196,0.22256241571236465,-0.00642409050836416,0.22265510959010815
0.2,1.2,1001,4,0.6244385288536625,0.15455805356325708,-0.0044608550543081184,0.1546224147692636,0.2225635971310902,-0.006423631278203692,0.2226562772677396
0.2,1.2,1001,4,0.6284894184230416,0.15453819377294106,-0.004460861982209205,0.15460256344649465,0.2225349990330351,-0.0064236412543812495,0.22262769136295227
0.2,1.2,1001,4,0.6325572471810287,0.1545387638283215,-0.004460544136973527,0.15460312409386692,0.22253581991278298,-0.006423183557241864,0.2226284986951684
0.2,1.2,1001,4,0.6366421836059409,0.1545186834377036,-0.004460551609800292,0.15458305227930053,0.2225069041502932,-0.006423194318112414,0.22259959528219275
0.2,1.2,1001,4,0.6407443979723072,0.15451899965239166,-0.004460234944575892,0.15458335922516572,0.22250735949944395,-0.006422738320189281,0.2226000372842386
0.2,1.2,1001,4,0.6448640623773921,0.1544986953838776,-0.00446024307495936,0.1545630636459045,0.22247812135278372,-0.0064227500279414795,0.22257081165010245
0.2,1.2,1001,4,0.6490013507681718,0.15449875422849624,-0.00445992770758612,0.15456311336575157,0.2224782060890346,-0.0064222958989240166,0.22257088324668228
0.2,1.2,1001,4,0.6531564389687644,0.15447822274541761,-0.004459936610534355,0.15454259068992227,0.22244864075340137,-0.006422308719169473,0.22254133059348805
0.2,1.2,1001,4,0.6573295047083337,0.15447802062642732,-0.004459622661331456,0.15454237959517889,0.22244834970205535,-0.0064218566323172846,0.2225410266170576
0.2,1.2,1001,4,0.6615207276494663,0.1544572585320198,-0.0044596324542754825,0.15452162643091238,0.2224184522861085,-0.006421870734156688,0.22251114206051378
0.2,1.2,1001,4,0.665730289417041,0.1544567917905228,-0.004459320046096772,0.15452115086775153,0.22241778017835287,-0.006421420866379349,0.22251045724956225
0.2,1.2,1001,4,0.669958373627592,0.1544357956267994,-0.004459330848949377,0.15450016376205863,0.22238754570259112,-0.006421436422487104,0.22248023581736442
0.2,1.2,1001,4,0.6742051659191829,0.15443506053739292,-0.004459020107234454,0.15449942001025418,0.22238648717384582,-0.006420988954417618,0.22247916481476604
0.2,1.2,1001,4,0.6784708539817994,0.15441382678403429,-0.004459032042435905,0.1544781954479182,0.2223559105690094,-0.006421006141107711,0.22244860144500223
0.2,1.2,1001,4,0.6827556275882669,0.15441281955355332,-0.004458723095263413,0.15447717971958982,0.22235446015711677,-0.006420561257179317,0.22244713879620934
0.2,1.2,1001,4,0.6870596786257147,0.1543913446268069,-0.004458736287837713,0.15445571412206782,0.22232353626260193,-0.006420580254486317,0.22241622833577765
0.2,1.2,1001,4,0.6913832011275858,0.15439006139308853,-0.004458429265980002,0.1544544225604479,0.22232168840604746,-0.006420138143011203,0.22241436848704493
0.2,1.2,1001,4,0.6957263913062144,0.1543683416445722,-0.0044584438435825,0.1544327122846767,0.22229041196818403,-0.006420159134758797,0.22238310568993452
0.2,1.2,1001,4,0.7000894475859736,0.15436677847523309,-0.0044581388805547415,0.15443114096288998,0.2222881610043356,-0.006419719987998836,0.22238084298656152
0.2,1.2,1001,4,0.7044725706370142,0.1543448101908039,-0.00445815497352328,0.15440918230015738,0.22225652667475762,-0.006419743161873523,0.22234922251222664
0.2,1.2,1001,4,0.7088759634095977,0.15434296308188933,-0.004457852205641431,0.15440732721987258,0.22225386683792062,-0.00641930717612366,0.22234655119661648
0.2,1.2,1001,4,0.7132998311690458,0.15432074248046654,-0.00445786994704735,0.15438511639464234,0.2222218691718718,-0.006419332723748179,0.22231456760828494
0.2,1.2,1001,4,0.7177443815313127,0.15431860735514377,-0.004457569513473766,0.15438297348476768,0.222218794591407,-0.006418900099402222,0.22231148181806543
0.2,1.2,1001,4,0.7222098244991911,0.15429613058746938,-0.004457589039170344,0.15436050665344273,0.22218642804595587,-0.006418928216405288,0.2222791295809575
0.2,1.2,1001,4,0.7266963724991774,0.15429370329467906,-0.004457291081969805,0.15435807176878008,0.22218293274433779,-0.006418499158036519,0.22227562334704323
0.2,1.2,1001,4,0.7312042404189953,0.15427096644207866,-0.0044573125306442115,0.15433534501846555,0.22215019167659322,-0.0064185300441276655,0.22224289682659035
0.2,1.2,1001,4,0.7357336456458037,0.15426824275522422,-0.004457017194830858,0.1543326139384019,0.22214626956752287,-0.00641810476055643,0.22223896407129873
0.2,1.2,1001,4,0.7402848081050939,0.15424524182832533,-0.004457040708048947,0.15430962328562586,0.2221131482327884,-0.006418138619590481,0.22220585753130118
0.2,1.2,1001,4,0.744857950300302,0.15424221744376287,-0.0044567481416402654,0.15430659171262595,0.2221087931190185,-0.006417717323961976,0.2222014920661813
0.2,1.2,1001,4,0.7494532973531385,0.15421894838122724,-0.00445677386389614,0.15428333310207404,0.22207528566896725,-0.006417754364010438,0.22216799966698664
0.2,1.2,1001,4,0.7540710770446638,0.15421561891693322,-0.004456484217958838,0.15427999666035025,0.22207049124038386,-0.00641733727386073,0.22216319519090438
0.2,1.2,1001,4,0.7587115198571178,0.15419207758415174,-0.004456512296723643,0.15425646596356316,0.2220365917211785,-0.006417377707282044,0.22212931098753094
0.2,1.2,1001,4,0.7633748590165185,0.15418843857815676,-0.004456225725425236,0.154252820197512,0.2220313515525457,-0.0064169650446123435,0.2221240610844172
0.2,1.2,1001,4,0.7680613305360565,0.15416462076587173,-0.004456256311188264,0.15422901321150978,0.22199705390285532,-0.0064170090881111004,0.2220897790245741
0.2,1.2,1001,4,0.7727711732602902,0.15416066767482361,-0.004455972971844665,0.15422505358427732,0.221991361451746,-0.006416601079456324,0.22208407716135933
0.2,1.2,1001,4,0.7775046289101698,0.15413656909776532,-0.004456006218165605,0.15420096603019876,0.22195665950078208,-0.0064166489541584645,0.22204939108348623
0.2,1.2,1001,4,0.7822619421288995,0.15413229729534708,-0.00445572627128514,0.15419668792210123,0.2219505081052998,-0.006416245830650598,0.22204323060782577
0.2,1.2,1001,4,0.7870433605286659,0.15410791359080211,-0.0044557623348320165,0.1541723154437743,0.2219153955707551,-0.006416297762158107,0.22200813423903504
0.2,1.2,1001,4,0.7918491347382411,0.15410331836620447,-0.004455485944166653,0.15416771415077296,0.22190877844733442,-0.006415899759599984,0.22200150837711302
0.2,1.2,1001,4,0.7966795184514912,0.15407864509257518,-0.004455524984761641,0.15414305231327674,0.2218732489333083,-0.006415955978056775,0.22196599533111855
0.2,1.2,1001,4,0.8015347684767988,0.15407372164885663,-0.004455252317348372,0.15413812304534072,0.22186615917435357,-0.006415563336981659,0.22195889718529066
0.2,1.2,1001,4,0.8064151447874328,0.15404875428421225,-0.004455294498009998,0.15411316733355912,0.22183020616926563,-0.006415624077134394,0.22192296096032513
0.2,1.2,1001,4,0.8113209105728727,0.15404349773658574,-0.004455025724215011,0.1541079052129543,0.2218226367406835,-0.00641523704286961,0.22191538350665424
0.2,1.2,1001,4,0.8162523322911204,0.15401823167709575,-0.004455071211198878,0.15408265103001179,0.22178625361501783,-0.006415302544126388,0.22187901748321695
0.2,1.2,1001,4,0.8212096797220176,0.15401263705134774,-0.004454806504759713,0.1540770510897227,0.22177819735394072,-0.006414921366853986,0.22187095356920067
0.2,1.2,1001,4,0.8261932260215886,0.15398706760975728,-0.0044548554675963,0.15405149375546195,0.22174137735805044,-0.006414991873338675,0.22183415100786516
0.2,1.2,1001,4,0.8312032477774381,0.1539811298404071,-0.004454595005665411,0.15404555093735361,0.2217328269701862,-0.006414616808158182,0.22182559334978919
0.2,1.2,1001,4,0.8362400250652208,0.15395525224444573,-0.00445464761719979,0.154019685686747,0.22169556323200187,-0.006414692568767699,0.2217883473889157
0.2,1.2,1001,4,0.8413038415062151,0.15394896617298204,-0.004454391580383116,0.15401339483980397,0.2216865112890941,-0.006414323875751678,0.2217792885693177
0.2,1.2,1001,4,0.8463949843260185,0.15392277556370765,-0.004454448016807657,0.15398721682129968,0.22164879681173894,-0.006414405144203036,0.22174159222267145
0.2,1.2,1001,4,0.8515137444143986,0.15391613593676587,-0.004454196589201117,0.15398057269980597,0.22163923574894284,-0.0064140430884496126,0.2217320246877206
0.2,1.2,1001,4,0.8566604163863171,0.15388962736690928,-0.004454257030095979,0.15395407697367533,0.2216010634083493,-0.006414130123338212,0.22169387084209244
0.2,1.2,1001,4,0.8618352986441616,0.15388262883434783,-0.004454010399323115,0.1539470742352934,0.2215909855214609,-0.006413774975025292,0.2216837868988225
0.2,1.2,1001,4,0.8670386934412125,0.15385579726656662,-0.004454075027683938,0.15392025577188692,0.22155234806385593,-0.006413868039864861,0.22164516831151718
0.2,1.2,1001,4,0.8722709069463676,0.15384843437957602,-0.004453833384932013,0.15391288897576919,0.22154174550658942,-0.006413520074302103,0.22163456012510757
0.2,1.2,1001,4,0.8775322493101622,0.153821274684675,-0.004453902387199601,0.1538857426537395,0.221502635545932,-0.006413619437567432,0.2215954694213849
0.2,1.2,1001,4,0.882823034732108,0.15381354189372132,-0.004453665927252622,0.1538780062584746,0.2214915003269587,-0.00641327893524377,0.22158432901220337
0.2,1.2,1001,4,0.8881435815293881,0.15378604884884378,-0.004453739493346994,0.15385052686297038,0.22145191034233502,-0.006413384870419667,0.2215447586826773
0.2,1.2,1001,4,0.8934942122069321,0.15377794050168334,-0.004453508414613109,0.15384241522460015,0.221440234322424,-0.006413052117042868,0.22153307792342422
0.2,1.2,1001,4,0.8988752535289172,0.15375010878844386,-0.004453586737955686,0.15381459744540119,0.22140015665535917,-0.0064131649026562,0.22149302032137771
0.2,1.2,1001,4,0.904287036591711,0.15374161912788809,-0.004453361242499584,0.15380610481518864,0.22138793154415884,-0.0064128401891994005,0.22148079093387166
0.2,1.2,1001,4,0.9097298968983069,0.15371344333046436,-0.0044534445200395244,0.15377794324480007,0.22134735839586864,-0.006412960108856918,0.22144023827251205
0.2,1.2,1001,4,0.915204174434281,0.1537045664923289,-0.004453224813605957,0.15376906376718064,0.2213345757489536,-0.0064126437315925825,0.22142745182474013
0.2,1.2,1001,4,0.9207102137453043,0.15367604109539068,-0.004453313245841824,0.15374055289876448,0.22129349917736257,-0.006412771074012223,0.22138639617422082
0.2,1.2,1001,4,0.9262483640162543,0.15366677110618882,-0.0044530995378859045,0.15373128060904243,0.22128015039291188,-0.0064124633345556984,0.22137304407702108
0.2,1.2,1001,4,0.931818979151958,0.1536378904929151,-0.004453193328882697,0.15370241483443708,0.22123856230979771,-0.0064125983935910975,0.22133147736158937
0.2,1.2,1001,4,0.9374224178596123,0.15362822126751477,-0.004452985832583186,0.15369274365644484,0.2212246386252213,-0.006412299598919788,0.2213175508652806
0.2,1.2,1001,4,0.9430590437329166,0.15359897971751685,-0.0044530851899934635,0.15366351726409067,0.22118253079322425,-0.006412442673590591,0.22127546486029057
0.2,1.2,1001,4,0.9487292253379641,0.15358890505681702,-0.004452884122278132,0.15365344100786807,0.22116802328181653,-0.0064121531360805065,0.22126095505133003
0.2,1.2,1001,4,0.9544333363009355,0.15355929674385188,-0.004452989257352376,0.15362384818052324,0.22112538731114667,-0.006412304530587418,0.22121834137995341
0.2,1.2,1001,4,0.9601717553976293,0.15354881033226686,-0.004452794838913095,0.15361336053980432,0.22111028687846424,-0.006412024568034864,0.22120323917731816
0.2,1.2,1001,4,0.9659448666448924,0.15351882932210983,-0.0044529059665117735,0.1535833953524198,0.22106711422383818,-0.006412184591776946,0.22116008930748454
0.2,1.2,1001,4,0.9717530593939793,0.15350792472506308,-0.004452718421817288,0.15357248990212935,0.22105141160409078,-0.006411914527416881,0.2211443854590662
0.2,1.2,1001,4,0.9775967284259016,0.15347756497314252,-0.0044528357604185715,0.153542146319486,0.22100769356132524,-0.006412083495002736,0.22110069070005986
0.2,1.2,1001,4,0.9834762740488096,0.1534662356343683,-0.004452655317725648,0.15353081651304382,0.22099137931349033,-0.006411823657524939,0.2210843757787831
0.2,1.2,1001,4,0.9893921021974598,0.15343549098336298,-0.004452779089434122,0.1535000883873523,0.22094710701604273,-0.006412001888785139,0.22104012727778732
0.2,1.2,1001,4,0.9953446245348205,0.15342373022230973,-0.004452605980794874,0.15348832755407915,0.220930171520126,-0.006411752612344616,0.22102319167787396
0.2,1.2,1001,4,1.001334258555871,0.15339259439969158,-0.0044527364113380674,0.15345720862252496,0.2208853359355559,-0.006411940432326822,0.22097838041643597
0.2,1.2,1001,4,1.0073614276936478,0.15338039540860482,-0.0044525708726053555,0.1534450099647282,0.22086776938839092,-0.006411702056551718,0.2209608143492086
0.2,1.2,1001,4,1.0134265614275906,0.15334886202409553,-0.004452708191333213,0.15341349384693076,0.22082236131469754,-0.006411899795519832,0.22091543113958026
0.2,1.2,1001,4,1.0195300953942608,0.1533362178652021,-0.004452550462163304,0.15340085043709123,0.220804153725891,-0.006411672665515159,0.22089722462941133
0.2,1.2,1001,4,1.0256724715004764,0.153304280408115,-0.004452694902047477,0.15336893063244808,0.22075816378768556,-0.006411880658948363,0.22085126011072517
0.2,1.2,1001,4,1.0318541380389374,0.15329118401058953,-0.004452545225893794,0.1533558354101892,0.22073930497524893,-0.0064116651252870745,0.22083240299067253
0.2,1.2,1001,4,1.0380755498063992,0.15325883584714858,-0.004452697023508988,0.1533235052951973,0.22069272361989398,-0.006411883713852942,0.22078584762508416
0.2,1.2,1001,4,1.044337168224464,0.15324528000398502,-0.0044525556476208645,0.15330995106415932,0.2206732032057384,-0.006411680132574044,0.2207663295323894
0.2,1.2,1001,4,1.0506394614630563,0.1532125143744837,-0.004452715043144705,0.15327720388957652,0.22062602069925652,-0.0064119096621283655,0.22071917360099022
0.2,1.2,1001,4,1.0569829045666512,0.15319849173930802,-0.004452582218556518,0.15326318331423186,0.2206058281046035,-0.006411718394721391,0.2206989839724938
0.2,1.2,1001,4,1.0633679795833344,0.1531653017551234,-0.004452749455743475,0.15323001220209323,0.22055803452737774,-0.006411959216270616,0.22065121757101425
0.2,1.2,1001,4,1.0697951756967539,0.15315080483893254,-0.004452625437258762,0.15321551780448783,0.22053715896806284,-0.006411780629652621,0.22063034563846246
0.2,1.2,1001,4,1.0762649893610585,0.15311718347959427,-0.0044528007634256385,0.15318191574517698,0.22048874421061576,-0.006412033099332902,0.22058195867305488
0.2,1.2,1001,4,1.0827779244388858,0.15310220464720878,-0.00445268580960484,0.15316693990138622,0.2204671746919806,-0.006411867565830971,0.2205603934579961
0.2,1.2,1001,4,1.0893344923424924,0.15306814475726171,-0.004452869475601752,0.15313289975050032,0.22041812845045686,-0.006412132044866525,0.22051137564072043
0.2,1.2,1001,4,1.0959352121780994,0.15305267622380098,-0.004452763848738406,0.15311743468710637,0.22039585376227336,-0.0064119799421833035,0.2204891059494331
0.2,1.2,1001,4,1.1025806108935523,0.1530181705095045,-0.004452956108922798,0.15308294916215778,0.2203461655336865,-0.006412256796848824,0.22043944679350722
0.2,1.2,1001,4,1.109271223429368,0.1530022043367221,-0.004452860075020616,0.15306698695258808,0.2203231742448798,-0.006412118508029695,0.2204164612117268
0.2,1.2,1001,4,1.11600759287328,0.15296724536271966,-0.0044530611872246615,0.1530320486296764,0.22027283332231634,-0.006412408109603509,0.22036615002673404
0.2,1.2,1001,4,1.1227902706183577,0.15295077345516844,-0.004452975015966473,0.1530155811903712,0.22024911377544257,-0.006412284022991708,0.22034243691413452
0.2,1.2,1001,4,1.129619816524807,0.15291535364104808,-0.00445318524145739,0.15298018250074594,0.22019810924310923,-0.006412586747698653,0.22029146280107414
0.2,1.2,1001,4,1.1364967990855541,0.1528983677420496,-0.004453109206173936,0.15296320158713056,0.2201736495485514,-0.006412477256890462,0.22026701028546797
0.2,1.2,1001,4,1.1434217955957082,0.15286247935867844,-0.004453328809614363,0.1529273348135281,0.22012197027649694,-0.006412793485844685,0.22021536213148046
0.2,1.2,1001,4,1.1503953923260202,0.15284497104626366,-0.00445326318724794,0.15290983201595662,0.22009675830661968,-0.006412698989637039,0.22019015810297754
0.2,1.2,1001,4,1.1574181847004361,0.15280860621209494,-0.004453492436648201,0.15287348928890968,0.22004439294541675,-0.0064130291087733955,0.22013782457602998
0.2,1.2,1001,4,1.1644907774778688,0.15279056689471468,-0.004453437507705425,0.15285545602837772,0.22001841632838917,-0.006412950011095801,0.22011185668086397
0.2,1.2,1001,4,1.1716137849382995,0.15275371757184603,-0.004453676674374828,0.15281862932227594,0.21996535330345826,-0.006413294411099755,0.22005882622407733
0.2,1.2,1001,4,1.1787878310733342,0.15273513848395898,-0.004453632722887273,0.152800056846012,0.21993859941690094,-0.006413231120957668,0.22003208185825732
0.2,1.2,1001,4,1.186013549781332,0.15269779647420734,-0.0044538820813758125,0.15276273797517917,0.21988482692285855,-0.006413590197181163,0.219978342684258
0.2,1.2,1001,4,1.19329158506725,0.1526786686716098,-0.004453849394846833,0.15274361735197706,0.21985728288711812,-0.006413543128579422,0.21995080898684696
0.2,1.2,1001,4,1.2006225912473165,0.15264082561225728,-0.004454109222885266,0.15270579796641948,0.2198027888816505,-0.006413917280954782,0.21989634907164407
0.2,1.2,1001,4,1.2080072331586875,0.15262113996741528,-0.00445408809223477,0.15268612008197327,0.21977444155307804,-0.006413886852818071,0.21986801291804153
0.2,1.2,1001,4,1.2154461863742236,0.15258278732688071,-0.0044543586706713946,0.15264779166305384,0.21971921375070824,-0.006414276485766813,0.21981281999479754
0.2,1.2,1001,4,1.2229401374225273,0.1525625345239357,-0.004454349390175233,0.1526275472149665,0.21969004971446737,-0.0064142631218523476,0.2197836679895517
0.2,1.2,1001,4,1.230489784013402,0.1525236635973451,-0.004454631002905088,0.15258870107097752,0.21963407558017692,-0.006414668644183335,0.21972772954220762
0.2,1.2,1001,4,1.2380958352688807,0.15250283412693139,-0.00445463387013334,0.15256788056358156,0.21960408114278115,-0.006414672772992013,0.2196977480115574
0.2,1.2,1001,4,1.245759011959992,0.15246343603141746,-0.004454926804024176,0.1525285078250467,0.21954734788524116,-0.006415094597794821,0.2196410512680673
0.2,1.2,1001,4,1.2534800467494256,0.15244202018541325,-0.004454942119773692,0.15250710156415825,0.21951650906699507,-0.006415116652474114,0.21961022625238788
0.2,1.2,1001,4,1.2612596844402768,0.1524020858552723,-0.004455246664584931,0.15246719317899207,0.21945900363159207,-0.00641555519700231,0.21955275817774855
0.2,1.2,1001,4,1.2690986822310346,0.15238007372119597,-0.004455274732805277,0.15244519126631018,0.21942730615852213,-0.0064155956152396176,0.2195210754234866
0.2,1.2,1001,4,1.276997809977014,0.15233959390289573,-0.004455591181104885,0.1524047379948285,0.21936901522016986,-0.006416051300791035,0.21946282271255307
0.2,1.2,1001,4,1.2849578504584163,0.1523169753582192,-0.004455632308819988,0.15238213032225187,0.21933644451583567,-0.00641611052470078,0.21943026766404275
0.2,1.2,1001,4,1.2929795996552051,0.1522759406051849,-0.00445596095589694,0.15234112273196057,0.21927735447146623,-0.006416583776491606,0.2193712167340232
0.2,1.2,1001,4,1.301063867029021,0.1522527053113516,-0.004456015453125231,0.15231789897560877,0.21924389564834632,-0.006416662252500338,0.21933777452487663
0.2,1.2,1001,4,1.3092114758123252,0.1522111059785977,-0.004456356596895163,0.15227632743583813,0.21918399260918067,-0.00641715349952904,0.21927791150760692
0.2,1.2,1001,4,1.3174232633050083,0.15218724337478268,-0.004456424776564772,0.15225247704981523,0.21914963045968708,-0.006417251678253273,0.21924356695173397
0.2,1.2,1001,4,1.325700081178671,0.15214506961333793,-0.004456778717471499,0.15221033172614779,0.2190889002432066,-0.006417761353158967,0.21918287768565278
0.2,1.2,1001,4,1.3340427957888328,0.1521205689101191,-0.0044568608953276054,0.15218584393621698,0.2190536192305715,-0.006417879689271753,0.21914761526815246
0.2,1.2,1001,4,1.3424522884952839,0.15207781066114803,-0.004457227936240016,0.1521431147846119,0.21899204735205322,-0.006418408228185628,0.2190860852898412
0.2,1.2,1001,4,1.3509294559908522,0.15205266083382102,-0.004457324430754809,0.15211797858151418,0.21895583160070226,-0.006418547180286923,0.2190498891573804
0.2,1.2,1001,4,1.3594752106388328,0.15200930782268376,-0.00445770487686125,0.15207465534236997,0.21889340326466464,-0.006419095022680197,0.21898750369301279
0.2,1.2,1001,4,1.3680904808193497,0.15198349760438093,-0.004457816009133567,0.15204885947494692,0.21885623655030856,-0.0064192550531523415,0.2189503576439236
0.2,1.2,1001,4,1.376776211284929,0.15193953933438933,-0.00445821016782959,0.1520049316668607,0.21879293664152064,-0.006419822641674601,0.21888710160027938
0.2,1.2,1001,4,1.3855333635255682,0.15191305720891468,-0.004458336261482592,0.15197846463489303,0.21875480238083708,-0.006420004216534945,0.2188489890742459
0.2,1.2,1001,4,1.394362916143599,0.15186848295491764,-0.004458744442257218,0.15193392154824897,0.2186906154550814,-0.0064205919968504,0.2187848470294785
0.2,1.2,1001,4,1.4032658652386558,0.15184131714930085,-0.004458885823335015,0.15190677159501517,0.2186514966949932,-0.006420795585602418,0.21874575109682182
0.2,1.2,1001,4,1.412243224803062,0.15179611595102852,-0.0044593083376466775,0.15186160228533183,0.21858640696948106,-0.006421404006211226,0.21868070729087785
0.2,1.2,1001,4,1.4212960271279758,0.15176825442792652,-0.004459465334506329,0.15183375739001356,0.21854628637621418,-0.006421630081689123,0.21864061064161952
0.2,1.2,1001,4,1.430425323220621,0.15172241508304915,-0.004459902495664807,0.1517879506710065,0.21848027771959078,-0.006422259593757308,0.21857464896624937
0.2,1.2,1001,4,1.4396321832329793,0.1516938455327439,-0.004460075438861844,0.15175939854069107,0.2184391375671512,-0.006422508631961066,0.21853353389859512
0.2,1.2,1001,4,1.448917696902294,0.15164735658982054,-0.004460527561896555,0.15171294297722468,0.21837219348934156,-0.00642315968913104,0.21846663788720352
0.2,1.2,1001,4,1.458282974003784,0.15161806642200454,-0.004460716784073733,0.15168367103869518,0.21833001564768653,-0.006423432169066182,0.21842448629572106
0.2,1.2,1001,4,1.4677291448159422,0.15157091617306975,-0.004461184185605485,0.1516365549393735,0.21826211928922046,-0.006424105227271912,0.21835663911269784
0.2,1.2,1001,4,1.4772573605988588,0.15154089250843641,-0.004461390021370533,0.15160655033070394,0.2182188852121484,-0.006424401630773571,0.21831343247621365
0.2,1.2,1001,4,1.4868687940859655,0.15149306898142698,-0.004461873019478899,0.15155876174030103,0.21815001933325484,-0.006425097148049611,0.2182446169060335
0.2,1.2,1001,4,1.4965646399896668,0.15146229864279653,-0.004462095805287467,0.15152801130198748,0.218105710045627,-0.0064254179596139474,0.218200336274862
0.2,1.2,1001,4,1.5063461155213067,0.151413789593788,-0.004462594719369888,0.1514795379936883,0.2180358570150547,-0.00642613639589265,0.2181305347109111
0.2,1.2,1001,4,1.51621446092594,0.1513822590971151,-0.004462834793403226,0.15144802825966172,0.21799045309984574,-0.00642648210250066,0.21808516069391287
0.2,1.2,1001,4,1.5261709400324273,0.15133305200220232,-0.004463349944037558,0.15139885772694658,0.21791959488317136,-0.006427223919414082,0.2180143551268031
0.2,1.2,1001,4,1.5362168408193388,0.15130074754722728,-0.0044636076460756475,0.1513665749152299,0.21787307646800727,-0.00642759501034894,0.21796786787793104
0.2,1.2,1001,4,1.5463534759972235,0.15125082959432726,-0.0044641393548790305,0.15131669436368214,0.21780119461583125,-0.006428360671025812,0.2178960398837023
0.2,1.2,1001,4,1.5565821836077802,0.15121773705498104,-0.004464415026173841,0.15128362436680087,0.2177535413591727,-0.006428757637690327,0.21784841908819325
0.2,1.2,1001,4,1.5669043276405241,0.15116709513525403,-0.0044649636156558715,0.15123302070553268,0.2176806169947658,-0.006429547606544448,0.21777554981596706
0.2,1.2,1001,4,1.5773212986675273,0.15113320004982256,-0.004465257598807187,0.15119914908068563,0.21763180807174445,-0.006429970942282347,0.21772677467618726
0.2,1.2,1001,4,1.5878345144968744,0.15108182074911855,-0.00446582339222064,0.15114780891378907,0.21755782187873068,-0.006430785684797725,0.21765284483585623
0.2,1.2,1001,4,1.5984454208454717,0.15104710830996249,-0.004466136031045522,0.1511131208725746,0.21750783596634593,-0.0064312358847055445,0.21760289405650737
0.2,1.2,1001,4,1.6091554920318678,0.1509949778997781,-0.0044667193522405745,0.1510610304900842,0.2174327681756804,-0.006432075867226426,0.21752788390572123
0.2,1.2,1001,4,1.619966231689818,0.15095943294312342,-0.00446705099164033,0.15102551088829758,0.21738158343809771,-0.006432553427962062,0.2174767356791485
0.2,1.2,1001,4,1.6308791735032828,0.15090653737165866,-0.0044676521649136105,0.1509726562572523,0.21730541381518842,-0.006433419117475598,0.21740062501044327
0.2,1.2,1001,4,1.6418958819636467,0.15087014436680563,-0.0044680031507481465,0.15093628958410188,0.2172530078882001,-0.006433924537077332,0.21734825700110671
0.2,1.2,1001,4,1.6530179531499207,0.1508164692497057,-0.004468622500688586,0.15088265633929265,0.2171757157195762,-0.006434816400991558,0.2172710251285814
0.2,1.2,1001,4,1.6642470155327662,0.1507792122882748,-0.004468993179638943,0.1508454267066532,0.2171220656951157,-0.006435350178680075,0.21721741445758064
0.2,1.2,1001,4,1.6755847308031775,0.1507247428992002,-0.0044696310309759,0.15079100014119895,0.21704362977484826,-0.006436268684605289,0.21713904020332644
0.2,1.2,1001,4,1.6870327947267238,0.15068660568405323,-0.004470021750417449,0.15075289127254093,0.21698871218503665,-0.00643683132060112,0.21708416343245893
0.2,1.2,1001,4,1.6985929380242617,0.1506313269453485,-0.0044706784278644995,0.15069765632856352,0.21690911080130187,-0.006437776936124879,0.2170046251131315
0.2,1.2,1001,4,1.7102669272800985,0.15059229277936653,-0.004471089535730163,0.15065865154773878,0.2168529016022878,-0.006438368931451434,0.2169484582287438
0.2,1.2,1001,4,1.7220565658785805,0.15053618925244514,-0.0044717653638286035,0.15060259280675453,0.216772112523521,-0.006439342123913182,0.21686773364172654
0.2,1.2,1001,4,1.733963694970185,0.15049624102717715,-0.004472197208482636,0.15056267502665377,0.21671458707913507,-0.006439963980214999,0.21681025203838142
0.2,1.2,1001,4,1.7459901944681824,0.1504392969030217,-0.0044728925114440364,0.15050577670008036,0.21663258754035128,-0.006440965216479405,0.21672831844811574
0.2,1.2,1001,4,1.7581379840770075,0.15039841708729054,-0.004473345441546426,0.15046492841124806,0.21657372060569835,-0.006441617435826862,0.2166694969121972
0.2,1.2,1001,4,1.77040902435353,0.15034061617693562,-0.004474060543092806,0.150407174330894,0.2164904872947873,-0.006442647182053657,0.21658633103648736
0.2,1.2,1001,4,1.78280531780245,0.15029878680533582,-0.004474534907464584,0.15036537759003538,0.21643025299968358,-0.006443330266749004,0.21652614372965093
0.2,1.2,1001,4,1.795328910007117,0.15024011253049122,-0.004475270130665677,0.15030675119873055,0.21634576204390732,-0.006444388988158571,0.21644172172617196
0.2,1.2,1001,4,1.8079818907970986,0.15019731519197738,-0.004475766278161817,0.15026398761730944,0.21628413387644743,-0.006445103440553013,0.21638014216892562
0.2,1.2,1001,4,1.8207663954539273,0.15013775057577589,-0.004476521945277891,0.15020447195966052,0.21619836082911728,-0.006446191601200145,0.21629443962191117
0.2,1.2,1001,4,1.8336846059564538,0.1500939664023037,-0.004477040224645364,0.15016072269255024,0.21613531161931737,-0.0064469379234893195,0.21623144067727235
0.2,1.2,1001,4,1.8467387522673657,0.15003349406033648,-0.004477816656954209,0.15010030040598293,0.2160482314468845,-0.006448055986014066,0.2161444325846154
0.2,1.2,1001,4,1.8599311136624568,0.149988703715774,-0.004478357416704403,0.1500555461403876,0.21598373335071452,-0.006448834680054339,0.21607998644215812
