source_kind,source,source_short,row,Mach,alpha,cr,ci,alpha_col,mach_col,cr_col,ci_col,reference_omega_i_x,best_spectral_success,best_mode_success,trusted_spectral,trusted_modal,best_stage1_mismatch,best_stage2_mismatch,best_status,valid_spectral_candidate,valid_modal_candidate,Mach_key,alpha_key,reference_cr,reference_ci,reference_omega_i_y,has_FINAL23_match,cr_abs_err,ci_abs_err,ci_rel_err,decision
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,216,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,217,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,218,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,219,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,220,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,221,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,222,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,223,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,224,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,225,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,226,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,227,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,228,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,229,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,230,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,231,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,232,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,233,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,234,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,235,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,236,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,237,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,238,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,239,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,240,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,241,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,242,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,243,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,244,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,245,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,246,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,247,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,248,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,249,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,250,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,251,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,252,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,253,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,254,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,255,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,256,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,257,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,258,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,259,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,260,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,261,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,262,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,263,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,264,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,265,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,266,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,267,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,268,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,269,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,270,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,271,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,272,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,273,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,274,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,275,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,276,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,277,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,278,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,279,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,280,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,281,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,282,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,283,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,284,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,285,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,286,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,287,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,288,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,289,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,290,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,291,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,292,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,293,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,294,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,295,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,296,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,297,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,298,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_candidates.csv,shooting/supersonic_shooting_core_band_M11_candidates.csv,299,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,,,,,,,,,,1.1,0.175,,,,False,,,,extension_or_unmatched
other_csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M11_summary.csv,shooting/supersonic_shooting_core_band_M11_summary.csv,3,1.1,0.175,0.1508143457011082,0.092213234034898,alpha,Mach,blumen_cr,blumen_ci,,True,True,,,9.209272529347948e-06,3.3933657261595065e-19,validated,,,1.1,0.175,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_raw_candidates.csv,shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_raw_candidates.csv,51,1.1,0.2,0.1656761547463344,0.0791796566675815,alpha,Mach,cr_ref,ci_ref,,,,,,,,,,,1.1,0.2,,,,False,,,,extension_or_unmatched
candidate_dense,assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_raw_candidates.csv,shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_raw_candidates.csv,52,1.1,0.2,0.1656761547463344,0.0791796566675815,alpha,Mach,cr_ref,ci_ref,,,,,,,,,,,1.1,0.2,,,,False,,,,extension_or_unmatched
