Mach,eta,alpha,ci,omega_i,alpha_cut,chart_id
0.75,0.98,0.6482090712108247,0.0096390245984154,0.0062481031823171,0.6614378277661477,HM1_NEUTRAL3
0.8,0.92,0.5519999999999999,0.0370198890114032,0.0204349787342946,0.5999999999999999,HM1_NEUTRAL3
0.8,0.94,0.564,0.0276514112262706,0.0155953959316166,0.5999999999999999,HM1_NEUTRAL3
0.8,0.96,0.5759999999999998,0.0183515638876,0.0105705007992576,0.5999999999999999,HM1_NEUTRAL3
0.8,0.98,0.5879999999999999,0.0091343546307264,0.0053710005228671,0.5999999999999999,HM1_NEUTRAL3
0.85,0.92,0.4846400726312261,0.0350816139496578,0.0170019559325828,0.526782687642637,HM1_NEUTRAL3
0.85,0.94,0.4951757263840788,0.0261269915309818,0.0129374520095845,0.526782687642637,HM1_NEUTRAL3
0.85,0.96,0.5057113801369315,0.0172994941615416,0.008748551068104,0.526782687642637,HM1_NEUTRAL3
0.85,0.98,0.5162470338897843,0.0086042945325133,0.0044419415311241,0.526782687642637,HM1_NEUTRAL3
0.7,0.05,0.0357071421427142,0.6338226755671641,0.0226319963697521,0.714142842854285,HM1_VLOW_EXTREME
0.7,0.0733333333333333,0.0523704751426475,0.6108455467537732,0.0319902715222654,0.714142842854285,HM1_VLOW_EXTREME
0.7,0.0966666666666666,0.0690338081425808,0.5886000345114928,0.0406333018551828,0.714142842854285,HM1_VLOW_EXTREME
0.7,0.12,0.0856971411425142,0.5669960150951,0.0485899375328479,0.714142842854285,HM1_VLOW_EXTREME
0.75,0.05,0.0330718913883073,0.6048492460384839,0.0200035085712843,0.6614378277661477,HM1_VLOW_EXTREME
0.75,0.0733333333333333,0.0485054407028508,0.5832521893266094,0.0282909044841897,0.6614378277661477,HM1_VLOW_EXTREME
0.75,0.0966666666666666,0.0639389900173942,0.5622559967244848,0.0359500805617869,0.6614378277661477,HM1_VLOW_EXTREME
0.75,0.12,0.0793725393319377,0.5418958654974936,0.0430116508980142,0.6614378277661477,HM1_VLOW_EXTREME
0.8,0.05,0.0299999999999999,0.575915277212868,0.017277458316386,0.5999999999999999,HM1_VLOW_EXTREME
0.8,0.0733333333333333,0.0439999999999999,0.5558431923340912,0.0244571004627,0.5999999999999999,HM1_VLOW_EXTREME
0.8,0.0966666666666666,0.0579999999999999,0.5362807462944441,0.0311042832850777,0.5999999999999999,HM1_VLOW_EXTREME
0.8,0.12,0.0719999999999999,0.517267745498746,0.0372432776759097,0.5999999999999999,HM1_VLOW_EXTREME
0.85,0.05,0.0263391343821318,0.5473164191292811,0.0144158407129933,0.526782687642637,HM1_VLOW_EXTREME
0.85,0.0733333333333333,0.0386307304271267,0.5290527358486525,0.0204376936203031,0.526782687642637,HM1_VLOW_EXTREME
0.85,0.0966666666666666,0.0509223264721215,0.5112253736120322,0.0260327853759042,0.526782687642637,HM1_VLOW_EXTREME
0.85,0.12,0.0632139225171164,0.4938197980378727,0.0312162864505841,0.526782687642637,HM1_VLOW_EXTREME
0.7,0.12,0.0856971411425142,0.5669960150951,0.0485899375328479,0.714142842854285,HM1_VLOW_MOD
0.7,0.1633333333333333,0.1166433309995332,0.528541488223286,0.0616508397578146,0.714142842854285,HM1_VLOW_MOD
0.7,0.2066666666666666,0.1475895208565522,0.4919387167789883,0.072604999500198,0.714142842854285,HM1_VLOW_MOD
0.7,0.25,0.1785357107135712,0.4570488660859372,0.0815995441374846,0.714142842854285,HM1_VLOW_MOD
0.75,0.12,0.0793725393319377,0.5418958654974936,0.0430116508980142,0.6614378277661477,HM1_VLOW_MOD
0.75,0.1633333333333333,0.1080348452018041,0.5054998778103121,0.0546116010487679,0.6614378277661477,HM1_VLOW_MOD
0.75,0.2066666666666666,0.1366971510716705,0.4708144594106824,0.0643589952847889,0.6614378277661477,HM1_VLOW_MOD
0.75,0.25,0.1653594569415369,0.4376342791566624,0.0723669667403466,0.6614378277661477,HM1_VLOW_MOD
0.8,0.12,0.0719999999999999,0.517267745498746,0.0372432776759097,0.5999999999999999,HM1_VLOW_MOD
0.8,0.1633333333333333,0.0979999999999999,0.4831673880959092,0.047350404033399,0.5999999999999999,HM1_VLOW_MOD
0.8,0.2066666666666666,0.1239999999999999,0.4505146974560849,0.0558638224845545,0.5999999999999999,HM1_VLOW_MOD
0.8,0.25,0.1499999999999999,0.4191635780998177,0.0628745367149726,0.5999999999999999,HM1_VLOW_MOD
0.85,0.12,0.0632139225171164,0.4938197980378727,0.0312162864505841,0.526782687642637,HM1_VLOW_MOD
0.85,0.1633333333333333,0.086041172314964,0.4624536455463677,0.0397900538041383,0.526782687642637,HM1_VLOW_MOD
0.85,0.2066666666666666,0.1088684221128116,0.4322123176246983,0.0470542730375222,0.526782687642637,HM1_VLOW_MOD
0.85,0.25,0.1316956719106592,0.4029905077886317,0.0530721056968416,0.526782687642637,HM1_VLOW_MOD
0.85,0.55,0.2897304782034504,0.2217916513377925,0.0642598012036315,0.526782687642637,HM2_HIGH
0.85,0.5833333333333334,0.3072899011248716,0.2034160978554973,0.062507712597223,0.526782687642637,HM2_HIGH
0.85,0.6166666666666667,0.3248493240462928,0.1853315128100226,0.0602048166608127,0.526782687642637,HM2_HIGH
0.85,0.65,0.342408746967714,0.1675402985478431,0.0573672636923637,0.526782687642637,HM2_HIGH
0.9,0.55,0.239739441894737,0.2234809285610683,0.0535771930873481,0.4358898943540673,HM2_HIGH
0.9,0.5833333333333334,0.2542691050398726,0.2055877420532161,0.0522746111790394,0.4358898943540673,HM2_HIGH
0.9,0.6166666666666667,0.2687987681850081,0.187753787740584,0.0504679868667384,0.4358898943540673,HM2_HIGH
0.9,0.65,0.2833284313301437,0.1699951127280745,0.0481644486230363,0.4358898943540673,HM2_HIGH
0.94,0.55,0.1876459432015518,0.2441494009898093,0.0458136446308266,0.3411744421846397,HM2_HIGH
0.94,0.5833333333333334,0.1990184246077065,0.2276305321810656,0.0453026699072895,0.3411744421846397,HM2_HIGH
0.94,0.6166666666666667,0.2103909060138611,0.2109644784635068,0.0443850077606789,0.3411744421846397,HM2_HIGH
0.94,0.65,0.2217633874200158,0.1940676723269072,0.0430371044039326,0.3411744421846397,HM2_HIGH
0.98,0.55,0.1094486180817283,0.3182922058304853,0.0348366420743316,0.1989974874213242,HM2_HIGH
0.98,0.5833333333333334,0.1160818676624391,0.3075666542117863,0.0357029116515917,0.1989974874213242,HM2_HIGH
0.98,0.6166666666666667,0.1227151172431499,0.2967746645804014,0.0364187377587804,0.1989974874213242,HM2_HIGH
0.98,0.65,0.1293483668238607,0.2859439572206668,0.0369863838696451,0.1989974874213242,HM2_HIGH
0.85,0.25,0.1316956719106592,0.4029905077886317,0.0530721056968416,0.526782687642637,HM2_LOW
0.85,0.3,0.1580348062927911,0.3704661485630087,0.0585465460261914,0.526782687642637,HM2_LOW
0.85,0.35,0.1843739406749229,0.3389598658531463,0.0624953661979878,0.526782687642637,HM2_LOW
0.85,0.4,0.2107130750570548,0.3084451964423217,0.0649934358289389,0.526782687642637,HM2_LOW
0.9,0.25,0.1089724735885168,0.3922036240940738,0.042739399067912,0.4358898943540673,HM2_LOW
0.9,0.3,0.1307669683062201,0.3627123051162416,0.0474307885074116,0.4358898943540673,HM2_LOW
0.9,0.35,0.1525614630239235,0.333905160270858,0.0509410597621597,0.4358898943540673,HM2_LOW
0.9,0.4,0.1743559577416269,0.3056747193729335,0.0532962084536708,0.4358898943540673,HM2_LOW
0.94,0.25,0.0852936105461599,0.3924943652345185,0.0334772615298752,0.3411744421846397,HM2_LOW
0.94,0.3,0.1023523326553919,0.3672517913438682,0.0375890775159161,0.3411744421846397,HM2_LOW
0.94,0.35,0.1194110547646239,0.3423329821142156,0.0408783424749776,0.3411744421846397,HM2_LOW
0.94,0.4,0.1364697768738559,0.3176730648493037,0.0433527722788184,0.3411744421846397,HM2_LOW
0.98,0.25,0.049749371855331,0.415155452776578,0.0206537229979503,0.1989974874213242,HM2_LOW
0.98,0.3,0.0596992462263972,0.3988278718938804,0.0238097233261427,0.1989974874213242,HM2_LOW
0.98,0.35,0.0696491205974634,0.3825802738696404,0.0266463796329571,0.1989974874213242,HM2_LOW
0.98,0.4,0.0795989949685296,0.3664718967433942,0.0291707946649849,0.1989974874213242,HM2_LOW
0.85,0.35,0.1843739406749229,0.3389598658531463,0.0624953661979878,0.526782687642637,HM2_MID
0.85,0.4166666666666667,0.2194927865177654,0.2984669642445718,0.0655113456655393,0.526782687642637,HM2_MID
0.85,0.4833333333333334,0.2546116323606079,0.2594591417006964,0.0660613155992966,0.526782687642637,HM2_MID
0.85,0.55,0.2897304782034504,0.2217916513377925,0.0642598012036315,0.526782687642637,HM2_MID
0.9,0.35,0.1525614630239235,0.333905160270857,0.0509410597621596,0.4358898943540673,HM2_MID
0.9,0.4166666666666667,0.1816207893141947,0.2963704175899347,0.0538270291720614,0.4358898943540673,HM2_MID
0.9,0.4833333333333334,0.2106801156044658,0.2596434902705732,0.0547017205461513,0.4358898943540673,HM2_MID
0.9,0.55,0.239739441894737,0.2234809285610683,0.0535771930873481,0.4358898943540673,HM2_MID
0.94,0.35,0.1194110547646239,0.3423329821142157,0.0408783424749776,0.3411744421846397,HM2_MID
0.94,0.4166666666666667,0.1421560175769332,0.3094996918289618,0.0439972436316933,0.3411744421846397,HM2_MID
0.94,0.4833333333333334,0.1649009803892425,0.2768789617806038,0.0456576122467771,0.3411744421846397,HM2_MID
0.94,0.55,0.1876459432015518,0.2441494009898093,0.0458136446308266,0.3411744421846397,HM2_MID
0.98,0.35,0.0696491205974634,0.3825802738696409,0.0266463796329572,0.1989974874213242,HM2_MID
0.98,0.4166666666666667,0.082915619758885,0.3610808597988703,0.0299392432732944,0.1989974874213242,HM2_MID
0.98,0.4833333333333334,0.0961821189203067,0.3396697769449334,0.0326701588797516,0.1989974874213242,HM2_MID
0.98,0.55,0.1094486180817283,0.3182922058304853,0.0348366420743316,0.1989974874213242,HM2_MID
0.85,0.65,0.342408746967714,0.1675402985478431,0.0573672636923637,0.526782687642637,HM2_NEUTRAL1
0.85,0.7000000000000001,0.3687478813498459,0.1414119667889211,0.0521453631509294,0.526782687642637,HM2_NEUTRAL1
0.85,0.75,0.3950870157319778,0.1160019340020967,0.0458308579240262,0.526782687642637,HM2_NEUTRAL1
0.85,0.8,0.4214261501141096,0.0912673344193447,0.0384624413755214,0.526782687642637,HM2_NEUTRAL1
0.9,0.65,0.2833284313301437,0.1699951127280745,0.0481644486230363,0.4358898943540673,HM2_NEUTRAL1
0.9,0.7000000000000001,0.3051229260478471,0.1435218260260112,0.0437917995087866,0.4358898943540673,HM2_NEUTRAL1
0.9,0.75,0.3269174207655504,0.1172769226105262,0.0383398690551542,0.4358898943540673,HM2_NEUTRAL1
0.9,0.8,0.3487119154832538,0.0914603723440189,0.0318933216308944,0.4358898943540673,HM2_NEUTRAL1
0.94,0.65,0.2217633874200158,0.1940676723269072,0.0430371044039326,0.3411744421846397,HM2_NEUTRAL1
0.94,0.7000000000000001,0.2388221095292478,0.1680474695456417,0.0401334511779421,0.3411744421846397,HM2_NEUTRAL1
0.94,0.75,0.2558808316384798,0.1408832411820096,0.0360493209175771,0.3411744421846397,HM2_NEUTRAL1
0.94,0.8,0.2729395537477118,0.112034698036295,0.030578700486286,0.3411744421846397,HM2_NEUTRAL1
0.98,0.65,0.1293483668238607,0.2859439572206668,0.0369863838696451,0.1989974874213242,HM2_NEUTRAL1
0.98,0.7000000000000001,0.1392982411949269,0.2695422855264305,0.0375467663014925,0.1989974874213242,HM2_NEUTRAL1
0.98,0.75,0.1492481155659931,0.252827712828048,0.0377340597024462,0.1989974874213242,HM2_NEUTRAL1
0.98,0.8,0.1591979899370593,0.2357547612983845,0.037531684116794,0.1989974874213242,HM2_NEUTRAL1
0.85,0.8,0.4214261501141096,0.0912673344193447,0.0384624413755214,0.526782687642637,HM2_NEUTRAL2
0.85,0.8400000000000001,0.4424974576198151,0.0720584297897498,0.0318856719820402,0.526782687642637,HM2_NEUTRAL2
0.85,0.88,0.4635687651255206,0.0533011169089679,0.0247087329453012,0.526782687642637,HM2_NEUTRAL2
0.85,0.92,0.4846400726312261,0.0350816139496578,0.0170019559325828,0.526782687642637,HM2_NEUTRAL2
0.9,0.8,0.3487119154832538,0.0914603723440189,0.0318933216308944,0.4358898943540673,HM2_NEUTRAL2
0.9,0.8400000000000001,0.3661475112574165,0.0713995540237805,0.0261427690106967,0.4358898943540673,HM2_NEUTRAL2
0.9,0.88,0.3835831070315792,0.052041916310677,0.0199623999543269,0.4358898943540673,HM2_NEUTRAL2
0.9,0.92,0.4010187028057419,0.0336395415414731,0.0134900853119414,0.4358898943540673,HM2_NEUTRAL2
0.94,0.8,0.2729395537477118,0.112034698036295,0.030578700486286,0.3411744421846397,HM2_NEUTRAL2
0.94,0.8400000000000001,0.2865865314350974,0.0874244003921161,0.0250546556711697,0.3411744421846397,HM2_NEUTRAL2
0.94,0.88,0.300233509122483,0.0616921405624675,0.0185220478463471,0.3411744421846397,HM2_NEUTRAL2
0.94,0.92,0.3138804868098686,0.0370143381194296,0.0116180784678716,0.3411744421846397,HM2_NEUTRAL2
0.98,0.8,0.1591979899370593,0.2357547612983845,0.037531684116794,0.1989974874213242,HM2_NEUTRAL2
0.98,0.8400000000000001,0.1671578894339123,0.2217212945323841,0.0370624636365881,0.1989974874213242,HM2_NEUTRAL2
0.98,0.88,0.1751177889307653,0.2071919536046794,0.0362829967994971,0.1989974874213242,HM2_NEUTRAL2
0.98,0.92,0.1830776884276182,0.1919990023019255,0.0351507335218454,0.1989974874213242,HM2_NEUTRAL2
0.85,0.92,0.4846400726312261,0.0350816139496578,0.0170019559325828,0.526782687642637,HM2_NEUTRAL3
0.85,0.94,0.4951757263840788,0.0261269915309818,0.0129374520095845,0.526782687642637,HM2_NEUTRAL3
0.85,0.96,0.5057113801369315,0.0172994941615416,0.008748551068104,0.526782687642637,HM2_NEUTRAL3
0.85,0.98,0.5162470338897843,0.0086042945325133,0.0044419415311241,0.526782687642637,HM2_NEUTRAL3
0.9,0.92,0.4010187028057419,0.0336395415414731,0.0134900853119414,0.4358898943540673,HM2_NEUTRAL3
0.9,0.94,0.4097365006928232,0.0248570905895787,0.0101848573155785,0.4358898943540673,HM2_NEUTRAL3
0.9,0.96,0.4184542985799045,0.0163021528267942,0.0068217059264785,0.4358898943540673,HM2_NEUTRAL3
0.9,0.98,0.4271720964669859,0.0080235921340622,0.0034274546731033,0.4358898943540673,HM2_NEUTRAL3
0.94,0.92,0.3138804868098686,0.0370143381194296,0.0116180784678716,0.3411744421846397,HM2_NEUTRAL3
0.94,0.94,0.3207039756535613,0.0260916775037674,0.0083677047069288,0.3411744421846397,HM2_NEUTRAL3
0.94,0.96,0.3275274644972541,0.0163664148403598,0.0053604503555732,0.3411744421846397,HM2_NEUTRAL3
0.94,0.98,0.3343509533409469,0.0077371714387155,0.0025869306466968,0.3411744421846397,HM2_NEUTRAL3
0.98,0.92,0.1830776884276182,0.1919990023019255,0.0351507335218454,0.1989974874213242,HM2_NEUTRAL3
0.98,0.94,0.1870576381760447,0.1841009405304249,0.0344374871216097,0.1989974874213242,HM2_NEUTRAL3
0.98,0.96,0.1910375879244712,0.1758821823474212,0.0336001078745433,0.1989974874213242,HM2_NEUTRAL3
0.98,0.98,0.1950175376728977,0.006618994057909,0.0012908199230449,0.1989974874213242,HM2_NEUTRAL3
0.85,0.05,0.0263391343821318,0.5473164191292811,0.0144158407129933,0.526782687642637,HM2_VLOW_EXTREME
0.85,0.0733333333333333,0.0386307304271267,0.5290527358486525,0.0204376936203031,0.526782687642637,HM2_VLOW_EXTREME
0.85,0.0966666666666666,0.0509223264721215,0.5112253736120322,0.0260327853759042,0.526782687642637,HM2_VLOW_EXTREME
0.85,0.12,0.0632139225171164,0.4938197980378727,0.0312162864505841,0.526782687642637,HM2_VLOW_EXTREME
0.9,0.05,0.0217944947177033,0.5196101081108137,0.0113246397564864,0.4358898943540673,HM2_VLOW_EXTREME
0.9,0.0733333333333333,0.0319652589192982,0.503777748815134,0.0161033861786569,0.4358898943540673,HM2_VLOW_EXTREME
0.9,0.0966666666666666,0.0421360231208931,0.4882243177813792,0.0205718311422184,0.4358898943540673,HM2_VLOW_EXTREME
0.9,0.12,0.052306787322488,0.4729766991360456,0.0247398916102015,0.4358898943540673,HM2_VLOW_EXTREME
0.94,0.05,0.0170587221092319,0.4989682848055918,0.0085117613118187,0.3411744421846397,HM2_VLOW_EXTREME
0.94,0.0733333333333333,0.0250194590935402,0.4859806061908626,0.0121589718968461,0.3411744421846397,HM2_VLOW_EXTREME
0.94,0.0966666666666666,0.0329801960778485,0.4731639948598629,0.0156050413274563,0.3411744421846397,HM2_VLOW_EXTREME
0.94,0.12,0.0409409330621567,0.4605229492671336,0.0188542392395327,0.3411744421846397,HM2_VLOW_EXTREME
0.98,0.05,0.0099498743710662,0.4824164426381566,0.0047999829987863,0.1989974874213242,HM2_VLOW_EXTREME
0.98,0.0733333333333333,0.0145931490775637,0.4743879851147957,0.0069228145873853,0.1989974874213242,HM2_VLOW_EXTREME
0.98,0.0966666666666666,0.0192364237840613,0.4664030653916446,0.0089719270200589,0.1989974874213242,HM2_VLOW_EXTREME
0.98,0.12,0.0238796984905589,0.4585057360531903,0.0109489787331419,0.1989974874213242,HM2_VLOW_EXTREME
0.85,0.12,0.0632139225171164,0.4938197980378727,0.0312162864505841,0.526782687642637,HM2_VLOW_MOD
0.85,0.1633333333333333,0.086041172314964,0.4624536455463677,0.0397900538041383,0.526782687642637,HM2_VLOW_MOD
0.85,0.2066666666666666,0.1088684221128116,0.4322123176246983,0.0470542730375222,0.526782687642637,HM2_VLOW_MOD
0.85,0.25,0.1316956719106592,0.4029905077886317,0.0530721056968416,0.526782687642637,HM2_VLOW_MOD
0.9,0.12,0.052306787322488,0.4729766991360456,0.0247398916102015,0.4358898943540673,HM2_VLOW_MOD
0.9,0.1633333333333333,0.0711953494111643,0.4452992840986615,0.0317032381239455,0.4358898943540673,HM2_VLOW_MOD
0.9,0.2066666666666666,0.0900839114998405,0.4183911023298617,0.037690307034604,0.4358898943540673,HM2_VLOW_MOD
0.9,0.25,0.1089724735885168,0.3922036240940738,0.042739399067912,0.4358898943540673,HM2_VLOW_MOD
0.94,0.12,0.0409409330621567,0.4605229492671336,0.0188542392395327,0.3411744421846397,HM2_VLOW_MOD
0.94,0.1633333333333333,0.0557251588901578,0.4374009794654332,0.0243742390794219,0.3411744421846397,HM2_VLOW_MOD
0.94,0.2066666666666666,0.0705093847181588,0.4147442798847591,0.0292433639900502,0.3411744421846397,HM2_VLOW_MOD
0.94,0.25,0.0852936105461599,0.3924943652345185,0.0334772615298752,0.3411744421846397,HM2_VLOW_MOD
0.98,0.12,0.0238796984905589,0.4585057360531903,0.0109489787331419,0.1989974874213242,HM2_VLOW_MOD
0.98,0.1633333333333333,0.0325029229454829,0.4438948001341785,0.0144278784846617,0.1989974874213242,HM2_VLOW_MOD
0.98,0.2066666666666666,0.041126147400407,0.4294652778353137,0.0176622523196118,0.1989974874213242,HM2_VLOW_MOD
0.98,0.25,0.049749371855331,0.415155452776578,0.0206537229979503,0.1989974874213242,HM2_VLOW_MOD
0.02,0.55,0.5498899889977995,0.3306244437926228,0.1818070717595289,0.999799979995999,LMEDGE_HIGH
0.02,0.5833333333333334,0.5832166549976662,0.302189718499732,0.1762420767981,0.999799979995999,LMEDGE_HIGH
0.02,0.6166666666666667,0.6165433209975327,0.274543301766426,0.1692678390287,0.999799979995999,LMEDGE_HIGH
0.02,0.65,0.6498699869973994,0.2476539548642548,0.1609428724274878,0.999799979995999,LMEDGE_HIGH
0.03,0.55,0.5497524442874265,0.3305420662187601,0.1817163088435797,0.9995498987044118,LMEDGE_HIGH
0.03,0.5833333333333334,0.5830707742442403,0.3020835495483723,0.1761360891216178,0.9995498987044118,LMEDGE_HIGH
0.03,0.6166666666666667,0.616389104201054,0.2744633291913038,0.1691762056162667,0.9995498987044118,LMEDGE_HIGH
0.03,0.65,0.6497074341578677,0.2475738110712245,0.1608505455557699,0.9995498987044118,LMEDGE_HIGH
0.04,0.55,0.5495598238590591,0.3304175380606889,0.1815842040165761,0.9991996797437436,LMEDGE_HIGH
0.04,0.5833333333333334,0.5828664798505172,0.3019937547084794,0.1760220367437719,0.9991996797437436,LMEDGE_HIGH
0.04,0.6166666666666667,0.6161731358419753,0.2743580909333489,0.1690520852340194,0.9991996797437436,LMEDGE_HIGH
0.04,0.65,0.6494797918334334,0.2474825134271507,0.1607348913030807,0.9991996797437436,LMEDGE_HIGH
0.05,0.55,0.5493120697745499,0.3302262669518194,0.181397274193227,0.998749217771909,LMEDGE_HIGH
0.05,0.5833333333333334,0.5826037103669469,0.3018436740307306,0.1758552444410949,0.998749217771909,LMEDGE_HIGH
0.05,0.6166666666666667,0.6158953509593439,0.2742400070791969,0.1689031454071349,0.998749217771909,LMEDGE_HIGH
0.05,0.65,0.6491869915517409,0.2473763413014657,0.1605935027905752,0.998749217771909,LMEDGE_HIGH
0.06,0.55,0.5490091073925824,0.3300331024460505,0.1811911789839109,0.9981983770774224,LMEDGE_HIGH
0.06,0.5833333333333334,0.5822823866284964,0.3016740257258539,0.1756594716834766,0.9981983770774224,LMEDGE_HIGH
0.06,0.6166666666666667,0.6155556658644106,0.2740958323258152,0.168721242577977,0.9981983770774224,LMEDGE_HIGH
0.06,0.65,0.6488289451003246,0.2472354764431632,0.1604135333719937,0.9981983770774224,LMEDGE_HIGH
0.02,0.12,0.1199759975995198,0.8066134902190097,0.0967742581662562,0.999799979995999,LMEDGE_LOW
0.02,0.2133333333333333,0.2132906623991464,0.6802032260398865,0.1450809966480837,0.999799979995999,LMEDGE_LOW
0.02,0.3066666666666666,0.306605327198773,0.5692666522032668,0.1745401881621327,0.999799979995999,LMEDGE_LOW
0.02,0.4,0.3999199919983996,0.4703352471657556,0.1880964682830943,0.999799979995999,LMEDGE_LOW
0.03,0.12,0.1199459878445294,0.8062600425873735,0.0967076572677148,0.9995498987044118,LMEDGE_LOW
0.03,0.2133333333333333,0.2132373117236078,0.6799551851289596,0.1449918157694274,0.9995498987044118,LMEDGE_LOW
0.03,0.3066666666666666,0.3065286356026863,0.5690528351061009,0.1744309891309135,0.9995498987044118,LMEDGE_LOW
0.03,0.4,0.3998199594817647,0.4701655883924932,0.1879815865008067,0.9995498987044118,LMEDGE_LOW
0.04,0.12,0.1199039615692492,0.805781238365656,0.0966163626382176,0.9991996797437436,LMEDGE_LOW
0.04,0.2133333333333333,0.2131625983453319,0.679581577169536,0.144861374777077,0.9991996797437436,LMEDGE_LOW
0.04,0.3066666666666666,0.3064212351214147,0.5687556141585449,0.1742787977727001,0.9991996797437436,LMEDGE_LOW
0.04,0.4,0.3996798718974975,0.469966540396717,0.1878361666618699,0.9991996797437436,LMEDGE_LOW
0.05,0.12,0.119849906132629,0.8051606866115958,0.0964984327120829,0.998749217771909,LMEDGE_LOW
0.05,0.2133333333333333,0.2130664997913405,0.6790987621827105,0.1446931962709021,0.998749217771909,LMEDGE_LOW
0.05,0.3066666666666666,0.306283093450052,0.5683905188117937,0.1740884063893562,0.998749217771909,LMEDGE_LOW
0.05,0.4,0.3994996871087636,0.4697031957298268,0.1876462797280521,0.998749217771909,LMEDGE_LOW
0.06,0.12,0.1197838052492906,0.8043930727294121,0.0963532631676984,0.9981983770774224,LMEDGE_LOW
0.06,0.2133333333333333,0.2129489871098501,0.6785330092288062,0.1444929170358728,0.9981983770774224,LMEDGE_LOW
0.06,0.3066666666666666,0.3061141689704095,0.5679632216992744,0.1738615896162298,0.9981983770774224,LMEDGE_LOW
0.06,0.4,0.399279350830969,0.4693736806847961,0.1874112185209679,0.9981983770774224,LMEDGE_LOW
0.02,0.35,0.3499299929985996,0.5219836453654118,0.182657733368102,0.999799979995999,LMEDGE_MID
0.02,0.4166666666666667,0.4165833249983329,0.4537226937555287,0.1890133083918785,0.999799979995999,LMEDGE_MID
0.02,0.4833333333333334,0.4832366569980662,0.390162016303635,0.1885405884461936,0.999799979995999,LMEDGE_MID
0.02,0.55,0.5498899889977995,0.3306244437926228,0.1818070717595289,0.999799979995999,LMEDGE_MID
0.03,0.35,0.3498424645465441,0.5218176349590028,0.1825539674579064,0.9995498987044118,LMEDGE_MID
0.03,0.4166666666666667,0.4164791244601716,0.4535939270857487,0.1889124016131235,0.9995498987044118,LMEDGE_MID
0.03,0.4833333333333334,0.4831157843737991,0.3900703860652613,0.1884491605249093,0.9995498987044118,LMEDGE_MID
0.03,0.55,0.5497524442874265,0.3305420662187601,0.1817163088435797,0.9995498987044118,LMEDGE_MID
0.04,0.35,0.3497198879103103,0.5215544254178198,0.1823979551962462,0.9991996797437436,LMEDGE_MID
0.04,0.4166666666666667,0.4163331998932265,0.4533815863063062,0.1887578065995715,0.9991996797437436,LMEDGE_MID
0.04,0.4833333333333334,0.4829465118761428,0.389905994295965,0.1883037399048355,0.9991996797437436,LMEDGE_MID
0.04,0.55,0.5495598238590591,0.3304175380606889,0.1815842040165761,0.9991996797437436,LMEDGE_MID
0.05,0.35,0.3495622262201681,0.5212627838629809,0.1822137791728659,0.998749217771909,LMEDGE_MID
0.05,0.4166666666666667,0.4161455074049621,0.4531383950856803,0.1885715073476006,0.998749217771909,LMEDGE_MID
0.05,0.4833333333333334,0.482728788589756,0.3897041899457955,0.188121431520886,0.998749217771909,LMEDGE_MID
0.05,0.55,0.5493120697745499,0.3302262669518194,0.181397274193227,0.998749217771909,LMEDGE_MID
0.06,0.35,0.3493694319770978,0.5208619011766774,0.181973226552607,0.9981983770774224,LMEDGE_MID
0.06,0.4166666666666667,0.415915990448926,0.4528411802252185,0.1883438879894323,0.9981983770774224,LMEDGE_MID
0.06,0.4833333333333334,0.4824625489207542,0.3894486073064955,0.1878943677547297,0.9981983770774224,LMEDGE_MID
0.06,0.55,0.5490091073925824,0.3300331024460505,0.1811911789839109,0.9981983770774224,LMEDGE_MID
0.02,0.65,0.6498699869973994,0.2476539548642548,0.1609428724274878,0.999799979995999,LMEDGE_NEUTRAL1
0.02,0.7000000000000001,0.6998599859971993,0.2086025289877047,0.1459925630163154,0.999799979995999,LMEDGE_NEUTRAL1
0.02,0.75,0.7498499849969993,0.1709801697063284,0.1282094776890748,0.999799979995999,LMEDGE_NEUTRAL1
0.02,0.8,0.7998399839967992,0.1346322538047001,0.1076842597286044,0.999799979995999,LMEDGE_NEUTRAL1
0.03,0.65,0.6497074341578677,0.2475738110712245,0.1608505455557699,0.9995498987044118,LMEDGE_NEUTRAL1
0.03,0.7000000000000001,0.6996849290930883,0.2085534704169879,0.1459217201608277,0.9995498987044118,LMEDGE_NEUTRAL1
0.03,0.75,0.7496624240283088,0.1709392850790755,0.1281467588140459,0.9995498987044118,LMEDGE_NEUTRAL1
0.03,0.8,0.7996399189635295,0.1346013456147038,0.1076326090997238,0.9995498987044118,LMEDGE_NEUTRAL1
0.04,0.65,0.6494797918334334,0.2474825134271507,0.1607348913030807,0.9991996797437436,LMEDGE_NEUTRAL1
0.04,0.7000000000000001,0.6994397758206207,0.2084864797127829,0.1458237366319392,0.9991996797437436,LMEDGE_NEUTRAL1
0.04,0.75,0.7493997598078077,0.1708811966330639,0.1280583277124889,0.9991996797437436,LMEDGE_NEUTRAL1
0.04,0.8,0.799359743794995,0.1345578047897498,0.1075600923623514,0.9991996797437436,LMEDGE_NEUTRAL1
0.05,0.65,0.6491869915517409,0.2473763413014657,0.1605935027905752,0.998749217771909,LMEDGE_NEUTRAL1
0.05,0.7000000000000001,0.6991244524403363,0.208390654932112,0.1456910025230958,0.998749217771909,LMEDGE_NEUTRAL1
0.05,0.75,0.7490619133289317,0.1708051746306493,0.1279436509153164,0.998749217771909,LMEDGE_NEUTRAL1
