curve_id,ci,alpha,Mach,source_file,point_index,alpha_digitized_raw
0.00,0.0,0.6652234575009965,0.7483943836647915,0.00.csv,37,0.6652234575009965
0.00,0.0,0.686284714532489,0.7253251834462799,0.00.csv,38,0.686284714532489
0.00,0.0,0.6997165256677149,0.7156951765070647,0.00.csv,39,0.6997165256677149
0.00,0.0,0.7150529299729813,0.7022264546514889,0.00.csv,40,0.7150529299729813
0.00,0.0,0.732305000664393,0.686834684265698,0.00.csv,41,0.732305000664393
0.00,0.0,0.7456925189351996,0.6695420117819018,0.00.csv,42,0.7456925189351996
0.00,0.0,0.7571532976037559,0.6522567214421755,0.00.csv,43,0.7571532976037559
0.00,0.0,0.7763099614652079,0.6330262361400244,0.00.csv,44,0.7763099614652079
0.00,0.0,0.7935620321566197,0.6176344657542336,0.00.csv,45,0.7935620321566197
0.00,0.0,0.8069384772113213,0.5984261268842921,0.00.csv,46,0.8069384772113213
0.00,0.0,0.8164835894937326,0.5830638850747809,0.00.csv,47,0.8164835894937326
0.00,0.0,0.8317757009345794,0.5619324976746244,0.00.csv,48,0.8317757009345794
0.00,0.0,0.843225406387031,0.542731540948753,0.00.csv,49,0.843225406387031
0.00,0.0,0.8489281126810471,0.5292997298135269,0.00.csv,50,0.8489281126810471
0.00,0.0,0.8565464853612084,0.5139448701480857,0.00.csv,51,0.8565464853612084
0.00,0.0,0.8718607432342651,0.49664481552021955,0.00.csv,52,0.8718607432342651
0.00,0.0,0.885226115072862,0.47552081026413295,0.00.csv,53,0.885226115072862
0.00,0.0,0.8890131549807325,0.46401204765912196,0.00.csv,54,0.8890131549807325
0.00,0.0,0.8966315276608938,0.4486571879936807,0.00.csv,55,0.8966315276608938
0.00,0.0,0.9061544935110954,0.4294636134118792,0.00.csv,56,0.9061544935110954
0.00,0.0,0.9118461265890068,0.4141161358905079,0.00.csv,57,0.9118461265890068
0.00,0.0,0.9194534260530629,0.3968456098389215,0.00.csv,58,0.9194534260530629
0.00,0.0,0.9251339859148691,0.379582465931405,0.00.csv,59,0.9251339859148691
0.00,0.0,0.9308145457766752,0.3623193220238885,0.00.csv,60,0.9308145457766752
0.00,0.0,0.9383996988085219,0.3412174632000117,0.00.csv,61,0.9383996988085219
0.00,0.0,0.9479558843070381,0.32777088777664565,0.00.csv,62,0.9479558843070381
0.00,0.0,0.9536364441688445,0.31050774386912916,0.00.csv,63,0.9536364441688445
0.00,0.0,0.9612105239845863,0.2874902186591072,0.00.csv,64,0.9612105239845863
0.00,0.0,0.9687735305842229,0.26255702706294004,0.00.csv,65,0.9687735305842229
0.00,0.0,0.9725162776276741,0.2433855989133482,0.00.csv,66,0.9725162776276741
0.00,0.0,0.9762811711033352,0.2280455035360469,0.00.csv,67,0.9762811711033352
0.00,0.0,0.9761593657261816,0.20697317328844989,0.00.csv,68,0.9761593657261816
0.00,0.0,0.9817956327235682,0.18204736383635256,0.00.csv,69,0.9817956327235682
0.00,0.0,0.9874761925853746,0.16478421992883607,0.00.csv,70,0.9874761925853746
0.00,0.0,0.9950059795366968,0.13410402917423325,0.00.csv,71,0.9950059795366968
0.00,0.0,1.0006754661823982,0.11492521888057161,0.00.csv,72,1.0006754661823982
0.00,0.0,1.0044071400097443,0.09383812434483452,0.00.csv,73,1.0044071400097443
0.00,0.0,1.0042299685520661,0.06318746216651139,0.00.csv,74,1.0042299685520661
0.05,0.05,0.007219736900385382,0.9137507197590468,0.05.csv,1,0.007219736900385382
0.05,0.05,0.018780174513885806,0.9137064268946272,0.05.csv,2,0.018780174513885806
0.05,0.05,0.032267351729636407,0.9136547518861378,0.05.csv,3,0.032267351729636407
0.05,0.05,0.04958586171767726,0.909756979817218,0.05.csv,4,0.04958586171767726
0.05,0.05,0.0746002568986136,0.9039140127858735,0.05.csv,5,0.0746002568986136
0.05,0.05,0.09002524693271913,0.9057706220194592,0.05.csv,6,0.09002524693271913
0.05,0.05,0.10927049652301013,0.9018654678064697,0.05.csv,7,0.10927049652301013
0.05,0.05,0.12468441334101077,0.9018064106539103,0.05.csv,8,0.12468441334101077
0.05,0.05,0.14201399654515656,0.8998243049711357,0.05.csv,9,0.14201399654515656
0.05,0.05,0.16127031935155245,0.8978348171442914,0.05.csv,10,0.16127031935155245
0.05,0.05,0.18245338176019843,0.8958379471733771,0.05.csv,11,0.18245338176019843
0.05,0.05,0.1959184125437392,0.8919549393925972,0.05.csv,12,0.1959184125437392
0.05,0.05,0.21901714133853034,0.8880350208914676,0.05.csv,13,0.21901714133853034
0.05,0.05,0.23824024449661163,0.8802985339061877,0.05.csv,14,0.23824024449661163
0.05,0.05,0.2632435664614431,0.8725399004886979,0.05.csv,15,0.2632435664614431
0.05,0.05,0.28632014882402435,0.8647886492152781,0.05.csv,16,0.28632014882402435
0.05,0.05,0.30746999158435573,0.857044780085928,0.05.csv,17,0.30746999158435573
0.05,0.05,0.32477742835629186,0.8512313416308632,0.05.csv,18,0.32477742835629186
0.05,0.05,0.34592727111662314,0.8434874725015132,0.05.csv,19,0.34592727111662314
0.05,0.05,0.3709305930814546,0.8357288390840235,0.05.csv,20,0.3709305930814546
0.05,0.05,0.3824688842627453,0.8318532134473136,0.05.csv,21,0.3824688842627453
0.05,0.05,0.3959228418301811,0.8260545392803886,0.05.csv,22,0.3959228418301811
0.05,0.05,0.41323027860211725,0.8202411008253236,0.05.csv,23,0.41323027860211725
0.05,0.05,0.43243123532798866,0.8086732810677533,0.05.csv,24,0.43243123532798866
0.05,0.05,0.44587411967931967,0.8009589405146831,0.05.csv,25,0.44587411967931967
0.05,0.05,0.465086149621296,0.7913067871432578,0.05.csv,26,0.465086149621296
0.05,0.05,0.48428710634716754,0.7797389673856874,0.05.csv,27,0.48428710634716754
0.05,0.05,0.4958253975284582,0.7758633417489775,0.05.csv,28,0.4958253975284582
0.05,0.05,0.5111728750498294,0.764310286279547,0.05.csv,29,0.5111728750498294
0.05,0.05,0.5342273109802012,0.7527277022338368,0.05.csv,30,0.5342273109802012
0.05,0.05,0.5514904548877176,0.739251598234191,0.05.csv,31,0.5514904548877176
0.05,0.05,0.5706471187491695,0.72002111293204,0.05.csv,32,0.5706471187491695
0.05,0.05,0.5879324090888959,0.7103763417046847,0.05.csv,33,0.5879324090888959
0.05,0.05,0.5994374806218719,0.700753716909539,0.05.csv,34,0.5994374806218719
0.05,0.05,0.6186052176994288,0.6834388979935331,0.05.csv,35,0.6186052176994288
0.05,0.05,0.6339194755724853,0.666138843365667,0.05.csv,36,0.6339194755724853
0.05,0.05,0.6051623333480977,0.6911532385466035,0.05.csv,37,0.6051623333480977
0.05,0.05,0.6473402134916064,0.6545931700403064,0.05.csv,38,0.6473402134916064
0.05,0.05,0.6607498781946228,0.6411318303288006,0.05.csv,39,0.6607498781946228
0.05,0.05,0.6741595428976392,0.6276704906172949,0.05.csv,40,0.6741595428976392
0.05,0.05,0.6875802808167606,0.6161248172919341,0.05.csv,41,0.6875802808167606
0.05,0.05,0.6990410594853169,0.5988395269522079,0.05.csv,42,0.6990410594853169
0.05,0.05,0.7067147982460026,0.5930629992174926,0.05.csv,43,0.7067147982460026
0.05,0.05,0.7181977233467689,0.5796090416500568,0.05.csv,44,0.7181977233467689
0.05,0.05,0.72776498206139,0.568078132612836,0.05.csv,45,0.72776498206139
0.05,0.05,0.7411635735483014,0.552701126515185,0.05.csv,46,0.7411635735483014
0.05,0.05,0.7526354254329628,0.5373315025616039,0.05.csv,47,0.7526354254329628
0.05,0.05,0.7660118704876645,0.5181231636916626,0.05.csv,48,0.7660118704876645
0.05,0.05,0.777472649156221,0.5008378733519363,0.05.csv,49,0.777472649156221
0.05,0.05,0.7870177614386322,0.4854756315424251,0.05.csv,50,0.7870177614386322
0.05,0.05,0.8004163529255437,0.470098625444774,0.05.csv,51,0.8004163529255437
0.05,0.05,0.8137927979802453,0.45089028657483265,0.05.csv,52,0.8137927979802453
0.05,0.05,0.8233157638304469,0.43169671199303117,0.05.csv,53,0.8233157638304469
0.05,0.05,0.8328165832484387,0.40867180463893915,0.05.csv,54,0.8328165832484387
0.05,0.05,0.8404349559286,0.393316944973498,0.05.csv,55,0.8404349559286
0.05,0.05,0.8499468485626966,0.37220770400555125,0.05.csv,56,0.8499468485626966
0.05,0.05,0.8575541480267528,0.35493717795396484,0.05.csv,57,0.8575541480267528
0.05,0.05,0.8670549674447448,0.33191227059987294,0.05.csv,58,0.8670549674447448
0.05,0.05,0.8765779332949462,0.31271869601807134,0.05.csv,59,0.8765779332949462
0.05,0.05,0.889954378349648,0.2935103571481299,0.05.csv,60,0.889954378349648
0.05,0.05,0.8955906453470346,0.2685845476960327,0.05.csv,61,0.8955906453470346
0.05,0.05,0.9089670904017364,0.24937620882609135,0.05.csv,62,0.9089670904017364
0.05,0.05,0.914614430615228,0.22636606576013918,0.05.csv,63,0.914614430615228
0.05,0.05,0.9164304380564292,0.2072020197546175,0.05.csv,64,0.9164304380564292
0.05,0.05,0.9104841210081058,0.1784891703946493,0.05.csv,65,0.9104841210081058
0.05,0.05,0.8950148381095806,0.16896989561648268,0.05.csv,66,0.8950148381095806
0.05,0.05,0.8698564911192808,0.1499091996279398,0.05.csv,67,0.8698564911192808
0.05,0.05,0.8466691765956504,0.13850378703990773,0.05.csv,68,0.8466691765956504
0.05,0.05,0.8253864552420607,0.12325965953551532,0.05.csv,69,0.8253864552420607
0.05,0.05,0.7906497763210347,0.11381420619804805,0.05.csv,70,0.7906497763210347
0.05,0.05,0.7674624617974045,0.10240879361001576,0.05.csv,71,0.7674624617974045
0.05,0.05,0.8060747663551402,0.11567081543163393,0.05.csv,72,0.8060747663551402
0.05,0.05,0.7385281481153386,0.09677252661262936,0.05.csv,73,0.7385281481153386
0.05,0.05,0.717311866058378,0.09302239742510787,0.05.csv,74,0.717311866058378
0.05,0.05,0.6941799176152722,0.0911953167678019,0.05.csv,75,0.6941799176152722
0.05,0.05,0.6691101563538114,0.08745995186842048,0.05.csv,76,0.6691101563538114
0.05,0.05,0.6478717278646411,0.07987848990860891,0.05.csv,77,0.6478717278646411
0.05,0.05,0.6189595606147849,0.0780735556835126,0.05.csv,78,0.6189595606147849
0.05,0.05,0.591985206183284,0.07817690570049152,0.05.csv,79,0.591985206183284
0.05,0.05,0.5707799973424281,0.07634244289911551,0.05.csv,80,0.5707799973424281
0.05,0.05,0.5457213092970722,0.07452274438587936,0.05.csv,81,0.5457213092970722
0.05,0.05,0.5187358816494664,0.07271042801671301,0.05.csv,82,0.5187358816494664
0.05,0.05,0.4821278292067148,0.07285068875404166,0.05.csv,83,0.4821278292067148
0.05,0.05,0.45898480754750415,0.0691079417105902,0.05.csv,84,0.45898480754750415
0.05,0.05,0.4994574124108606,0.07086858307126698,0.05.csv,85,0.4994574124108606
0.05,0.05,0.4319883066837933,0.06537995895527882,0.05.csv,86,0.4319883066837933
0.05,0.05,0.3991894405811225,0.057842789859887,0.05.csv,87,0.3991894405811225
0.05,0.05,0.37992204455862166,0.05791661130058623,0.05.csv,88,0.37992204455862166
0.05,0.05,0.4165854630818975,0.06735468249398346,0.05.csv,89,0.4165854630818975
0.05,0.05,0.35683438897993536,0.06375219618786065,0.05.csv,90,0.35683438897993536
0.05,0.05,0.3414093989458299,0.061895586954274995,0.05.csv,91,0.3414093989458299
0.05,0.05,0.3163285644682642,0.05624455566874831,0.05.csv,92,0.3163285644682642
0.05,0.05,0.29515657527572314,0.06015709202580788,0.05.csv,93,0.29515657527572314
0.05,0.05,0.2662444080258671,0.05835215780071157,0.05.csv,94,0.2662444080258671
0.05,0.05,0.24120786641272096,0.06036379205976572,0.05.csv,95,0.24120786641272096
0.05,0.05,0.2200026575718652,0.05852932925838994,0.05.csv,96,0.2200026575718652
0.05,0.05,0.1968707091287593,0.05670224860108375,0.05.csv,97,0.1968707091287593
0.05,0.05,0.16217832307215307,0.054919460808197096,0.05.csv,98,0.16217832307215307
0.05,0.05,0.13906852106125706,0.056923712923181435,0.05.csv,99,0.13906852106125706
0.05,0.05,0.10244939540240072,0.055148307274364594,0.05.csv,100,0.10244939540240072
0.05,0.05,0.0754971874031094,0.059082990063634044,0.05.csv,101,0.0754971874031094
0.05,0.05,0.05428090534614877,0.05533286087611278,0.05.csv,102,0.05428090534614877
0.05,0.05,0.03692917570979315,0.05348363378659671,0.05.csv,103,0.03692917570979315
0.05,0.05,0.019588519289542444,0.053550073083226124,0.05.csv,104,0.019588519289542444
0.10,0.1,0.0,0.8160812626419216,0.10.csv,1,-0.0010519555299641214
0.10,0.1,0.006655002879036226,0.8160517340656419,0.10.csv,2,0.006655002879036226
0.10,0.1,0.016288700890286584,0.8160148233452924,0.10.csv,3,0.016288700890286584
0.10,0.1,0.02977587810603713,0.8159631483368028,0.10.csv,4,0.02977587810603713
0.10,0.1,0.04325198210568276,0.8139958069421682,0.10.csv,5,0.04325198210568276
0.10,0.1,0.05865482570757852,0.8120210834034637,0.10.csv,6,0.05865482570757852
0.10,0.1,0.06828852371882888,0.8119841726831141,0.10.csv,7,0.06828852371882888
0.10,0.1,0.08369136732072463,0.8100094491444094,0.10.csv,8,0.08369136732072463
0.10,0.1,0.10102095052487048,0.808027343461635,0.10.csv,9,0.10102095052487048
0.10,0.1,0.11450812774062097,0.8079756684531455,0.10.csv,10,0.11450812774062097
0.10,0.1,0.13183771094476682,0.8059935627703709,0.10.csv,11,0.13183771094476682
0.10,0.1,0.14338707534216238,0.8040336035198062,0.10.csv,12,0.14338707534216238
0.10,0.1,0.15685210612570316,0.8001505957390265,0.10.csv,13,0.15685210612570316
0.10,0.1,0.17033928334145365,0.8000989207305369,0.10.csv,14,0.17033928334145365
0.10,0.1,0.1876467201133898,0.7942854822754719,0.10.csv,15,0.1876467201133898
0.10,0.1,0.19919608451078535,0.7923255230249073,0.10.csv,16,0.19919608451078535
0.10,0.1,0.21074544890818087,0.7903655637743425,0.10.csv,17,0.21074544890818087
0.10,0.1,0.21843026088497142,0.7865047024257725,0.10.csv,18,0.21843026088497142
0.10,0.1,0.22997962528236698,0.7845447431752077,0.10.csv,19,0.22997962528236698
0.10,0.1,0.24921380165655316,0.7787239225760729,0.10.csv,20,0.24921380165655316
0.10,0.1,0.26267883244009393,0.774840914795293,0.10.csv,21,0.26267883244009393
0.10,0.1,0.27614386322363466,0.7709579070145132,0.10.csv,22,0.27614386322363466
0.10,0.1,0.3741528989679763,0.7265210907856077,0.10.csv,23,0.3741528989679763
0.10,0.1,0.39336492890995256,0.7168689374141826,0.10.csv,24,0.39336492890995256
0.10,0.1,0.3242348407671525,0.7573636887097488,0.10.csv,25,0.3242348407671525
0.10,0.1,0.40873455286353366,0.7091472147170423,0.10.csv,26,0.40873455286353366
0.10,0.1,0.42409310360100994,0.699509825633757,0.10.csv,27,0.42409310360100994
0.10,0.1,0.43560924835009085,0.6918028672247567,0.10.csv,28,0.43560924835009085
0.10,0.1,0.44518758028081673,0.6821876245736811,0.10.csv,29,0.44518758028081673
0.10,0.1,0.4605461310182929,0.6725502354903957,0.10.csv,30,0.4605461310182929
0.10,0.1,0.4797470877441644,0.6609824157328253,0.10.csv,31,0.4797470877441644
0.10,0.1,0.4912632324932453,0.6532754573238251,0.10.csv,32,0.4912632324932453
0.10,0.1,0.5046728971962617,0.6398141176123192,0.10.csv,33,0.5046728971962617
0.10,0.1,0.5199982282854233,0.6244297293705984,0.10.csv,34,0.5199982282854233
0.10,0.1,0.5276719670461089,0.6186532016358831,0.10.csv,35,0.5276719670461089
0.10,0.1,0.5372613721929397,0.6109536253709527,0.10.csv,36,0.5372613721929397
0.10,0.1,0.5468286309075608,0.5994227163337319,0.10.csv,37,0.5468286309075608
0.10,0.1,0.5564291092704966,0.5936388064549467,0.10.csv,38,0.5564291092704966
0.10,0.1,0.5660074412012225,0.5840235638038711,0.10.csv,39,0.5660074412012225
0.10,0.1,0.5774903663019887,0.5705696062364352,0.10.csv,40,0.5774903663019887
0.10,0.1,0.5870797714488196,0.5628700299715047,0.10.csv,41,0.5870797714488196
0.10,0.1,0.5966359569473357,0.5494234545481389,0.10.csv,42,0.5966359569473357
0.10,0.1,0.608118882048102,0.535969496980703,0.10.csv,43,0.608118882048102
0.10,0.1,0.6196350267971831,0.5282625385717027,0.10.csv,44,0.6196350267971831
0.10,0.1,0.6234331399211588,0.5186694423528369,0.10.csv,45,0.6234331399211588
0.10,0.1,0.6291579926473845,0.5090689639899011,0.10.csv,46,0.6291579926473845
0.10,0.1,0.6387363245781104,0.4994537213388255,0.10.csv,47,0.6387363245781104
0.10,0.1,0.6483035832927315,0.4879228123016047,0.10.csv,48,0.6483035832927315
0.10,0.1,0.6597532887451831,0.4687218555757333,0.10.csv,49,0.6597532887451831
0.10,0.1,0.6673827346414494,0.4552826622964372,0.10.csv,50,0.6673827346414494
0.10,0.1,0.6750232537538203,0.4437591354032864,0.10.csv,51,0.6750232537538203
0.10,0.1,0.6807148868317314,0.42841165788191504,0.10.csv,52,0.6807148868317314
0.10,0.1,0.6883443327279974,0.41497246460261905,0.10.csv,53,0.6883443327279974
0.10,0.1,0.6959627054081587,0.3996176049371778,0.10.csv,54,0.6959627054081587
0.10,0.1,0.7016211188377552,0.3785231282573709,0.10.csv,55,0.7016211188377552
0.10,0.1,0.7015436063250211,0.3651134635543547,0.10.csv,56,0.7015436063250211
0.10,0.1,0.7052863533684723,0.34594203540476287,0.10.csv,57,0.7052863533684723
0.10,0.1,0.7051424015591088,0.3210383723848753,0.10.csv,58,0.7051424015591088
0.10,0.1,0.6973136377729547,0.299995570713558,0.10.csv,59,0.6973136377729547
0.10,0.1,0.6875249147362359,0.2732131520278749,0.10.csv,60,0.6875249147362359
0.10,0.1,0.6758537449616867,0.25410078103084244,0.10.csv,61,0.6758537449616867
0.10,0.1,0.660362315630952,0.24075017348038552,0.10.csv,62,0.660362315630952
0.10,0.1,0.6933715728396156,0.28468500391253615,0.10.csv,63,0.6933715728396156
0.10,0.1,0.6371750011073216,0.22934476089235345,0.10.csv,64,0.6371750011073216
0.10,0.1,0.6468419187668867,0.2350548493304393,0.10.csv,65,0.6468419187668867
0.10,0.1,0.6178522390042965,0.2198402504023267,0.10.csv,66,0.6178522390042965
0.10,0.1,0.6081853213447314,0.21413016196424073,0.10.csv,67,0.6081853213447314
0.10,0.1,0.5946427780484563,0.2046035050420042,0.10.csv,68,0.5946427780484563
0.10,0.1,0.5830712672188509,0.20273213152027847,0.10.csv,69,0.5830712672188509
0.10,0.1,0.5656863179341808,0.19513590527232716,0.10.csv,70,0.5656863179341808
0.10,0.1,0.5444257430128007,0.18372311054022528,0.10.csv,71,0.5444257430128007
0.10,0.1,0.5289896797625903,0.17995083492049424,0.10.csv,72,0.5289896797625903
0.10,0.1,0.5039420649333393,0.18004680279340324,0.10.csv,73,0.5039420649333393
0.10,0.1,0.48464144926252384,0.1743736250756669,0.10.csv,74,0.48464144926252384
0.10,0.1,0.4691943127962086,0.1686856830697906,0.10.csv,75,0.4691943127962086
0.10,0.1,0.4479669575231431,0.16301988749612428,0.10.csv,76,0.4479669575231431
0.10,0.1,0.4306041546706827,0.15925499402046328,0.10.csv,77,0.4306041546706827
0.10,0.1,0.40939894582982683,0.15742053121908717,0.10.csv,78,0.40939894582982683
0.10,0.1,0.386266997386721,0.15559345056178098,0.10.csv,79,0.386266997386721
0.10,0.1,0.36889312131815566,0.14991289069997482,0.10.csv,80,0.36889312131815566
0.10,0.1,0.34961465207955,0.14807104575452879,0.10.csv,81,0.34961465207955
0.10,0.1,0.004606457899632405,0.12832011929544818,0.10.csv,82,0.004606457899632405
0.10,0.1,0.016166895513132856,0.12827582643102864,0.10.csv,83,0.016166895513132856
0.10,0.1,0.041203437126279,0.12626419217197427,0.10.csv,84,0.041203437126279
0.10,0.1,0.06817779155778003,0.12616084215499535,0.10.csv,85,0.06817779155778003
0.10,0.1,0.08552952119413565,0.12801006924451142,0.10.csv,86,0.08552952119413565
0.10,0.1,0.10479691721663642,0.1279362478038122,0.10.csv,87,0.10479691721663642
0.10,0.1,0.12599105284138729,0.12785504421904292,0.10.csv,88,0.12599105284138729
0.10,0.1,0.1549032200912433,0.12965997844413923,0.10.csv,89,0.1549032200912433
0.10,0.1,0.17611950214820393,0.1334101076316605,0.10.csv,90,0.17611950214820393
0.10,0.1,0.2088740753864553,0.13328461118247192,0.10.csv,91,0.2088740753864553
0.10,0.1,0.23007928422731105,0.13511907398384793,0.10.csv,92,0.23007928422731105
0.10,0.1,0.2532112326704168,0.1369461546411539,0.10.csv,93,0.2532112326704168
0.10,0.1,0.2725007751251273,0.14070366597274497,0.10.csv,94,0.2725007751251273
0.10,0.1,0.3052664215794836,0.14249383590970166,0.10.csv,95,0.3052664215794836
0.10,0.1,0.3187757452274438,0.1462734936735024,0.10.csv,96,0.3187757452274438
0.10,0.1,0.3322739956592994,0.1481374850511582,0.10.csv,97,0.3322739956592994
0.15,0.15,0.00013287859325861184,0.6877242326261239,0.15.csv,1,0.00013287859325861184
0.15,0.15,0.013597909376799416,0.683841224845344,0.15.csv,2,0.013597909376799416
0.15,0.15,0.03669663817159058,0.6799213063442147,0.15.csv,3,0.03669663817159058
0.15,0.15,0.04825707578509103,0.6798770134797951,0.15.csv,4,0.04825707578509103
0.15,0.15,0.07329361739823714,0.6778653792207407,0.15.csv,5,0.07329361739823714
0.15,0.15,0.09831908579527837,0.6739380785755413,0.15.csv,6,0.09831908579527837
0.15,0.15,0.11949107498781947,0.6700255422184819,0.15.csv,7,0.11949107498781947
0.15,0.15,0.14257873056650577,0.6641899573312071,0.15.csv,8,0.14257873056650577
0.15,0.15,0.15989724055454668,0.6602921852622875,0.15.csv,9,0.15989724055454668
0.15,0.15,0.1810581565309829,0.6544639825190828,0.15.csv,10,0.1810581565309829
0.15,0.15,0.20413473889356426,0.6467127312456629,0.15.csv,11,0.20413473889356426
0.15,0.15,0.23490720644904106,0.6370162850098182,0.15.csv,12,0.23490720644904106
0.15,0.15,0.2637418611861629,0.6254115545318982,0.15.csv,13,0.2637418611861629
0.15,0.15,0.2829538911281393,0.615759401160473,0.15.csv,14,0.2829538911281393
0.15,0.15,0.3021880675023254,0.6099385805613382,0.15.csv,15,0.3021880675023254
0.15,0.15,0.33293838862559244,0.596410801553203,0.15.csv,16,0.33293838862559244
0.15,0.15,0.35017938610089916,0.579103364781267,0.15.csv,17,0.35017938610089916
0.15,0.15,0.3731784559507464,0.5579424488048308,0.15.csv,18,0.3731784559507464
0.15,0.15,0.38463923461930283,0.5406571584651045,0.15.csv,19,0.38463923461930283
0.15,0.15,0.39608894007175455,0.521456201739233,0.15.csv,20,0.39608894007175455
0.15,0.15,0.41133675864818176,0.49266214879449577,0.15.csv,21,0.41133675864818176
0.15,0.15,0.4208707977144883,0.4753842405988393,0.15.csv,22,0.4208707977144883
0.15,0.15,0.43229835673473016,0.4523519511006776,0.15.csv,23,0.43229835673473016
0.15,0.15,0.44182132258493156,0.4331583765188761,0.15.csv,24,0.44182132258493156
0.15,0.15,0.44359303716171317,0.4063316649687734,0.15.csv,25,0.44359303716171317
0.15,0.15,0.441577711830624,0.39101371602368185,0.15.csv,26,0.441577711830624
0.15,0.15,0.43181113522611514,0.36806263011028906,0.15.csv,27,0.43181113522611514
0.15,0.15,0.41824644549763035,0.3547046404157622,0.15.csv,28,0.41824644549763035
0.15,0.15,0.3988350976657661,0.3298747988365739,0.15.csv,29,0.3988350976657661
0.15,0.15,0.3736656774593613,0.30889843646188586,0.15.csv,30,0.3736656774593613
0.15,0.15,0.34467599769677104,0.29368383753377325,0.15.csv,31,0.34467599769677104
0.15,0.15,0.3234375692076007,0.28610237557396156,0.15.csv,32,0.3234375692076007
0.15,0.15,0.2906387031049298,0.2785652064785695,0.15.csv,33,0.2906387031049298
0.15,0.15,0.36590335296983656,0.29934963310743956,0.15.csv,34,0.36590335296983656
0.15,0.15,0.3949151791646367,0.3183955648078427,0.15.csv,35,0.3949151791646367
0.15,0.15,0.4123554945298312,0.33557012298652,0.15.csv,36,0.4123554945298312
0.15,0.15,0.26746246179740446,0.2690754602766827,0.15.csv,37,0.26746246179740446
0.15,0.15,0.2481507729104841,0.2614866161728011,0.15.csv,38,0.2481507729104841
0.15,0.15,0.23077689684191882,0.25580605631099484,0.15.csv,39,0.23077689684191882
0.15,0.15,0.20953846835274842,0.24822459435118327,0.15.csv,40,0.20953846835274842
0.15,0.15,0.17869956150064226,0.24642704227015677,0.15.csv,41,0.17869956150064226
0.15,0.15,0.14012047659122118,0.2389120196069745,0.15.csv,42,0.14012047659122118
0.15,0.15,0.10541701731851,0.23521356542794292,0.15.csv,43,0.10541701731851
