source_path,experiment,anchor_budget,chart,seed,checkpoint_type,size_bytes,sha256,used_by_final_results,used_by_article,duplicate_of,proposed_destination,classification,canonical_destination,migration_status,sha256_destination
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_2000.pt,subsonic_general,,,,periodic_epoch,224724,490c96d57519acc7ac0f60c6c1181f69a0656499092e8d05f71e00e33046a4d6,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_2000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_2000.pt,GIT_MV,490c96d57519acc7ac0f60c6c1181f69a0656499092e8d05f71e00e33046a4d6
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_2500.pt,subsonic_general,,,,periodic_epoch,224724,96fa988fba6c98b5d8f3a80f9c388028d24288c31e4b7b73882084331bf64c59,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_2500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_2500.pt,GIT_MV,96fa988fba6c98b5d8f3a80f9c388028d24288c31e4b7b73882084331bf64c59
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_3000.pt,subsonic_general,,,,periodic_epoch,224724,0ff97d5927db6c82ff6e4cb59f29ddae510c7afbf445c9933745287e9a8d5a10,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_3000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_3000.pt,GIT_MV,0ff97d5927db6c82ff6e4cb59f29ddae510c7afbf445c9933745287e9a8d5a10
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_500.pt,subsonic_general,,,,periodic_epoch,224702,b938717585832ba382564497284def739b620c4a776971f3c5210b16073a2edb,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/checkpoint_epoch_500.pt,GIT_MV,b938717585832ba382564497284def739b620c4a776971f3c5210b16073a2edb
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/model_best.pt,subsonic_general,,,,model_best,224482,1ae9ab40848e18c4bac2efb2b06918626073a73db0526c5c6e206024936bfd92,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/model_best.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M03_adaptive/model_best.pt,GIT_MV,1ae9ab40848e18c4bac2efb2b06918626073a73db0526c5c6e206024936bfd92
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_1000.pt,subsonic_general,,,,periodic_epoch,224957,e17d31795b47651a8f726263c435a0376a83038fabbf70e41c4827e57aea5e8d,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_1000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_1000.pt,GIT_MV,e17d31795b47651a8f726263c435a0376a83038fabbf70e41c4827e57aea5e8d
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_1500.pt,subsonic_general,,,,periodic_epoch,224957,0452ae73e35b8962e9abea33bea5f3afe2dc05c458181704dd4b5bb4526e2f9d,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_1500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_1500.pt,GIT_MV,0452ae73e35b8962e9abea33bea5f3afe2dc05c458181704dd4b5bb4526e2f9d
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_2000.pt,subsonic_general,,,,periodic_epoch,224957,4d3967265cb4b77e9e247d14e00a3754b1f90783dfb4e41926d4aa508a1f0bd5,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_2000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_2000.pt,GIT_MV,4d3967265cb4b77e9e247d14e00a3754b1f90783dfb4e41926d4aa508a1f0bd5
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_2500.pt,subsonic_general,,,,periodic_epoch,224957,b4986699c70488d813fc71375df7ca039449959bb9a0ea86db0cd770459cf246,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_2500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_2500.pt,GIT_MV,b4986699c70488d813fc71375df7ca039449959bb9a0ea86db0cd770459cf246
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_3000.pt,subsonic_general,,,,periodic_epoch,224957,c7704f16622043483464597dd18e39eac04af0b29afe16300f6bad4f027d525e,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_3000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_3000.pt,GIT_MV,c7704f16622043483464597dd18e39eac04af0b29afe16300f6bad4f027d525e
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_500.pt,subsonic_general,,,,periodic_epoch,224933,88793ede96481d2961030273f4f61da50a1fa8692dc7267f595d18f23532a311,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/checkpoint_epoch_500.pt,GIT_MV,88793ede96481d2961030273f4f61da50a1fa8692dc7267f595d18f23532a311
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/model_best.pt,subsonic_general,,,,model_best,224693,b01c42201949e12488fc8b0cc5355b5866397a48a091bae987e2a0f4caa44f67,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/model_best.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05/model_best.pt,GIT_MV,b01c42201949e12488fc8b0cc5355b5866397a48a091bae987e2a0f4caa44f67
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_1000.pt,subsonic_general,,,,periodic_epoch,224724,a283265431a8edbaa7e6ed7c534ea61dd9c82ea659da5837a734c468769899ff,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_1000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_1000.pt,GIT_MV,a283265431a8edbaa7e6ed7c534ea61dd9c82ea659da5837a734c468769899ff
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_1500.pt,subsonic_general,,,,periodic_epoch,224724,de3185e0959c4a0d6be9430b900bc2e31fb1e6de14fb8260ab6aaa2ef226274b,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_1500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_1500.pt,GIT_MV,de3185e0959c4a0d6be9430b900bc2e31fb1e6de14fb8260ab6aaa2ef226274b
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_2000.pt,subsonic_general,,,,periodic_epoch,224724,154f0d67bfd9b9ffc3a351c13c4a1abe557b5ca19febea636237afdb8164112d,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_2000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_2000.pt,GIT_MV,154f0d67bfd9b9ffc3a351c13c4a1abe557b5ca19febea636237afdb8164112d
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_2500.pt,subsonic_general,,,,periodic_epoch,224724,99a9eccd1005590b21871734f55a373c414a14e212ad703e5e464ee9cc09164c,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_2500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_2500.pt,GIT_MV,99a9eccd1005590b21871734f55a373c414a14e212ad703e5e464ee9cc09164c
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_3000.pt,subsonic_general,,,,periodic_epoch,224724,9d1ba74a1b45337f064bd92616b07210f50eec83ceb7f0bd4fc4999ee880d48d,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_3000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_3000.pt,GIT_MV,9d1ba74a1b45337f064bd92616b07210f50eec83ceb7f0bd4fc4999ee880d48d
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_500.pt,subsonic_general,,,,periodic_epoch,224702,97e27fbec2997f6d6724fba786028188b7685ba3bd3c88a91b929f999cec52a4,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/checkpoint_epoch_500.pt,GIT_MV,97e27fbec2997f6d6724fba786028188b7685ba3bd3c88a91b929f999cec52a4
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/model_best.pt,subsonic_general,,,,model_best,224482,40ae17e392d774bc14bc18d180792314b389a37b7cfad4c9340ca5162c5e48c5,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/model_best.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_adaptive_jz/model_best.pt,GIT_MV,40ae17e392d774bc14bc18d180792314b389a37b7cfad4c9340ca5162c5e48c5
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_1000.pt,subsonic_general,,,,periodic_epoch,658056,6e75d2963b3fd7766225022bc1325eb63d918d8d9795f3e0638ec9b31588263a,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_1000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_1000.pt,GIT_MV,6e75d2963b3fd7766225022bc1325eb63d918d8d9795f3e0638ec9b31588263a
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_1500.pt,subsonic_general,,,,periodic_epoch,658056,4ccda9782f12aa587e0dcfca5b5f6a6337cc97e1ae28d3a768ab63e932330179,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_1500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_1500.pt,GIT_MV,4ccda9782f12aa587e0dcfca5b5f6a6337cc97e1ae28d3a768ab63e932330179
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_2000.pt,subsonic_general,,,,periodic_epoch,658056,d9026cf2957d0f680b0621a0367cc8429ac886d9bb7af97826a494ab787df5d1,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_2000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_2000.pt,GIT_MV,d9026cf2957d0f680b0621a0367cc8429ac886d9bb7af97826a494ab787df5d1
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_2500.pt,subsonic_general,,,,periodic_epoch,658056,06bf457616a258328d51c0c1f733a2b0c8beee4195cb742b90043fbe14bb8000,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_2500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_2500.pt,GIT_MV,06bf457616a258328d51c0c1f733a2b0c8beee4195cb742b90043fbe14bb8000
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_3000.pt,subsonic_general,,,,periodic_epoch,658056,e8e11fd068d19e1b7e6e93639a952db32b2141a85b1830dfd672280a94d561a2,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_3000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_3000.pt,GIT_MV,e8e11fd068d19e1b7e6e93639a952db32b2141a85b1830dfd672280a94d561a2
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_500.pt,subsonic_general,,,,periodic_epoch,658056,791f0e18ba8770f72575c29e11c91b0f356c68c9bd3a27343e808887645e0811,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/checkpoint_epoch_500.pt,GIT_MV,791f0e18ba8770f72575c29e11c91b0f356c68c9bd3a27343e808887645e0811
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/model_best.pt,subsonic_general,,,,model_best,658056,778e26940b45519ee4a4c7457eddb79cf0ba391b7affb9c75a044c05fc40bd11,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/model_best.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/hybrid_8pt/model_best.pt,GIT_MV,778e26940b45519ee4a4c7457eddb79cf0ba391b7affb9c75a044c05fc40bd11
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_1000.pt,fixed_mach_physics_only,A0,,,periodic_epoch,658056,76102b8dd851f1a874e93f13ac91a3fc7782ef66a39e53a064a4372f348b65f5,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_1000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_1000.pt,GIT_MV,76102b8dd851f1a874e93f13ac91a3fc7782ef66a39e53a064a4372f348b65f5
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_1500.pt,fixed_mach_physics_only,A0,,,periodic_epoch,658056,33c91308608ac928c40ed5f28781e3b51f1a1012af9b03aa730793e4e2bef5a7,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_1500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_1500.pt,GIT_MV,33c91308608ac928c40ed5f28781e3b51f1a1012af9b03aa730793e4e2bef5a7
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_2000.pt,fixed_mach_physics_only,A0,,,periodic_epoch,658056,daaa268560d871dff1625b5dc5536f0755d31305d86969faaedb56b32d706b8e,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_2000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_2000.pt,GIT_MV,daaa268560d871dff1625b5dc5536f0755d31305d86969faaedb56b32d706b8e
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_2500.pt,fixed_mach_physics_only,A0,,,periodic_epoch,658056,c5d7a1148957f59c19d9f7d4f1321d259144e30065b1076dc29f0b947848c93e,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_2500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_2500.pt,GIT_MV,c5d7a1148957f59c19d9f7d4f1321d259144e30065b1076dc29f0b947848c93e
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_3000.pt,fixed_mach_physics_only,A0,,,periodic_epoch,658056,c21d000752644e23233e6610e596ef4d55f13cbe7979526f8886bfc58c8fbe5e,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_3000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_3000.pt,GIT_MV,c21d000752644e23233e6610e596ef4d55f13cbe7979526f8886bfc58c8fbe5e
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_500.pt,fixed_mach_physics_only,A0,,,periodic_epoch,658056,741ad06cb2ffd8a250e2ecdcd06a14fadc2366ac1d604856d468ab30407fda15,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/checkpoint_epoch_500.pt,GIT_MV,741ad06cb2ffd8a250e2ecdcd06a14fadc2366ac1d604856d468ab30407fda15
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/model_best.pt,fixed_mach_physics_only,A0,,,model_best,658056,b4eee79a7a7397c94a9b2b4d3ae7adc12047f3a8b10fdae7fbc6c0d0e6519a75,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/model_best.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_ci_supervision_vs_physics/physics_only/model_best.pt,GIT_MV,b4eee79a7a7397c94a9b2b4d3ae7adc12047f3a8b10fdae7fbc6c0d0e6519a75
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_1000.pt,subsonic_general,,,,periodic_epoch,224957,0ddd805aa220083faa2d9b528fc1a9c4b166a1bc4306092b7bfea469831f380e,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_1000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_1000.pt,GIT_MV,0ddd805aa220083faa2d9b528fc1a9c4b166a1bc4306092b7bfea469831f380e
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_1500.pt,subsonic_general,,,,periodic_epoch,224957,2e29a44ddea0d71932e0cb65c2d5c4780c29dc7054ef9053b65e9b67f37c29f1,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_1500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_1500.pt,GIT_MV,2e29a44ddea0d71932e0cb65c2d5c4780c29dc7054ef9053b65e9b67f37c29f1
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_2000.pt,subsonic_general,,,,periodic_epoch,224957,2d9eaf9a0ba1640f70948557c338ca5b6d7f1a4d74115fd6341999b3fedb4919,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_2000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_2000.pt,GIT_MV,2d9eaf9a0ba1640f70948557c338ca5b6d7f1a4d74115fd6341999b3fedb4919
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_2500.pt,subsonic_general,,,,periodic_epoch,224957,8ed265860c08916535c49a4f936f0369eaa8bcea756c71c87e87e5c02d1eff93,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_2500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_2500.pt,GIT_MV,8ed265860c08916535c49a4f936f0369eaa8bcea756c71c87e87e5c02d1eff93
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_3000.pt,subsonic_general,,,,periodic_epoch,224957,2a73104ef1bd3b11b115e54cfb1470fdaad51523608c29ba2bee6b41ed90d565,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_3000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_3000.pt,GIT_MV,2a73104ef1bd3b11b115e54cfb1470fdaad51523608c29ba2bee6b41ed90d565
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_500.pt,subsonic_general,,,,periodic_epoch,224933,319d20f13cbae8dd73a86c64ef02d947a26a8fe26df3076dad335339be526512,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_500.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/checkpoint_epoch_500.pt,GIT_MV,319d20f13cbae8dd73a86c64ef02d947a26a8fe26df3076dad335339be526512
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/model_best.pt,subsonic_general,,,,model_best,224693,42d44c7062139a6247fcc651688e89d00adabc41a6aaf7e01203a09d5a371999,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/model_best.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_highalpha/model_best.pt,GIT_MV,42d44c7062139a6247fcc651688e89d00adabc41a6aaf7e01203a09d5a371999
archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_modefocus_lowalpha/checkpoint_epoch_1000.pt,subsonic_general,,LOW,,periodic_epoch,658056,d6f5d25ceeb522f1619cb398487ba677b9cac1847c0b108d53a6a66e67034782,false,false,,models_saved/archive/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_modefocus_lowalpha/checkpoint_epoch_1000.pt,ARCHIVE,models_saved/archive/repo_cleanup_2026-04-24/model_saved/kh_subsonic_fixed_mach_M05_modefocus_lowalpha/checkpoint_epoch_1000.pt,GIT_MV,d6f5d25ceeb522f1619cb398487ba677b9cac1847c0b108d53a6a66e67034782
