Mach,alpha,setting,mapping_scale,search_y_limit,final_y_limit,cr,ci,omega_i,stage1_mismatch,stage2_mismatch_exact,ln_p_start_right_exact,actual_y_limit,amplitude_status,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_edge_frac,max_center_jump,max_adjacent_jump,max_left_right_energy_ratio,fields_file,p_rel_l2_to_ref,rho_rel_l2_to_ref,u_rel_l2_to_ref,v_rel_l2_to_ref,max_rel_l2_to_ref
1.8,0.07,ms1p5_y1200,1.5,900.0,1200.0,0.434396576,0.027510992,0.0019257694400000003,6.652549789039466e-07,1.0594683085938752e-17,-16.456627453270194,1200.0,exact_log_amplitude_match,0.011032186141816041,1.852199135931451e-05,1.148063327151348,3.5432356231767286,0.01103218614181604,1.8521991359282965e-05,1.148063327151348,3.543235623176729,0.00045338683654712466,0.00027759772382211296,0.047181654965008826,1.107656804210203,0.011138377829734578,0.0008577175883713955,1.1591141544341725,30.107598522118728,True,0.011138377829734578,0.0008577175883713955,1.1591141544341725,30.107598522118728,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07000_ms1p5_y1200_fields.csv,0.023261770209232497,0.023261770209232438,0.0017914272908378635,0.0401501633613648,0.0401501633613648
1.8,0.07,ms2_y1600,2.0,900.0,1600.0,0.434396576,0.027510992,0.0019257694400000003,6.652551983605368e-07,2.4387203745515275e-17,-20.279256816194515,1600.0,exact_log_amplitude_match,0.0024520826713758485,2.546729177134745e-05,1.0391006041505475,3.5052793282107917,0.002452082671375849,2.546729177137699e-05,1.0391006041505477,3.5052793282107904,0.00010077259804068502,0.0003611480425557752,0.0427036448355725,1.1107974139873418,0.0024756854177780353,0.0011733588858678092,1.0491025622241608,29.7835362544522,True,0.0024756854177780353,0.0011733588858678092,1.0491025622241608,29.7835362544522,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07000_ms2_y1600_fields.csv,5.013779501743374e-17,3.88332153646182e-17,9.139396856864828e-17,8.916712929378476e-17,9.139396856864828e-17
1.8,0.07,ms3_y2000,3.0,1200.0,2000.0,0.434396576,0.027510992,0.0019257694400000003,6.652548848466128e-07,3.762931723305628e-17,-24.101886178270988,2000.0,exact_log_amplitude_match,0.000545015225913052,4.0116897697845557e-05,0.8750373042057177,3.4795090899207524,0.000545015225913052,4.011689769784705e-05,0.8750373042057178,3.4795090899207524,2.239835356976375e-05,0.0005387501319520675,0.03596118786130818,1.1131095511146152,0.00055026129397605,0.0018385643277793982,0.8834600141458292,29.563555424241976,True,0.00055026129397605,0.0018385643277793982,0.8834600141458292,29.563555424241976,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07000_ms3_y2000_fields.csv,0.013034775057754631,0.013034775057754628,0.0010037858301629756,0.022498524944045677,0.022498524944045677
1.8,0.07,ms5_y1600,5.0,900.0,1600.0,0.434396576,0.027510992,0.0019257694400000003,6.652553652405743e-07,2.1241729312932138e-17,-20.279256817225882,1600.0,exact_log_amplitude_match,0.0024520826822577767,6.550375282553406e-05,0.6696320775634341,3.4692236948932726,0.0024520826822577767,6.550375282563817e-05,0.6696320775634341,3.4692236948932704,0.00010077263350261272,0.0008483299892978651,0.027519703320835708,1.1140852486376134,0.0024756853002374604,0.0029919544793979846,0.6760776474782457,29.47580181225751,True,0.0024756853002374604,0.0029919544793979846,0.6760776474782457,29.47580181225751,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07000_ms5_y1600_fields.csv,0.005835948271745262,0.005835948271745262,0.00044945834322492956,0.010072691455222415,0.010072691455222415
1.8,0.0725,ms1p5_y1200,1.5,900.0,1200.0,0.4356868639999999,0.027642608,0.00200408908,9.734384329641549e-07,1.2549283942295022e-17,-17.246741670173083,1200.0,exact_log_amplitude_match,0.009192601543831416,1.9273052518728844e-05,1.1298203940449396,3.6032925869122687,0.009192601543831416,1.9273052518753726e-05,1.1298203940449396,3.6032925869122687,0.00039045434638359665,0.00017354001859664882,0.0479889486544425,1.105013675839547,0.009282713272529315,0.0008238884062483564,1.140895612422814,30.87176369452561,True,0.009282713272529315,0.0008238884062483564,1.140895612422814,30.87176369452561,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07250_ms1p5_y1200_fields.csv,0.02335540520280163,0.023355405202801632,0.0018577908790915422,0.04029696223855424,0.04029696223855424
1.8,0.0725,ms2_y1600,2.0,900.0,1600.0,0.4356868639999999,0.027642608,0.00200408908,9.73438382711087e-07,2.7265621779177506e-17,-21.33296599429934,1600.0,exact_log_amplitude_match,0.0019224615151742066,2.6510615535607692e-05,1.025167026541277,3.566394620349673,0.0019224615151742063,2.6510615535628885e-05,1.0251670265412767,3.566394620349673,8.165625905405992e-05,0.00025623475928029916,0.04354381277970561,1.108075658940067,0.0019413066133500574,0.001139444873054808,1.0352163167080761,30.554053010421594,True,0.0019413066133500574,0.001139444873054808,1.0352163167080761,30.554053010421594,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07250_ms2_y1600_fields.csv,1.0333622841347798e-16,1.030243776873589e-16,1.137063848760539e-16,9.167947572169675e-17,1.137063848760539e-16
1.8,0.0725,ms3_y2000,3.0,1200.0,2000.0,0.4356868639999999,0.027642608,0.00200408908,9.734389028336335e-07,4.1992933605733495e-17,-25.41919031765847,2000.0,exact_log_amplitude_match,0.0004020470431828821,4.1777084325320486e-05,0.8608370984871091,3.5421618093227116,0.0004020470431828822,4.17770843252774e-05,0.8608370984871093,3.5421618093227116,1.7076890539025156e-05,0.0004373675614997518,0.036563932385667346,1.1102641989552433,0.00040598815382608325,0.0018045667058438205,0.8692755495188835,30.345445717743736,True,0.00040598815382608325,0.0018045667058438205,0.8692755495188835,30.345445717743736,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07250_ms3_y2000_fields.csv,0.013074984747476094,0.013074984747476086,0.0010399872563269979,0.022559603681060303,0.022559603681060303
1.8,0.0725,ms5_y1600,5.0,900.0,1600.0,0.4356868639999999,0.027642608,0.00200408908,9.734381151467577e-07,2.3837285928410108e-17,-21.332965995365274,1600.0,exact_log_amplitude_match,0.0019224615186619327,6.823365832119237e-05,0.6557761066179654,3.532516541025704,0.0019224615186619327,6.823365832117276e-05,0.6557761066179655,3.532516541025705,8.165625889170912e-05,0.0007563240432330714,0.027853989802752537,1.1111865126740246,0.0019413066460653443,0.0029579088511789715,0.6622044194467613,30.26246535418938,True,0.0019413066460653443,0.0029579088511789715,0.6622044194467613,30.26246535418938,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07250_ms5_y1600_fields.csv,0.005840854625462426,0.005840854625462429,0.000464633493569879,0.010077467027921852,0.010077467027921852
1.8,0.075,ms1p5_y1200,1.5,900.0,1200.0,0.4369730559999999,0.02773224,0.0020799179999999996,8.059275185146781e-07,1.469618182670466e-17,-18.063986882198087,1200.0,exact_log_amplitude_match,0.0077050549998458175,2.0059353484732586e-05,1.1146658128466826,3.666904566018718,0.0077050549998458175,2.00593534846242e-05,1.114665812846683,3.666904566018717,0.00033787413869703823,0.00016507758361010509,0.04887917756046431,1.1019391155651064,0.007781724907613566,0.0008374836848305519,1.1257574046736751,31.662958968133495,True,0.007781724907613566,0.0008374836848305519,1.1257574046736751,31.662958968133495,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07500_ms1p5_y1200_fields.csv,0.023506198721718094,0.0235061987217181,0.0019289687109417218,0.04053996927918877,0.04053996927918877
1.8,0.075,ms2_y1600,2.0,900.0,1600.0,0.4369730559999999,0.02773224,0.0020799179999999996,8.05927495406405e-07,3.033512943641347e-17,-22.422854527078087,1600.0,exact_log_amplitude_match,0.0015191223607693767,2.759211280064595e-05,1.009804690474162,3.6311071600156706,0.0015191223607693765,2.759211280068767e-05,1.0098046904741622,3.631107160015672,6.661499442453e-05,0.00025510675991420953,0.0442809187481987,1.1049150018681204,0.0015342385405676658,0.0011530350302000633,1.0198528535823874,31.352242716873647,True,0.0015342385405676658,0.0011530350302000633,1.0198528535823874,31.352242716873647,assets/classic_supersonic/scan_M18_M19_alpha_0_03_strict/refined_near_valid_branch/convergence_audit_full/fields_by_setting/M1.80_alpha0.07500_ms2_y1600_fields.csv,7.564489197391698e-17,1.0992850077912939e-16,4.493061841452235e-17,7.627999675056745e-17,1.0992850077912939e-16
