chart_id,Mach,eta,alpha,technical_success,error,gep_regime,N,ci_ref,ci_pinn,n_admissible,oracle_raw_index,oracle_cr,oracle_ci,naive_central_fallback,pinn_seeded_raw_index,pinn_seeded_cr,pinn_seeded_ci,pinn_seeded_ci_abs_err,pinn_seeded_ci_scaled_err,pinn_seeded_matches_oracle,pinn_seeded_noncentral,pinn_seeded_p_rel_classic,pinn_seeded_rho_rel_classic,pinn_seeded_u_rel_classic,pinn_seeded_v_rel_classic,pinn_seeded_p_overlap_classic,pinn_seeded_p_overlap_defect,pinn_seeded_modal_rel_max,naive_central_growth_raw_index,naive_central_growth_cr,naive_central_growth_ci,naive_central_growth_ci_abs_err,naive_central_growth_ci_scaled_err,naive_central_growth_matches_oracle,naive_central_growth_noncentral,naive_central_growth_p_rel_classic,naive_central_growth_rho_rel_classic,naive_central_growth_u_rel_classic,naive_central_growth_v_rel_classic,naive_central_growth_p_overlap_classic,naive_central_growth_p_overlap_defect,naive_central_growth_modal_rel_max,naive_max_growth_raw_index,naive_max_growth_cr,naive_max_growth_ci,naive_max_growth_ci_abs_err,naive_max_growth_ci_scaled_err,naive_max_growth_matches_oracle,naive_max_growth_noncentral,naive_max_growth_p_rel_classic,naive_max_growth_rho_rel_classic,naive_max_growth_u_rel_classic,naive_max_growth_v_rel_classic,naive_max_growth_p_overlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max
HM2_NEUTRAL2,0.915,0.8150000000000001,0.3288148785791177,True,,standard_N301,301,0.08662879636818163,0.08668666817988213,137,582,1.703891563352506e-14,0.08669433272696163,False,582,1.703891563352506e-14,0.08669433272696163,6.553635877999675e-05,0.0007565193276085729,True,False,0.00011719019850141621,0.00011719019850141681,0.0006660184654244769,0.00022958701014813725,0.9999999931332287,,,582,1.703891563352506e-14,0.08669433272696163,6.553635877999675e-05,0.0007565193276085729,True,False,0.00011719019850141621,0.00011719019850141681,0.0006660184654244769,0.00022958701014813725,0.9999999931332287,,,582,1.703891563352506e-14,0.08669433272696163,6.553635877999675e-05,0.0007565193276085729,True,False,0.00011719019850141621,0.00011719019850141681,0.0006660184654244769,0.00022958701014813725,0.9999999931332287,,
HM2_NEUTRAL2,0.915,0.8600000000000001,0.34697030132275,True,,standard_N301,301,0.06308263208664093,0.06301144185377511,167,588,-2.7911010592351354e-13,0.06313922447917196,False,588,-2.7911010592351354e-13,0.06313922447917196,5.6592392531029656e-05,0.0008971152702268788,True,False,0.00011839091079095953,0.0001183909107909588,0.0007485338961312703,0.00021534182459992008,0.9999999929917962,,,588,-2.7911010592351354e-13,0.06313922447917196,5.6592392531029656e-05,0.0008971152702268788,True,False,0.00011839091079095953,0.0001183909107909588,0.0007485338961312703,0.00021534182459992008,0.9999999929917962,,,588,-2.7911010592351354e-13,0.06313922447917196,5.6592392531029656e-05,0.0008971152702268788,True,False,0.00011839091079095953,0.0001183909107909588,0.0007485338961312703,0.00021534182459992008,0.9999999929917962,,
HM2_NEUTRAL2,0.915,0.905,0.3651257240663823,True,,standard_N301,301,0.04079254224992369,0.03625018318598801,134,591,7.587051067632864e-13,0.04080954291532725,False,591,7.587051067632864e-13,0.04080954291532725,1.7000665403561765e-05,0.0003400133080712353,True,False,6.566226217876518e-05,6.566226217876723e-05,0.000867603401037718,8.931335906839068e-05,0.9999999978442335,,,591,7.587051067632864e-13,0.04080954291532725,1.7000665403561765e-05,0.0003400133080712353,True,False,6.566226217876518e-05,6.566226217876723e-05,0.000867603401037718,8.931335906839068e-05,0.9999999978442335,,,615,-0.33038913255169644,0.05939934479154907,0.018606802541625382,0.3721360508325076,False,True,0.6483547668528571,0.6483547668528571,1.382598524123116,0.9205452673028305,0.7613383586153909,,
HM2_NEUTRAL2,0.98,0.8150000000000001,0.1621829522483792,True,,standard_N301,301,0.23053604566807231,0.2295677044918705,138,572,-5.260583967226225e-14,0.2306760485121127,False,572,-5.260583967226225e-14,0.2306760485121127,0.00014000284404039331,0.0006072926410908017,True,False,7.57178330866201e-05,7.571783308661902e-05,0.00044337788436714436,0.00029149834926803003,0.9999999971334048,,,572,-5.260583967226225e-14,0.2306760485121127,0.00014000284404039331,0.0006072926410908017,True,False,7.57178330866201e-05,7.571783308661902e-05,0.00044337788436714436,0.00029149834926803003,0.9999999971334048,,,572,-5.260583967226225e-14,0.2306760485121127,0.00014000284404039331,0.0006072926410908017,True,False,7.57178330866201e-05,7.571783308661902e-05,0.00044337788436714436,0.00029149834926803003,0.9999999971334048,,
HM2_NEUTRAL2,0.98,0.8600000000000001,0.1711378391823388,True,,standard_N301,301,0.2144969170094844,0.21448437322434674,145,572,1.29502515652976e-13,0.21465858805412366,False,572,1.29502515652976e-13,0.21465858805412366,0.00016167104463926663,0.0007537219970024932,True,False,0.00010276584891486804,0.00010276584891487023,0.0005021127827276318,0.0003599693934609081,0.9999999947195902,,,572,1.29502515652976e-13,0.21465858805412366,0.00016167104463926663,0.0007537219970024932,True,False,0.00010276584891486804,0.00010276584891487023,0.0005021127827276318,0.0003599693934609081,0.9999999947195902,,,572,1.29502515652976e-13,0.21465858805412366,0.00016167104463926663,0.0007537219970024932,True,False,0.00010276584891486804,0.00010276584891487023,0.0005021127827276318,0.0003599693934609081,0.9999999947195902,,
HM2_NEUTRAL2,0.98,0.905,0.1800927261162984,True,,standard_N301,301,0.19778714682143592,0.20226785621468119,165,570,1.96867290663502e-13,0.19794136111990193,False,570,1.96867290663502e-13,0.19794136111990193,0.00015421429846601553,0.0007796982814320166,True,False,0.00011007625447509794,0.00011007625447509729,0.0005080927240127219,0.0003720859455251433,0.999999993941609,,,570,1.96867290663502e-13,0.19794136111990193,0.00015421429846601553,0.0007796982814320166,True,False,0.00011007625447509794,0.00011007625447509729,0.0005080927240127219,0.0003720859455251433,0.999999993941609,,,570,1.96867290663502e-13,0.19794136111990193,0.00015421429846601553,0.0007796982814320166,True,False,0.00011007625447509794,0.00011007625447509729,0.0005080927240127219,0.0003720859455251433,0.999999993941609,,
