status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40
COMPLETED,,oracle,all,1.5,0.05,False,0.2867884838082837,0.0578781158051297,0.2867884838082837,0.0578781158051297,0.0,0.0,0.0,-11.899475101899288,,1.6556645224221317e-20,,1.273916105972603,0.21912382706068456,1.4930399330332875,2.2499943429455747,0.005489133490465322,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.1610482923078753e-06,1.5036446213879466e-05,1.1610482923126966e-06,1.5036446213879844e-05,2.3502477103335375e-06,4.410237774365298e-06,1.3273795725174982e-06,1.860321086972229e-05,6.7390537594747e-13,9.737677331145278e-11
COMPLETED,,oracle,all,1.5,0.055,False,0.2927446492549135,0.0583866509164055,0.2927446492549135,0.0583866509164055,0.0,0.0,0.0,-13.166910492405652,,1.2086669676805238e-20,,1.261487428797409,0.2168247678782791,1.478312196675688,2.2499942923314884,0.005606130777415989,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.3970105243646604e-06,1.8378252810071938e-05,1.3970105243713517e-06,1.8378252810078057e-05,2.567875414200061e-06,5.5222033832360295e-06,1.6153055081746907e-06,2.272207749276803e-05,9.753309271332e-13,1.4564516259696347e-10
COMPLETED,,oracle,all,1.5,0.06,False,0.2983284136239438,0.0586268857628369,0.2983284136239438,0.0586268857628369,0.0,0.0,0.0,-14.5273811127624,,3.3711007240130803e-20,,1.6914711249992251,0.21751891798339784,1.908990042982623,2.2499943426077005,0.0056822945110204266,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.658762941023229e-06,2.2083422710617593e-05,1.658762941032329e-06,2.2083422710623424e-05,2.794052843815695e-06,6.837895360427658e-06,1.934719287469807e-06,2.7267065228638102e-05,1.3754553052081064e-12,2.104642016220737e-10
COMPLETED,,oracle,all,1.5,0.065,False,0.3035789845194382,0.0586404622091123,0.3035789845194382,0.0586404622091123,0.0,0.0,0.0,-14.99999335625205,,0.9599837609051186,,6.4479431989602745,0.21057649608701468,6.658519695047289,2.2499946810461995,0.005719788540489265,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.9468769144660776e-06,2.6159454266756188e-05,1.9468769144749613e-06,2.615945426675599e-05,3.0285796054040954e-06,8.365751883645541e-06,2.285856880612961e-06,3.223953634387324e-05,1.8951507030351422e-12,2.954749778183441e-10
COMPLETED,,oracle,all,1.5,0.07,True,0.3085296796468241,0.0584602672387943,0.3085296796468241,0.0584602672387943,0.0,0.0,0.0,-14.99999335625205,,6.366514998073162,,6.407933623995632,0.20898570795543492,6.616919331951067,2.2499948029497343,0.005727840618531475,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.261845036337671e-06,3.061420653206056e-05,2.2618450363421255e-06,3.061420653206304e-05,3.272041527947381e-06,1.0114351343741901e-05,2.668849865287354e-06,3.7640999089962304e-05,2.5575097595265106e-12,4.0476755280849375e-10
COMPLETED,,oracle,all,1.5,0.075,False,0.3132090515913153,0.0581127147885543,0.3132090515913153,0.0581127147885543,0.0,0.0,0.0,-14.99999335625205,,17.279278994724052,,6.730868618004024,0.2189897419884801,6.949858359992504,2.249995316971988,0.005704474847319483,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.604306161589105e-06,3.545601892492101e-05,2.6043061615928998e-06,3.545601892493559e-05,3.5251786989077366e-06,1.209245568721144e-05,3.0839809645335478e-06,4.3473391229009125e-05,3.391065206415078e-12,5.429039440230099e-10
COMPLETED,,oracle,all,1.5,0.08,False,0.3176417654238463,0.0576193324262716,0.3176417654238463,0.0576193324262716,0.0,0.0,0.0,-14.99999335625205,,34.574948559164966,,6.784556148806587,0.22041769418865442,7.004973842995241,2.2499957793807632,0.0056556241451798965,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.9748112854013916e-06,4.069382575138594e-05,2.974811285409665e-06,4.0693825751392345e-05,3.7896150255767357e-06,1.4309421429283472e-05,3.5314114231659056e-06,4.973932753794975e-05,4.424682842341099e-12,7.149649761117871e-10
COMPLETED,,oracle,all,1.5,0.085,False,0.3218492869365933,0.0569978921594081,0.3218492869365933,0.0569978921594081,0.0,0.0,0.0,-14.99999335625205,,56.636595089352475,,6.866311959922314,0.2231521620415151,7.089464121963829,2.249996354967587,0.005584216690399849,-1188.7179660695783,1188.7179660695783,4517,1601,3201,3.3748190786099923e-06,4.636198362807648e-05,3.374819078618215e-06,4.636198362808599e-05,4.068271691051049e-06,1.6783864058279182e-05,4.010906644568322e-06,5.647240789911687e-05,5.694777982512278e-12,9.276489576492963e-10
COMPLETED,,oracle,all,1.5,0.09,False,0.3258504254289729,0.0562632320216114,0.3258504254289729,0.0562632320216114,0.0,0.0,0.0,-14.99999335625205,,73.74439308510458,,6.900237185880542,0.2246803359594196,7.124917521839961,2.249997462042799,0.005492913797707495,-1138.4861539673102,1138.4861539673102,4517,1601,3201,3.8123997371755763e-06,5.26706086571545e-05,3.812399737181797e-06,5.267060865715728e-05,4.365024832512907e-06,1.9598426593960587e-05,4.5337543584750935e-06,6.391957784950244e-05,7.267186852288887e-12,1.1973860791769653e-09
COMPLETED,,oracle,all,1.5,0.095,False,0.3296617663816018,0.0554278666161298,0.3296617663816018,0.0554278666161298,0.0,0.0,0.0,-14.99999335625205,,94.22059616583637,,6.943861661013216,0.22520801704376936,7.169069678056985,2.249997743108384,0.0053840072020113405,-1095.8613607098005,1095.8613607098005,4517,1601,3201,4.268342819268556e-06,5.938476760381604e-05,4.268342819273388e-06,5.9384767603817944e-05,4.6833405164767175e-06,2.2682316432513348e-05,5.070097755537051e-06,7.178538206311498e-05,9.109490939351872e-12,1.5213630355503938e-09
