status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40
COMPLETED,,oracle,all,1.2,0.05,False,0.0587939705593892,0.1408414697456862,0.0587939705593892,0.1408414697456862,0.0,0.0,0.0,-7.149844127601611,,1.8062691727418867e-21,,1.014036982320249,0.16812342684715986,1.182160409167409,1.4399783092297163,0.007937709467178781,-754.3744224648028,754.3744224648028,4517,1601,3201,4.471844094467467e-07,3.6528130635272056e-06,4.4718440945242276e-07,3.6528130635389942e-06,1.3611586498730938e-06,1.867760503680712e-06,3.73623085266284e-07,3.864797298753916e-06,1.006972283335017e-13,6.043388012244577e-12
COMPLETED,,oracle,all,1.2,0.055,False,0.0778458489605059,0.1382418349818659,0.0778458489605059,0.1382418349818659,0.0,0.0,0.0,-8.009907828379594,,4.152415885775068e-22,,1.008670655079186,0.16992263309657574,1.1785932881757617,1.4399802981229715,0.007721450111297473,-714.128827476828,714.128827476828,4517,1601,3201,5.226555851789113e-07,4.545739194262401e-06,5.226555851833492e-07,4.545739194263674e-06,1.446465762612411e-06,2.2217193399533286e-06,4.5287850656483947e-07,4.890012145982542e-06,1.368904989362818e-13,9.364731212713195e-12
COMPLETED,,oracle,all,1.2,0.06,False,0.0926568629074388,0.1356419301356869,0.0926568629074388,0.1356419301356869,0.0,0.0,0.0,-8.765583999351284,,1.641466701964539e-22,,1.02395324036479,0.1717951288446784,1.1957483692094684,1.4399802432618252,0.007587901798025003,-677.7385963700063,677.7385963700063,4516,1601,3201,6.07869228109082e-07,5.581556862216314e-06,6.078692281110438e-07,5.581556862217781e-06,1.5327795719970434e-06,2.662415671615119e-06,5.447210914122365e-07,6.081953552708623e-06,1.8474111129762605e-13,1.413569261643488e-11
COMPLETED,,oracle,all,1.2,0.065,False,0.1050524247378762,0.1330421441116264,0.1050524247378762,0.1330421441116264,0.0,0.0,0.0,-9.4731748876129,,3.418180498017254e-22,,1.0242346031591296,0.1737682605162263,1.198002863675356,1.4399811243906517,0.007486505224696603,-645.7815723780744,645.7815723780744,4516,1601,3201,7.033366578463555e-07,6.7280905109237365e-06,7.033366578479287e-07,6.728090510925791e-06,1.6217975907605674e-06,3.186033148247993e-06,6.492967387828443e-07,7.403908638120721e-06,2.4702462297909733e-13,2.0557999746984024e-11
COMPLETED,,oracle,all,1.2,0.07,False,0.1158243946165708,0.1304428119843612,0.1158243946165708,0.1304428119843612,0.0,0.0,0.0,-10.157114012881793,,1.2583307424875687e-21,,1.0355010544881225,0.17584671266376972,1.2113477671518922,1.4399813589596178,0.007390021731901859,-617.8994712637206,617.8994712637206,4516,1601,3201,8.038033699628243e-07,7.901759185535795e-06,8.038033699624639e-07,7.901759185534141e-06,1.7151648026990513e-06,3.7621073876049104e-06,7.605258377905414e-07,8.763358370174294e-06,3.22741833258533e-13,2.835165435755016e-11
COMPLETED,,oracle,all,1.2,0.075,False,0.1254037605689256,0.1278442189910901,0.1254037605689256,0.1278442189910901,0.0,0.0,0.0,-10.830941798688858,,3.737174297197561e-21,,1.0387615701183677,0.17630958277732134,1.215071152895689,1.439981949846075,0.007287940462136041,-593.5842466812221,593.5842466812221,4516,1601,3201,9.166149161577632e-07,9.293956737219672e-06,9.166149161652764e-07,9.293956737228725e-06,1.813270388678966e-06,4.4641022153040715e-06,8.873859763207554e-07,1.0371563387732945e-05,4.2010839251815923e-13,3.9246383920499284e-11
COMPLETED,,oracle,all,1.2,0.08,True,0.1340569456428095,0.1252466098615217,0.1340569456428095,0.1252466098615217,0.0,0.0,0.0,-11.50336190865281,,9.296599048569253e-21,,1.0480199428275228,0.1791311576962471,1.2271511005237699,1.43998299034026,0.007180901551816456,-572.3530738256111,572.3530738256111,4516,1601,3201,1.0405641234345624e-06,1.0775045487853917e-05,1.0405641234397575e-06,1.077504548786186e-05,1.92100792758757e-06,5.245585611467857e-06,1.028153952788804e-06,1.2084139150079083e-05,5.413447468072263e-13,5.2736925937324486e-11
COMPLETED,,oracle,all,1.2,0.085,False,0.1419628164889307,0.1226501948965649,0.1419628164889307,0.1226501948965649,0.0,0.0,0.0,-12.180595538434748,,1.9599257180588147e-20,,1.0543403811752796,0.1802409552037716,1.2345813363790512,1.4399833474158865,0.007060621622139615,-553.7878134603485,553.7878134603485,4516,1601,3201,1.1681711198304754e-06,1.2264095553831088e-05,1.1681711198310048e-06,1.2264095553844806e-05,2.0286957708509342e-06,6.068209507911496e-06,1.1726936694340665e-06,1.3805641869174137e-05,6.821210263296962e-13,6.828104748279884e-11
COMPLETED,,oracle,all,1.2,0.09,False,0.1492486582237698,0.1200551554586059,0.1492486582237698,0.1200551554586059,0.0,0.0,0.0,-12.86747528942147,,3.730569865819946e-20,,1.0615215050056577,0.17999787162989378,1.2415193766355515,1.4399841816007974,0.006932124442732495,-537.5376077897431,537.5376077897431,4516,1601,3201,1.3065437051824343e-06,1.3978521143018375e-05,1.3065437051859245e-06,1.3978521143030574e-05,2.138862465778682e-06,7.028653122620398e-06,1.3287537063718363e-06,1.5780941680255777e-05,8.533174167268953e-13,8.868117351568117e-11
COMPLETED,,oracle,all,1.2,0.095,False,0.1560090651493015,0.1174616483235438,0.1560090651493015,0.1174616483235438,0.0,0.0,0.0,-13.568019734482336,,6.473746625941329e-20,,1.064145046286285,0.18167852330952883,1.2458235695958138,1.4399851255278493,0.0067953944090694525,-523.3114122022413,523.3114122022413,4516,1601,3201,1.460541497659985e-06,1.588170818112413e-05,1.4605414976569502e-06,1.5881708181134058e-05,2.2558428637029105e-06,8.116280365702244e-06,1.5047197194170405e-06,1.7969261697325804e-05,1.0665912597573879e-12,1.1448886283460524e-10
COMPLETED,,oracle,all,1.2,0.1,False,0.1623167383142573,0.1148698095470125,0.1623167383142573,0.1148698095470125,0.0,0.0,0.0,-14.285764986396813,,3.694835030375665e-21,,1.251480438746512,0.18392513040453196,1.435405569151044,1.439985404071938,0.00665079053633134,-510.86866302966484,510.86866302966484,4516,1601,3201,1.6244143232171604e-06,1.7809238551231837e-05,1.624414323216937e-06,1.78092385512338e-05,2.379262235988423e-06,9.256327617616178e-06,1.6935586040142972e-06,2.0180521624063384e-05,1.319166997859611e-12,1.4380929780344331e-10
