status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40
COMPLETED,,oracle,all,1.65,0.05,False,0.3621555514026959,0.036495669112601,0.3621555514026959,0.036495669112601,0.0,0.0,0.0,-11.346672325155623,,1.543692013058606e-18,,1.2798346299678087,0.21209492394700646,1.4919295539148152,2.7224982723377034,0.004459891266578115,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.6702024226686252e-06,2.286024024515849e-05,1.6702024226802384e-06,2.2860240245169978e-05,3.650548812130236e-06,6.236603744551135e-06,2.0163598832046518e-06,2.918846590119659e-05,1.394329096626734e-12,2.2425017398575164e-10
COMPLETED,,oracle,all,1.65,0.055,False,0.3662279081708821,0.0374926077708714,0.3662279081708821,0.0374926077708714,0.0,0.0,0.0,-12.581514712550481,,6.851025768525664e-19,,1.3176790857687593,0.22186046512797475,1.539539550896734,2.7224986143994565,0.004576499732058316,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.014283055628839e-06,2.7867952099788352e-05,2.014283055631235e-06,2.7867952099810605e-05,3.955739249901121e-06,7.71795867974509e-06,2.445618684820033e-06,3.547369016557976e-05,2.028821555200011e-12,3.332427667146476e-10
COMPLETED,,oracle,all,1.65,0.06,False,0.3701372371305052,0.0382282042683652,0.3701372371305052,0.0382282042683652,0.0,0.0,0.0,-13.914358481769804,,9.646927195433398e-20,,1.418566457927227,0.2464455352164805,1.6650119931437075,2.722498849115074,0.004653585890665095,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.395097133882312e-06,3.3414661129185044e-05,2.395097133878592e-06,3.3414661129191624e-05,4.263657953814841e-06,9.475356744859714e-06,2.919309591721345e-06,4.238267342991797e-05,2.867817094909242e-12,4.789669771909644e-10
COMPLETED,,oracle,all,1.65,0.065,False,0.3738879864066226,0.0387347851787765,0.3738879864066226,0.0387347851787765,0.0,0.0,0.0,-14.99999335625205,,0.1182605131087319,,7.430921091232449,0.2430314403027296,7.673952531535178,2.7224992122150193,0.00469534034612684,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.8133689702591628e-06,3.9512699250528794e-05,2.8133689702616742e-06,3.951269925053118e-05,4.575088952355079e-06,1.152156951761567e-05,3.437602515373975e-06,4.991641824728279e-05,3.9578340604862206e-12,6.694090837200406e-10
COMPLETED,,oracle,all,1.65,0.07,True,0.3774860384044758,0.0390396543196021,0.3774860384044758,0.0390396543196021,0.0,0.0,0.0,-14.99999335625205,,3.4931206357747366,,7.323676933068782,0.23957975208759308,7.563256685156375,2.722499769023996,0.0047055561354653755,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.269909802621383e-06,4.6175104196311976e-05,3.269909802620255e-06,4.617510419631215e-05,4.8916318952166525e-06,1.3868838776432293e-05,4.000704261095234e-06,5.8076494962630294e-05,5.345945908175054e-12,9.135540102178652e-10
COMPLETED,,oracle,all,1.65,0.075,False,0.3809380418563458,0.0391659824628922,0.3809380418563458,0.0391659824628922,0.0,0.0,0.0,-14.99999335625205,,12.17118170727447,,7.342306521255523,0.23842946207150817,7.580735983327031,2.7225006177158426,0.004687671933871117,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.765487143947873e-06,5.341556451363427e-05,3.765487143950768e-06,5.3415564513644254e-05,5.215189575540907e-06,1.6529411365048166e-05,4.608793686910929e-06,6.686531747217235e-05,7.089662190651325e-12,1.221439727139284e-09
COMPLETED,,oracle,all,1.65,0.08,False,0.384250981694077,0.0391335349544385,0.384250981694077,0.0391335349544385,0.0,0.0,0.0,-14.99999335625205,,27.06373158892874,,6.67237194487825,0.21669323276728392,6.889065177645534,2.722501147882432,0.0046448079037644,-1199.9999999999932,1199.9999999999932,4517,1601,3201,4.300894257983484e-06,6.124849527982827e-05,4.300894257974776e-06,6.124849527982699e-05,5.549305366824902e-06,1.9516382947997956e-05,5.261979949550434e-06,7.62864253419536e-05,9.248934951244792e-12,1.6042399630933346e-09
COMPLETED,,oracle,all,1.65,0.085,False,0.3874319042628995,0.0389592637888102,0.3874319042628995,0.0389592637888102,0.0,0.0,0.0,-14.99999335625205,,49.125578666135496,,6.654914702288806,0.2159824762493372,6.870897178538144,2.7225019397156456,0.004576705981981053,-1199.9999999999932,1199.9999999999932,4517,1601,3201,4.877034804635941e-06,6.968911746515193e-05,4.87703480464119e-06,6.968911746515733e-05,5.897692104481465e-06,2.2843497158214527e-05,5.9605096665594425e-06,8.634468682956886e-05,1.1893486195901914e-11,2.074337923652081e-09
COMPLETED,,oracle,all,1.65,0.09,False,0.3904877446843208,0.0386577878381246,0.3904877446843208,0.0386577878381246,0.0,0.0,0.0,-14.99999335625205,,79.35513536544735,,7.516799613367766,0.24507491011172533,7.7618745234794915,2.7225028693105306,0.00449184977470218,-1199.9999999999932,1199.9999999999932,4517,1601,3201,5.494759960803538e-06,7.875364951656912e-05,5.494759960819808e-06,7.87536495165781e-05,6.266243923005703e-06,2.652588077822802e-05,6.704523675506283e-06,9.704666747087691e-05,1.5095702465828253e-11,2.6454258783559226e-09
COMPLETED,,oracle,all,1.65,0.095,False,0.3934252208541309,0.0382417808850598,0.3934252208541309,0.0382417808850598,0.0,0.0,0.0,-14.99999335625205,,118.79436303617224,,7.632521311752498,0.2491332129575312,7.881654524710029,2.7225039777671296,0.004386130862705912,-1199.9999999999932,1199.9999999999932,4517,1601,3201,6.155029906441007e-06,8.845933162521464e-05,6.155029906451624e-06,8.845933162521926e-05,6.660127564604388e-06,3.057947772535555e-05,7.494288422705912e-06,0.00010840073031997047,1.8942514223851958e-11,3.332603193406669e-09
