Mach,s,alpha,alpha_neutral,accepted,quality_level,quality_reason,field_file,cr,ci,stage1_mismatch,stage2_mismatch,shooting_success,spectral_success,mode_success,y_limit,ln_p_start_right,q_consistency_rel,tail_ratio_p,overlap_previous,min_abs_U_minus_c,p_l2_norm_before
2.0,0.2,0.0417123958459042,0.2085619792295213,True,spectral_only,tail_check_failed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_2p000/fields/M_2p000_s_0p2000.npz,0.4842152489472008,0.01518760097261148,8.15345744275031e-08,4.284403428778939e-17,True,True,True,5000.0,-21.9559601152589,9.7048594972089e-09,0.008686537619127212,0.35337828074459154,0.015360665180980212,5.028995333334859
2.0,0.65,0.1355652864991888,0.2085619792295213,True,spectral_only,tail_check_failed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_2p000/fields/M_2p000_s_0p6500.npz,0.5168459948544009,0.014177436944166691,9.965371901140498e-09,2.9078608533948003e-16,True,True,True,1964.892682638537,-70.80654848894521,3.5056676899003345e-08,0.0010741782873279755,0.9947340599052747,0.014191500839167091,2.6794739316042557
2.0,0.93,0.1939626406834548,0.2085619792295213,True,spectral_only,tail_check_failed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_2p000/fields/M_2p000_s_0p9300.npz,0.5311744484659211,0.003108758348847006,3.1287936618009044e-08,6.357425573230275e-15,True,True,True,5000.0,-336.1095864893614,4.5130548621758656e-08,0.007751774138974198,0.5110009669067814,0.005252517782525919,4.5183588310600316
2.0,0.985,0.2054335495410784,0.2085619792295213,True,spectral_only,tail_check_failed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_2p000/fields/M_2p000_s_0p9850.npz,0.5335966651699209,0.0005307025546535518,9.903493456728408e-08,6.972892529317824e-15,True,True,True,5000.0,-373.98162074471344,4.297098507897589e-08,0.33990395982068344,0.9763871079260226,0.0021047117855012105,9.663776682986875
