task_index,role,Mach,alpha,reference_cr,reference_ci,reference_omega_i,audit_setting,audit_sweep,audit_level,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,error
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,box_L20,box,20.0,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,5.892756255176934e-09,-3.2841536989902664e-09,6.746127911737097e-09,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,box_L30,box,30.0,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,5.892756380077024e-09,-3.284153671234691e-09,6.746128007325593e-09,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,strict_L40_y1,shared_reference,40.0,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,5.892931875112195e-09,-3.284229044969722e-09,6.7463179961024715e-09,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,box_L50,box_reference,50.0,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,5.892931875112195e-09,-3.284229044969722e-09,6.7463179961024715e-09,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,accuracy_coarse,integration,0.5,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,5.898407182819421e-09,-3.263761819832789e-09,6.741168185925491e-09,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,accuracy_nominal,integration,0.25,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,5.892944278385048e-09,-3.282388826020277e-09,6.745433171660205e-09,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,matching_y0p5,matching,0.5,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,1.843378090796155e-09,-1.999602397724509e-09,2.7196419864777945e-09,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,matching_y1p5,matching,1.5,-2.549736936302885e-09,0.1998472244836177,0.01199083346901706,8.775046234782424e-09,-3.734086158335703e-09,9.536500189296044e-09,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361768,0.2,-2.549736936302885e-09,0.1998472244836177,
