Mach,alpha,y,p_real,p_imag,p_abs,p_real_norm,p_imag_norm,p_abs_norm,reference_cr,reference_ci,reference_omega_i,status,source_fields_csv,source_summary_csv,rho_real,rho_imag,u_real,u_imag,v_real,v_imag
1.6,0.175,-231.61068316124224,0.0193095698095612,-0.0931182436144938,0.09509924700058636,0.04943249871247669,-0.2383827036531042,0.24345407232150115,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.0494324987124768,-0.2383827036531043,0.0137166540832655,-0.0714318266569597,-0.0277103966016057,0.1307545991811
1.6,0.175,-221.7243551569404,-0.0168443729760355,0.0996457631157672,0.10105944294265325,-0.04312159481865089,0.2550931535763641,0.2587121739331924,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.043121594818651,0.2550931535763642,-0.0117576942481434,0.0763960549767167,0.0242857607606716,-0.1399438460991745
1.6,0.175,-212.6432351881089,0.040562460733887,-0.0988652850966886,0.10686279903707203,0.10383989947875075,-0.25309512984752286,0.2735687655349045,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.1038398994787508,-0.2530951298475229,0.0299053590111646,-0.0760667942964548,-0.0576155863331932,0.1387012956511448
1.6,0.175,-204.27279753121627,-0.0837555323609429,0.0751183790814767,0.11250671125267767,-0.21441416284401388,0.1923030504485804,0.2880171808068549,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2144141628440139,0.1923030504485804,-0.0632060309594059,0.0583932688641758,0.1181755421152801,-0.1050609744035924
1.6,0.175,-196.53275483327687,0.1176314265818157,-0.0091978010293281,0.11799047446064537,0.3011364520494483,-0.02354637063507994,0.30205561461925223,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.3011364520494484,-0.02354637063508,0.0898570840831287,-0.0083614955434357,-0.1653817167044693,0.0122048168367264
1.6,0.175,-189.35447450397908,-0.0897529392933106,-0.0845633581584346,0.12331484766572266,-0.2297675245908752,-0.21648219688559264,0.3156860100242501,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2297675245908753,-0.2164821968855927,-0.0695944419575471,-0.0636587009947318,0.1256241763300717,0.119400756620872
1.6,0.175,-182.67893797365792,-0.0230207324992587,0.1264025117644888,0.12848170727840658,-0.058933075198102286,0.32359043011709143,0.3289131706327209,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.0589330751981025,0.3235904301170914,-0.0161792708701474,0.0969284781898485,0.0331306170253307,-0.1775112314655785
1.6,0.175,-176.4551142421166,0.1293402216460526,-0.0330407929059642,0.13349377113298144,0.3311109674138948,-0.08458442983926838,0.34174405410043257,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.3311109674138948,-0.0845844298392684,0.0985425734640731,-0.0267279935381694,-0.1819842516116069,0.0456430903381743
1.6,0.175,-170.63865280694247,-0.072244100463991,-0.1179945940263933,0.13835437929933622,-0.184944897187817,-0.3020661607075669,0.35418721100630085,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.1849448971878171,-0.3020661607075669,-0.0565814485495632,-0.089423435931119,0.1008110914667867,0.1662792285826051
1.6,0.175,-165.19082512227504,-0.1065956772059322,0.095423371022728,0.14306732029479166,-0.2728849336471865,0.24428382981818378,0.3662523399546668,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2728849336471866,0.244283829818184,-0.0804443528181261,0.0741796155653058,0.1504009242571384,-0.1334584159148005
1.6,0.175,-160.07766114916245,0.1062482831564406,0.1025080271876507,0.14763669364895476,0.271995604880488,0.26242054960038586,0.3779499357413243,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.2719956048804879,0.262420549600386,0.0824120494734858,0.0771961011562375,-0.1486974006524638,-0.1447223949977362
1.6,0.175,-155.26924029918274,0.1082671146652443,-0.10678269563747,0.1520668017863916,0.2771638135430255,-0.2733637008319233,0.38929101257316256,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.2771638135430255,-0.2733637008319232,0.0815944426290647,-0.0828857346392117,-0.1528197933027782,0.1494131311790174
1.6,0.175,-150.7391054951954,-0.0963867868250081,-0.1231206017281934,0.1563620645948434,-0.2467501742720208,-0.3151887404241752,0.4002868853627992,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2467501742720207,-0.3151887404241753,-0.0751028662502763,-0.0930712319998932,0.1347109886045373,0.1736318164284004
1.6,0.175,-146.46377611030866,-0.143266539054625,0.0724127169202551,0.16052695345163498,-0.3667623399798401,0.1853765553158531,0.4109490008361857,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.3667623399798401,0.1853765553158532,-0.1087487333859572,0.0569955589570381,0.201798752240239,-0.100892906575208
1.6,0.175,-142.422340850751,0.0321417278175751,0.1613965859770643,0.16456594007312383,0.08228282321299228,0.41317526010128475,0.42128880658719714,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.0822828232129925,0.4131752601012848,0.0264021266740836,0.1230684317238677,-0.0441826753874785,-0.2270323908456603
1.6,0.175,-138.59611568173526,0.1667388559009967,0.0241832393477373,0.16848345655441457,0.4268514711065517,0.061909092730207504,0.43131764877930145,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.4268514711065518,0.0619090927302076,0.1277895808639764,0.016613182090308,-0.234194861699673,-0.0350121247582333
1.6,0.175,-134.96835498723172,0.0898227546754881,-0.1470156547776634,0.1722838646165044,0.22994625196924962,-0.3763600762308184,0.4410466934182514,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.2299462519692497,-0.3763600762308185,0.0670347965156875,-0.1134465362122973,-0.1271441694835937,0.2060718429554789
1.6,0.175,-131.52400654297503,-0.0933184243634057,-0.1491898701622594,0.1759714342860809,-0.23889516637031868,-0.38192606761538417,0.45048687177236724,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2388951663703186,-0.3819260676153842,-0.0730504321922853,-0.1130428223553722,0.130238491953809,0.2102520646015716
1.6,0.175,-128.24950274034546,-0.1793996943098986,0.0073532091485753,0.17955032721570788,-0.4592632174333406,0.01882421542035277,0.4596488376722123,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.4592632174333405,0.0188242154203528,-0.1371163538197597,0.0076477754546612,0.252182684200199,-0.0092330820184747
1.6,0.175,-125.13258195465548,-0.0921607974143279,0.1581277511408787,0.18302458376107963,-0.23593164138067949,0.4048070429206496,0.468542934428364,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2359316413806794,0.4048070429206495,-0.0686974749949851,0.1219711044718233,0.1304984018401396,-0.2216749980614809
1.6,0.175,-122.16213509930743,0.0772542892553076,0.1696349983966613,0.18639811664654235,0.19777098049358752,0.43426559589545305,0.4771791786151485,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.1977709804935877,0.4342655958954531,0.0609957737411632,0.128859883366364,-0.1075356011842239,-0.2388880648446791
1.6,0.175,-119.3280733180678,0.1845818843636731,0.043658011044996,0.1896747056506201,0.47252962397100323,0.11176450827518979,0.48556724646558763,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.4725296239710034,0.11176450827519,0.1416551208004113,0.0313055506405246,-0.2591527964434721,-0.06249252258499
1.6,0.175,-116.62121349448677,0.1549160116265275,-0.1148705145584548,0.192857993801643,0.3965849897639105,-0.2940685172696444,0.4937164641322062,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.3965849897639105,-0.2940685172696445,0.1171788132937716,-0.0895974139131434,-0.2184322052421598,0.1604937475448815
1.6,0.175,-114.03317884067336,0.0196920800564598,-0.1949595036050706,0.19595148905503515,0.0504117249445371,-0.4990963292289809,0.5016358119808901,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.0504117249445372,-0.4990963292289808,0.0128600530405272,-0.1493211809904281,-0.0288732908660873,0.2738851833733792
1.6,0.175,-111.55631229811776,-0.1275147823637249,-0.1527235736411507,0.19895856268829473,-0.32643784285113586,-0.3909723485213459,0.5093339204820346,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.3264378428511358,-0.3909723485213458,-0.0992426193916569,-0.1153594322096222,0.178278111698819,0.2154284748808625
1.6,0.175,-109.18360086465542,-0.2006119324399577,-0.0226136526884315,0.20188245274220132,-0.5135665470462919,-0.057890950882384655,0.5168190790200355,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.513566547046292,-0.0578909508823846,-0.153676949091171,-0.015030601633479,0.281811458759946,0.0330141242879311
1.6,0.175,-106.90860927240293,-0.1667181072934611,0.1188188398916481,0.20472626605472757,-0.42679835467126054,0.30417623012261924,0.5240992411001028,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.4267983546712605,0.3041762301226192,-0.1261601389523838,0.0927501404944971,0.2350437184224293,-0.1659704629372552
1.6,0.175,-104.72542169577252,-0.0512692423487052,0.2010592003174129,0.20749298119041962,-0.13124926041268536,0.5147115528125772,0.5311820318474744,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.1312492604126854,0.5147115528125773,-0.0369404614167237,0.154342343058742,0.0732909066335605,-0.2822641296488657
1.6,0.175,-102.6285903777059,0.08656567846039,0.1915314807544908,0.21018545336753328,0.22160813685859845,0.4903205907314966,0.5380747606208853,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.2216081368585984,0.4903205907314967,0.0683639060227196,0.1455005685010699,-0.120487863263775,-0.2697196757267284
1.6,0.175,-100.61309023479008,0.1869288173895756,0.1017063823005648,0.21280641665921152,0.47853777251731366,0.2603683386894459,0.5447844266475816,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.4785377725173135,0.260368338689446,0.1441049752967308,0.0756726635169591,-0.2620948855938504,-0.1440910922187163
1.6,0.175,-98.67427864491228,0.2136765493336415,-0.0268628307939272,0.2153584904604304,0.5470119662941224,-0.06876884683245364,0.551317735578702,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.5470119662941224,-0.0687688468324536,0.1631100916670937,-0.0229548945361405,-0.300476922210157,0.0364424490914994
1.6,0.175,-96.80785974006056,0.1630356500469985,-0.1444834391144943,0.21784418138798003,0.4173712641203163,-0.3698776041331055,0.557681104353229,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.4173712641203163,-0.3698776041331054,0.1230543215070856,-0.1123360790341842,-0.2300257820109363,0.202063417565686
1.6,0.175,-95.0098526262132,0.0582353284515061,-0.2124281263914619,0.22026589014652656,0.14908244083585565,-0.5438160035621427,0.5638806787751082,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.1490824408358558,-0.5438160035621427,0.0421396260212603,-0.1631155475714443,-0.0831512055291143,0.2981998307051746
1.6,0.175,-93.2765630355014,-0.0635986370264155,-0.2133483319693226,0.2226259135539033,-0.1628125107876237,-0.546171729841466,0.5699223386979926,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.1628125107876239,-0.546171729841466,-0.0510455967573807,-0.1624445701489892,0.0880748514855101,0.3002411827100952
1.6,0.175,-91.60455798582704,-0.1655675589277853,-0.152247468838331,0.22492645095004773,-0.4238529508551305,-0.3897535202261275,0.5758117144321223,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.4238529508551306,-0.3897535202261274,-0.1283388309940856,-0.1145659508361407,0.2317623597905068,0.2149929728466455
1.6,0.175,-89.99064308215212,-0.2214631617840137,-0.0505974133885172,0.22716960683370635,-0.5669456941670753,-0.12952937827460406,0.5815541934942884,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.5669456941670753,-0.1295293782746042,-0.1699390795742474,-0.0361964379222949,0.310945029081259,0.0724719619374947
1.6,0.175,-88.43184214366919,-0.2206416544454798,0.0626264754733424,0.22935739601471689,-0.5648426353804284,0.16032377721175659,0.5871549337976754,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.5648426353804284,0.1603237772117566,-0.1680332465168553,0.050384412458723,0.3104856234035021,-0.0866637455116494
1.6,0.175,-86.92537888347137,-0.1676476515780218,0.1596329978845345,0.23149174735447828,-0.42917798803973595,0.40866047458440846,0.5926188732274645,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.429177988039736,0.4086604745844086,-0.1264104961799498,0.1239740317428249,0.2366007423408892,-0.2233270676499688
1.6,0.175,-85.46866040345486,-0.0782298652344112,0.2200843897038503,0.23357450718327627,-0.20026845500009272,0.5634160376418569,0.5979507383891874,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2002684550000929,0.5634160376418571,-0.0573444378757889,0.1691964301475248,0.1112995622013194,-0.308837571670349
1.6,0.175,-84.05926229803421,0.0262432716244156,0.234141321760756,0.23560744441003287,0.06718277535850396,0.5994017837075355,0.6031550576896844,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.0671827753585041,0.5994017837075356,0.0227119905906825,0.1787679059886727,-0.0354460372696584,-0.3292353594982777
1.6,0.175,-82.69491518663453,0.1242421402612316,0.2025190578725632,0.23759225201652126,0.318059879068753,0.5184487881537619,0.6082361651622946,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.318059879068753,0.5184487881537622,0.0973016750224461,0.1534784018258045,-0.1733728334630148,-0.2853935099884133
1.6,0.175,-81.37349251760435,0.1982776441101252,0.1343907053914788,0.23953055306052443,0.5075907689219207,0.3440402058021858,0.6131982158349427,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.5075907689219206,0.3440402058021859,0.153153001983086,0.1005405652189577,-0.2778444306894289,-0.1900969976983237
1.6,0.175,-80.09299950567308,0.2373500660254309,0.0441638593245559,0.24142390170137581,0.6076161690251033,0.11305947987086315,0.6180451883555222,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.6076161690251033,0.1130594798708631,0.1820162979359494,0.0310969942324199,-0.3333128008893763,-0.0635274588570549
1.6,0.175,-78.85156308191978,0.23766373686248,-0.0519430840627325,0.2432737877400404,0.6084191663679489,-0.13297429520059523,0.6227808966145036,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.6084191663679489,-0.1329742952005952,0.1811717542115323,-0.0424061557897742,-0.3343437366077464,0.0715442451918594
1.6,0.175,-77.64742274975897,0.2019526512113777,-0.1388529320642499,0.24508163961044402,0.5169987871011271,-0.35546350608447985,0.6274089974027368,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.516998787101127,-0.3554635060844798,0.1528803696746299,-0.1084691645250375,-0.2846871617424156,0.1939110676923142
1.6,0.175,-76.47892225306485,0.1379074720172106,-0.2047336613832517,0.246848826089106,0.3530431283640592,-0.5241181731411245,0.6319329947881115,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.3530431283640594,-0.5241181731411245,0.1031572323788473,-0.1581300455210047,-0.1950792812506814,0.2868964560739979
1.6,0.175,-75.34450197350506,0.0561979423263241,-0.2421407600666028,0.2485766610270259,0.14386673235538974,-0.6198803457705033,0.6363562522291866,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,0.1438667323553899,-0.6198803457705033,0.0402462316858327,-0.1858158596345854,-0.0804701909982885,0.339972000111927
1.6,0.175,-74.24269198370033,-0.0314993096533479,-0.248276189974746,0.2502664040917471,-0.08063823271257065,-0.6355870463353499,0.6406819944748727,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.0806382327125708,-0.6355870463353499,-0.0268911373017903,-0.1895185081000479,0.0427463562091719,0.3491335001420061
1.6,0.175,-73.17210569114023,-0.1141822272635606,-0.2245567513207196,0.25191926402437526,-0.29230650179471523,-0.5748652833810423,0.6449133159024009,,,,validated,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_fields.csv,assets/classic_supersonic/shooting/supersonic_shooting_core_band_M16_summary.csv,-0.2923065017947154,-0.5748652833810424,-0.0898568293138538,-0.1704456582753954,0.1590988063688817,0.3163046484040034
