epoch,loss,compat,ode,bc,gauge,q0,anchor_p,anchor_q,tail_p,tail_q,lr
37,0.14242346860503727,0.0006170604459884181,3.1582564997855396e-05,1.941536414139201e-06,1.3606140456195858e-08,0.0006240930870066569,0.0006683359193482073,0.0003201711908784635,0.0059167982108005454,0.0005186617190957523,1.999286982876137e-05
38,0.14092527577544867,0.0006441187321788787,3.100610556056193e-05,1.712252893025205e-06,1.1471298697272663e-07,0.0006253764771672835,0.0006837494655831403,0.0003265042841889431,0.005812854822865074,0.000512740770317498,1.9992479257341445e-05
39,0.1390072591238594,0.0006424790678180081,3.055404561948613e-05,1.047818218491263e-06,1.6406213430685853e-07,0.0006195013652404821,0.0006686179023959223,0.00032080993533900473,0.005735450096532871,0.000510831151282608,1.9992078276254132e-05
40,0.13694522326346495,0.0006024885288388133,2.9761204154486555e-05,5.656310832708203e-07,5.420652722644321e-07,0.0006160530725071708,0.0006634892628588189,0.00032240335195330723,0.005657626193314928,0.000504576180279718,1.9991666885939157e-05
41,0.1354408811360699,0.0006146450231509055,2.9219832720264812e-05,4.844563238788664e-07,8.935062246616687e-09,0.0006191161811877526,0.0006812254292682899,0.00033704130644786573,0.005560721142114978,0.0004935023969502531,1.9991245086847656e-05
42,0.13359786811815866,0.0005929049626103894,3.11964022692845e-05,8.639837045867755e-07,3.988607143135722e-08,0.0006197293398580718,0.0006991394226585825,0.00033368757289756304,0.005461955300413273,0.0004890507724404231,1.9990812879442188e-05
43,0.13201825300022102,0.0006071590521904979,2.9413544318852294e-05,1.7758831955906754e-06,1.662391896757447e-07,0.000614440742263697,0.00070702908967306,0.00031854490335378927,0.005370426689640749,0.0004917090698406021,1.9990370264196717e-05
44,0.1298357063451928,0.0005432944334702849,2.8435894243721493e-05,2.6025280927039e-06,3.5870940158931784e-07,0.0006116720593627356,0.0007220145669772694,0.00031578513167566344,0.005278068763821265,0.0004899778583381356,1.998991724159663e-05
45,0.12884545104102438,0.0005949728734432128,2.986657725516358e-05,2.6921976776205365e-06,3.745084248440476e-09,0.000613518831826326,0.0007425628437848432,0.00032039340315553975,0.00518461256953772,0.0004794725579668815,1.9989453812138717e-05
46,0.12697704926070513,0.000558988796808455,2.9994778308009117e-05,2.157578960342038e-06,1.5126521549561325e-09,0.0006121338038398872,0.0007449008579135296,0.00032999849493624446,0.00510748821951473,0.00046922732837434915,1.9988979976331185e-05
47,0.1258811010730896,0.0006019020860049623,2.9423488774701542e-05,1.6060350654606305e-06,3.2526120863232214e-07,0.0006069214518538341,0.000725719697575331,0.0003247805804946161,0.005051907943398898,0.0004653485562325749,1.9988495734693657e-05
48,0.12410290936195296,0.0005671564636702603,2.9738209907320426e-05,1.2532173054846614e-06,2.283681645611069e-07,0.0006061623243163654,0.0007124847591417985,0.00031906215882009705,0.004996556897173975,0.0004619835086390815,1.9988001087757165e-05
49,0.12272226589148769,0.000567564038157091,2.927923461667884e-05,1.0897295588628477e-06,2.357742496782288e-08,0.000608933540477461,0.0007157256634618297,0.0003208435651927236,0.004926845418895885,0.0004548082713916081,1.9987496036064146e-05
50,0.12084941346446763,0.0005174419951566582,2.9570236936573537e-05,1.1965673336650758e-06,1.0118914768740013e-08,0.0006070522135005555,0.0007197759849023246,0.00032179745178218764,0.004855322430931529,0.0004486784659594264,1.998698058016845e-05
51,0.12036904744175188,0.0006061652271191905,2.7819463443091458e-05,1.4769229926943427e-06,2.217602430812732e-07,0.000602603131398441,0.0007172834384765318,0.00031959078960863436,0.0047903666626965035,0.0004453060160926343,1.998645472063534e-05
52,0.11879928909825707,0.0005743237618678562,3.0181639153639406e-05,1.603964402058984e-06,1.287326571588213e-07,0.0006021905643443974,0.0007195625767755239,0.00031998686598786147,0.004725713324636331,0.0004407660352217298,1.998591845804149e-05
53,0.11777556716898538,0.0005956205423009496,3.02132807729072e-05,1.6636450612002906e-06,1.1349956352585546e-08,0.0006035846501073927,0.0007236440589180442,0.0003235679960627643,0.004661184371588143,0.0004336824901899983,1.9985371792974967e-05
54,0.11584980611671974,0.0005312048153056081,2.607158069171932e-05,1.8021473979858908e-06,2.6996601924527868e-08,0.000601733583436833,0.0007155187223579574,0.00031957421756826314,0.00460926044844783,0.0004289690089274483,1.9984814726035264e-05
55,0.11467325634550467,0.0005305871429315762,2.7178461398370136e-05,1.9537770360568486e-06,1.1352758604629926e-07,0.0005995355543014822,0.0006985159176647467,0.00031521840469237746,0.004568360676003855,0.000426309621209105,1.9984247257833268e-05
56,0.11384432138885639,0.0005604767937581207,2.9410119459468872e-05,1.8684015567860888e-06,9.98107837863883e-09,0.0006003878250487019,0.0006872568306694565,0.0003157388545101418,0.004523990048702756,0.0004206908515423895,1.9983669388991284e-05
57,0.1131760011546053,0.0006045894061198786,2.9771021731793096e-05,1.6983273764655195e-06,1.551097740699522e-08,0.0006005311632282464,0.000682749178452216,0.00032000912738310353,0.004473573055676426,0.0004140777822660419,1.9983081120143014e-05
58,0.11123995275676322,0.0005233608932888371,2.7567343396716816e-05,1.6983954011867634e-06,5.462118163616906e-08,0.0005976126824548167,0.0006797204155768253,0.0003208172782496957,0.004422344100003735,0.00040917273217212866,1.9982482451933563e-05
59,0.1101967008678253,0.000527911755237228,2.665602491748124e-05,1.7757738099952965e-06,8.578777744118565e-08,0.0005967101679030946,0.0006775274283636853,0.0003170847440596051,0.004371955440163217,0.00040636954429962643,1.9981873385019448e-05
60,0.10929486145831259,0.0005423613084556019,2.629786460297565e-05,1.7690934488025534e-06,4.570063284133188e-09,0.0005986103450929303,0.0006778088303183399,0.0003149765963656627,0.004321397602951942,0.00040268384103767823,1.9981253920068586e-05
61,0.10816643411157152,0.0005289603937349543,2.880112683546202e-05,1.67572910874571e-06,6.361050177900454e-09,0.0005983828892680454,0.0006735608194303858,0.00031409609526995564,0.004276053952639973,0.00039837846018353983,1.9980624057760293e-05
62,0.1072737108707881,0.0005420748591484631,2.7668555088976452e-05,1.6037978223466067e-06,4.0374278105790204e-08,0.0005962391164608401,0.0006610868845563018,0.00031338147774175355,0.0042388697187588035,0.00039482477782906776,1.997998379878529e-05
63,0.1064331350148561,0.0005548306014644337,2.901856003989439e-05,1.548659160166687e-06,1.2130635312485543e-08,0.0005965186931343427,0.0006497838877570025,0.00031484033004613933,0.004202103699629008,0.0003901007510254697,1.99793331438457e-05
64,0.10514418176035399,0.0005217422069228733,2.7811627424139765e-05,1.605941843305256e-06,1.4039459694827355e-08,0.0005977014578129459,0.0006427944117481536,0.0003168531070483497,0.0041623175239711525,0.00038572327688407814,1.997867209365505e-05
65,0.10395967885351523,0.0004976246486610823,2.877699968175062e-05,1.7391879299763304e-06,3.2249778492820224e-09,0.0005964107535566331,0.0006391705176014323,0.00031340595541275667,0.004119721645643989,0.00038313661434604817,1.9978000648938257e-05
66,0.10303041795769922,0.0004973349881167952,2.8997811876051448e-05,1.9482889325092994e-06,2.862178484806729e-08,0.0005954856788419867,0.0006386487577640055,0.0003105584244257905,0.004074801742418077,0.00038069197497303124,1.9977318810431646e-05
67,0.1026359276093702,0.0005489673511865389,2.8681767261686445e-05,2.13910356208643e-06,7.279563697256521e-09,0.0005968359443179671,0.0006384293859878073,0.00030996300666190374,0.004030431426139641,0.00037777902428359934,1.9976626578882935e-05
68,0.10108895549725455,0.00048585555963579646,2.6492092886732004e-05,2.217288869196316e-06,4.512969569678793e-09,0.0005963763619216385,0.0006358618098485934,0.00031007048931562374,0.003989008654826921,0.00037458403151999393,1.997592395505124e-05
69,0.10047442343011345,0.0005129186351355136,2.6628819643039153e-05,2.105203582897635e-06,3.36275477729644e-08,0.0005944919322882756,0.0006306954855010644,0.00030929495919211126,0.003950741844452641,0.00037165213217160036,1.9975210939707078e-05
70,0.09927798548833464,0.0004800212383687797,2.7429742431538188e-05,1.9382189245529693e-06,2.4238034803174045e-09,0.0005950564098971583,0.0006246531281782222,0.00030791734219921065,0.0039142746758826135,0.00036926522585591846,1.9974487533632354e-05
71,0.09866754358052636,0.0005029548116319096,2.9026227443662804e-05,1.728268082134993e-06,1.9927965148498597e-08,0.0005954492520741603,0.0006202387638954286,0.00030682949122137504,0.003876958995697088,0.0003666144767311786,1.9973753737620377e-05
72,0.09778897721973692,0.0005022294224229848,2.658732649238906e-05,1.5997549886156893e-06,6.026912776402213e-09,0.0005935222603730729,0.0006183391657326765,0.0003061068446706699,0.0038376939914143908,0.00036340291464771046,1.9973009552475835e-05
73,0.09663508917753284,0.0004698784859345747,2.7315162091987495e-05,1.4896157749426519e-06,4.2574780338091446e-09,0.0005927429636105932,0.0006188888286903764,0.0003058724405393711,0.0037962505643181405,0.00036015691421955844,1.9972254979014825e-05
74,0.0959420026379593,0.00048334500343794057,2.648663106181281e-05,1.4251920550273556e-06,7.701925388919197e-09,0.0005926040405682508,0.0006208837191714406,0.00030626815371634407,0.003753981991302405,0.00035715145625273475,1.997149001806483e-05
75,0.09541304469486726,0.0005113776897364225,2.6836101362289366e-05,1.4577156301977993e-06,1.5945132655634304e-09,0.0005909949413077678,0.0006207614768967631,0.00030333670267904193,0.0037145261644882833,0.0003558313357706972,1.9970714670464718e-05
76,0.09444135334476701,0.0004944491869065639,2.657620963106366e-05,1.5371334756063291e-06,8.472438778818716e-09,0.0005895234565612246,0.0006205762668879724,0.00030103397215507967,0.0036756037862649108,0.00035414770843353137,1.9969928937064757e-05
77,0.09368501067985183,0.0004972698146826388,2.6899640615137944e-05,1.5994264731518862e-06,6.173164299988542e-09,0.000589478248262932,0.0006186589225528022,0.0002999656600898704,0.00363893570918873,0.0003517978691402048,1.99691328187266e-05
78,0.0928725585914448,0.0004941265032974335,2.6668699477648342e-05,1.655569339703436e-06,5.3673831245041825e-09,0.0005883027918625359,0.0006138747478434805,0.00029873968785642797,0.00360559043666186,0.00034959126183970514,1.9968326316323286e-05
79,0.09201181184493296,0.0004843509776028745,2.679469991404622e-05,1.7134743880661952e-06,4.192397055769351e-09,0.0005863350705453515,0.0006121299382621054,0.0002992691046972326,0.0035697695437372115,0.0003462662357648691,1.996750943073925e-05
80,0.09166649631006549,0.0005231227421840502,2.9768768393202456e-05,1.6944004896036814e-06,2.435658868332659e-09,0.0005857376370626685,0.0006141777639671496,0.00029866814318119133,0.003530408566084789,0.00034367646233386304,1.9966682162870294e-05
81,0.09030696115422376,0.00046702962680324455,2.5404531469476273e-05,1.727338592426552e-06,3.6861987690779824e-09,0.0005846131133957398,0.0006164606220530417,0.0002957330969391573,0.0034914168434701455,0.0003422978769223142,1.996584451362363e-05
82,0.08995483108783238,0.0005036957837647271,2.782239257694188e-05,1.722030460489701e-06,2.9570604157458125e-09,0.000582688200864608,0.000617102907278903,0.00029320934727577574,0.0034546325573405166,0.00034083139607940776,1.9964996483917843e-05
83,0.089006545721372,0.0004824090285560347,2.7814523081919144e-05,1.6090040914241698e-06,2.5663951137999346e-09,0.0005820175771073339,0.000615984139645786,0.0002928610560554636,0.0034198882720790735,0.0003380239937756185,1.9964138074682893e-05
84,0.08821186584453013,0.0004760846467764513,2.7253373325951517e-05,1.4361763545826506e-06,2.327314211463048e-09,0.0005806816030116711,0.0006126490897249959,0.000293136502995515,0.003387781889959652,0.00033504545526455545,1.996326928686014e-05
85,0.08729999723563446,0.00045865414405008893,2.5145341715950326e-05,1.3425719249382396e-06,2.4052083336071775e-09,0.0005787727895822922,0.0006084528990832174,0.00029173332198673905,0.003357058269555815,0.00033320408718551746,1.996239012140231e-05
86,0.08674693481358714,0.00047176823740108947,2.7614829751330785e-05,1.390942382798672e-06,6.041865945906244e-10,0.0005779496285265727,0.0006080148717312505,0.0002905269487875855,0.0033228279134487016,0.00033114688564210435,1.9961500579273522e-05
87,0.08586902281820935,0.00045411037390321056,2.736256739145166e-05,1.4496913354926658e-06,5.150349467686073e-09,0.0005770246462883121,0.0006101657697418252,0.00028982049169623254,0.0032864169684374126,0.00032880546430803933,1.9960600661449265e-05
88,0.08531225913613025,0.0004673965322386702,2.775027130247268e-05,1.5355953566394138e-06,2.528151947255202e-10,0.0005752286081679978,0.0006094004319040868,0.00028729201158990474,0.0032533676868281287,0.00032764629589454504,1.995969036891641e-05
89,0.08446171909182124,0.0004511869878683241,2.69501556536549e-05,1.6431738712736507e-06,4.779417320153296e-10,0.0005739325116012485,0.0006086580304100385,0.00028736651134008735,0.0032206576884986613,0.0003248578900256675,1.9958769702673198e-05
90,0.08471722077106286,0.0005417360723126644,2.9195370126443296e-05,1.729123577144869e-06,3.424428873424158e-09,0.0005731511228873448,0.0006062549132656751,0.0002873069230347345,0.0031899991988720033,0.00032227291486286295,1.995783866372926e-05
91,0.08381453973925226,0.0005170510161722435,3.0385906616305146e-05,1.8030731737898804e-06,2.5064876236261815e-10,0.000571470967362919,0.0006024143591136353,0.00028517011558251937,0.0031612676180236116,0.0003209187724714391,1.9956897253105588e-05
92,0.08264738518619538,0.00046864978779791324,2.7597480938727496e-05,1.9256803051148853e-06,1.9178430184011141e-10,0.0005704972995748544,0.0006009284340659658,0.0002851625322609396,0.0031305104752010525,0.0003183577735302875,1.9955945471834563e-05
93,0.08171778846498844,0.00044186553400573134,2.676457820765976e-05,1.9343453890518385e-06,9.382172021942003e-09,0.0005698724080874844,0.0005989546723741549,0.00028398182672642207,0.003100498866927748,0.00031657645964022557,1.9954983320959925e-05
94,0.08150321482876595,0.0004842914962521445,2.76945337939248e-05,1.87516002768958e-06,2.5750852904324117e-10,0.0005681672452319088,0.0005975000818504345,0.0002824181507300963,0.003070388344862668,0.00031519325779720434,1.9954010801536788e-05
95,0.08098578665373503,0.0004956634837400937,2.8451678662329208e-05,1.802361968672279e-06,6.523947215652815e-10,0.0005675267668635561,0.0005975517998921495,0.000282513784406727,0.0030390930542376015,0.00031261130924731045,1.9953027914631646e-05
96,0.08013700143339045,0.00047194586709784896,3.0206324410877178e-05,1.785052311818952e-06,6.29330851269961e-09,0.0005671242879626246,0.0005956659558482857,0.000282492297393185,0.0030101361530755974,0.00031012909515439134,1.9952034661322347e-05
97,0.08007137201587003,0.000527129565363907,3.098200557150266e-05,1.783988132077837e-06,6.184065002983858e-10,0.0005658026363943876,0.0005911692422992836,0.00028066681031632847,0.002984177021805847,0.00030885107390802116,1.995103104269812e-05
98,0.0789021807852664,0.0004739458953102123,2.8810817975895822e-05,1.915984990835628e-06,7.444297140144935e-09,0.0005656092762873048,0.0005874705865078249,0.0002798489870613775,0.0029575774854269845,0.00030706862977430147,1.995001705985955e-05
99,0.0785563785917888,0.0005007292472224045,2.798480123844371e-05,2.0895152411668754e-06,6.253774858904624e-10,0.0005645119853704662,0.000585368229761087,0.0002798507511006619,0.002929849585272245,0.0003047550416876872,1.9948992713918602e-05
100,0.07764512647625556,0.00047034392317419954,2.7557594860184732e-05,2.2421220832512654e-06,1.2653999330024643e-09,0.0005634959102526489,0.0005824736791992524,0.0002781551773665713,0.002903180281145247,0.00030345744410610826,1.9947958005998594e-05
101,0.07705491525528377,0.00046877393513386804,2.9689347794297044e-05,2.2466781890529717e-06,2.6431749973121465e-08,0.000564250372581455,0.0005809703976510423,0.00027742335287334903,0.002875399288200307,0.00030163904116600163,1.9946912937234204e-05
102,0.07620135451318788,0.0004451955698144905,2.6887777559832346e-05,2.189278126660789e-06,1.6755626183174243e-10,0.0005629259022583001,0.0005800469570345177,0.0002786370453720734,0.002847486679593145,0.000298572152374327,1.9945857508771486e-05
103,0.07582160797766993,0.00046339339537172244,2.9731759930706047e-05,2.042384030790964e-06,3.5872704613921954e-10,0.0005626166687674116,0.0005749290726837513,0.00027690925707506684,0.0028239035387053494,0.0002976548716335713,1.994479172176784e-05
104,0.07495085838412713,0.00043700996095717,2.7459505726923015e-05,1.9044473832984342e-06,4.177271183684705e-09,0.0005625777586432978,0.0005726029835253476,0.0002762329687606493,0.0027977835674328033,0.00029575223590711896,1.994371557739204e-05
105,0.0744610849031625,0.0004449167703766292,2.8047685959235775e-05,1.8188924318130392e-06,5.161302471912785e-09,0.0005622675009928259,0.0005702608051353402,0.00027599715740684417,0.002772057505020366,0.000293638874154412,1.9942629076824205e-05
106,0.07376734779407342,0.0004314776521002669,2.89361378578301e-05,1.845889905479496e-06,9.472462197937416e-10,0.0005616367792187778,0.0005663110424016547,0.000274962317166758,0.002748211658128684,0.00029218635506406425,1.9941532221255817e-05
107,0.07372324774624542,0.00048349731670740986,2.831189983083937e-05,1.955277957265527e-06,6.050019141738869e-09,0.0005615767127555473,0.0005636582261219805,0.00027499926369454943,0.00272330299667741,0.0002902448490685781,1.9940425011889708e-05
108,0.07271929603528482,0.00043885042594365336,2.7923343929681403e-05,2.086502019690627e-06,9.969273751730664e-09,0.0005613530208224853,0.000561099657163618,0.00027419499431538676,0.002698543247727587,0.00028899965987629165,1.9939307449940076e-05
109,0.07182453960797196,0.00040502875554452585,2.71327067501564e-05,2.1974331267164937e-06,1.56405850658267e-09,0.000560373997446392,0.0005590964736254544,0.00027313891230133563,0.0026737088341420947,0.00028740383995649746,1.9938179536632463e-05
110,0.07179338063839122,0.0004536791364269714,3.0025064148120838e-05,2.1385372707071665e-06,2.515782793334084e-08,0.0005614177124948846,0.0005550001723060344,0.0002721317006248225,0.0026509870621361053,0.0002861297824931822,1.9937041273203763e-05
111,0.07115833892917875,0.0004462100627617275,2.817770976431973e-05,2.0269444712391124e-06,4.437324505118592e-10,0.0005604852701532153,0.0005518369854624728,0.000272322983447075,0.002627843341276916,0.0002837312978450567,1.9935892660902222e-05
112,0.07040828488498796,0.00042546400984034584,2.7545679937148056e-05,1.9399535763543162e-06,1.8034659551486655e-09,0.0005604011991727614,0.0005476176347399527,0.0002715929252574506,0.002605905925086927,0.0002821545492531126,1.9934733700987436e-05
113,0.07032208321202066,0.00046950609186436005,2.8024501663274982e-05,1.8607741326093479e-06,9.985919756834879e-09,0.0005606167040669028,0.0005458715927094801,0.00027125971939039213,0.002581687237021024,0.0002802176021108805,1.993356439473034e-05
114,0.0697021602818846,0.00045821288412546007,2.9809575331068443e-05,1.8164517657782347e-06,9.60264688431905e-10,0.0005599521102116241,0.0005435546157687398,0.0002699461698167831,0.0025584382485984557,0.0002791844978214155,1.993238474341323e-05
115,0.06905735717486766,0.00044795562999551646,2.7245540370207023e-05,1.8357438069297304e-06,1.915226060196381e-08,0.0005603875398767933,0.0005404356219206297,0.0002692255890881324,0.002536115597460053,0.0002779126071914626,1.9931194748329733e-05
116,0.06885715576997997,0.0004764729725669614,2.9631149056297942e-05,1.8853771436453849e-06,1.4654149585821818e-09,0.000559125569139733,0.0005377348497802622,0.0002698481102543733,0.0025138080140047264,0.00027563252848139633,1.9929994410784827e-05
117,0.06853082736126735,0.0004931862509415727,3.060075712378362e-05,2.0584045333784495e-06,1.604743136927298e-08,0.0005597868025502029,0.0005327477251088231,0.00026940898207275006,0.0024938430167925295,0.0002742649396836971,1.992878373209483e-05
118,0.06798678469284396,0.0004892581292547681,2.9866444495321262e-05,2.231219367290574e-06,1.2523804135665029e-09,0.0005590598102132807,0.0005304666200464895,0.00026920825759241897,0.0024716454600911134,0.0002725012878483514,1.9927562713587394e-05
119,0.06685408157430876,0.0004279017517602037,2.7885837903721262e-05,2.147843665843031e-06,3.049465952838096e-08,0.0005596125830081412,0.0005274793178046618,0.0002679742488969179,0.0024500833062302144,0.0002718151226435396,1.992633135660152e-05
