raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
1006,1.6458780203315808e-12,0.012238265303663827,0.010996637038857919,True,0.0004980700973090391
1002,0.08681556424599929,8.774861706829237e-16,7.884611655484095e-16,True,0.012736335400971988
1003,0.06712270250339067,7.22502480945431e-16,6.492012834737864e-16,True,0.012736335400972144
1005,0.026516154940521196,5.3999563643606005e-19,4.852105971813428e-19,True,0.012736335400972866
