task_index,chart_id,Mach,eta,alpha,ci_original_reference,ci_seed,ci_release_gep,release_rel_err,shoot_ci_highres,shoot_source,shoot_primary_secondary_abs_diff,gep_highest_N,gep_highres_ci,gep_highres_rel_err_vs_shoot,continuation_forward_ci,continuation_backward_ci,forward_backward_ci_abs_diff,forward_backward_mode_overlap,reference_rel_shift_after_recheck,shooting_crosscheck_ok,bidirectional_branch_ok,highres_gep_vs_shoot_ok,diagnosis
4,NEUTRAL3_LOWM,0.3965104471943978,0.9787754200640796,0.8985454037808615,0.012737870366279,0.0119789063569581,0.0114622588571772,0.1001432321433204,0.012736335400972866,secondary_neutral,0.01649485412377818,601,0.012523894954430846,0.01667987218095659,0.012238265303663827,0.012238265303663827,0.0,1.0,0.00012050407658395607,False,True,True,shooting_reference_ambiguity
