epoch,ci_anchor_loss,weighted_loss,ci_lr,grad_norm
1,2.1142871084138852e-13,2.1142871084138853e-10,0.0001999999994791042,0.0004929377365321026
100,8.466826135598502e-10,8.466826135598502e-07,0.00019999479108972365,0.04314873430268737
200,1.219825112530143e-10,1.219825112530143e-07,0.00019997916493011032,0.0003877561881356791
300,2.7659617033967206e-11,2.7659617033967207e-08,0.0001999531232347445,0.00012004918375935672
400,4.876709472512466e-12,4.876709472512466e-09,0.00019991666885939155,4.85417287488126e-05
500,6.270837807131933e-13,6.270837807131932e-10,0.0001998698058016845,1.7334185878092e-05
600,5.866369058690679e-14,5.866369058690679e-11,0.00019981253920068581,5.300544751500083e-06
700,3.9687134194773764e-15,3.968713419477376e-12,0.00019974487533632352,1.3786567233551491e-06
800,1.9192959880952835e-16,1.9192959880952836e-13,0.0001996668216287029,3.031892776410667e-07
900,6.524973016103843e-18,6.524973016103843e-15,0.0001995783866372926,5.5911608760162054e-08
1000,1.5253412601715624e-19,1.5253412601715625e-16,0.00019947958005998598,8.557956843011556e-09
1100,1.9273562853140152e-13,1.927356285314015e-10,0.00019937041273203766,0.000807901114032876
1200,8.590184410328112e-12,8.590184410328111e-09,0.0001992508966248754,0.005408391204484689
1300,5.235661403642137e-16,5.235661403642137e-13,0.00019912104484478716,3.911136162161062e-05
1400,1.370894515213273e-18,1.370894515213273e-15,0.00019898087163148392,3.862085466025682e-07
1500,9.298110065870912e-10,9.298110065870912e-07,0.00019883039235653812,0.055796251713407866
1600,1.3771774522228986e-13,1.3771774522228985e-10,0.00019866962352169798,0.0008465731095930847
1700,6.67329983839527e-17,6.67329983839527e-14,0.00019849858275707797,1.0254411236903734e-05
1800,1.9850933974076496e-08,1.9850933974076495e-05,0.00019831728881922545,0.29365868312279086
1900,2.156345659156615e-12,2.156345659156615e-09,0.0001981257615890636,0.002901679551699922
2000,1.4902381012489564e-07,0.00014902381012489563,0.00019792402206971155,0.9804118392756993
2100,4.216937428937383e-12,4.216937428937382e-09,0.00019771209238418101,0.002855675890327326
2200,4.9417243113982314e-14,4.9417243113982316e-11,0.00019748999577295025,4.7248809962978577e-05
2300,2.238221169256941e-08,2.2382211692569412e-05,0.00019725775659141544,0.3712326730296096
2400,5.116370109745765e-12,5.116370109745765e-09,0.00019701540030721997,0.003756604255828251
2500,3.7347482201110273e-14,3.7347482201110276e-11,0.0001967629534974615,1.3009830656219647e-05
2600,4.848502737447806e-09,4.848502737447806e-06,0.00019650044384577755,0.1293022166570124
2700,9.022191831781354e-09,9.022191831781353e-06,0.0001962279001393096,0.23310027681349177
2800,4.3930288071250835e-13,4.3930288071250834e-10,0.00019594535226554637,0.00041380472793305865
2900,1.2074150891170936e-07,0.00012074150891170937,0.00019565283120904632,0.8495594813701319
3000,3.384470966909239e-12,3.384470966909239e-09,0.0001953503690480396,0.0024683973957411814
3100,2.747180679457833e-14,2.747180679457833e-11,0.00019503799895091066,5.608949278910311e-05
3200,2.126243572139848e-10,2.126243572139848e-07,0.0001947157551725607,0.0343928457047545
3300,1.1028596739623968e-10,1.1028596739623968e-07,0.00019438367305065144,0.024953509446864856
