Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,requested_alpha,seed_alpha,trial_alpha,trial_step
1.9,0.08,0.4710375349773399,0.0226924045559811,0.0018153923644784,6.636950537763919e-12,1.5775108649918046e-11,1.7114413964767943e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,0.0002269431999999,0.2,0.471039264,0.0226943199999999,2026-07-23T11:50:46.636896+00:00,anchor,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,0.471039264,0.0226943199999999,0.0,20.997153995657783,,,,,
1.9,0.075,0.4689092726029273,0.0226079949575224,0.0016955996218141,1.6893604570800136e-14,1.59837421076503e-14,2.3256695533941023e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0002269240455598,0.2,0.4710375349773399,0.0226924045559811,2026-07-23T11:50:47.446291+00:00,continuation,,,,,,,,low,0.075,0.08,0.075,-0.005
1.9,0.07,0.4667274148350163,0.0224026540029573,0.001568185780207,3.1570926428692333e-13,2.458753686762627e-13,4.001587640903024e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000225238993399,0.2,0.4667810102285148,0.0225238993399066,2026-07-23T11:50:48.036829+00:00,continuation,,,,,,,,low,0.07,0.075,0.07,-0.0049999999999999
1.9,0.065,0.4644930709807444,0.0220661663779487,0.0014343008145666,4.4610756061436163e-13,3.5970011691421893e-13,5.730585744454043e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002219917809249,0.2,0.4645455570671053,0.0221991780924929,2026-07-23T11:50:48.629974+00:00,continuation,,,,,,,,low,0.065,0.07,0.065,-0.005
1.9,0.06,0.4622082577801977,0.0215874463500849,0.001295246781005,6.753573394968626e-13,5.585141724107068e-13,8.76382118026091e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002173473279349,0.2,0.4622587271264724,0.0217347327934912,2026-07-23T11:50:49.222122+00:00,continuation,,,,,,,,low,0.06,0.065,0.06,-0.005
1.9,0.055,0.4598761373512365,0.0209545200389075,0.0011524986021399,1.0925531312988568e-12,9.05165699338628e-13,1.4188013560643805e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002111911203495,0.2,0.4599234445796511,0.0211191120349523,2026-07-23T11:50:49.850239+00:00,continuation,,,,,,,,low,0.055,0.06,0.055,-0.0049999999999999
1.9,0.05,0.4575013033096492,0.0201545403695674,0.0010077270184783,1.889288638728948e-12,1.5295239033652486e-12,2.430813635677558e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002034015061069,0.2,0.4575440169222752,0.0203401506106926,2026-07-23T11:50:50.470684+00:00,continuation,,,,,,,,low,0.05,0.055,0.05,-0.0049999999999999
1.9,0.085,0.4731118045402344,0.0226652668576932,0.0019265476829039,6.5997554643537626e-15,1.6991616447192822e-14,1.8228324159883183e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0002269240455598,0.2,0.4710375349773399,0.0226924045559811,2026-07-23T11:50:51.319166+00:00,continuation,,,,,,,,high,0.085,0.08,0.085,0.005
1.9,0.09,0.4751322369239946,0.0225351864585413,0.0020281667812687,1.772124114118867e-13,1.401760651997819e-13,2.2595036626062213e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000226381616132,0.2,0.4751860741031288,0.0226381616132014,2026-07-23T11:50:51.945310+00:00,continuation,,,,,,,,high,0.09,0.085,0.09,0.0049999999999999
1.9,0.095,0.4770994126801933,0.022310043030764,0.0021194540879225,1.3868246828696584e-13,1.173020014455517e-13,1.8163861525924905e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002240585261624,0.2,0.4771526693077548,0.02240585261624,2026-07-23T11:50:52.579149+00:00,continuation,,,,,,,,high,0.095,0.09,0.095,0.005
