Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step
1.9,0.05,0.4575013033096492,0.0201545403695674,0.0010077270184783,1.889288638728948e-12,1.5295239033652486e-12,2.430813635677558e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002034015061069,0.2,0.4575440169222752,0.0203401506106926,2026-07-23T11:50:50.470684+00:00,continuation,,,,,,,,low,True,converged,0.05,0.055,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:50.481884+00:00,0.05,-0.0049999999999999
1.9,0.055,0.4598761373512365,0.0209545200389075,0.0011524986021399,1.0925531312988568e-12,9.05165699338628e-13,1.4188013560643805e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002111911203495,0.2,0.4599234445796511,0.0211191120349523,2026-07-23T11:50:49.850239+00:00,continuation,,,,,,,,low,True,converged,0.055,0.06,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:49.860509+00:00,0.055,-0.0049999999999999
1.9,0.06,0.4622082577801977,0.0215874463500849,0.001295246781005,6.753573394968626e-13,5.585141724107068e-13,8.76382118026091e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002173473279349,0.2,0.4622587271264724,0.0217347327934912,2026-07-23T11:50:49.222122+00:00,continuation,,,,,,,,low,True,converged,0.06,0.065,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:49.233290+00:00,0.06,-0.005
1.9,0.065,0.4644930709807444,0.0220661663779487,0.0014343008145666,4.4610756061436163e-13,3.5970011691421893e-13,5.730585744454043e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002219917809249,0.2,0.4645455570671053,0.0221991780924929,2026-07-23T11:50:48.629974+00:00,continuation,,,,,,,,low,True,converged,0.065,0.07,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:48.640571+00:00,0.065,-0.005
1.9,0.07,0.4667274148350163,0.0224026540029573,0.001568185780207,3.1570926428692333e-13,2.458753686762627e-13,4.001587640903024e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000225238993399,0.2,0.4667810102285148,0.0225238993399066,2026-07-23T11:50:48.036829+00:00,continuation,,,,,,,,low,True,converged,0.07,0.075,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:48.046735+00:00,0.07,-0.0049999999999999
1.9,0.075,0.4689092726029273,0.0226079949575224,0.0016955996218141,1.6893604570800136e-14,1.59837421076503e-14,2.3256695533941023e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0002269240455598,0.2,0.4710375349773399,0.0226924045559811,2026-07-23T11:50:47.446291+00:00,continuation,,,,,,,,low,True,converged,0.075,0.08,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:47.456230+00:00,0.075,-0.005
1.9,0.08,0.4710375349773399,0.0226924045559811,0.0018153923644784,6.636950537763919e-12,1.5775108649918046e-11,1.7114413964767943e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,2,11,0,False,False,0.0002269431999999,0.2,0.471039264,0.0226943199999999,2026-07-23T11:50:46.636896+00:00,anchor,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,0.471039264,0.0226943199999999,0.0,20.997153995657783,anchor,True,anchor_converged,0.08,0.08,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:46.646377+00:00,,
1.9,0.085,0.4731118045402344,0.0226652668576932,0.0019265476829039,6.5997554643537626e-15,1.6991616447192822e-14,1.8228324159883183e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0002269240455598,0.2,0.4710375349773399,0.0226924045559811,2026-07-23T11:50:51.319166+00:00,continuation,,,,,,,,high,True,converged,0.085,0.08,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:51.330537+00:00,0.085,0.005
1.9,0.09,0.4751322369239946,0.0225351864585413,0.0020281667812687,1.772124114118867e-13,1.401760651997819e-13,2.2595036626062213e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000226381616132,0.2,0.4751860741031288,0.0226381616132014,2026-07-23T11:50:51.945310+00:00,continuation,,,,,,,,high,True,converged,0.09,0.085,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:51.957216+00:00,0.09,0.0049999999999999
1.9,0.095,0.4770994126801933,0.022310043030764,0.0021194540879225,1.3868246828696584e-13,1.173020014455517e-13,1.8163861525924905e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002240585261624,0.2,0.4771526693077548,0.02240585261624,2026-07-23T11:50:52.579149+00:00,continuation,,,,,,,,high,True,converged,0.095,0.09,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:52.590387+00:00,0.095,0.005
1.9,0.1,0.4790142335247862,0.0219970508320953,0.0021997050832095,1.1182721415536889e-13,1.0285002016718893e-13,1.519323944198271e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002208714895482,0.2,0.4790665884363921,0.0220871489548243,2026-07-23T11:50:53.223905+00:00,continuation,,,,,,,,high,True,converged,0.1,0.095,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:53.234623+00:00,0.1,0.005
1.9,0.105,0.4808778398375454,0.0216028148034642,0.0022682955543637,9.216238883169581e-14,9.279903234737933e-14,1.30788249930086e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002168844966558,0.2,0.4809290543693791,0.021688449665586,2026-07-23T11:50:53.868531+00:00,continuation,,,,,,,,high,True,converged,0.105,0.1,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:53.879211+00:00,0.105,0.0049999999999999
1.9,0.11,0.482691544513499,0.021133384910942,0.0023246723402036,8.067678469725339e-14,8.922897143381905e-14,1.202936113524915e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002121564436046,0.2,0.4827414461503047,0.0212156443604635,2026-07-23T11:50:54.497929+00:00,continuation,,,,,,,,high,True,converged,0.11,0.105,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:54.508820+00:00,0.11,0.005
1.9,0.115,0.4844567807943823,0.0205943065902101,0.0023683452578741,7.347074337804571e-14,9.083792745778753e-14,1.1683098560462852e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002067415574577,0.2,0.4845052491894526,0.0206741557457787,2026-07-23T11:50:55.128894+00:00,continuation,,,,,,,,high,True,converged,0.115,0.11,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:55.139714+00:00,0.115,0.005
1.9,0.12,0.4861750606068702,0.0199906682279446,0.0023988801873533,6.809136587904163e-14,9.735007938660445e-14,1.1880013494879416e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002006897928177,0.2,0.4862220170752656,0.0200689792817797,2026-07-23T11:50:55.766442+00:00,continuation,,,,,,,,high,True,converged,0.12,0.115,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:55.777405+00:00,0.12,0.0049999999999999
1.9,0.125,0.487847941407231,0.0193271425190721,0.002415892814884,7.078539143723361e-14,1.1078291062283085e-13,1.3146644030697918e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000194047230699,0.2,0.4878933404193581,0.0194047230699054,2026-07-23T11:50:56.397553+00:00,continuation,,,,,,,,high,True,converged,0.125,0.12,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:56.408216+00:00,0.125,0.005
1.9,0.13,0.4894770013114648,0.0186080268219635,0.0024190434868552,7.662100121041959e-14,1.37324179805276e-13,1.572536428375473e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001868564040447,0.2,0.4895208222075918,0.0186856404044743,2026-07-23T11:50:57.046338+00:00,continuation,,,,,,,,high,True,converged,0.13,0.125,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:57.057483+00:00,0.13,0.005
1.9,0.135,0.4910638186460426,0.0178372766850934,0.0024080323524876,8.928274786157433e-14,1.8182677585798499e-13,2.025645217816372e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001791566766091,0.2,0.4911060612156986,0.017915667660919,2026-07-23T11:50:57.714319+00:00,continuation,,,,,,,,high,True,converged,0.135,0.13,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:57.725041+00:00,0.135,0.005
1.9,0.14,0.4926099567084842,0.0170185388552902,0.0023825954397406,1.0574874309554617e-13,2.6093320212861053e-13,2.8154738968667094e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001709845125357,0.2,0.4926506359806203,0.0170984512535761,2026-07-23T11:50:58.385204+00:00,continuation,,,,,,,,high,True,converged,0.14,0.135,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:58.396519+00:00,0.14,0.005
1.9,0.145,0.4941169522172745,0.0161551782261101,0.0023425008427859,1.4150833282933206e-13,3.9348472397060534e-13,4.1815647341439124e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001623738140537,0.2,0.4941560947709257,0.0162373814053725,2026-07-23T11:50:59.058855+00:00,continuation,,,,,,,,high,True,converged,0.145,0.14,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:59.070454+00:00,0.145,0.0049999999999999
1.9,0.15,0.4955863065386898,0.0152503044485099,0.0022875456672764,1.962180418146886e-13,6.25215591104622e-13,6.552831870984428e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001533561639671,0.2,0.4956239477260648,0.0153356163967188,2026-07-23T11:50:59.724259+00:00,continuation,,,,,,,,high,True,converged,0.15,0.145,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:50:59.735838+00:00,0.15,0.005
1.9,0.155,0.497019478959949,0.0143067940524762,0.0022175530781338,2.7924537682189055e-13,1.0572241866679821e-12,1.093481120711362e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001439611389717,0.2,0.4970556608601051,0.0143961138971748,2026-07-23T11:51:00.366378+00:00,continuation,,,,,,,,high,True,converged,0.155,0.15,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:51:00.377839+00:00,0.155,0.005
1.9,0.16,0.498417882627838,0.0133273114657672,0.0021323698345227,4.2384498688541333e-13,1.857897082707672e-12,1.9056301170063333e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001342165703976,0.2,0.4984526513812082,0.0134216570397694,2026-07-23T11:51:01.042706+00:00,continuation,,,,,,,,high,True,converged,0.16,0.155,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:51:01.054089+00:00,0.16,0.005
1.9,0.165,0.4997828810399796,0.0123143262874896,0.0020318638374357,6.22821239026905e-13,3.480539641220748e-12,3.5358255740197455e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001241488695888,0.2,0.499816286295727,0.0124148869588871,2026-07-23T11:51:01.714199+00:00,continuation,,,,,,,,high,True,converged,0.165,0.16,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:51:01.725968+00:00,0.165,0.005
1.9,0.17,0.5011157862324153,0.0112701314212974,0.0019159223416205,9.16985237742196e-13,6.8563184643655176e-12,6.917366898685991e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001137833630618,0.2,0.5011478794521211,0.0113783363061837,2026-07-23T11:51:02.388426+00:00,continuation,,,,,,,,high,True,converged,0.17,0.165,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:51:02.403674+00:00,0.17,0.005
1.9,0.175,0.5024178582709946,0.0101968564478816,0.0017844498783792,1.3211792770917439e-12,1.4305995190561084e-11,1.4366872069959191e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001031447919179,0.2,0.5024486914248509,0.0103144791917974,2026-07-23T11:51:03.074172+00:00,continuation,,,,,,,,high,True,converged,0.175,0.17,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:51:03.085315+00:00,0.175,0.0049999999999999
1.9,0.18,0.5036903056394091,0.009096481823104,0.0016373667281587,1.6308759898109317e-12,3.2162713898414845e-11,3.220403579996504e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,9.225791388929148e-05,0.2,0.503719930309574,0.0092257913889291,2026-07-23T11:51:03.764442+00:00,continuation,,,,,,,,high,True,converged,0.18,0.175,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.9,0.08,,,2026-07-23T11:51:03.775677+00:00,0.18,0.005
