normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.19599999999999998,0.19599999999999998,0.0504,0.19599999999999998
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.19919999999999996,0.19919999999999996,0.0504,0.19919999999999996
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.20239999999999997,0.20239999999999997,0.0504,0.20239999999999997
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.20559999999999998,0.20559999999999998,0.0504,0.20559999999999998
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.20879999999999999,0.20879999999999999,0.0504,0.20879999999999999
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.21199999999999997,0.21199999999999997,0.0504,0.21199999999999997
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.21519999999999997,0.21519999999999997,0.0504,0.21519999999999997
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.21839999999999998,0.21839999999999998,0.0504,0.21839999999999998
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.22159999999999996,0.22159999999999996,0.0504,0.22159999999999996
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.22479999999999997,0.22479999999999997,0.0504,0.22479999999999997
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.22799999999999998,0.22799999999999998,0.0504,0.22799999999999998
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.23119999999999996,0.23119999999999996,0.0504,0.23119999999999996
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.23439999999999997,0.23439999999999997,0.0504,0.23439999999999997
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.23759999999999998,0.23759999999999998,0.0504,0.23759999999999998
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.24079999999999996,0.24079999999999996,0.0504,0.24079999999999996
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.24399999999999997,0.24399999999999997,0.0504,0.24399999999999997
Mach,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,24,38,0.048799999999999996,0.052000000000000005,0.24719999999999998,0.24719999999999998,0.0504,0.24719999999999998
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2504,0.2504,0.0504,0.2504
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2536,0.2536,0.0504,0.2536
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2568,0.2568,0.0504,0.2568
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.26,0.26,0.0504,0.26
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2632,0.2632,0.0504,0.2632
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.26639999999999997,0.26639999999999997,0.0504,0.26639999999999997
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2696,0.2696,0.0504,0.2696
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2728,0.2728,0.0504,0.2728
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.276,0.276,0.0504,0.276
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2792,0.2792,0.0504,0.2792
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2824,0.2824,0.0504,0.2824
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2856,0.2856,0.0504,0.2856
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2888,0.2888,0.0504,0.2888
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.292,0.292,0.0504,0.292
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2952,0.2952,0.0504,0.2952
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.2984,0.2984,0.0504,0.2984
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3016,0.3016,0.0504,0.3016
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3048,0.3048,0.0504,0.3048
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.308,0.308,0.0504,0.308
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3112,0.3112,0.0504,0.3112
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3144,0.3144,0.0504,0.3144
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3176,0.3176,0.0504,0.3176
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3208,0.3208,0.0504,0.3208
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.324,0.324,0.0504,0.324
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3272,0.3272,0.0504,0.3272
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.33039999999999997,0.33039999999999997,0.0504,0.33039999999999997
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3336,0.3336,0.0504,0.3336
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3368,0.3368,0.0504,0.3368
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.33999999999999997,0.33999999999999997,0.0504,0.33999999999999997
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3432,0.3432,0.0504,0.3432
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.3464,0.3464,0.0504,0.3464
Mach,LMEDGE_LOW__LOWM_EXT_LOW,24,32,0.048799999999999996,0.052000000000000005,0.34959999999999997,0.34959999999999997,0.0504,0.34959999999999997
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3528,0.3528,0.0504,0.3528
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.356,0.356,0.0504,0.356
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.35919999999999996,0.35919999999999996,0.0504,0.35919999999999996
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3624,0.3624,0.0504,0.3624
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3656,0.3656,0.0504,0.3656
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.36879999999999996,0.36879999999999996,0.0504,0.36879999999999996
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.372,0.372,0.0504,0.372
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3752,0.3752,0.0504,0.3752
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.37839999999999996,0.37839999999999996,0.0504,0.37839999999999996
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3816,0.3816,0.0504,0.3816
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3848,0.3848,0.0504,0.3848
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.388,0.388,0.0504,0.388
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3912,0.3912,0.0504,0.3912
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3944,0.3944,0.0504,0.3944
Mach,LMEDGE_MID__LOWM_EXT_LOW,25,32,0.048799999999999996,0.052000000000000005,0.3976,0.3976,0.0504,0.3976
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.02,0.02,0.06,0.02
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.0232,0.0232,0.06,0.0232
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.0264,0.0264,0.06,0.0264
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.0296,0.0296,0.06,0.0296
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.032799999999999996,0.032799999999999996,0.06,0.032799999999999996
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.036000000000000004,0.036000000000000004,0.06,0.036000000000000004
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.0392,0.0392,0.06,0.0392
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.04239999999999999,0.04239999999999999,0.06,0.04239999999999999
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.0456,0.0456,0.06,0.0456
Mach,ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,46,3,0.058399999999999994,0.0616,0.048799999999999996,0.048799999999999996,0.06,0.048799999999999996
Mach,LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,46,37,0.058399999999999994,0.0616,0.052000000000000005,0.052000000000000005,0.06,0.052000000000000005
Mach,LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,46,37,0.058399999999999994,0.0616,0.0552,0.0552,0.06,0.0552
Mach,LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,46,37,0.058399999999999994,0.0616,0.058399999999999994,0.058399999999999994,0.06,0.058399999999999994
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0616,0.0616,0.06,0.0616
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0648,0.0648,0.06,0.0648
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.06799999999999999,0.06799999999999999,0.06,0.06799999999999999
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0712,0.0712,0.06,0.0712
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0744,0.0744,0.06,0.0744
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0776,0.0776,0.06,0.0776
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0808,0.0808,0.06,0.0808
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.084,0.084,0.06,0.084
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0872,0.0872,0.06,0.0872
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0904,0.0904,0.06,0.0904
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0936,0.0936,0.06,0.0936
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.0968,0.0968,0.06,0.0968
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.09999999999999999,0.09999999999999999,0.06,0.09999999999999999
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.1032,0.1032,0.06,0.1032
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.1064,0.1064,0.06,0.1064
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.10959999999999999,0.10959999999999999,0.06,0.10959999999999999
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.1128,0.1128,0.06,0.1128
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.11599999999999999,0.11599999999999999,0.06,0.11599999999999999
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_EXTREME,29,37,0.058399999999999994,0.0616,0.1192,0.1192,0.06,0.1192
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,29,38,0.058399999999999994,0.0616,0.1224,0.1224,0.06,0.1224
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,29,38,0.058399999999999994,0.0616,0.1256,0.1256,0.06,0.1256
Mach,LMEDGE_VLOW__LOWM_EXT_VLOW_MOD,29,38,0.058399999999999994,0.0616,0.1288,0.1288,0.06,0.1288
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4008,0.4008,0.06,0.4008
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.40399999999999997,0.40399999999999997,0.06,0.40399999999999997
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4072,0.4072,0.06,0.4072
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4104,0.4104,0.06,0.4104
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.41359999999999997,0.41359999999999997,0.06,0.41359999999999997
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4168,0.4168,0.06,0.4168
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.42,0.42,0.06,0.42
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.42319999999999997,0.42319999999999997,0.06,0.42319999999999997
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4264,0.4264,0.06,0.4264
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4296,0.4296,0.06,0.4296
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.43279999999999996,0.43279999999999996,0.06,0.43279999999999996
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.436,0.436,0.06,0.436
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4392,0.4392,0.06,0.4392
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.44239999999999996,0.44239999999999996,0.06,0.44239999999999996
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4456,0.4456,0.06,0.4456
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4488,0.4488,0.06,0.4488
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.45199999999999996,0.45199999999999996,0.06,0.45199999999999996
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4552,0.4552,0.06,0.4552
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4584,0.4584,0.06,0.4584
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.46159999999999995,0.46159999999999995,0.06,0.46159999999999995
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4648,0.4648,0.06,0.4648
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.46799999999999997,0.46799999999999997,0.06,0.46799999999999997
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.47119999999999995,0.47119999999999995,0.06,0.47119999999999995
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4744,0.4744,0.06,0.4744
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.47759999999999997,0.47759999999999997,0.06,0.47759999999999997
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4808,0.4808,0.06,0.4808
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.484,0.484,0.06,0.484
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.48719999999999997,0.48719999999999997,0.06,0.48719999999999997
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4904,0.4904,0.06,0.4904
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.4936,0.4936,0.06,0.4936
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.49679999999999996,0.49679999999999996,0.06,0.49679999999999996
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5,0.5,0.06,0.5
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5032,0.5032,0.06,0.5032
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5064,0.5064,0.06,0.5064
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5095999999999999,0.5095999999999999,0.06,0.5095999999999999
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5127999999999999,0.5127999999999999,0.06,0.5127999999999999
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5159999999999999,0.5159999999999999,0.06,0.5159999999999999
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5192,0.5192,0.06,0.5192
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5224,0.5224,0.06,0.5224
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5256,0.5256,0.06,0.5256
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5287999999999999,0.5287999999999999,0.06,0.5287999999999999
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.532,0.532,0.06,0.532
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5352,0.5352,0.06,0.5352
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5384,0.5384,0.06,0.5384
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5416,0.5416,0.06,0.5416
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5448,0.5448,0.06,0.5448
Mach,LMEDGE_MID__LOWM_EXT_MID,25,33,0.058399999999999994,0.0616,0.5479999999999999,0.5479999999999999,0.06,0.5479999999999999
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5512,0.5512,0.06,0.5512
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5544,0.5544,0.06,0.5544
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5576,0.5576,0.06,0.5576
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5608,0.5608,0.06,0.5608
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.564,0.564,0.06,0.564
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5671999999999999,0.5671999999999999,0.06,0.5671999999999999
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5704,0.5704,0.06,0.5704
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5736,0.5736,0.06,0.5736
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5768,0.5768,0.06,0.5768
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.58,0.58,0.06,0.58
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5831999999999999,0.5831999999999999,0.06,0.5831999999999999
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5863999999999999,0.5863999999999999,0.06,0.5863999999999999
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5896,0.5896,0.06,0.5896
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5928,0.5928,0.06,0.5928
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.596,0.596,0.06,0.596
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.5992,0.5992,0.06,0.5992
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.6023999999999999,0.6023999999999999,0.06,0.6023999999999999
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.6055999999999999,0.6055999999999999,0.06,0.6055999999999999
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.6088,0.6088,0.06,0.6088
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.612,0.612,0.06,0.612
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.6152,0.6152,0.06,0.6152
Mach,LMEDGE_HIGH__LOWM_EXT_HIGH,23,31,0.058399999999999994,0.0616,0.6184,0.6184,0.06,0.6184
