epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_riccati_shooting_path,loss_riccati_ci_local_min,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_window,loss_ci_supervision,grad_norm_ci,grad_norm_mode,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_p_rel_weighted_mean,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
15,1.1376498937606812,0.08190750330686569,0.28439855575561523,0.020254559814929962,0.004092648159712553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023600863642059267,0.0,0.020815115422010422,0.003657910507172346,0.0,0.0,0.0,0.0,0.0,0.017583344131708145,0.004921582993119955,0.0,0.10419519990682602,8.193888664245605,8.193888664245605,5.0,0.0,0.0,0,3.0000009536743164,0.149766743183136,,,,,,,,,,,,,,,,,1.1376498937606812,0,,
16,1.2459990978240967,0.12566491961479187,0.33106744289398193,0.026523910462856293,0.0032914169132709503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024712065351195633,0.0,0.03455589339137077,0.002663740888237953,0.0,0.0,0.0,0.0,0.0,0.01705327443778515,0.004116223659366369,0.0,0.10500369966030121,10.684587478637695,10.684587478637695,5.0,0.0,0.0,0,3.0000009536743164,0.1458173394203186,,,,,,,,,,,,,,,,,1.2459990978240967,0,,
17,1.120944857597351,0.11073970794677734,0.2587086856365204,0.023368999361991882,0.0012509345542639494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004832238773815334,0.0,0.021502085030078888,0.0012507347855716944,0.0,0.0,0.0,0.0,0.0,0.016346216201782227,0.0036738947965204716,0.0,0.10615422576665878,7.883584499359131,7.883584499359131,5.0,0.0,0.0,0,3.0000009536743164,0.1418086141347885,,,,,,,,,,,,,,,,,1.120944857597351,0,,
18,1.1137456893920898,0.0494929775595665,0.29588842391967773,0.02118736132979393,0.004200739786028862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.442093242891133e-05,0.0,0.02025492675602436,0.004073765594512224,0.0,0.0,0.0,0.0,0.0,0.015819884836673737,0.0029914448969066143,0.0,0.1070595309138298,7.908536911010742,7.908536911010742,5.0,0.0,0.0,0,3.0000009536743164,0.13768929243087769,,,,,,,,,,,,,,,,,1.1137456893920898,0,,
19,1.1394157409667969,0.07226776331663132,0.2951710522174835,0.020947180688381195,0.004284962080419064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021399302931968123,0.0,0.021702008321881294,0.004115576855838299,0.0,0.0,0.0,0.0,0.0,0.015623651444911957,0.001963837770745158,0.0,0.1074719950556755,9.86646842956543,9.86646842956543,5.0,0.0,0.0,0,3.0000009536743164,0.13360090553760529,,,,,,,,,,,,,,,,,1.1394157409667969,0,,
20,1.0571882724761963,0.10852643847465515,0.21246370673179626,0.018524736166000366,0.0013608175795525312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.878218795871362e-05,0.0,0.014417281374335289,0.001468557515181601,0.0,0.0,0.0,0.0,0.0,0.015808619558811188,0.0008777182665653527,0.0,0.10732923448085785,7.710416316986084,7.710416316986084,5.0,0.0,0.0,0,3.0000009536743164,0.1295274794101715,,,,,,,,,,,,,,,,,1.0571882724761963,0,,
21,0.9723658561706543,0.08498238772153854,0.1564575582742691,0.012808903120458126,0.001418426400050521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000135049267555587,0.0,0.012381073087453842,0.0012859601993113756,0.0,0.0,0.0,0.0,0.0,0.015378673560917377,0.0005249060341157019,0.0,0.10823032259941101,6.2762250900268555,6.2762250900268555,5.0,0.0,0.0,0,3.0000009536743164,0.12540999054908752,,,,,,,,,,,,,,,,,0.9723658561706543,0,,
22,1.0479099750518799,0.046575404703617096,0.2418171912431717,0.0187404565513134,0.0027206307277083397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016732757212594e-05,0.0,0.020634658634662628,0.0028698472306132317,0.0,0.0,0.0,0.0,0.0,0.014656225219368935,0.0003924102056771517,0.0,0.10965600609779358,6.400137424468994,6.400137424468994,5.0,0.0,0.0,0,3.0000009536743164,0.1211797297000885,,,,,,,,,,,,,,,,,1.0479099750518799,0,,
23,1.0537400245666504,0.06268727034330368,0.24648085236549377,0.020946405827999115,0.001850839238613844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.471611024811864e-05,0.0,0.016957078129053116,0.0018954380648210645,0.0,0.0,0.0,0.0,0.0,0.013850842602550983,0.0003119615139439702,0.0,0.11129125952720642,5.131442070007324,5.131442070007324,5.0,0.0,0.0,0,3.0000009536743164,0.11691569536924362,,,,,,,,,,,,,,,,,1.0537400245666504,0,,
24,0.9879065752029419,0.09296338260173798,0.16666525602340698,0.01615140214562416,0.00025756179820746183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769129297230393e-05,0.0,0.01507650502026081,0.0002548775519244373,0.0,0.0,0.0,0.0,0.0,0.013124336488544941,0.00021962607570458204,0.0,0.11286885291337967,6.034488677978516,6.034488677978516,5.0,0.0,0.0,0,3.0000009536743164,0.11286978423595428,,,,,,,,,,,,,,,,,0.9879065752029419,0,,
25,1.0808981657028198,0.058928024023771286,0.26574912667274475,0.023853976279497147,0.0013604690320789814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.521586328744888e-05,0.0,0.024598371237516403,0.001288607600145042,0.0,0.0,0.0,0.0,0.0,0.012258799746632576,0.00020987261086702347,0.0,0.11473929136991501,4.867060661315918,4.867060661315918,5.0,0.0,0.0,0,3.0000009536743164,0.10889075696468353,,,,,,,,,,,,,,,,,1.0808981657028198,0,,
26,0.9628102779388428,0.04581189155578613,0.17941689491271973,0.014394767582416534,0.0017734612338244915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.127361146151088e-05,0.0,0.012858239933848381,0.0017294888384640217,0.0,0.0,0.0,0.0,0.0,0.011746840551495552,0.00011405182158341631,0.0,0.11604946106672287,3.7659218311309814,3.7659218311309814,5.0,0.0,0.0,0,3.0000009536743164,0.10498236119747162,,,,,,,,,,,,,,,,,0.9628102779388428,0,,
27,1.0403374433517456,0.0690007358789444,0.21404246985912323,0.019404709339141846,0.000999768846668303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020548330212477595,0.0,0.023962220177054405,0.0011004983680322766,0.0,0.0,0.0,0.0,0.0,0.011371195316314697,5.658384907292202e-05,0.0,0.11715962737798691,5.663012981414795,5.663012981414795,5.0,0.0,0.0,0,3.0000009536743164,0.10144847631454468,,,,,,,,,,,,,,,,,1.0403374433517456,0,,
28,0.9885959625244141,0.05027355998754501,0.20198601484298706,0.018739908933639526,0.0007293458911590278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218780668452382e-05,0.0,0.014529179781675339,0.0006896663107909262,0.0,0.0,0.0,0.0,0.0,0.011196530424058437,9.294255869463086e-05,0.0,0.11790759116411209,3.1718673706054688,3.1718673706054688,5.0,0.0,0.0,0,3.0000009536743164,0.0982273519039154,,,,,,,,,,,,,,,,,0.9885959625244141,0,,
29,1.0599949359893799,0.07104910165071487,0.22719544172286987,0.018581736832857132,0.0020689042285084724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004365225904621184,0.0,0.02001180499792099,0.0019864554051309824,0.0,0.0,0.0,0.0,0.0,0.011081972159445286,0.0002418349904473871,0.0,0.11854238063097,8.586295127868652,8.586295127868652,5.0,0.0,0.0,0,3.0000009536743164,0.095474973320961,,,,,,,,,,,,,,,,,1.0599949359893799,0,,
30,1.013023853302002,0.07014265656471252,0.19173100590705872,0.014624204486608505,0.002274447586387396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038666874752379954,0.0,0.013441884890198708,0.002111058449372649,0.0,0.0,0.0,0.0,0.0,0.010860411450266838,0.0003908927901647985,0.0,0.11932902783155441,8.327319145202637,8.327319145202637,5.0,0.0,0.0,0,3.0000009536743164,0.09318777173757553,,,,,,,,,,,,,,,,,1.013023853302002,0,,
31,0.957976222038269,0.06367145478725433,0.1560637652873993,0.014520710334181786,0.0005428328295238316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.910696846607607e-05,0.0,0.013623792678117752,0.0004953063325956464,0.0,0.0,0.0,0.0,0.0,0.010602659545838833,0.0005030169850215316,0.0,0.1201314702630043,5.316117763519287,5.316117763519287,5.0,0.0,0.0,0,3.0000009536743164,0.09132824093103409,,,,,,,,,,,,,,,,,0.957976222038269,0,,
32,0.9812616109848022,0.051396358758211136,0.18097396194934845,0.01468375138938427,0.0017068223096430302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001465876994188875,0.0,0.013103512115776539,0.0017395259346812963,0.0,0.0,0.0,0.0,0.0,0.0102445799857378,0.0005158375133760273,0.0,0.12106628715991974,7.578695297241211,7.578695297241211,5.0,0.0,0.0,0,3.0000009536743164,0.08994250744581223,,,,,,,,,,,,,,,,,0.9812616109848022,0,,
33,1.0671055316925049,0.034637466073036194,0.25719547271728516,0.020540442317724228,0.0025895514991134405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799439587557572e-06,0.0,0.0221395306289196,0.002750908490270376,0.0,0.0,0.0,0.0,0.0,0.010042082518339157,0.0005619186558760703,0.0,0.12165509164333344,6.6431732177734375,6.6431732177734375,5.0,0.0,0.0,0,3.0000009536743164,0.08880612254142761,,,,,,,,,,,,,,,,,1.0671055316925049,0,,
34,1.0011117458343506,0.08128072321414948,0.17845289409160614,0.016912948340177536,0.00046616990584880114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013779960863757879,0.0,0.013545168563723564,0.00047298724530264735,0.0,0.0,0.0,0.0,0.0,0.00991293229162693,0.0006241539376787841,0.0,0.12207470834255219,7.495427131652832,7.495427131652832,5.0,0.0,0.0,0,3.0000009536743164,0.08813492208719254,,,,,,,,,,,,,,,,,1.0011117458343506,0,,
35,0.9887282252311707,0.07149963825941086,0.17387530207633972,0.01624418795108795,0.0005716715240851045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43130120402202e-05,0.0,0.014122878201305866,0.000573071651160717,0.0,0.0,0.0,0.0,0.0,0.00982226524502039,0.0006536220316775143,0.0,0.12235037982463837,5.636246681213379,5.636246681213379,5.0,0.0,0.0,0,3.0000009536743164,0.08794904500246048,,,,,,,,,,,,,,,,,0.9887282252311707,0,,
36,1.0470365285873413,0.05331286042928696,0.23401132225990295,0.02099039778113365,0.001205367036163807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002414927294012159,0.0,0.01953853853046894,0.0011378086637705564,0.0,0.0,0.0,0.0,0.0,0.009689942002296448,0.000593901495449245,0.0,0.12262579053640366,7.1794304847717285,7.1794304847717285,5.0,0.0,0.0,0,3.0000009536743164,0.0881214290857315,,,,,,,,,,,,,,,,,1.0470365285873413,0,,
37,1.0349888801574707,0.059649065136909485,0.2120959609746933,0.018436137586832047,0.0013867294183000922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011911001638509333,0.0,0.02132885530591011,0.0012328254524618387,0.0,0.0,0.0,0.0,0.0,0.009652329608798027,0.0005516256205737591,0.0,0.12266579270362854,7.700001239776611,7.700001239776611,5.0,0.0,0.0,0,3.0000009536743164,0.08868452161550522,,,,,,,,,,,,,,,,,1.0349888801574707,0,,
38,0.975740909576416,0.05964143946766853,0.16581006348133087,0.013848504051566124,0.0013662506826221943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027466469327919185,0.0,0.013636120595037937,0.0014752905117347836,0.0,0.0,0.0,0.0,0.0,0.009880752302706242,0.0006279320223256946,0.0,0.12214401364326477,7.350790977478027,7.350790977478027,5.0,0.0,0.0,0,3.0000009536743164,0.08956144750118256,,,,,,,,,,,,,,,,,0.975740909576416,0,,
39,1.0020242929458618,0.06074727326631546,0.1889004409313202,0.016523391008377075,0.0011833262396976352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017071088950615376,0.0,0.016592027619481087,0.00114408356603235,0.0,0.0,0.0,0.0,0.0,0.009996630251407623,0.0005933803040534258,0.0,0.12178464978933334,7.326521396636963,7.326521396636963,5.0,0.0,0.0,0,3.0000009536743164,0.09060049057006836,,,,,,,,,,,,,,,,,1.0020242929458618,0,,
40,1.005661964416504,0.05399255454540253,0.19967815279960632,0.018213186413049698,0.0008773147128522396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026578345568850636,0.0,0.017310496419668198,0.0009609529515728354,0.0,0.0,0.0,0.0,0.0,0.010063346475362778,0.0005111185018904507,0.0,0.12149293720722198,6.4771199226379395,6.4771199226379395,5.0,0.0,0.0,0,3.0000009536743164,0.09181629866361618,,,,,,,,,,,,,,,,,1.005661964416504,0,,
41,0.9813231229782104,0.05702808499336243,0.17688849568367004,0.014696543104946613,0.0014961531851440668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024252815637737513,0.0,0.014235908165574074,0.0012971155811101198,0.0,0.0,0.0,0.0,0.0,0.01008293405175209,0.00039211599505506456,0.0,0.12126395851373672,6.522766590118408,6.522766590118408,5.0,0.0,0.0,0,3.0000009536743164,0.09314649552106857,,,,,,,,,,,,,,,,,0.9813231229782104,0,,
42,0.9975723028182983,0.08175215125083923,0.17374859750270844,0.01627170667052269,0.0005515760276466608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.367665577679873e-05,0.0,0.015537066385149956,0.0005367443081922829,0.0,0.0,0.0,0.0,0.0,0.010112438350915909,0.0002838842337951064,0.0,0.12100374698638916,7.524312973022461,7.524312973022461,5.0,0.0,0.0,0,3.0000009536743164,0.09466920793056488,,,,,,,,,,,,,,,,,0.9975723028182983,0,,
43,0.9614682793617249,0.04982438683509827,0.16737598180770874,0.015587350353598595,0.0005751237040385604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.704739255132154e-05,0.0,0.017021436244249344,0.0005859985831193626,0.0,0.0,0.0,0.0,0.0,0.010186444967985153,0.0001965001574717462,0.0,0.12063781917095184,3.4953763484954834,3.4953763484954834,5.0,0.0,0.0,0,3.0000009536743164,0.09640766680240631,,,,,,,,,,,,,,,,,0.9614682793617249,0,,
44,1.0799572467803955,0.04976179078221321,0.24718165397644043,0.019492439925670624,0.002612863201647997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017235541599802673,0.0,0.027452530339360237,0.002921517938375473,0.0,0.0,0.0,0.0,0.0,0.010224742814898491,0.00010833185660885647,0.0,0.12031464278697968,10.357548713684082,10.357548713684082,5.0,0.0,0.0,0,3.0000009536743164,0.09805863350629807,,,,,,,,,,,,,,,,,1.0799572467803955,0,,
45,1.0521738529205322,0.0708034411072731,0.22371548414230347,0.01847616396844387,0.001947691896930337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005037426017224789,0.0,0.018160788342356682,0.0019929097034037113,0.0,0.0,0.0,0.0,0.0,0.010458889417350292,8.748449909035116e-05,0.0,0.11964774876832962,9.494908332824707,9.494908332824707,5.0,0.0,0.0,0,3.0000009536743164,0.09982932358980179,,,,,,,,,,,,,,,,,1.0521738529205322,0,,
46,0.9957265853881836,0.05579971894621849,0.1927916407585144,0.017433874309062958,0.0009226450347341597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2251975931576453e-05,0.0,0.018719829618930817,0.0009672876913100481,0.0,0.0,0.0,0.0,0.0,0.01075334195047617,7.52210253267549e-05,0.0,0.118865005671978,2.718123197555542,2.718123197555542,5.0,0.0,0.0,0,3.0000009536743164,0.10148367285728455,,,,,,,,,,,,,,,,,0.9957265853881836,0,,
47,1.0680737495422363,0.11492714285850525,0.2054789662361145,0.01790514774620533,0.0013213746715337038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047598028322681785,0.0,0.017129234969615936,0.0012212363071739674,0.0,0.0,0.0,0.0,0.0,0.011221502907574177,9.833311924012378e-05,0.0,0.11779904365539551,10.655635833740234,10.655635833740234,5.0,0.0,0.0,0,3.0000009536743164,0.10319561511278152,,,,,,,,,,,,,,,,,1.0680737495422363,0,,
