name,real,imag,abs
lambda_left,0.005312936480990992,-0.18236650982194252,0.18244388506795098
lambda_right,0.010172202918336993,0.05131041144638607,0.052309005295544
p0_left,-1.8188866501647944,-0.4818364994914392,1.8816256424671385
p0_right,3.2853460565671164,-0.6246233675091332,3.34419692342415
gamma_left_at_0,0.002331704691750872,-0.009866082637748531,0.010137871245208041
gamma_right_at_0,0.04387331401418382,-0.007434923849289349,0.044498828919780686
gamma_jump_abs,0.041612688427357714,0.0,0.041612688427357714
gamma_jump_rel,0.9351412034319847,0.0,0.9351412034319847
