raw_index,cr,ci,omega_i,admissible,p_overlap_previous,ci_jump
942,-2.410668011212165e-11,0.00914849647581164,0.0039082445687353765,True,0.9999935488624712,0.0014101498335121303
945,0.027144669259690012,1.3058640291433012e-12,5.578660944888669e-13,True,0.9974200550300033,0.007738346640993646
986,-0.02714466926397101,4.521994911273423e-15,1.9317996239666735e-15,True,0.9974200550277761,0.007738346642294988
946,0.04766145030577207,3.3917398253042297e-12,1.4489538019560422e-12,True,0.9913155337151361,0.0077383466389077706
991,-0.047661450322912954,4.894385549036924e-15,2.0908851842371644e-15,True,0.9913155337050913,0.007738346642294616
948,0.08755444084707083,7.456400840720355e-11,3.1853800419673704e-11,True,0.9454111994110066,0.007738346567735502
