raw_index,cr,ci,omega_i,admissible,p_overlap_previous,ci_jump
942,-5.399176408251062e-11,0.010446881225740907,0.004451469682802391,True,0.9999944845333251,0.001298384749929266
945,0.026921691081142327,8.353200042066701e-12,3.5593413898516333e-12,True,0.9973845883932652,0.00914849646745844
986,-0.02692169112878772,5.727668411189229e-13,2.440588892954083e-13,True,0.997384588391865,0.009148496475238873
947,0.06756085007071451,1.9566087954443335e-11,8.3372104514448e-12,True,0.9780716405662812,0.009148496456245553
