point_id,direction,step_index,Mach,eta,alpha,ci_seed,gep_cr,gep_ci,adjacent_overlap,selection_basis,selection_source,n_finite_modes
OFFGRID_0349,low_to_target,0,0.8884542598409308,0.92,0.4222479572993981,0.032573985651839714,-9.27692469852981e-13,0.033834081328501873,,pinn_seed_start,nearest_to_target,330
OFFGRID_0349,low_to_target,1,0.8884542598409308,0.9223890891004994,0.4233444659868896,0.03208958158457363,-2.161049240439691e-12,0.032772298116584955,0.9999979987208861,previous_eigenvalue,nearest_to_target,285
OFFGRID_0349,low_to_target,2,0.8884542598409308,0.9247781782009987,0.42444097467438097,0.031218424670390762,-2.848566468366567e-12,0.03171270585719067,0.9999979817693339,previous_eigenvalue,nearest_to_target,311
OFFGRID_0349,low_to_target,3,0.8884542598409308,0.9271672673014981,0.4255374833618724,0.029982886754505646,-6.725790291745883e-12,0.030655101913080185,0.9999979643742304,previous_eigenvalue,nearest_to_target,284
OFFGRID_0349,low_to_target,4,0.8884542598409308,0.9295563564019975,0.42663399204936386,0.02871130542416502,-4.0866870581421554e-13,0.029599232659208156,0.9999979463588001,previous_eigenvalue,nearest_to_target,326
OFFGRID_0349,low_to_target,5,0.8884542598409308,0.9319454455024968,0.42773050073685526,0.02773574581431437,4.491672871081032e-12,0.02854478169745597,0.9999979275013287,previous_eigenvalue,nearest_to_target,300
OFFGRID_0349,low_to_target,6,0.8884542598409308,0.9343345346029962,0.4288270094243467,0.02704611214243425,-6.391541543466208e-12,0.027491355251428685,0.9999979075237028,previous_eigenvalue,nearest_to_target,297
OFFGRID_0349,low_to_target,7,0.8884542598409308,0.9367236237034956,0.4299235181118381,0.026410448922884328,-8.27745765067828e-12,0.026438464110627294,0.9999978860769779,previous_eigenvalue,nearest_to_target,296
OFFGRID_0349,low_to_target,8,0.8884542598409308,0.9391127128039949,0.4310200267993295,0.025567302606372137,-7.531916085013772e-12,0.025385501045306718,0.9999978627221199,previous_eigenvalue,nearest_to_target,311
OFFGRID_0349,low_to_target,9,0.8884542598409308,0.9415018019044943,0.43211653548682094,0.024377001510326096,-1.1023122579293608e-11,0.02433171246426822,0.9999978369047503,previous_eigenvalue,nearest_to_target,291
OFFGRID_0349,low_to_target,10,0.8884542598409308,0.9438908910049937,0.4332130441743124,0.023022025161784733,-1.0865974262256055e-11,0.02327616245590437,0.9999978079208505,previous_eigenvalue,nearest_to_target,304
OFFGRID_0349,low_to_target,11,0.8884542598409308,0.946279980105493,0.4343095528618038,0.02187815098858882,-9.254582333804326e-12,0.02221768650021326,0.9999977748689757,previous_eigenvalue,nearest_to_target,304
OFFGRID_0349,low_to_target,12,0.8884542598409308,0.9486690692059924,0.43540606154929523,0.021071086557498116,-1.2701268020493024e-11,0.021154831362924828,0.99999773658386,previous_eigenvalue,nearest_to_target,297
OFFGRID_0349,high_to_target,0,0.8884542598409308,0.98,0.4497858675580545,0.00928470405957845,-6.916331471214301e-10,0.0030148676118111513,,pinn_seed_start,nearest_to_target,303
OFFGRID_0349,high_to_target,1,0.8884542598409308,0.9775899284004609,0.4486797286343038,0.009754082005545136,-3.9182604088625193e-10,0.0057791461358551255,0.9999852934006647,previous_eigenvalue,nearest_to_target,283
OFFGRID_0349,high_to_target,2,0.8884542598409308,0.9751798568009219,0.44757358971055305,0.010610865103882476,-1.6288572110264983e-10,0.007684209262801572,0.9999928387613143,previous_eigenvalue,nearest_to_target,310
OFFGRID_0349,high_to_target,3,0.8884542598409308,0.9727697852013828,0.44646745078680233,0.011804071386195844,-4.3560855143166125e-11,0.009278947694181368,0.9999948909330674,previous_eigenvalue,nearest_to_target,324
OFFGRID_0349,high_to_target,4,0.8884542598409308,0.9703597136018438,0.44536131186305167,0.012995080975949511,-4.311097073880203e-11,0.010705976736803565,0.9999958560230656,previous_eigenvalue,nearest_to_target,282
OFFGRID_0349,high_to_target,5,0.8884542598409308,0.9679496420023047,0.44425517293930095,0.013885774405300238,-6.706013428065156e-11,0.012027806335623926,0.9999964132409657,previous_eigenvalue,nearest_to_target,285
OFFGRID_0349,high_to_target,6,0.8884542598409308,0.9655395704027657,0.4431490340155502,0.01452554294194031,-4.931815996458669e-11,0.013278281421452612,0.9999967728537962,previous_eigenvalue,nearest_to_target,284
OFFGRID_0349,high_to_target,7,0.8884542598409308,0.9631294988032266,0.4420428950917995,0.015158936560779702,-4.186939901912856e-11,0.014478062108857838,0.9999970218127803,previous_eigenvalue,nearest_to_target,311
OFFGRID_0349,high_to_target,8,0.8884542598409308,0.9607194272036876,0.44093675616804884,0.01603676694901248,-1.7725807416824663e-11,0.015640778037961402,0.999997202710669,previous_eigenvalue,nearest_to_target,328
OFFGRID_0349,high_to_target,9,0.8884542598409308,0.9583093556041485,0.43983061724429806,0.01725852640651942,-1.5638033038820063e-11,0.016775918317723234,0.9999973389173216,previous_eigenvalue,nearest_to_target,303
OFFGRID_0349,high_to_target,10,0.8884542598409308,0.9558992840046096,0.4387244783205474,0.01859007519104707,-2.1408339116998227e-11,0.017890352121421507,0.999997444348996,previous_eigenvalue,nearest_to_target,280
OFFGRID_0349,high_to_target,11,0.8884542598409308,0.9534892124050705,0.4376183393967967,0.01966606722130867,-1.2570980767503924e-11,0.018989197604571604,0.9999975278259136,previous_eigenvalue,nearest_to_target,300
OFFGRID_0349,high_to_target,12,0.8884542598409308,0.9510791408055315,0.43651220047304595,0.020422208204273835,-1.0330406586484578e-11,0.02007635191917025,0.9999975952174253,previous_eigenvalue,nearest_to_target,294
OFFGRID_0349,high_to_target,13,0.8884542598409308,0.9486690692059924,0.43540606154929523,0.021071086557498116,-1.2701268020493024e-11,0.021154831362924828,0.9999976505855792,previous_eigenvalue,nearest_to_target,297
