epoch,ci_anchor_loss,weighted_loss,ci_lr,grad_norm
1,2.482782266974178e-09,2.4827822669741777e-06,0.00019999999924991005,0.0007315093855476361
100,9.714375592345237e-10,9.714375592345238e-07,0.00019999249919936256,0.0739250120467097
200,5.611884265066209e-11,5.6118842650662093e-08,0.0001999699979819135,0.00036083047725936546
300,2.6680306940813826e-11,2.6680306940813828e-08,0.00019993249990085598,7.192826940780312e-05
400,1.669469683090038e-11,1.6694696830900378e-08,0.0001998800108775717,4.752137165815385e-05
500,1.0548815539979e-11,1.0548815539979e-08,0.00019981253920068581,3.588730977921686e-05
600,6.485970188189905e-12,6.4859701881899046e-09,0.0001997300955247583,2.7522363680767083e-05
700,5.4664476597599074e-08,5.466447659759908e-05,0.0001996326928686014,0.7533410418777675
800,1.5265962321214295e-11,1.5265962321214296e-08,0.00019952034661322354,0.010926973754045428
900,1.7066728896983184e-12,1.7066728896983185e-09,0.0001993930744994008,5.725060093298322e-05
1000,1.2117699792356573e-12,1.2117699792356574e-09,0.0001992508966248754,1.0934876870472158e-05
1100,8.529199732420263e-13,8.529199732420263e-10,0.00019909383544118185,8.964576853543512e-06
1200,5.35487766159653e-07,0.0005354877661596529,0.00019892191575010185,2.4099882276408517
1300,1.1700594999479984e-10,1.1700594999479984e-07,0.00019873516469974748,0.034698113082659826
1400,1.0081887345744294e-12,1.0081887345744295e-09,0.00019853361178027453,0.0001603614106404145
1500,5.732732815268021e-13,5.732732815268021e-10,0.00019831728881922545,8.524382812706847e-06
1600,3.4218626060463174e-13,3.421862606046317e-10,0.00019808622997650346,6.003480302121981e-06
1700,2.2130496443524287e-11,2.2130496443524288e-08,0.00019784047173897838,0.015286341003487965
1800,1.0975646231149291e-09,1.0975646231149292e-06,0.00019758005291472486,0.10692070977192497
1900,8.263964196375106e-13,8.263964196375106e-10,0.00019730501462689404,0.0005844438564976657
2000,3.700881349627879e-13,3.7008813496278786e-10,0.00019701540030721997,6.724508836086991e-06
2100,1.869866879422143e-13,1.869866879422143e-10,0.00019671125568916103,4.636103369429919e-06
2200,9.633473113984761e-14,9.633473113984762e-11,0.00019639262880067818,3.053547617260297e-06
2300,4.769548372164279e-10,4.769548372164278e-07,0.00019605956995665072,0.0628634588335538
2400,1.7240379662984598e-12,1.7240379662984598e-09,0.00019571213175093111,0.0029215491900711865
2500,3.4067284392903677e-13,3.406728439290368e-10,0.0001953503690480396,7.779718188641234e-06
2600,1.597785277624353e-13,1.597785277624353e-10,0.00019497433897450072,4.301908081340583e-06
2700,7.721153562614885e-14,7.721153562614885e-11,0.00019458410090982214,2.9280980170244935e-06
2800,2.991320384866897e-08,2.9913203848668973e-05,0.00019417971647711806,0.5655191334018157
2900,1.020741006867645e-07,0.00010207410068676451,0.00019376124953337815,1.0211285861904698
3000,7.654458794517461e-12,7.654458794517461e-09,0.0001933287661593839,0.008625791287827561
3100,3.3184817012593478e-09,3.3184817012593476e-06,0.00019288233464927353,0.1835436987519375
3200,1.1404201812139046e-12,1.1404201812139046e-09,0.0001924220254997577,0.0028512458149194506
3300,2.7098041245401066e-09,2.7098041245401068e-06,0.0001919479113989872,0.1663835681229079
3400,2.493869329053474e-10,2.493869329053474e-07,0.00019146006721507458,0.050208308869761936
3500,2.1069762391861609e-13,2.1069762391861608e-10,0.00019095856998427185,0.0004200806711995542
3600,4.1071003888131665e-11,4.107100388813166e-08,0.00019044349889880526,0.02042393293777044
3700,3.823070124177805e-10,3.8230701241778047e-07,0.00018991493529437007,0.06198354148561133
3800,1.910107925247501e-13,1.9101079252475008e-10,0.00018937296263728674,0.00037280685047478066
3900,2.9946073831426153e-09,2.9946073831426152e-06,0.0001888176665113206,0.15241399106053674
4000,9.596369056318337e-07,0.0009596369056318337,0.00018824913460416704,3.1130175015971386
4100,3.29879188214687e-11,3.2987918821468696e-08,0.00018766745669360495,0.01791332072384667
4200,1.2943591122368247e-13,1.2943591122368248e-10,0.00018707272463331935,3.29785713115998e-05
4300,2.6067083860544664e-07,0.00026067083860544665,0.00018646503233839699,1.6135198194924802
4400,3.497676182703352e-11,3.4976761827033516e-08,0.00018584447577049576,0.01851363234508872
4500,3.929608511022188e-10,3.929608511022188e-07,0.00018521115292269145,0.05547355750786548
4600,1.5473200232409106e-11,1.5473200232409105e-08,0.0001845651638040035,0.011120123696243791
4700,1.1938528440857849e-08,1.193852844085785e-05,0.00018390661042360222,0.34416243198766666
4800,6.637896543250065e-13,6.637896543250065e-10,0.0001832355967747006,0.0021482073299583706
4900,5.708561517335529e-10,5.708561517335529e-07,0.0001825522288181325,0.07520913373530144
5000,3.4370179388475394e-10,3.4370179388475395e-07,0.00018185661446562,0.05801700985858892
5100,1.486929375108088e-13,1.486929375108088e-10,0.0001811488635627333,0.00029498458921017314
