point_id,Mach,eta,alpha,chart_id,ci_ref,ci_seed,ci_joint_reloaded,ci_anchor_prefit,ci_anchor_matched,e_joint,e_anchor,delta_e,physics_better,e_prefit,delta_e_prefit,e_joint_rel_reg,e_anchor_rel_reg,delta_e_rel_reg,joint_vs_release_abs
OFFGRID_0123,0.9199731434145476,0.0762240837341347,0.0298784228078885,HM2_VLOW_EXTREME,0.4926689531182681,0.4923510624910187,0.4925218046468316,0.4924812608005523,0.4924897078160756,0.0001471484714364868,0.0001792453021924878,-3.2096830756001005e-05,True,0.00018769231771575967,-4.054384627927288e-05,0.0002986761607467539,0.000363825041253328,-6.514888050657407e-05,0.00017074215581291963
OFFGRID_0234,0.935106547545032,0.1006859829236793,0.0356797576111302,HM2_VLOW_EXTREME,0.4724767039158203,0.4693305445685798,0.4723507300718298,0.4723738596739506,0.4723527221782927,0.00012597384399049005,0.00012398173752758979,1.992106462900267e-06,False,0.00010284424186968177,2.312960212080828e-05,0.0002666244556534462,0.00026240814943900224,4.216306214443967e-06,0.003020185503250006
OFFGRID_0260,0.9732169432889646,0.0761275854316066,0.0175008661697392,HM2_VLOW_EXTREME,0.4743590456860939,0.474885642217544,0.4746527575670836,0.4746658300132384,0.47466977866368293,0.0002937118809896999,0.0003107329775890455,-1.7021096599345586e-05,True,0.00030678432714453807,-1.3072446154838158e-05,0.0006191763046594523,0.0006550586110139711,-3.5882306354518786e-05,0.00023288465046039653
OFFGRID_0262,0.9717863205813068,0.0738232192188518,0.0174121647593068,HM2_VLOW_EXTREME,0.4755437086596326,0.4753103639764882,0.4758541033915063,0.4758778557128006,0.4758786004940215,0.0003103947318737199,0.00033489183438889514,-2.449710251517523e-05,True,0.0003341470531680324,-2.3752321294312484e-05,0.0006527154627880546,0.000704229344833141,-5.151388204508638e-05,0.0005437394150181185
OFFGRID_0269,0.9647677015591666,0.0632673956253984,0.0166458528233136,HM2_VLOW_EXTREME,0.4819390695943931,0.4794590774977071,0.4822403293548896,0.4822905786367431,0.4822919011158411,0.0003012597604964973,0.0003528315214479938,-5.1571760951496515e-05,True,0.0003515090423499845,-5.0249281853487204e-05,0.0006250992698102726,0.0007321081516485931,-0.00010700888183832048,0.0027812518571824763
OFFGRID_0279,0.9510234623567856,0.0741292050349242,0.0229147238949739,HM2_VLOW_EXTREME,0.4814367448108003,0.4860406248224629,0.4815905386569798,0.48160111018670804,0.4816108987559954,0.00015379384617952851,0.00017415394519509908,-2.0360099015570565e-05,True,0.00016436537590774902,-1.0571529728220508e-05,0.00031944766957903875,0.00036173795845919444,-4.2290288880155694e-05,0.0044500861654830914
OFFGRID_0282,0.921578929428313,0.0689522142148669,0.0267666311511065,HM2_VLOW_EXTREME,0.4964528099482727,0.4939351111387948,0.4963381630329671,0.4963315913107186,0.4963302191276013,0.00011464691530560511,0.0001225908206713977,-7.943905365792592e-06,True,0.00012121863755409912,-6.571722248494005e-06,0.00023093215106900213,0.0002469334813195456,-1.6001330250543463e-05,0.002403051894172281
OFFGRID_0285,0.9246474505937148,0.0609878405421626,0.0232256472501177,HM2_VLOW_EXTREME,0.499897055197168,0.4949114289385785,0.49991299702911896,0.49992822780589463,0.4999256645841415,1.5941831950971874e-05,2.8609386973521556e-05,-1.2667555022549681e-05,True,3.11726087266484e-05,-1.5230776775676524e-05,3.189022976877538e-05,5.723055712388128e-05,-2.5340327355105904e-05,0.005001568090540476
OFFGRID_0287,0.9115842788942132,0.0794664481884769,0.0326697096016671,HM2_VLOW_EXTREME,0.4943850014558824,0.4980719877509383,0.4942127850153586,0.4941679699072603,0.4941760826547759,0.00017221644052378693,0.00020891880110646133,-3.67023605826744e-05,True,0.00021703154862207086,-4.481510809828393e-05,0.0003483447920479745,0.0004225832104356521,-7.42384183876776e-05,0.0038592027355797143
OFFGRID_0289,0.937600772152006,0.0756720516102926,0.02631220631994,HM2_VLOW_EXTREME,0.4856250150757286,0.4874901391450685,0.4855968770884482,0.4855743954919727,0.4855876660829455,2.8137987280407728e-05,3.734899278307058e-05,-9.21100550266285e-06,True,5.061958375590647e-05,-2.2481596475498744e-05,5.794179955087338e-05,7.690912046045725e-05,-1.896732090958387e-05,0.0018932620566203262
OFFGRID_0291,0.9485199203085614,0.0660705064202259,0.020925684153913,HM2_VLOW_EXTREME,0.4865266127344959,0.4881465103586652,0.48665802355170623,0.4866881910324391,0.4866933493563122,0.00013141081721035341,0.00016673662181632132,-3.53258046059679e-05,True,0.0001615782979432212,-3.016748073286779e-05,0.00027009995706456057,0.0003427081221296146,-7.260816506505401e-05,0.0014884868069589552
OFFGRID_0293,0.903749154958446,0.0768897877918585,0.0329136312845145,HM2_VLOW_EXTREME,0.4996496261828204,0.5045325522899841,0.49953504658411463,0.4995206776591573,0.4995169071504253,0.00011457959870575518,0.00013271903239508998,-1.8139433689334794e-05,True,0.00012894852366307497,-1.4368924957319784e-05,0.00022931989278389018,0.00026562420032018286,-3.630430753629268e-05,0.004997505705869432
OFFGRID_0295,0.969437828621397,0.0783928087015319,0.0192326649550244,HM2_VLOW_EXTREME,0.4741547559040396,0.4735715785960586,0.47454289988859527,0.4745554860338722,0.47456314448974785,0.0003881439845556667,0.00040838858570824144,-2.024460115257476e-05,True,0.0004007301298326049,-1.2586145276938243e-05,0.0008186019010093406,0.0008612980901764739,-4.269618916713329e-05,0.0009713212925366865
OFFGRID_0296,0.9347920554244646,0.0626559679310712,0.0222551152020264,HM2_VLOW_EXTREME,0.4942212950881082,0.4895267437445778,0.4942471354925654,0.49426615720227784,0.49426754992832406,2.584040445718916e-05,4.625484021586468e-05,-2.041443575867552e-05,True,4.486211416965258e-05,-1.902170971246342e-05,5.228508911697626e-05,9.359135406664035e-05,-4.130626494966409e-05,0.004720391747987607
OFFGRID_0301,0.9518590892454414,0.0732820439102073,0.0224635792241108,HM2_VLOW_EXTREME,0.4815718233377838,0.4860340223903817,0.4817374891276991,0.48175233307911325,0.48176109869036376,0.00016566578991528136,0.00018927535257995398,-2.3609562664672623e-05,True,0.00018050974132943765,-1.4843951414156287e-05,0.000344010554369748,0.00039303660099563714,-4.902604662588916e-05,0.004296533262682589
OFFGRID_0306,0.9108496049211589,0.0778953295471096,0.0321503946642841,HM2_VLOW_EXTREME,0.4957220780538985,0.5003332243767578,0.49555279154262943,0.49551580789818384,0.495520519401762,0.00016928651126907335,0.00020155865213650204,-3.227214086742869e-05,True,0.00020627015571467178,-3.698364444559843e-05,0.00034149479872604604,0.0004065960768335743,-6.510127810752824e-05,0.004780432834128323
OFFGRID_0309,0.9401298754273898,0.0698045372205443,0.0237905309583225,HM2_VLOW_EXTREME,0.4878834707270672,0.48783873009132,0.4878921600190047,0.48789767432302156,0.48790409916660804,8.689291937480359e-06,2.062843954081517e-05,-1.193914760333481e-05,True,1.4203595954331849e-05,-5.51430401685149e-06,1.781017898501698e-05,4.228148887699287e-05,-2.4471309891975887e-05,5.342992768470056e-05
OFFGRID_0310,0.9743446933586012,0.0703690751004541,0.0158373289087074,HM2_VLOW_EXTREME,0.4763842754429677,0.4755462071353395,0.47661017399673633,0.47664320847879554,0.4766375734316668,0.0002258985537686442,0.00025329798869910825,-2.739943493046404e-05,True,0.00025893303582785743,-3.303448205921322e-05,0.0004741939761940958,0.0005317093820184938,-5.7515405824397966e-05,0.0010639668613968145
OFFGRID_0311,0.9615246685961624,0.0790101637449105,0.02170556192857,HM2_VLOW_EXTREME,0.4757906849641176,0.4762411854692159,0.47613847602157533,0.47615191786255356,0.47616190752542237,0.00034779105745774697,0.0003712225613047848,-2.343150384703785e-05,True,0.0003612328984359814,-1.344184097823442e-05,0.0007309749191159051,0.0007802224235070534,-4.92475043911483e-05,0.00010270944764056988
OFFGRID_0312,0.9076711773164362,0.0680594876370283,0.0285633461672893,HM2_VLOW_EXTREME,0.5035929417124804,0.505971211069388,0.5035609387306336,0.5035727300432122,0.5035634820495187,3.2002981846801504e-05,2.9459662961639488e-05,2.543318885162016e-06,False,2.0211669268133114e-05,1.179131257866839e-05,6.354930579045562e-05,5.8498959221829375e-05,5.050346568626242e-06,0.00241027233875446
OFFGRID_0314,0.9445551011290906,0.0729147805517779,0.0239417834212764,HM2_VLOW_EXTREME,0.4844354643639806,0.487744277168221,0.48449688242755706,0.4844987246805114,0.4845085123133973,6.141806357645718e-05,7.304794941670467e-05,-1.162988584024749e-05,True,6.326031653081099e-05,-1.8422529543538069e-06,0.00012678275661979758,0.0001507898467190257,-2.4007090099228116e-05,0.0032473947406639336
OFFGRID_0318,0.9303486059724544,0.0652761666657898,0.02393521992292,HM2_VLOW_EXTREME,0.4946805314162518,0.4890941891033834,0.4946520082782072,0.49466158608629734,0.49466163457584855,2.852313804457829e-05,1.889684040323747e-05,9.62629764134082e-06,False,1.894532995444509e-05,9.5778080901332e-06,5.7659714165256546e-05,3.820008915478546e-05,1.9459625010471083e-05,0.005557819174823786
