point_id,Mach,eta,alpha,chart_id,ci_ref,ci_seed,ci_joint_reloaded,ci_anchor_prefit,ci_anchor_matched,e_joint,e_anchor,delta_e,physics_better,e_prefit,delta_e_prefit,e_joint_rel_reg,e_anchor_rel_reg,delta_e_rel_reg,joint_vs_release_abs
OFFGRID_0113,0.276930860717769,0.9706274886052368,0.9326660991786896,NEUTRAL3_LOWM,0.0182655862604888,0.019872566730487,0.017535879095597947,0.017581380764325447,0.017448991251823115,0.000729707164890854,0.000816595008665686,-8.688784377483202e-05,True,0.0006842054961633537,4.550166872750033e-05,0.01459414329781708,0.01633190017331372,-0.0017377568754966405,0.0023366876348890515
OFFGRID_0229,0.2962499336902989,0.9274629496095422,0.885829557630883,NEUTRAL3_LOWM,0.0453643555791539,0.0450975996167333,0.04556597817571634,0.045470478813112426,0.045492432038682314,0.00020162259656243686,0.00012807645952841312,7.354613703402374e-05,False,0.0001061232339585258,9.549936260391106e-05,0.004032451931248737,0.0025615291905682624,0.0014709227406804748,0.0004683785589830389
OFFGRID_0322,0.2448534336230221,0.9789789476453388,0.9491789306838502,NEUTRAL3_LOWM,0.0131303433632647,0.0124847287878838,0.012910869245661516,0.012952850215474616,0.012894596053693811,0.0002194741176031849,0.00023574730957088945,-1.627319196770456e-05,True,0.00017749314779008478,4.198096981310011e-05,0.004389482352063698,0.004714946191417789,-0.00032546383935409123,0.00042614045777771524
OFFGRID_0323,0.2647401391675447,0.9744862965571996,0.9397164215248688,NEUTRAL3_LOWM,0.0159030354601213,0.0144761144533222,0.015149427327279476,0.01520350396443819,0.015076240213519814,0.0007536081328418254,0.0008267952466014875,-7.318711375966201e-05,True,0.0006995314956831124,5.407663715871307e-05,0.015072162656836509,0.01653590493202975,-0.0014637422751932402,0.0006733128739572769
OFFGRID_0327,0.3601518754139634,0.9411458931381028,0.8779890599298046,NEUTRAL3_LOWM,0.0360097681255252,0.0376475412948395,0.03604805577621529,0.03600533367045356,0.036056244357442355,3.828765069009005e-05,4.6476231917155775e-05,-8.188581227065728e-06,True,4.4344550716377e-06,3.385319561845235e-05,0.0007657530138018009,0.0009295246383431155,-0.00016377162454131455,0.0015994855186242107
OFFGRID_0331,0.3180877839618773,0.9714592904479202,0.9210029235423088,NEUTRAL3_LOWM,0.0175489828433339,0.0188709192097382,0.016837151789241465,0.01681643728054852,0.01675295534744411,0.000711831054092435,0.0007960274958897888,-8.419644179735383e-05,True,0.0007325455627853819,-2.0714508692946942e-05,0.0142366210818487,0.015920549917795776,-0.0016839288359470767,0.0020337674204967335
OFFGRID_0332,0.2366290254261581,0.9427313977103068,0.915957896034128,NEUTRAL3_LOWM,0.0361816676527176,0.0357638790766736,0.0362107804978918,0.03623911833889532,0.03623120804514365,2.9112845174199264e-05,4.9540392426043744e-05,-2.042754725184448e-05,True,5.745068617771937e-05,-2.8337841003520103e-05,0.0005822569034839853,0.0009908078485208749,-0.0004085509450368896,0.00044690142121819876
OFFGRID_0337,0.2572390736846909,0.9447975553069244,0.913003033348014,NEUTRAL3_LOWM,0.0347116663020002,0.0323883943033215,0.03478161459335281,0.03482792738462489,0.034814445597874936,6.994829135260894e-05,0.00010277929587473866,-3.2831004522129725e-05,True,0.00011626108262469126,-4.631279127208232e-05,0.0013989658270521788,0.0020555859174947733,-0.0006566200904425945,0.002393220290031306
OFFGRID_0340,0.3082228635003871,0.9705524666540684,0.9233003226084368,NEUTRAL3_LOWM,0.0181770771779812,0.0204510915617348,0.01747068975025154,0.017467163917460005,0.017386048754791363,0.00070638742772966,0.0007910284231898365,-8.46409954601765e-05,True,0.0007099132605211944,-3.5258327915344e-06,0.0141277485545932,0.01582056846379673,-0.00169281990920353,0.0029804018114832596
OFFGRID_0341,0.1997470600380695,0.9685290740066268,0.9490107862826334,NEUTRAL3_LOWM,0.0198837257976954,0.0220500608911302,0.019193243843374265,0.01924248616260037,0.019108538399478743,0.0006904819543211357,0.0007751873982166577,-8.470544389552193e-05,True,0.0006412396350950304,4.924231922610531e-05,0.013809639086422715,0.015503747964333153,-0.0016941088779104385,0.0028568170477559357
