point_id,Mach,eta,alpha,chart_id,ci_ref,ci_seed,ci_joint_reloaded,ci_anchor_prefit,ci_anchor_matched,e_joint,e_anchor,delta_e,physics_better,e_prefit,delta_e_prefit,e_joint_rel_reg,e_anchor_rel_reg,delta_e_rel_reg,joint_vs_release_abs
OFFGRID_0063,0.4746430215656821,0.976127739389622,0.8591665442284748,NEUTRAL3_HIM,0.0138761081675527,0.0127871361986667,0.01324883820498484,0.013318254175866809,0.013228551482626917,0.0006272699625678602,0.0006475566849257833,-2.0286722357923045e-05,True,0.0005578539916858919,6.941597088196833e-05,0.012545399251357205,0.012951133698515666,-0.0004057344471584609,0.00046170200631814005
OFFGRID_0083,0.4454326653133135,0.9451730388650254,0.8462280170517066,NEUTRAL3_HIM,0.0324708499847939,0.0301267837068743,0.03263514452301176,0.03259799799292793,0.0326515200655921,0.00016429453821785456,0.00018067008079819535,-1.6375542580340796e-05,True,0.0001271480081340287,3.7146530083825846e-05,0.003285890764357091,0.003613401615963907,-0.0003275108516068159,0.0025083608161374574
OFFGRID_0321,0.6955824256478935,0.9485829319636788,0.6815058997893966,NEUTRAL3_HIM,0.0261652695089133,0.0253871819254217,0.02639709360757007,0.02639455408313969,0.026414303336164267,0.00023182409865677225,0.0002490338272509683,-1.720972859419606e-05,True,0.00022928457422639187,2.5395244303803854e-06,0.004636481973135445,0.004980676545019366,-0.0003441945718839212,0.0010099116821483713
OFFGRID_0324,0.6543460098434686,0.9754472991435416,0.737628642151592,NEUTRAL3_HIM,0.0128630722020091,0.0109643235578254,0.012228701597302535,0.012219152958277446,0.012210008085957543,0.0006343706047065648,0.0006530641160515573,-1.8693511344992572e-05,True,0.0006439192437316544,-9.548639025089636e-06,0.012687412094131295,0.013061282321031147,-0.00037387022689985144,0.0012643780394771351
OFFGRID_0325,0.466148773300118,0.9422831342242572,0.833643869907321,NEUTRAL3_HIM,0.0339400130088458,0.0341109792276958,0.03397921015776577,0.033970386820999905,0.033987385174566384,3.9197148919971336e-05,4.7372165720586945e-05,-8.175016800615609e-06,True,3.037381215410806e-05,8.823336765863277e-06,0.0007839429783994267,0.0009474433144117389,-0.00016350033601231218,0.00013176906993003085
OFFGRID_0326,0.6738970987476015,0.96930817128083,0.7161493193465038,NEUTRAL3_HIM,0.0158282025746916,0.0173783314369846,0.015197282640607306,0.015211522069383717,0.015171909792305198,0.0006309199340842932,0.0006562927823864015,-2.5372848302108314e-05,True,0.000616680505307882,1.423942877641117e-05,0.012618398681685863,0.01312585564772803,-0.0005074569660421663,0.0021810487963772954
OFFGRID_0329,0.4373820186458693,0.969470760306262,0.8718215964076712,NEUTRAL3_HIM,0.0180714156904548,0.0201107191038294,0.0173134042628566,0.017371257560538388,0.01727974610637699,0.0007580114275982028,0.0007916695840778122,-3.365815647960943e-05,True,0.0007001581299164138,5.785329768178901e-05,0.015160228551964056,0.015833391681556244,-0.0006731631295921886,0.0027973148409728005
OFFGRID_0330,0.5719835349766601,0.9640386651370676,0.7907672729073086,NEUTRAL3_HIM,0.0199347088220485,0.0196206354802508,0.019628874905900852,0.019668585938006578,0.019613543664072072,0.0003058339161476492,0.0003211651579764288,-1.5331241828779596e-05,True,0.0002661228840419236,3.971103210572563e-05,0.006116678322952984,0.006423303159528576,-0.0003066248365755919,8.239425650053561e-06
OFFGRID_0335,0.5053923889237636,0.957150396398378,0.8259151623043643,NEUTRAL3_HIM,0.0246609864733003,0.0252426102765794,0.024796001458554023,0.02482881860276164,0.024806370932841472,0.00013501498525372163,0.00014538445954117088,-1.0369474287449248e-05,True,0.00016783212946134066,-3.2817144207619026e-05,0.0027002997050744326,0.0029076891908234176,-0.00020738948574898497,0.0004466088180253777
OFFGRID_0339,0.4146468887008249,0.9427807205508824,0.8579138572597342,NEUTRAL3_HIM,0.034354224579946,0.0340179223968179,0.03442568920005423,0.03437796227171591,0.03443553438407882,7.146462010823584e-05,8.130980413282446e-05,-9.845184024588616e-06,True,2.3737691769915026e-05,4.772692833832082e-05,0.0014292924021647169,0.0016261960826564892,-0.00019690368049177231,0.00040776680323633546
OFFGRID_0346,0.4530347934435336,0.9590051498607988,0.8549462204062599,NEUTRAL3_HIM,0.0241619942582371,0.022353736558468,0.024198107878005245,0.024187115421076388,0.024202422562891034,3.611361976814387e-05,4.042830465393263e-05,-4.314684885788761e-06,True,2.512116283928667e-05,1.0992456928857197e-05,0.0007222723953628774,0.0008085660930786526,-8.629369771577522e-05,0.0018443713195372448
OFFGRID_0350,0.5399800082192527,0.9560242158697358,0.8046643994864513,NEUTRAL3_HIM,0.0248669699044365,0.0263540537661375,0.025052706454990206,0.02508705164211608,0.02506582871739028,0.00018573655055370564,0.00019885881295378036,-1.3122262400074719e-05,True,0.00022008173767958106,-3.434518712587542e-05,0.0037147310110741127,0.003977176259075607,-0.0002624452480014944,0.0013013473111472933
OFFGRID_0354,0.5978798362629637,0.9567650324932142,0.7669292082594578,NEUTRAL3_HIM,0.0236070258773902,0.0246434317796887,0.02379225065172413,0.023783118117678814,0.023802902229022916,0.0001852247743339315,0.00019587635163271708,-1.0651577298785575e-05,True,0.00017609224028861462,9.132534045316887e-06,0.00370449548667863,0.0039175270326543415,-0.0002130315459757115,0.000851181127964569
OFFGRID_0355,0.684099677324082,0.9419937241339454,0.6870794201623404,NEUTRAL3_HIM,0.0298411582692498,0.030218016931757,0.02989778259517181,0.029885171482148806,0.029903680022376276,5.662432592200978e-05,6.252175312647726e-05,-5.897427204467481e-06,True,4.401321289900645e-05,1.2611113023003329e-05,0.0011324865184401955,0.0012504350625295452,-0.00011794854408934963,0.0003202343365851894
OFFGRID_0356,0.6391068655832532,0.9702048726934324,0.7462019785730121,NEUTRAL3_HIM,0.0157738047723354,0.0176371616104449,0.015090573274999595,0.015078975108423974,0.015063344008974213,0.0006832314973358039,0.0007104607633611863,-2.722926602538242e-05,True,0.0006948296639114251,-1.1598166575621169e-05,0.013664629946716078,0.014209215267223727,-0.0005445853205076484,0.002546588335445306
OFFGRID_0358,0.5226997720765085,0.9573504821277504,0.8161573998159689,NEUTRAL3_HIM,0.0243374115613035,0.024539423851674,0.024460536489125606,0.0245004571231896,0.02447004304824116,0.0001231249278221061,0.00013263148693766144,-9.50655911555534e-06,True,0.0001630455618861007,-3.99206340639946e-05,0.002462498556442122,0.002652629738753229,-0.00019013118231110682,7.888736254839379e-05
OFFGRID_0359,0.554951790687996,0.9621806855407546,0.8004212835114972,NEUTRAL3_HIM,0.0211601174411717,0.0196842189668175,0.021015133855657068,0.02106530801188325,0.021006663620756268,0.00014498358551463114,0.00015345382041543135,-8.470234900800205e-06,True,9.480942928844979e-05,5.017415622618135e-05,0.002899671710292623,0.003069076408308627,-0.0001694046980160041,0.001330914888839567
