point_id,Mach,eta,alpha,chart_id,ci_ref,ci_seed,ci_joint_reloaded,ci_anchor_prefit,ci_anchor_matched,e_joint,e_anchor,delta_e,physics_better,e_prefit,delta_e_prefit,e_joint_rel_reg,e_anchor_rel_reg,delta_e_rel_reg,joint_vs_release_abs
OFFGRID_0038,0.2782527827074644,0.6078727835022238,0.5838665990260274,HIGH_LOWM_COMPACTY,0.2704636877444102,0.271551714885358,0.27047939075808747,0.27049772100662683,0.27049034368372304,1.570301367725957e-05,2.6655939312836274e-05,-1.0952925635576705e-05,True,3.403326221662617e-05,-1.83302485393666e-05,5.805960056308561e-05,9.855644406515042e-05,-4.049684350206481e-05,0.0010723241272705408
OFFGRID_0052,0.1707504884563823,0.6321292349644209,0.6228459749495809,HIGH_LOWM_COMPACTY,0.2581128590844475,0.2612238833096242,0.25775652902502383,0.2577173068077643,0.25775485278544863,0.0003563300594236485,0.0003580062989988475,-1.6762395751990233e-06,True,0.0003955522766831976,-3.922221725954911e-05,0.0013805203688324068,0.001387014580632411,-6.494211800004302e-06,0.003467354284600377
OFFGRID_0064,0.2855451388505662,0.5882890061666356,0.5637957469957783,HIGH_LOWM_COMPACTY,0.2852517307002059,0.2834172130074677,0.28519960311128656,0.28520365616827525,0.285206582100216,5.2127588919315127e-05,4.514859998988596e-05,6.978988929429164e-06,False,4.8074531930619724e-05,4.053056988695403e-06,0.00018274241068181362,0.00015827634026640238,2.4466070415411247e-05,0.001782390103818865
OFFGRID_0106,0.3574105872796065,0.5683491356883088,0.5308081750928504,HIGH_LOWM_COMPACTY,0.2934967560592173,0.2898040075973644,0.2937368815876503,0.29376011241810107,0.29372495580544067,0.0002401255284329995,0.00022819974622334538,1.1925782209654123e-05,False,0.0002633563588837484,-2.3230830450748918e-05,0.0008181539436999794,0.0007775205058051909,4.063343789478856e-05,0.003932873990285912
OFFGRID_0115,0.225329026146054,0.6007506863647365,0.5853010162943205,HIGH_LOWM_COMPACTY,0.2800262890721179,0.280152447029003,0.28000626077334045,0.2800331654506648,0.28001098253864004,2.002829877745249e-05,1.5306533477865703e-05,4.721765299586789e-06,False,6.876378546905038e-06,1.3151920230547454e-05,7.152292323630518e-05,5.466105889052317e-05,1.6861864345782007e-05,0.0001461862556625393
OFFGRID_0136,0.3477414904473759,0.6050755594066806,0.5673130672833963,HIGH_LOWM_COMPACTY,0.2662905582781183,0.2698581122989841,0.26637363055665686,0.2663049571769971,0.2663942727543448,8.307227853854293e-05,0.00010371447622647967,-2.0642197687936736e-05,True,1.4398898878775768e-05,6.867337965976716e-05,0.00031196103637959576,0.00038947860899430964,-7.751757261471387e-05,0.003484481742327239
OFFGRID_0160,0.1532560478438609,0.6216238902476255,0.614280344288732,HIGH_LOWM_COMPACTY,0.2672525973650926,0.2647273727773284,0.26714914462724254,0.2671303033948952,0.26715329241902286,0.0001034527378500627,9.930494606974483e-05,4.147791780317878e-06,False,0.00012229397019741794,-1.884123234735524e-05,0.0003870972213928996,0.00037157710364208276,1.5520117750816842e-05,0.002421771849914156
OFFGRID_0165,0.1935578695611771,0.6277871526260331,0.6159149818652739,HIGH_LOWM_COMPACTY,0.260440817873754,0.262247531969528,0.26020813246067626,0.2601922269808975,0.2602047157365793,0.00023268541307774893,0.00023610213717473183,-3.416724096982904e-06,True,0.00024859089285650393,-1.5905479778755005e-05,0.0008934291290336094,0.0009065481329012717,-1.3119003867662288e-05,0.002039399508851736
OFFGRID_0168,0.3754922056823181,0.5919324493460484,0.5486181189942603,HIGH_LOWM_COMPACTY,0.2732885373432815,0.2720270073394694,0.2733155181105008,0.2732795667014118,0.27333392689096525,2.6980767219297874e-05,4.5389547683738485e-05,-1.840878046444061e-05,True,8.970641869721074e-06,1.80101253495768e-05,9.872630400669516e-05,0.00016608654034663755,-6.736023633994239e-05,0.0012885107710314259
OFFGRID_0186,0.1331603765111241,0.5797526765662877,0.57458969091768,HIGH_LOWM_COMPACTY,0.3023442449925754,0.3036936077188492,0.302378211374486,0.3023646940913903,0.3023921443106035,3.396638191061063e-05,4.789931802812175e-05,-1.3932936117511119e-05,True,2.0449098814878663e-05,1.3517283095731969e-05,0.00011234340482136426,0.0001584264255775664,-4.608302075620215e-05,0.0013153963443631733
