alpha,ci_reference,ci_physics_only,abs_error_physics_only,ci_4_anchors,abs_error_4_anchors,ci_8_anchors,abs_error_8_anchors,ci_16_anchors,abs_error_16_anchors
0.17525000000000002,0.5792650998798909,0.013113521039485931,0.566151578840405,0.13475939631462097,0.44450570356526997,0.13749989867210388,0.44176520120778706,0.136336088180542,0.44292901169934895
0.17700000000000002,0.5772666368297479,0.013246256858110428,0.5640203799716375,0.13557052612304688,0.441696110706701,0.13858959078788757,0.4386770460418603,0.13737550377845764,0.43989113305129024
0.17875000000000002,0.5752681737796048,0.01337751466780901,0.5618906591117958,0.13638415932655334,0.4388840144530515,0.13966335356235504,0.4356048202172498,0.1383984237909317,0.4368697499886731
0.18050000000000002,0.5732697107294618,0.013507275842130184,0.5597624348873316,0.13720032572746277,0.436069385001999,0.14072085916996002,0.43254885155950173,0.13940545916557312,0.43386425156388864
0.18225000000000002,0.5712712476793187,0.0136354835703969,0.5576357641089218,0.13801884651184082,0.4332524011674779,0.1417614370584488,0.4295098106208699,0.14039716124534607,0.4308740864339726
0.18400000000000002,0.5692727846291755,0.01376214250922203,0.5555106421199535,0.13883966207504272,0.4304331225541328,0.1427847445011139,0.42648804012806163,0.1413741409778595,0.427898643651316
0.18575000000000003,0.5672743215790325,0.013887215405702591,0.5533871061733299,0.13966277241706848,0.427611549161964,0.1437903195619583,0.42348400201707415,0.142336905002594,0.42493741657643846
0.1875,0.5652758585288894,0.01401070412248373,0.5512651544064057,0.14048805832862854,0.42478780020026086,0.14477787911891937,0.42049797940997,0.1432860940694809,0.4219897644594085
0.18925000000000003,0.5632773954787463,0.014132598415017128,0.5491447970637292,0.14131544530391693,0.4219619501748294,0.14574705064296722,0.4175303448357791,0.14422212541103363,0.4190552700677127
0.191,0.5613098053886219,0.014252888038754463,0.5470569173498674,0.14214487373828888,0.419164931650333,0.14669771492481232,0.41461209046380954,0.14514553546905518,0.4161642699195667
0.19275000000000003,0.5593653700185113,0.014371607452630997,0.5449937625658803,0.14297625422477722,0.41638911579373405,0.14762966334819794,0.41173570667031334,0.14605680108070374,0.41330856893780754
0.1945,0.5574209346484007,0.014488744549453259,0.5429321900989474,0.1438094824552536,0.4136114521931471,0.1485428810119629,0.4088780536364378,0.14695629477500916,0.41046463987339155
0.19625000000000004,0.5554764992782901,0.014604313299059868,0.5408721859792303,0.14464446902275085,0.41083203025553927,0.14943720400333405,0.4060392952749561,0.14784450829029083,0.4076319909879993
0.198,0.5535320639081796,0.014718344435095787,0.5388137194730838,0.1454811543226242,0.40805090958555534,0.15031276643276215,0.4032192974754174,0.14872170984745026,0.4048103540607293
0.19975000000000004,0.551587628538069,0.014830858446657658,0.5367567700914113,0.1463194340467453,0.4052681944913237,0.15116961300373077,0.4004180155343382,0.14958836138248444,0.40199926715558454
0.2015,0.5496431931679584,0.01494187768548727,0.5347013154824711,0.1471591591835022,0.4024840339844562,0.15200798213481903,0.39763521103313937,0.15044474601745605,0.39919844715050234
0.20325000000000001,0.5476987577978478,0.015051435679197311,0.5326473221186505,0.14800028502941132,0.3996984727684365,0.15282811224460602,0.3948706455532418,0.1512911319732666,0.3964076258245812
0.20500000000000002,0.5457543224277372,0.015159566886723042,0.5305947555410142,0.14884264767169952,0.3969116747560377,0.1536301076412201,0.39212421478651716,0.15212781727313995,0.3936265051545973
0.20675000000000002,0.5438098870576267,0.015266302041709423,0.5285435850159172,0.14968617260456085,0.3941237144530658,0.15441451966762543,0.38939536739000125,0.1529550552368164,0.39085483182081027
0.20850000000000002,0.5418654516875162,0.015371688641607761,0.5264937630459084,0.15053071081638336,0.39133474087113285,0.1551816463470459,0.3866838053404703,0.15377303957939148,0.38809241210812473
0.21025000000000002,0.5399280026648176,0.015475768595933914,0.5244522340688836,0.1513761729001999,0.38855182976461766,0.15593194961547852,0.38399605304933904,0.15458203852176666,0.3853459641430509
0.21200000000000002,0.5380324717265911,0.015578556805849075,0.522453914920742,0.15222236514091492,0.38581010658567616,0.15666592121124268,0.3813665505153484,0.15538211166858673,0.38265036005800435
0.21375000000000002,0.5361369407883646,0.01568012312054634,0.5204568176678183,0.15306921303272247,0.38306772775564213,0.15738414227962494,0.37875279850873966,0.15617351233959198,0.3799634284487726
0.21550000000000002,0.534241409850138,0.015780512243509293,0.5184608976066287,0.15391652286052704,0.380324886989611,0.1580871045589447,0.3761543052911933,0.15695634484291077,0.37728506500722725
0.21725000000000003,0.5323458789119115,0.01587974652647972,0.5164661323854318,0.15476414561271667,0.37758173329919487,0.15877550840377808,0.37357037050813346,0.15773071348667145,0.3746151654252401
0.21900000000000003,0.530450347973685,0.015977909788489342,0.5144724381851956,0.15561199188232422,0.37483835609136074,0.15944984555244446,0.3710005024212405,0.15849673748016357,0.3719536104935214
0.22075000000000003,0.5285548170354585,0.0160750113427639,0.5124798056926946,0.15645983815193176,0.3720949788835267,0.16011089086532593,0.36844392617013255,0.1592545360326767,0.3693002810027818
0.22250000000000003,0.5266592860972319,0.01617112196981907,0.5104881641274128,0.15730750560760498,0.3693517804896269,0.1607593446969986,0.3658999414002333,0.16000407934188843,0.36665520675534347
0.22425,0.5247637551590054,0.01626628451049328,0.5084974706485121,0.15815480053424835,0.36660895462475707,0.16139571368694305,0.36336804147206236,0.1607455164194107,0.3640182387395947
0.22600000000000003,0.5228682242207789,0.01636054925620556,0.5065076749645734,0.15900160372257233,0.3638666204982066,0.1620207577943802,0.36084746642639876,0.16147886216640472,0.3613893620543742
0.22775000000000004,0.5209726932825524,0.016453955322504044,0.5045187379600483,0.15984763205051422,0.36112506123203814,0.1626352220773697,0.35833747120518267,0.16220416128635406,0.3587685319961983
0.22950000000000004,0.5190771623443259,0.01654656045138836,0.5025306018929375,0.16069269180297852,0.35838447054134737,0.16323961317539215,0.35583754916893373,0.16292141377925873,0.35615574856506715
0.23125,0.5172148752386901,0.016638407483696938,0.5005764677549932,0.1615365892648697,0.35567828597382045,0.16383475065231323,0.3533801245863769,0.1636306196451187,0.35358425559357143
0.233,0.5153658856660909,0.016729533672332764,0.4986363519937581,0.16237905621528625,0.3529868294508046,0.16442108154296875,0.3509448041231221,0.1643318235874176,0.35103406207867327
0.23475000000000001,0.5135168960934915,0.01682000234723091,0.4966968937462606,0.1632198691368103,0.3502970269566812,0.1649993360042572,0.3485175600892343,0.16502498090267181,0.3484919151908197
0.23650000000000002,0.5116679065208921,0.01690983772277832,0.4947580687981138,0.1640586405992508,0.3476092659216413,0.16557006537914276,0.34609784114174935,0.16571010649204254,0.34595780002884957
0.23825000000000002,0.5098189169482928,0.01699909195303917,0.4928198249952537,0.16489526629447937,0.3449236506538135,0.1661338210105896,0.34368509593770324,0.166387140750885,0.34343177619740783
0.24000000000000002,0.5079699273756935,0.01708783023059368,0.4908820971450998,0.16572929918766022,0.34224062818803325,0.16669109463691711,0.34127883273877635,0.1670560985803604,0.34091382879533305
0.24175000000000002,0.5061209378030941,0.01717607118189335,0.48894486662120074,0.16656045615673065,0.33956048164636343,0.1672423779964447,0.3388785598066494,0.16771692037582397,0.3384040174272701
0.24350000000000002,0.5042719482304947,0.017263848334550858,0.48700809989594385,0.16738834977149963,0.33688359845899507,0.1677880585193634,0.3364838897111313,0.16836966574192047,0.33590228248857423
0.24525000000000002,0.5024229586578954,0.01735123246908188,0.48507172618881356,0.16821260750293732,0.3342103511549581,0.16832852363586426,0.3340944350220312,0.16901417076587677,0.33340878789201867
0.24700000000000003,0.500573969085296,0.017438242211937904,0.48313572687335815,0.16903281211853027,0.3315411569667658,0.1688641458749771,0.33170982321031894,0.16965046525001526,0.3309235038352808
0.24875000000000003,0.4987249795126967,0.017524901777505875,0.4812000777351908,0.1698484867811203,0.3288764927315764,0.16939519345760345,0.3293297860550932,0.17027847468852997,0.3284465048241667
0.25050000000000006,0.4968886642324026,0.017611274495720863,0.4792773897366817,0.1706591248512268,0.32622953938117577,0.16992194950580597,0.3269667147265966,0.1708982139825821,0.3259904502498205
0.25225000000000003,0.49508403468287165,0.01769738458096981,0.47738665010190184,0.17146418988704681,0.32361984479582484,0.1704445779323578,0.32463945675051387,0.17150963842868805,0.3235743962541836
0.254,0.4932794051333407,0.017783273011446,0.4754961321218947,0.17226305603981018,0.3210163490935305,0.17096321284770966,0.322316192285631,0.17211265861988068,0.32116674651346
0.25575000000000003,0.4914747755838097,0.017868956550955772,0.4736058190328539,0.1730550229549408,0.3184197526288689,0.17147798836231232,0.3199967872214974,0.17270725965499878,0.3187675159288109
0.25750000000000006,0.4896701460342787,0.017954472452402115,0.4717156735818766,0.17383936047554016,0.31583078555873856,0.17198894917964935,0.31768119685462937,0.1732933670282364,0.31637677900604233
0.25925000000000004,0.48786551648474774,0.018039865419268608,0.46982565106547913,0.17461518943309784,0.3132503270516499,0.17249614000320435,0.3153693764815434,0.17387090623378754,0.3139946102509602
0.261,0.4860608869352168,0.018125148490071297,0.4679357384451455,0.17538154125213623,0.3106793456830806,0.1729995161294937,0.3130613708057231,0.17444004118442535,0.31162084575079146
0.26275000000000004,0.48425625738568584,0.018210360780358315,0.4660458966053275,0.17613738775253296,0.3081188696331529,0.1734990030527115,0.31075725433297435,0.17500047385692596,0.3092557835287599
0.26450000000000007,0.4824516278361548,0.018295515328645706,0.4641561125075091,0.17688146233558655,0.30557016550056826,0.1739945262670517,0.3084571015691031,0.1755523532629013,0.3068992745732535
0.26625000000000004,0.4806469982866239,0.01838064007461071,0.4622663582120132,0.17761242389678955,0.30303457438983433,0.1744859367609024,0.3061610615257215,0.17609553039073944,0.30455146789588444
0.268,0.47884236873709296,0.018465766683220863,0.4603766020538721,0.1783287227153778,0.30051364602171515,0.17497307062149048,0.3038692981156025,0.17663006484508514,0.3022123038920078
0.26975000000000005,0.4770377391875619,0.018550913780927658,0.45848682540663427,0.17902860045433044,0.2980091387332315,0.1754557192325592,0.3015820199550027,0.17715582251548767,0.29988191667207426
0.2715,0.4752649772774591,0.01863609440624714,0.45662888287121195,0.17971007525920868,0.2955549020182504,0.17593371868133545,0.29933125859612364,0.177672877907753,0.2975920993697061
0.27325,0.4734975266405942,0.018721342086791992,0.4547761845538022,0.18037095665931702,0.2931265699812772,0.17640671133995056,0.29709081530064363,0.17818120121955872,0.2953163254210355
0.275,0.47173007600372924,0.018806660547852516,0.4529234154558767,0.18100866675376892,0.2907214092499603,0.1768745481967926,0.29485552780693663,0.17868070304393768,0.29304937295979155
0.27675000000000005,0.46996262536686434,0.0188920721411705,0.45107055322569384,0.1816204935312271,0.2883421318356372,0.1773368865251541,0.2926257388417102,0.1791713982820511,0.29079122708481325
0.2785,0.46819517472999944,0.018977602943778038,0.4492175717862214,0.18220344185829163,0.2859917328717078,0.17779342830181122,0.2904017464281882,0.1796533614397049,0.28854181329029455
0.28025,0.46642772409313454,0.019063254818320274,0.44736446927481427,0.18275408446788788,0.28367363962524667,0.17824392020702362,0.2881838038861109,0.18012644350528717,0.2863012805878474
0.28200000000000003,0.46466027345626965,0.01914903335273266,0.445511240103537,0.18326887488365173,0.2813913985726179,0.17868797481060028,0.28597229864566936,0.18059073388576508,0.28406953957050457
0.28375000000000006,0.4628928228194047,0.019234975799918175,0.4436578470194865,0.18374411761760712,0.2791487052017976,0.17912530899047852,0.2837675138289262,0.1810462474822998,0.2818465753371049
0.28550000000000003,0.4611253721825398,0.019321070984005928,0.44180430119853387,0.1841759979724884,0.2769493742100514,0.17955560982227325,0.28156976236026654,0.1814928948879242,0.2796324772946156
0.28725,0.45935792154567495,0.01940734125673771,0.43995058028893724,0.18456074595451355,0.2747971755911614,0.179978609085083,0.27937931246059194,0.1819307506084442,0.27742717093723074
0.28900000000000003,0.45759047090881,0.019493788480758667,0.43809668242805133,0.1848948895931244,0.2726955813156856,0.18039388954639435,0.27719658136241565,0.18235984444618225,0.27523062646262775
0.29075000000000006,0.4558415479685204,0.0195804163813591,0.4362611315871613,0.18517537415027618,0.2706661738182442,0.18080125749111176,0.27504029047740863,0.18278010189533234,0.27306144607318805
0.29250000000000004,0.4541173286236646,0.0196672473102808,0.4344500813133838,0.18540005385875702,0.2687172747649076,0.1812002956867218,0.2729170329369428,0.18319165706634521,0.2709256715573194
0.29425,0.4523931092788088,0.019754264503717422,0.4326388447750914,0.1855676919221878,0.266825417356621,0.18159085512161255,0.2708022541571963,0.1835944950580597,0.26879861422074913
0.29600000000000004,0.45066888993395304,0.019841499626636505,0.43082739030731654,0.18567858636379242,0.2649903035701606,0.18197251856327057,0.2686963713706825,0.18398860096931458,0.26668028896463847
0.29775000000000007,0.4489446705890972,0.019928935915231705,0.4290157346738655,0.18573454022407532,0.2632101303650219,0.1823451817035675,0.2665994888855297,0.18437404930591583,0.2645706212831814
0.29950000000000004,0.4472204512442414,0.020016569644212723,0.4272038816000287,0.18573907017707825,0.2614813810671632,0.18270844221115112,0.2645120090330903,0.18475085496902466,0.26246959627521677
0.30125,0.44549623189938564,0.020104417577385902,0.42539181432199974,0.18569764494895935,0.2597985869504263,0.18306216597557068,0.26243406592381496,0.18511907756328583,0.2603771543360998
0.30300000000000005,0.4437720125545298,0.020192474126815796,0.423579538427714,0.18561714887619019,0.2581548636783396,0.18340614438056946,0.26036586817396035,0.18547877669334412,0.2582932358611857
0.3047500000000001,0.442047793209674,0.02028074488043785,0.42176704832923617,0.18550589680671692,0.2565418964029571,0.18374018371105194,0.2583076094986221,0.18582996726036072,0.2562178259493133
0.3065,0.4403235738648183,0.02036922611296177,0.4199543477518565,0.18537284433841705,0.25495072952640124,0.18406404554843903,0.25625952831637927,0.1861727237701416,0.2541508500946767
0.30825,0.43859935451996246,0.020457902923226357,0.4181414515967361,0.18522731959819794,0.2533720349217645,0.1843777298927307,0.25422162462723175,0.18650704622268677,0.2520923082972757
0.31000000000000005,0.4368751351751066,0.020546788349747658,0.41632834682535896,0.18507809937000275,0.2517970358051039,0.1846809834241867,0.2521941517509199,0.18683308362960815,0.25004205154549847
0.31175,0.435183044940664,0.02063586935400963,0.4145471755866544,0.18493308126926422,0.2502499636713998,0.18497377634048462,0.2502092686001794,0.18715085089206696,0.24803219404859705
0.3135,0.43349095470622134,0.020725153386592865,0.4127658013196285,0.18479879200458527,0.24869216270163608,0.18525604903697968,0.24823490566924167,0.18746037781238556,0.24603057689383578
0.31525000000000003,0.4317988644717787,0.020814618095755577,0.4109842463760231,0.18468022346496582,0.24711864100681286,0.18552768230438232,0.24627118216739635,0.1877618134021759,0.24403705106960277
0.31700000000000006,0.430106774237336,0.020904267206788063,0.40920250703054795,0.18458043038845062,0.2455263438488854,0.18578870594501495,0.24431806829232106,0.1880551278591156,0.2420516463782204
0.31875000000000003,0.42841468400289334,0.020994095131754875,0.40742058887113847,0.18450109660625458,0.24391358739663876,0.1860390603542328,0.24237562364866055,0.1883404701948166,0.24007421380807675
0.3205,0.42672259376845073,0.02108408510684967,0.40563850866160106,0.18444234132766724,0.2422802524407835,0.18627877533435822,0.24044381843409252,0.18861787021160126,0.23810472355684947
0.32225000000000004,0.42503050353400806,0.021174252033233643,0.4038562515007744,0.18440313637256622,0.24062736716144184,0.186507910490036,0.23852259304397205,0.18888749182224274,0.23614301171176533
0.32400000000000007,0.42333841329956534,0.021264556795358658,0.4020738565042067,0.1843816339969635,0.23895677930260184,0.18672654032707214,0.2366118729724932,0.18914930522441864,0.2341891080751467
0.32575000000000004,0.42164632306512273,0.02135499007999897,0.40029133298512376,0.18437528610229492,0.2372710369628278,0.1869346797466278,0.23471164331849492,0.1894034892320633,0.23224283383305944
0.3275,0.41995423283068006,0.021445581689476967,0.3985086511412031,0.18438121676445007,0.23557301606623,0.18713247776031494,0.23282175507036512,0.1896500438451767,0.23030418898550337
0.32925000000000004,0.4182621425962374,0.021536286920309067,0.39672585567592833,0.18439656496047974,0.23386557763575766,0.1873200386762619,0.2309421039199755,0.18988913297653198,0.2283730096197054
0.33100000000000007,0.4165902138833752,0.021627109497785568,0.3949631043855896,0.18441835045814514,0.23217186342523005,0.18749749660491943,0.22909271727845576,0.19012078642845154,0.22646942745492366
0.33275000000000005,0.41493340631169845,0.02171802520751953,0.3932153811041789,0.18444380164146423,0.23048960467023422,0.18766498565673828,0.22726842065496017,0.19034510850906372,0.22458829780263473
0.3345,0.41327659874002165,0.021809030324220657,0.391467568415801,0.18447035551071167,0.22880624322930998,0.18782271444797516,0.2254538842920465,0.1905622035264969,0.22271439521352476
0.33625000000000005,0.41161979116834485,0.02190011739730835,0.3897196737710365,0.1844957321882248,0.22712405898012006,0.18797078728675842,0.22364900388158643,0.19077220559120178,0.22084758557714307
0.3380000000000001,0.409962983596668,0.021991264075040817,0.3879717195216272,0.18451803922653198,0.225444944370136,0.18810950219631195,0.22185348140035605,0.19097508490085602,0.21898789869581198
0.33975000000000005,0.40830617602499125,0.022082466632127762,0.3862237093928635,0.18453554809093475,0.2237706279340565,0.1882389783859253,0.22006719763906596,0.1911710649728775,0.21713511105211375
0.3415,0.40664936845331445,0.022173698991537094,0.38447566946177736,0.18454699218273163,0.22210237627058282,0.18835945427417755,0.2182899141791369,0.19136019051074982,0.21528917794256464
0.34325000000000006,0.40499256088163765,0.022264959290623665,0.382727601591014,0.18455128371715546,0.2204412771644822,0.1884712427854538,0.21652131809618386,0.19154253602027893,0.21345002486135872
0.34500000000000003,0.40333575330996085,0.02235623262822628,0.3809795206817346,0.18454764783382416,0.2187881054761367,0.18857444822788239,0.21476130508207847,0.1917182207107544,0.21161753259920646
0.34675,0.4016789457382841,0.022447505965828896,0.3792314397724552,0.18453557789325714,0.21714336784502697,0.18866939842700958,0.21300954731127453,0.19188734889030457,0.20979159684797954
0.34850000000000003,0.40002213816660726,0.02253876067698002,0.37748337748962724,0.18451464176177979,0.21550749640482747,0.18875627219676971,0.21126586596983754,0.1920500099658966,0.20797212820071065
0.35025000000000006,0.39837036228925277,0.022629985585808754,0.375740376703444,0.1844848245382309,0.21388553775102187,0.18883541226387024,0.20953495002538253,0.1922062486410141,0.20616411364823867
0.3520000000000001,0.396748776577832,0.022721175104379654,0.3740276014734523,0.18444612622261047,0.2123026503552215,0.1889069825410843,0.20784179403674768,0.19235630333423615,0.20439247324359583
0.35375,0.3951271908664113,0.022812291979789734,0.37231489888662156,0.18439872562885284,0.21072846523755845,0.1889713555574417,0.20615583530896958,0.19250012934207916,0.20262706152433213
0.35550000000000004,0.3935056051549905,0.022903338074684143,0.37060226708030636,0.18434296548366547,0.20916263967132503,0.18902871012687683,0.20447689502811367,0.19263789057731628,0.20086771457767422
0.35725000000000007,0.3918840194435697,0.022994298487901688,0.368889720955668,0.18427926301956177,0.20760475642400794,0.18907932937145233,0.20280469007211738,0.19276964664459229,0.19911437279897742
0.3590000000000001,0.3902624337321489,0.02308514527976513,0.3671772884523838,0.18420808017253876,0.20605435355961016,0.18912342190742493,0.201139011824724,0.1928955316543579,0.197366902077791
0.36075,0.38864084802072824,0.023175880312919617,0.3654649677078086,0.18413011729717255,0.2045107307235557,0.18916131556034088,0.19947953246038735,0.19301562011241913,0.1956252279083091
0.36250000000000004,0.38701926230930744,0.023266484960913658,0.3637527773483938,0.18404589593410492,0.20297336637520252,0.1891932487487793,0.19782601356052815,0.1931299865245819,0.19388927578472553
0.3642500000000001,0.38539767659788665,0.023356929421424866,0.3620407471764618,0.18395613133907318,0.20144154525881347,0.18921945989131927,0.19617821670656738,0.193238765001297,0.19215891159658965
0.366,0.38377609088646597,0.023447217419743538,0.36032887346672243,0.1838615983724594,0.19991449251400656,0.1892402172088623,0.19453587367760367,0.19334201514720917,0.1904340757392568
0.36775,0.3821545051750452,0.023537322878837585,0.3586171822962076,0.18376293778419495,0.19839156739085023,0.18925578892230988,0.1928987162527353,0.1934398114681244,0.1887146937069208
0.36950000000000005,0.3805329194636244,0.02362723834812641,0.356905681115498,0.18366093933582306,0.19687198012780133,0.18926630914211273,0.19126661032151165,0.1935323178768158,0.1870006015868086
0.3712500000000001,0.378931547007122,0.023716945201158524,0.3552146018059635,0.18355628848075867,0.19537525852636334,0.18927210569381714,0.18965944131330487,0.19361957907676697,0.18531196793035504
