alpha,ci_reference,ci_pchip,ci_linear,pchip_abs_error,linear_abs_error
0.17175,0.5832368021266019,0.5848651896784757,0.5901676446401309,0.0016283875518737778,0.006930842513529045
0.1735,0.581220495415132,0.5828424682257074,0.5882096587955904,0.0016219728105754116,0.0069891633804584075
0.17525,0.5792088876933312,0.5808230924310009,0.5862516729510499,0.001614204737669711,0.00704278525771862
0.177,0.5771718998143703,0.5788070811191327,0.5842936871065093,0.0016351813047623676,0.00712178729213897
0.17875,0.5752032914934525,0.5767944531148791,0.5823357012619688,0.0015911616214265845,0.007132409768516257
0.1805,0.5731859979018504,0.5747852272430168,0.5803777154174282,0.0015992293411664082,0.007191717515577789
0.18225,0.571190867833886,0.5727794223283224,0.5784197295728877,0.0015885544944364005,0.007228861739001724
0.184,0.5692225559520387,0.570777057195572,0.576461743728347,0.0015545012435332906,0.007239187776308276
0.18575,0.5672132649823567,0.5687781506695426,0.5745037578838065,0.0015648856871859351,0.0072904929014497855
0.1875,0.5652460576378611,0.5667827215750103,0.5725457720392659,0.0015366639371492408,0.0072997144014048665
0.18925,0.5632873562144978,0.5647907887367519,0.5705877861947254,0.0015034325222541556,0.0073004299802276185
0.191,0.561287239842014,0.5628023709795437,0.5686298003501848,0.0015151311375296572,0.007342560508170837
0.19275,0.5593517697146376,0.5608174871281623,0.5666718145056443,0.0014657174135246365,0.007320044791006675
0.1945,0.5573647579251558,0.5588361560073842,0.5647138286611038,0.0014713980822284034,0.007349070735947927
0.19625,0.555427307845314,0.5568583964419859,0.5627558428165632,0.0014310885966718478,0.00732853497124919
0.198,0.5534712701517714,0.5548842272567438,0.5607978569720227,0.0014129571049723566,0.007326586820251224
0.19975,0.551511019169321,0.5529136672764347,0.5588398711274821,0.0014026481071136576,0.007328851958161131
0.2015,0.5495762039609514,0.5509467353258346,0.5568818852829416,0.0013705313648831874,0.007305681321990165
0.20325,0.5476579260463313,0.5489834502297205,0.554923899438401,0.0013255241833891596,0.007265973392069691
0.205,0.5457169515726442,0.5470238308128688,0.5529659135938605,0.0013068792402245455,0.007248962021216276
0.20675,0.5437623904921868,0.5450678959000557,0.5510079277493198,0.00130550540786889,0.007245537257133061
0.2085,0.5418534233174227,0.543115664316058,0.5490499419047794,0.0012622409986352556,0.007196518587356704
0.21025,0.539916554340688,0.541167154885652,0.5470919560602387,0.0012506005449640645,0.007175401719550778
0.212,0.5380123123784611,0.5392223864336145,0.5451339702156982,0.0012100740551533873,0.007121657837237061
0.21375,0.5361145181717437,0.5372813777847218,0.5431759843711577,0.0011668596129781328,0.007061466199413946
0.2155,0.5341883251281477,0.5353441477637504,0.5412179985266171,0.0011558226356026546,0.007029673398469383
0.21725,0.5323001888647101,0.5334107151954769,0.5392600126820766,0.0011105263307668034,0.006959823817366484
0.219,0.5303981318493493,0.5314810989046778,0.537302026837536,0.0010829670553285098,0.006903894988186776
0.22075,0.5285027365835135,0.5295553177161293,0.5353440409929955,0.0010525811326157486,0.006841304409481941
0.2225,0.5266007596785167,0.5276333904546081,0.5333860551484549,0.0010326307760913922,0.006785295469938224
0.22425,0.524727049004598,0.5257153359448911,0.5314280693039144,0.0009882869402930705,0.006701020299316407
0.226,0.5228267447395107,0.5238011730117542,0.5294700834593737,0.0009744282722434772,0.006643338719863001
0.22775,0.5209624135528927,0.5218909204799743,0.5275120976148333,0.0009285069270815738,0.006549684061940564
0.2295,0.5190743124020155,0.5199845971743277,0.5255541117702927,0.0009102847723121421,0.006479799368277139
0.23125,0.517203717310335,0.518082221919591,0.5235961259257521,0.0008785046092559812,0.006392408615417122
0.233,0.5153282097584436,0.5161838135405407,0.5216381400812116,0.0008556037820970364,0.006309930322767943
0.23475,0.5134739450554568,0.5142893908619532,0.5196801542366711,0.0008154458064963954,0.006206209181214284
0.2365,0.5116087897659702,0.5123989727086052,0.5177221683921305,0.0007901829426349982,0.006113378626160237
0.23825,0.509763637034585,0.5105125779052729,0.5157641825475899,0.0007489408706878864,0.006000545513004885
0.24,0.507906644502741,0.5086302252767332,0.5138061967030494,0.0007235807739921496,0.005899552200308356
0.24175,0.506081275068914,0.5067519336477623,0.5118482108585088,0.0006706585788482933,0.0057669357895948625
0.2435,0.5042115887778982,0.5048777218431367,0.5098902250139683,0.00066613306523855,0.005678636236070123
0.24525,0.5023719401072012,0.5030076086876332,0.5079322391694278,0.0006356685804319584,0.005560299062226548
0.247,0.5005439194576056,0.5011416130060279,0.5059742533248872,0.0005976935484223178,0.005430333867281645
0.24875,0.4986953651479393,0.4992797536230976,0.5040162674803467,0.0005843884751583484,0.005320902332407396
0.2505,0.4968654532057282,0.4974220493636187,0.5020582816358061,0.0005565961578904988,0.0051928284300779
0.25225,0.495059943980218,0.49556851905236776,0.5001002957912656,0.0005085750721497417,0.005040351811047561
0.254,0.4932113769707668,0.49371918151412125,0.498142309946725,0.0005078045433544731,0.004930932975958202
0.25575,0.491442997795687,0.49187405557365566,0.49618432410218444,0.0004310577779686464,0.004741326306497429
0.2575,0.4896242147440788,0.4900331600557475,0.49422633825764384,0.00040894531166868475,0.004602123513565037
0.25925,0.4878143585713839,0.4881965137851733,0.49226835241310335,0.00038215521378942574,0.004453993841719461
0.261,0.4859993141472595,0.48636413558670943,0.49031036656856275,0.00036482143944993606,0.004311052421303252
0.26275,0.4841880914521772,0.4845360442851326,0.4883523807240222,0.00034795283295535606,0.004164289271844979
0.2645,0.4823975430112882,0.4827122587052191,0.48639439487948166,0.0003147156939309337,0.003996851868193485
0.26625,0.4805986551756548,0.4808927976717457,0.4844364090349411,0.00029414249609088783,0.003837753859286308
0.268,0.4788229105909368,0.47907768000948864,0.4824784231904006,0.00025476941855184787,0.003655512599463784
0.26975,0.4770400264542292,0.4772669245432246,0.48052043734586003,0.00022689808899539754,0.003480410891630814
0.2715,0.4752273201701077,0.4754605500977301,0.47856245150131943,0.00023322992762236927,0.003335131331211716
0.27325,0.4734733657953551,0.47365857549778145,0.47660446565677894,0.0001852097024263588,0.0031310998614238472
0.275,0.4716854078187273,0.4718610195681553,0.4746464798122383,0.00017561174942798408,0.0029610719935109775
0.27675,0.4699132668704668,0.4700679011336281,0.4726884939676978,0.0001546342631613129,0.0027752270972309923
0.2785,0.4681304448651678,0.46827923901897645,0.4707305081231572,0.00014879415380864014,0.0026000632579893934
0.28025,0.466385069029666,0.4664950520489768,0.46877252227861665,0.00010998301931081089,0.0023874532489506772
0.282,0.4646220270698725,0.4647153590484056,0.46681453643407617,9.33319785331177e-05,0.0021925093642036764
0.28375,0.4628599368930234,0.46294017884203936,0.46485655058953557,8.024194901595783e-05,0.0019966136965121617
0.2855,0.4611116200738828,0.4611695302546547,0.462898564744995,5.7910180771891806e-05,0.0017869446711122339
0.28725,0.4593567075656319,0.4594034321110279,0.4609405789004545,4.6724545396004125e-05,0.001583871334822573
0.289,0.4575934347908175,0.45764190323593573,0.45898259305591393,4.8468445118243775e-05,0.0013891582650964462
0.29075,0.455851231398075,0.45588496245415444,0.4570246072113734,3.37310560794557e-05,0.0011733758132984051
0.2925,0.4540977360419867,0.4541326285904608,0.45506662136683285,3.489254847405254e-05,0.0009688853248461249
0.29425,0.4523605141218687,0.4523849204696311,0.45310863552229225,2.44063477624068e-05,0.0007481214004235737
0.296,0.4506225410512987,0.450641856916442,0.45115064967775176,1.9315865143310074e-05,0.0005281086264530832
0.29775,0.448906169376723,0.4489034567556698,0.44919266383321116,2.712621053224673e-06,0.0002864944564881511
0.2995,0.4471695395174138,0.4471697388120912,0.4472346779886706,1.9929467742763052e-07,6.513847125683148e-05
0.30125,0.4454395383222722,0.4454403935925271,0.4455771958800914,8.552702548958457e-07,0.0001376575578192485
0.303,0.4437324234552138,0.443714517044611,0.44403991526589687,1.790641060278597e-05,0.0003074918106830693
0.3047500000000001,0.4419984350629391,0.44199204179085855,0.4425026346517022,6.39327208057372e-06,0.0005041995887630768
0.3065,0.4402894228919956,0.4402729525202256,0.4409653540375077,1.647037176999433e-05,0.0006759311455121209
0.30825,0.4385810967544201,0.43855723392166734,0.439428073423313,2.386283275274126e-05,0.0008469766688929403
0.31,0.4368751351751067,0.4368448706841398,0.43789079280911847,3.026449096688033e-05,0.0010156576340117907
0.31175,0.4351683170829603,0.4351358474965984,0.43635351219492385,3.246958636188291e-05,0.0011851951119635773
0.3135,0.4334593896666178,0.4334301490479988,0.4348162315807293,2.924061861897531e-05,0.0013568419141115062
0.31525,0.4317520176946979,0.43172776002729674,0.4332789509665347,2.4257667401161864e-05,0.0015269332718367834
0.317,0.4300536475009274,0.4300286651234476,0.43174167035234007,2.4982377479776385e-05,0.0016880228514126738
0.31875,0.4283588789469954,0.42833284902540725,0.4302043897381455,2.602992158817763e-05,0.0018455107911500845
0.3205,0.426672529857822,0.42664029642213114,0.4286671091239509,3.22334356908649e-05,0.001994579266128893
0.32225,0.4249762892140863,0.4249509920025751,0.4271298285097563,2.5297211511232653e-05,0.0021535392956699706
0.324,0.423287114128383,0.4232649204556945,0.42559254789556167,2.2193672688464172e-05,0.0023054337671786773
0.32575,0.4216195594343213,0.42158206647044516,0.4240552672813671,3.749296387611789e-05,0.0024357078470458315
0.3275,0.4199189914383046,0.41990241473578255,0.4225179866671725,1.6576702522030917e-05,0.0025989952288679175
0.32925,0.4182371694982519,0.41822594994066253,0.4209807060529779,1.1219557589370321e-05,0.0027435365547259782
0.331,0.4165794675548293,0.41655265677404046,0.41944342543878327,2.6810780788810717e-05,0.0028639578839539936
0.33275,0.4149032402993553,0.4148825199248722,0.4179061448245887,2.072037448314079e-05,0.0030029045252333852
0.3345,0.4132351266181065,0.41321552408211315,0.4163688642103941,1.9602535993368253e-05,0.0031337375922875776
0.33625,0.4115761315497918,0.41155165393471915,0.4148315835961995,2.447761507262669e-05,0.003255452046407703
0.3380000000000001,0.4099195731997616,0.40989089417164554,0.4132943029820048,2.867902811604095e-05,0.0033747297822432354
0.33975,0.4082587964311219,0.40823322948184837,0.4117570223678103,2.556694927352554e-05,0.003498225936688415
0.3415,0.4066220595742198,0.4065786445542829,0.4102197417536157,4.3415019936932087e-05,0.003597682179395878
0.34325,0.4049680337664057,0.404927124077905,0.4086824611394211,4.090968850073429e-05,0.003714427373015361
0.345,0.4033089438425708,0.40327865274167,0.4071451805252265,3.0291100900803336e-05,0.0038362366826557026
0.34675,0.4016666250116207,0.40163321523453377,0.4056078999110319,3.34097770869346e-05,0.003941274899411207
0.3485,0.4000094433976732,0.3999907962454519,0.4040706192968373,1.8647152221273888e-05,0.0040611758991641045
0.35025,0.3983752083961496,0.3983513804633799,0.4025333386826427,2.38279327696711e-05,0.004158130286493089
0.3520000000000001,0.3967539612520478,0.39671495257727357,0.400996058068448,3.9008674774243524e-05,0.004242096816400198
0.35375,0.3951173923666786,0.39508149727608843,0.3994587774542535,3.58950905901545e-05,0.004341385087574923
0.3555,0.3934914794065209,0.3934509992487802,0.39792149684005895,4.048015774071878e-05,0.004430017433538047
0.35725,0.3918646858048099,0.39182344318430423,0.3963842162258643,4.124262050564376e-05,0.004519530421054407
0.3590000000000001,0.3902172101316586,0.3901988137716164,0.3948469356116696,1.839636004219436e-05,0.004629725480011004
0.36075,0.3886156830866089,0.3885770956996724,0.3933096549974751,3.858738693646169e-05,0.004693971910866235
0.3625,0.3869735955010591,0.3869582736574277,0.3917723743832805,1.5321843631399545e-05,0.004798778882221411
0.3642500000000001,0.3853756880619002,0.3853423323338378,0.39023509376908583,3.3355728062400836e-05,0.004859405707185627
0.366,0.3837589401394566,0.38372925641785866,0.3886978131548913,2.968372159795063e-05,0.004938873015434719
0.36775,0.3821390572576209,0.3821190305984457,0.3871605325406967,2.0026659175165218e-05,0.005021475283075838
0.3695,0.3805223421438017,0.3805116395645546,0.38562325192650215,1.0702579247123811e-05,0.005100909782700447
0.3712500000000001,0.3789028320991269,0.3789070680051408,0.3840859713123075,4.23590601389412e-06,0.005183139213180588
0.373,0.3773299250579412,0.3773053006091603,0.3825486906981129,2.4624448780929953e-05,0.0052187656401717075
0.37475,0.3756990198913998,0.3757063220655683,0.3810114100839183,7.302174168499764e-06,0.005312390192518501
0.3765,0.3740972462358494,0.3741101170633208,0.3794741294697237,1.2870827471422874e-05,0.005376883233874308
0.3782500000000001,0.3725269497712656,0.3725166702913732,0.37793684885552903,1.0279479892405519e-05,0.005409899084263425
0.38,0.3709272863378144,0.37092596643868125,0.3763995682413345,1.3198991331564436e-06,0.005472281903520115
0.38175,0.3693453852261602,0.3693379901942005,0.37486228762713997,7.395031959733789e-06,0.00551690240097974
0.3835,0.3677266185418325,0.3677527262468865,0.37332500701294535,2.610770505401261e-05,0.005598388471112881
0.3852500000000001,0.3661635008139299,0.36617015928569496,0.3717877263987507,6.658471765064178e-06,0.005624225584820786
0.387,0.3645805197888258,0.3645902739995816,0.3702504457845561,9.754210755830162e-06,0.005669925995730352
0.38875,0.362998447747809,0.363013055077502,0.36871316517036157,1.4607329692994941e-05,0.005714717422552584
0.3905,0.36141768722538,0.36143848720841165,0.3671758845561669,2.0799983031671854e-05,0.005758197330786918
0.3922500000000001,0.3598469864124621,0.3598665550812662,0.36563860394197223,1.9568668804093026e-05,0.005791617529510129
0.394,0.3582559737808901,0.35829724338502156,0.3641013233277777,4.126960413147751e-05,0.005845349546887646
0.39575,0.3567060912266134,0.35673053680863304,0.36256404271358317,2.4445582019638756e-05,0.00585795148696977
0.3975000000000001,0.3551349975343754,0.35516642004105625,0.3610267620993885,3.14225066808671e-05,0.005891764565013113
0.39925,0.3535893081423726,0.3536048777712471,0.35948948148519394,1.5569628874501085e-05,0.005900173342821335
0.401,0.3520089096724659,0.35204589468816094,0.3579522008709993,3.698501569504575e-05,0.005943291198533429
0.40275,0.3504508714407964,0.35048945548075355,0.35641492025680477,3.858403995715687e-05,0.0059640488160083716
0.4045000000000001,0.3488873281764263,0.34893554483798045,0.3548776396426101,4.821666155413462e-05,0.005990311466183784
0.40625,0.3473335514980554,0.3473841474487975,0.35334035902841554,5.0595950742082785e-05,0.006006807530360148
0.408,0.3457636733438954,0.34583524800216003,0.351803078414221,7.157465826462817e-05,0.006039405070325576
0.40975,0.3442458702300365,0.34428883118702375,0.35026579780002637,4.2960956987248e-05,0.006019927569989869
0.4115000000000001,0.3426734636190782,0.34274488169234424,0.3487285171858317,7.141807326604965e-05,0.00605505356675351
0.41325,0.3411401048130867,0.34120338420707735,0.34719123657163714,6.327939399064508e-05,0.006051131758550432
0.415,0.3395963805810048,0.33966432342017866,0.3456539559574426,6.794283917388455e-05,0.006057575376437807
0.41675,0.3380475803550723,0.33812768402060356,0.34411667534324797,8.010366553123927e-05,0.0060690949881756495
0.4185000000000001,0.3364981522399116,0.3365934506973077,0.3425793947290533,9.529845739608689e-05,0.006081242489141714
0.42025,0.3349817138481375,0.33506160813924696,0.34104211411485874,7.989429110943913e-05,0.006060400266721222
0.422,0.3334445669463686,0.33353214103537693,0.3395048335006642,8.757408900833541e-05,0.00606026655429559
0.42375,0.33190921188036,0.33200503407465287,0.33796755288646957,9.582219429288275e-05,0.00605834100610958
0.4255000000000001,0.3303855583195216,0.3304802719460308,0.3364302722722749,9.47136265092019e-05,0.0060447139527533
0.42725,0.3288356042085334,0.3289578393384663,0.33489299165808034,0.00012223512993286834,0.006057387449546925
0.429,0.3273239394113548,0.3274377209409148,0.3333557110438858,0.00011378152955998644,0.006031771632530991
0.4307500000000001,0.3258158827621601,0.32591990144233196,0.3318184304296911,0.00010401868017184679,0.006002547667531
0.4325000000000001,0.3242815098906512,0.3244043655316736,0.3302811498154965,0.00012285564102243463,0.0059996399248453125
0.43425,0.32275870072091,0.32289109789789533,0.32874386920130194,0.0001323971769853216,0.005985168480391934
0.436,0.3212652495420172,0.32138008322995254,0.3272065885871074,0.0001148336879353562,0.005941339045090199
0.4377500000000001,0.3197379426453678,0.3198713062168009,0.3256693079729127,0.000133363571433065,0.005931365327544902
0.4395,0.3182246205716313,0.31836475154739624,0.32413202735871816,0.0001401309757649294,0.005907406787086844
0.44125,0.3167273790212485,0.3168604039106941,0.3225947467445236,0.00013302488944560986,0.005867367723275119
0.443,0.3152031394698728,0.31535824799565,0.321057466130329,0.00015510852577721446,0.0058543266604562105
0.4447500000000001,0.3137038121714248,0.31385826849121956,0.3195201855161343,0.00015445631979477126,0.0058163733447095245
0.4465,0.3122193505256586,0.31236045008635865,0.3179829049019398,0.00014109956070007534,0.0057635543762812325
0.44825,0.310715198059071,0.3108647774700227,0.3164456242877452,0.0001495794109517279,0.005730426228674201
0.45,0.3092329543672661,0.3093712353311673,0.3149083436735506,0.00013828096390117173,0.005675389306284473
0.4517500000000001,0.3077142576877517,0.307879808358748,0.3133710630593559,0.00016555067099632836,0.005656805371604234
0.4535,0.306236408010898,0.30639048124172086,0.31183378244516136,0.00015407323082283764,0.005597374434263336
0.45525,0.3047454402850019,0.3049032386690411,0.3102965018309668,0.00015779838403923163,0.005551061545964908
0.4570000000000001,0.3032355283525833,0.30341806532966437,0.30875922121677213,0.00018253697708109362,0.005523692864188856
0.4587500000000001,0.3017675284385321,0.3019349459125465,0.3072219406025775,0.00016741747401438634,0.005454412164045408
0.4605,0.3002595015153587,0.30045386510664296,0.305684659988383,0.0001943635912842745,0.005425158473024327
0.46225,0.2988072506732494,0.29897480760090944,0.30414737937418845,0.0001675569276600175,0.005340128700939029
0.4640000000000001,0.2973206642666114,0.2974977580843014,0.30261009875999373,0.00017709381768998833,0.005289434493382317
0.4657500000000001,0.295835527984451,0.29602270124577473,0.3010728181457991,0.00018717326132372536,0.005237290161348107
0.4675,0.2943666691406561,0.294549621774285,0.29953553753160456,0.00018295263362888559,0.005168868390948433
0.46925,0.2928997196905011,0.2930785043587877,0.29799825691741,0.00017878466828658013,0.005098537226908895
0.4710000000000001,0.2914057414505182,0.29160933368823844,0.29646097630321533,0.00020359223772026258,0.005055234852697155
0.4727500000000001,0.2899549048790074,0.29014209445159295,0.2949236956890207,0.00018718957258556657,0.004968790810013335
0.4745,0.2884831311867029,0.288676771337807,0.2933864150748262,0.00019364015110412414,0.004903283888123333
0.47625,0.2870149964425972,0.28721334903583595,0.29184913446063165,0.00019835259323874865,0.004834138018034451
0.4780000000000001,0.2855604791103217,0.28575181223463536,0.29031185384643693,0.0001913331243136862,0.004751374736115255
0.47975,0.2841018743275492,0.2842921456231613,0.2887745732322424,0.00019027129561210998,0.00467269890469324
0.4815,0.2826103323239937,0.282834333890369,0.28723729261804787,0.0002240015663753092,0.004626960294054183
0.48325,0.2811604923270806,0.2813783617252142,0.2857000120038532,0.00021786939813356332,0.004539519676772574
0.4850000000000001,0.2797371675620205,0.27992421381665245,0.28416273138965853,0.00018704625463195068,0.004425563827638035
0.48675,0.2782628238470805,0.2784718748536395,0.282625450775464,0.00020905100655899123,0.004362626928383517
0.4885,0.2768190686626269,0.277021329525131,0.2810881701612694,0.00020226086250407782,0.0042691014986425135
0.4902500000000001,0.2753954745988348,0.27557256252008244,0.27955088954707474,0.00017708792124765393,0.004155414948239955
0.4920000000000001,0.2739187363286814,0.27412555852744946,0.2780136089328802,0.00020682219876805297,0.004094872604198774
0.49375,0.2724781631090083,0.27268030223618794,0.2764763283186856,0.00020213912717964577,0.003998165209677329
0.4955,0.2710355146586621,0.27123677833525317,0.27493904770449107,0.00020126367659106803,0.0039035330458289663
0.4972500000000001,0.2696079149814168,0.2697949715136008,0.2734017670902964,0.00018705653218403784,0.003793852108879614
0.4990000000000001,0.2681440889235087,0.2683548664601867,0.27186448647610173,0.00021077753667797516,0.0037203975525930133
0.50075,0.2667277150821411,0.26691644786396634,0.2703272058619072,0.00018873278182524045,0.0035994907797661235
0.5025000000000001,0.2652827589210773,0.26547970041389535,0.2687899252477126,0.00019694149281807016,0.003507166326635336
0.5042500000000001,0.2638633557869001,0.2640446087989293,0.26725264463351794,0.0001812530120292033,0.0033892888466178217
0.5060000000000001,0.2624292091983176,0.26261115770802396,0.2657153640193234,0.00018194850970637555,0.0032861548210058045
0.50775,0.2610039821148623,0.261179331830135,0.2641780834051288,0.00017534971527266574,0.0031741012902665178
0.5095000000000001,0.2595565547897498,0.2597491158542178,0.26264080279093416,0.0001925610644679665,0.003084248001184342
0.5112500000000001,0.2581464029363473,0.2583204944692281,0.2611035221767396,0.0001740915328808379,0.002957119240392325
0.513,0.2567402816284589,0.2568934523641216,0.25956624156254504,0.0001531707356626777,0.0028259599340861308
0.51475,0.2552987733252282,0.2554679742278538,0.2580289609483504,0.00016920090262556586,0.0027301876231222155
0.5165000000000001,0.2538617198342306,0.2540440447493804,0.2564916803341558,0.00018232491514980076,0.002629960499925199
0.5182500000000001,0.2524692477029053,0.252621648617657,0.25495439971996114,0.0001524009147517158,0.002485152017055847
0.52,0.2510544734996249,0.2512007705216393,0.25341711910576664,0.00014629702201440775,0.0023626456061417445
0.52175,0.2496311364136293,0.24978139515028286,0.25187983849157203,0.00015025873665355793,0.002248702077942727
0.5235000000000001,0.2482076360115495,0.24836350719254327,0.25034255787737736,0.0001558711809937774,0.0021349218658278657
0.5252500000000001,0.2468202997394288,0.24694709133737622,0.24880527726318277,0.00012679159794742878,0.0019849775237539835
0.527,0.2453863997958283,0.24553213227373735,0.24726799664898824,0.0001457324779090552,0.0018815968531599447
0.52875,0.2439920494262787,0.2441186146905822,0.24573071603479363,0.0001265652643034909,0.0017386666085149327
0.5305000000000001,0.2426000382353522,0.24270652327686645,0.244193435420599,0.00010648504151425375,0.0015933971852467865
0.5322500000000001,0.2412000131665428,0.24129584272154567,0.24265615480640437,9.582955500286872e-05,0.0014561416398615745
0.534,0.2397797866944885,0.23988655771357567,0.24111887419220984,0.00010677101908718178,0.001339087497721353
0.5357500000000001,0.2383870736480159,0.23847865294191187,0.23958159357801523,9.157929389597141e-05,0.0011945199299993325
0.5375000000000001,0.2369908343848042,0.23707211309550993,0.2380443129638206,8.127871070573445e-05,0.001053478579016387
0.5392500000000001,0.2355989228418483,0.23566692286332555,0.23650703234962597,6.800002147724915e-05,0.0009081095077776713
0.541,0.234180915190094,0.23426306693431437,0.23496975173543144,8.215174422035454e-05,0.0007888365453374291
0.5427500000000001,0.2328069332073324,0.23286052999743187,0.23343247112123683,5.3596790099474934e-05,0.0006255379139044337
0.5445000000000001,0.2314055426981864,0.23145929674163382,0.2318951905070422,5.375404344742929e-05,0.0004896478088557976
0.5462500000000001,0.2300272920417736,0.23005935185587575,0.23035790989284757,3.2059814102147755e-05,0.0003306178510739666
0.548,0.2286308395356169,0.22866068002911347,0.22882062927865304,2.9840493496580134e-05,0.00018978974303615614
0.5497500000000001,0.2272616231692393,0.22726326595030233,0.22728334866445843,1.6427810630159634e-06,2.172549521911593e-05
0.5515000000000001,0.2258764210215784,0.22586718216786822,0.22596699667825298,9.238853710180628e-06,9.057565667458523e-05
0.55325,0.2244989231944118,0.22447257303795518,0.22468746613004584,2.6350156456633744e-05,0.00018854293563402846
0.555,0.2231150797524453,0.2230794444042594,0.2234079355818386,3.563534818590286e-05,0.00029285582939331256
0.5567500000000001,0.2217428501553806,0.22168779973380756,0.22212840503363138,5.505042157302742e-05,0.0003855548782507878
0.5585000000000001,0.2203554021891334,0.22029764249362632,0.22084887448542415,5.775969550708693e-05,0.0004934722962907367
0.56025,0.2189793818635868,0.21890897615074228,0.219569343937217,7.040571284450126e-05,0.0005899620736302125
0.562,0.217609492527687,0.21752180417218187,0.21828981338900977,8.768835550512777e-05,0.0006803208613227751
0.5637500000000001,0.2162464890617434,0.21613613002497176,0.21701028284080254,0.0001103590367716456,0.0007637937790591354
0.5655000000000001,0.2148616561982183,0.2147519571761385,0.2157307522925953,0.00010969902207977333,0.0008690960943770198
