Mach,alpha,cr,ci,omega_i,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_edge_frac,max_center_jump,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,campaign_target_status
1.2,0.275,0.7615399999999999,1.229248e-05,3.3804320000000003e-06,1.4605736727491347e-08,0.6,0.85,1e-05,0.002,rejected,,-162.67072124065888,8.527932152256533e-16,600.0,exact_log_amplitude_match,-320.7683578800859,3.707312253795838e-15,1200.0,exact_log_amplitude_match,0.5918028852659809,0.4169672277139581,1.1883411402609447,320.5069042391631,0.5918028852659808,0.41696722771395806,1.188341140260945,320.50690423916296,0.008685529681700964,0.9706214491149622,0.9706637251196113,7.306575032571926,0.0798689209602519,0.9866037008407665,0.9892389883535293,17.345709898952887,True,0.5918028852659809,0.9866037008407665,1.188341140260945,320.5069042391631,0.11306751034255334,0.11306751034255354,0.003268167985754367,0.03840032575616302,0.11306751034255354,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected
1.2,0.275,0.27115600000000006,0.025702799999999998,0.00706827,3.7567286011548883e-06,0.2,0.45,0.015,0.06,strict_auto_validated,,-78.79722103522248,1.6218235002629335e-16,600.0,exact_log_amplitude_match,-114.5972799565603,4.677796359208562e-16,890.5256282798917,exact_log_amplitude_match,4.536187921303252e-05,6.10502832757455e-05,0.23625173841428654,9.469903929018688,4.536187921303252e-05,6.105028327561363e-05,0.23625173841428657,9.46990392901869,1.0420523311662143e-05,0.0013434838019886614,0.05427170986468926,3.2703226643352257,4.7116702241258105e-05,0.00289878733061095,0.24539113030501328,19.719294052027927,True,4.7116702241258105e-05,0.00289878733061095,0.24539113030501328,19.719294052027927,0.0032669307096026877,0.0032669307096026955,0.0017506042917477642,0.004058367790704855,0.004058367790704855,,strict_auto_validated
1.2,0.275,0.7615399999999999,0.001,0.000275,4.753714887300874e-06,0.6,0.85,0.001,0.008,rejected,,-162.44883302782378,5.157975983014948e-16,600.0,exact_log_amplitude_match,-320.3246288908093,2.1749832627087313e-15,1200.0,exact_log_amplitude_match,0.38019947064117376,0.4161456001573424,1.1142257652553398,212.79497978595813,0.3801994706411737,0.4161456001573424,1.1142257652553398,212.79497978595822,0.005572290921050022,0.9705145940573425,0.9705570294362891,10.937311800033363,0.051236210511329545,0.9864694829041107,0.9891047993395129,11.506879316905403,True,0.38019947064117376,0.9864694829041107,1.1142257652553398,212.79497978595822,0.10180780856834865,0.10180780856834859,0.0028601699080199544,0.03448226646838842,0.10180780856834865,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected
1.2,0.275,0.7615399999999999,0.005,0.0013750000000000001,0.00011845373470613897,0.6,0.85,0.005,0.02,rejected,,-161.55295020968975,4.600114005178208e-16,600.0,exact_log_amplitude_match,-318.53303512126644,2.056955194917537e-15,1200.0,exact_log_amplitude_match,0.06334933097017871,0.4128608713938708,0.8629679565705304,71.23274160303721,0.06334933097017871,0.412860871393871,0.8629679565705306,71.23274160303718,0.000922488002153849,0.9701320792319782,0.9701752237178112,31.661483348118733,0.008478733147179476,0.985958551643658,0.9885938593341385,3.8323449244612102,True,0.06334933097017871,0.985958551643658,0.9885938593341385,71.23274160303721,0.06850179762970787,0.06850179762970786,0.0019084016823712534,0.022979486051580334,0.06850179762970787,edge_not_decayed;center_jump_too_large;adjacent_jump_too_large,rejected
1.2,0.275,0.76064,0.015,0.004125,0.0010577827514297805,0.6,0.85,0.015,0.06,rejected,,-159.2791696630922,4.607869672565412e-16,600.0,exact_log_amplitude_match,-313.98512568893614,2.130911527526129e-15,1200.0,exact_log_amplitude_match,0.0007238083325078663,0.39914440034921184,0.4773367800341544,24.146085205214163,0.0007238083325078663,0.3991444003492115,0.47733678003415453,24.146085205214174,1.0389576954243294e-05,0.9688207617315323,0.9688655207051532,84.200037299609,9.544188075238355e-05,0.9844939855877183,0.9871317507031957,1.3002919384965033,True,0.0007238083325078663,0.9844939855877183,0.9871317507031957,84.200037299609,0.028900378325576404,0.028900378325576424,0.0007953687808341291,0.009588234194476198,0.028900378325576424,stage1_too_large;center_jump_too_large;adjacent_jump_too_large,rejected
1.2,0.275,0.27128399999999997,0.02,0.0055000000000000005,0.0026809820241476914,0.2,0.45,0.005,0.02,rejected,,-80.07154082257861,1.5221186245660042e-16,600.0,exact_log_amplitude_match,-148.31439402676102,8.496930740296033e-16,1144.415113447492,exact_log_amplitude_match,4.530139903361148e-05,0.00036130491476009076,0.35000794396391893,12.110759131743755,4.530139903361148e-05,0.00036130491475982475,0.350007943963919,12.110759131743754,1.0209758305399383e-05,0.0406193588294269,0.07888269654078499,4.062197883449799,4.6782169249405696e-05,0.01368566525586698,0.3614486797552922,25.548691799250975,True,4.6782169249405696e-05,0.0406193588294269,0.3614486797552922,25.548691799250975,0.004131512781653199,0.0041315127816531965,0.0022331159982525418,0.005120125886809509,0.005120125886809509,stage1_too_large;adjacent_jump_too_large,rejected
1.2,0.275,0.27749999999999997,1e-05,2.7500000000000004e-06,0.0060341452004437435,0.2,0.45,1e-05,0.002,rejected,,-87.07069603269082,2.3424519795835095e-16,600.0,exact_log_amplitude_match,-169.28963810137125,2.0806569002082032e-15,1200.0,exact_log_amplitude_match,0.9890962980537117,0.0007506700355015262,1.985484773280452,254.68758876078994,0.9890962980537117,0.0007506700355014477,1.9854847732804526,254.6875887607899,0.1251637090126789,0.13023594743104042,0.3607002033331301,65.44628305876216,0.9948203326571023,0.06675035818028323,1.9969750424627382,524.4328723959574,True,0.9948203326571023,0.13023594743104042,1.9969750424627382,524.4328723959574,0.09367517203488272,0.09367517203488289,0.052087587618180456,0.11349758799384499,0.11349758799384499,stage1_too_large;edge_not_decayed;adjacent_jump_too_large,rejected
1.2,0.275,0.272116,0.008,0.0022,0.008367771897546429,0.2,0.45,0.001,0.008,rejected,,-83.16486314596811,1.304828362451548e-16,600.0,exact_log_amplitude_match,-161.47181662792715,9.214062401794079e-16,1200.0,exact_log_amplitude_match,0.015026178290466909,0.0011882732977375992,0.9319109150840498,30.109739891949904,0.015026178290466907,0.001188273297737567,0.9319109150840497,30.109739891949896,0.0030290793084809214,0.11256780396693028,0.18786094612091161,9.287896103348965,0.015310908266669192,0.03812965698434818,0.9495696283135788,64.47217974626986,True,0.015310908266669192,0.11256780396693028,0.9495696283135788,64.47217974626986,0.033140570934877864,0.03314057093487787,0.018153991707519846,0.0407337629189532,0.0407337629189532,stage1_too_large;adjacent_jump_too_large,rejected
