source,row,alpha,Mach,cr,ci,alpha_col,mach_col,cr_col,ci_col,ci_abs_err,ci_rel_err,cr_abs_err,stage1_mismatch,stage2_mismatch,raw_status,strict_status,box_robustness_p_rel_l2_x1p50,box_robustness_u_rel_l2_x1p50,box_robustness_v_rel_l2_x1p50,box_robustness_p_rel_l2_x2p00,box_robustness_u_rel_l2_x2p00,box_robustness_v_rel_l2_x2p00,validation_level,err_cr_vs_blumen,err_ci_vs_blumen,best_err_cr_vs_blumen,best_err_ci_vs_blumen,best_stage1_mismatch,best_stage2_mismatch,err_cr_abs,err_ci_abs,box_validated,best_status,valid_spectral_candidate,valid_modal_candidate,best_err_cr_abs,best_err_ci_abs,best_err_ci_rel,anchor_alpha,continuation_anchor,continuation_accepted,err_ci_rel,status,best_raw_status,anchor_source_mode,accepted_modal,guide_err_cr_abs,guide_err_ci_abs,best_guide_err_cr_abs,best_guide_err_ci_abs,tail_ratio,summary_best_status,summary_best_stage1_mismatch,summary_best_stage2_mismatch,finite,unstable,reasonable_cr,status_text,has_bad_status,has_good_status,quality_flag,rank,Mach_round,alpha_round
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,94,0.275,1.4,0.4,0.02,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,7.94516922236106e-08,15339.590766495923,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.4,0.275
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,7755,0.3,1.4,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0377020902383254,284.3233981004656,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.4,0.3
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2048,0.1,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,1.6920171550300652e-06,1.0458643831944608e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2130,0.125,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,2.1078540350436235e-06,8.740192059679324e-21,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.125
assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,19,0.1375,1.5,0.3561293840907055,0.0454370701278998,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,2.9242691405786992e-06,8.883374749124309e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.1375
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2201,0.15,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,3.206297257827861e-06,1.7709815770409513e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.15
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_candidates.csv,12,0.15625,1.5,0.3623598528407056,0.0418239381434009,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,1.7671296518669656e-06,2.0131771728764467e-18,,,,,,,,,,,,,,,,,0.0068260972422494,,,,,,,,0.15,,,0.2061450706502542,validated,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan validated nan nan nan,True,True,bad_status,4,1.5,0.15625
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_candidates.csv,284,0.158333,1.5,0.2399414062499999,0.0374707031249999,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,0.0254194812899849,1.3342919540887097e-18,,,,,,,,,,,,,,,,,0.0150606514127454,,,,,,,,0.15,,,0.4614925024800502,validated,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan validated nan nan nan,True,True,bad_status,4,1.5,0.158333
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_candidates.csv,24,0.1625,1.5,0.3652797747157056,0.0399391725184009,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,1.5637777600864958e-06,2.376309309757678e-18,,,,,,,,,,,,,,,,,0.0063280503672494,,,,,,,,0.15,,,0.1997641791418697,validated,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan validated nan nan nan,True,True,bad_status,4,1.5,0.1625
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M140_M150_branch_guided_candidates.csv,96,0.165625,1.5,0.3680825090907056,0.0380056534011514,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,2.1496167389108205e-06,4.512945863174474e-19,,,,,,,,,,,,,,,,,0.006059458363374,,,,,,,,0.1625,,,0.1957197807227436,validated,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan validated nan nan nan,True,True,bad_status,4,1.5,0.165625
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_summary.csv,22,0.166667,1.5,0.2399414062499999,0.0374707031249999,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,,,,,,,,,,,,,,,,,,,,,not_run,,,,,,0.15,False,False,,,,,,,,,,,,,,True,True,True, nan nan nan nan not_run nan nan false nan nan nan nan,True,False,bad_status,4,1.5,0.166667
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_candidates.csv,36,0.16875,1.5,0.3680825090907056,0.0380056534011514,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,1.3867766336042515e-05,0.1201132485354517,,,,,,,,,,,,,,,,,0.0058023264692043,,,,,,,,0.15,,,0.1918623561672399,spectral_only,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan spectral_only nan nan nan,True,False,bad_status,4,1.5,0.16875
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M140_M150_branch_guided_candidates.csv,120,0.171875,1.5,0.3707649309657057,0.0360419490664191,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,3.091127056015438e-06,1.4900008137598943,,,,,,,,,,,,,,,,,0.0055371093749999,,,,,,,,0.1625,,,0.1877371864432251,spectral_only,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan spectral_only nan nan nan,True,False,bad_status,4,1.5,0.171875
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2289,0.175,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0060399631095722,1.2129789390747045e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.175
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M140_M150_branch_guided_candidates.csv,144,0.178125,1.5,0.3733235247157057,0.0340296978666221,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,1.5077533004489444e-05,8.868572448198023,,,,,,,,,,,,,,,,,0.0050455466701629,,,,,,,,0.1625,,,0.1804136201225251,spectral_only,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan spectral_only nan nan nan,True,False,bad_status,4,1.5,0.178125
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_candidates.csv,60,0.18125,1.5,0.3733575090907057,0.0340296978666221,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,1.4227747985890964e-05,15.077991583983907,,,,,,,,,,,,,,,,,0.0047754088050067,,,,,,,,0.15,,,0.1755480675242327,spectral_only,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan spectral_only nan nan nan,True,False,bad_status,4,1.5,0.18125
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_summary.csv,24,0.1875,1.5,0.2399414062499999,0.0374707031249999,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,,,,,,,,,,,,,,,,,,,,,not_run,,,,,,0.15,False,False,,,,,,,,,,,,,,True,True,True, nan nan nan nan not_run nan nan false nan nan nan nan,True,False,bad_status,4,1.5,0.1875
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_M15_candidates.csv,84,0.19375,1.5,0.3782325090907057,0.0298849314891429,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,3.250066490988632e-06,58.462976583682746,,,,,,,,,,,,,,,,,0.003623046875,,,,,,,,0.15,,,0.1500345922050207,spectral_only,,,,,,,,,,,,True,True,True, nan nan nan nan nan nan nan nan spectral_only nan nan nan,True,False,bad_status,4,1.5,0.19375
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2384,0.2,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0096965959443635,1.6615422259918074e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.2
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_summary.csv,26,0.2125,1.5,0.2399414062499999,0.0374707031249999,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,,,,,,,,,,,,,,,,,,,,,not_run,,,,,,0.15,False,False,,,,,,,,,,,,,,True,True,True, nan nan nan nan not_run nan nan false nan nan nan nan,True,False,bad_status,4,1.5,0.2125
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2439,0.2249999999999999,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0141343601734378,1.6590224660606425e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.225
assets/classic_supersonic/shooting/supersonic_shooting_modal_front_spectral_dense_summary.csv,28,0.2375,1.5,0.2399414062499999,0.0374707031249999,alpha,Mach,continuation_prev_cr,continuation_prev_ci,,,,,,,,,,,,,,,,,,,,,,,,not_run,,,,,,0.15,False,False,,,,,,,,,,,,,,True,True,True, nan nan nan nan not_run nan nan false nan nan nan nan,True,False,bad_status,4,1.5,0.2375
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2494,0.25,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0195507961397468,1.918739237489596e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.25
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2554,0.275,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0307579146554173,2.2006055440539527e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.275
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,2626,0.3,1.5,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0375487121595172,1.6940274345542366e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.5,0.3
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,5579,0.1,1.6,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,3.2482630237444154e-06,2.150212724337652e-20,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.6,0.1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,5674,0.125,1.6,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,4.26665323803942e-06,4.062463775959106e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.6,0.125
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,5760,0.15,1.6,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0089283741078946,2.010239161951412e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.6,0.15
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,5829,0.175,1.6,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0147121684107752,2.293452394452436e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.6,0.175
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,5910,0.2,1.6,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0217282052576963,2.4422509486782924e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.6,0.2
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,126,0.225,1.6,0.4,0.02,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,5.224077636466836e-08,6148.768051899467,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.6,0.225
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,130,0.25,1.6,0.4,0.02,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0009463054941226,9922.048960096026,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.6,0.25
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,134,0.275,1.6,0.4,0.02,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.004968329148051,14097.703787717932,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.6,0.275
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,18926,0.3,1.6,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0376421797586582,1.846863864014861e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.6,0.3
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,5966,0.1,1.7,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,3.504847716289288e-06,2.977712876583363e-20,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.7,0.1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,6050,0.125,1.7,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,5.301035732479014e-06,1.1778172057667768e-18,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.7,0.125
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,6134,0.15,1.7,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0107923036141751,1.381503289072478e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.7,0.15
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,6226,0.175,1.7,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0166962370435858,1.807802057820512e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.7,0.175
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,6316,0.2,1.7,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0237721845481032,2.1261857741594904e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.7,0.2
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,6788,0.1,1.8,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0060550518518881,3.826247959514032e-20,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.8,0.1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,6908,0.125,1.8,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0083456477526226,5.910699523236927e-20,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.8,0.125
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,7028,0.15,1.8,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0111076076260845,5.591782946202834e-20,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.8,0.15
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,7148,0.175,1.8,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0162488272701503,1.1256298029623448e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.8,0.175
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,7268,0.2,1.8,0.34,0.085,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.021901357672198,1.3482250398432308e-19,,,,validated,True,True,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan validated true true nan nan nan nan nan,True,True,bad_status,4,1.8,0.2
assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_selected_reference_points.csv,5,0.225,1.8,0.393999999999563,0.0267408165943966,alpha,Mach,cr_final,ci_final,,,,0.0478663045834635,1.6415634840273392e-19,,,,,,,,,shooting_root_only_no_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan shooting_root_only_no_box nan nan nan nan nan nan nan nan nan,True,False,bad_status,4,1.8,0.225
assets/classic_supersonic/shooting/supersonic_reference_M180_manual_single_selected_points.csv,0,0.25,1.8,0.4230769230767773,0.0271365720212778,alpha,Mach,cr_final,ci_final,,,,0.0448468067249187,4.011697629602678e-20,,,,,,,,,shooting_root_only_no_box,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan shooting_root_only_no_box false nan nan nan nan nan nan nan nan,True,False,bad_status,4,1.8,0.25
assets/classic_supersonic/shooting/supersonic_reference_M180_manual_single_selected_points.csv,1,0.26,1.8,0.4230769230766153,0.0266177708728375,alpha,Mach,cr_final,ci_final,,,,0.0489946586612651,4.224506071259576e-20,,,,,,,,,shooting_root_only_no_box,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan shooting_root_only_no_box false nan nan nan nan nan nan nan nan,True,False,bad_status,4,1.8,0.26
assets/classic_supersonic/shooting/supersonic_reference_M180_manual_single_selected_points.csv,2,0.275,1.8,0.4230769230767354,0.0258201118087628,alpha,Mach,cr_final,ci_final,,,,0.0555642403169517,4.471052582611939e-20,,,,,,,,,shooting_root_only_no_box,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan shooting_root_only_no_box false nan nan nan nan nan nan nan nan,True,False,bad_status,4,1.8,0.275
assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_selected_reference_points.csv,7,0.3,1.8,0.4109999999997963,0.0240177507426645,alpha,Mach,cr_final,ci_final,,,,0.0759800501889769,1.5974322262265478e-20,,,,,,,,,shooting_root_only_no_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan shooting_root_only_no_box nan nan nan nan nan nan nan nan nan,True,False,bad_status,4,1.8,0.3
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,66,0.2,1.9,0.44,0.034,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0134943050810025,305.1259138869122,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.9,0.2
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,70,0.25,1.9,0.44,0.034,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0252462916552141,701.7645707476706,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.9,0.25
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/all_candidate_summaries_normalized.csv,74,0.3,1.9,0.44,0.034,alpha,Mach,reference_cr,reference_ci,,,,,,,,,,,,,,,,,,,0.0405721331553025,1354.1734939850446,,,,spectral_only,True,False,,,,,,,,,,,,,,,,,,,,True,True,True, nan nan nan nan spectral_only true false nan nan nan nan nan,True,True,bad_status,4,1.9,0.3
