epoch,ci_anchor_loss,weighted_loss,ci_lr,grad_norm
1,1.6729336454686909e-10,1.672933645468691e-07,0.00019999999976849078,0.0010343563134192807
100,5.572658805164021e-10,5.57265880516402e-07,0.0001999976849170125,0.016221005641823136
200,1.6856237198585651e-10,1.685623719858565e-07,0.00019999073978088392,0.00025403912375715856
300,1.5060683890695128e-10,1.5060683890695128e-07,0.00019997916493011032,6.871226486004655e-05
400,1.372243091430071e-10,1.372243091430071e-07,0.00019996296092883366,6.570647972151452e-05
500,1.231367572577535e-10,1.231367572577535e-07,0.00019994212856681411,6.224761163727382e-05
600,1.0886859578323871e-10,1.0886859578323872e-07,0.00019991666885939155,5.852732500467653e-05
700,9.486129254928145e-11,9.486129254928144e-08,0.00019988658304743624,5.463015271147956e-05
800,8.146499973939914e-11,8.146499973939914e-08,0.0001998518725972882,5.06240226369499e-05
900,6.894604981598578e-11,6.894604981598578e-08,0.00019981253920068581,4.65706378943358e-05
1000,5.7493161655676496e-11,5.74931616556765e-08,0.0001997685847746833,4.252607914504635e-05
1100,4.7224158256955026e-11,4.7224158256955025e-08,0.00019972001146155744,3.8540961250735036e-05
1200,3.8193781158606626e-11,3.8193781158606626e-08,0.0001996668216287029,3.466037397850619e-05
1300,3.040260949261028e-11,3.0402609492610283e-08,0.0001996090178685172,3.092373042457344e-05
1400,2.380679508519742e-11,2.380679508519742e-08,0.00019954660299827397,2.7364601307843335e-05
1500,1.8328177357314315e-11,1.8328177357314315e-08,0.00019947958005998598,2.401058558053535e-05
1600,1.3864288425360042e-11,1.3864288425360043e-08,0.00019940795232025667,2.0883251671242928e-05
1700,1.0297773028469277e-11,1.0297773028469276e-08,0.000199331723270121,1.799817565804823e-05
1800,7.504812275256114e-12,7.504812275256114e-09,0.0001992508966248754,1.536622721907528e-05
1900,1.1011233617379591e-10,1.101123361737959e-07,0.00019916547632389646,0.016574864191553854
2000,4.40357961638387e-12,4.4035796163838705e-09,0.0001990754665304492,0.00011420811552149095
2100,4.03870774756793e-09,4.03870774756793e-06,0.00019898087163148392,0.11603557509595921
2200,2.5479248042002543e-11,2.5479248042002543e-08,0.00019888169623742254,0.008796581954584872
2300,3.3467490580503486e-12,3.3467490580503487e-09,0.00019877794518193386,7.440371473545662e-05
2400,1.7506370820127314e-07,0.00017506370820127314,0.00019866962352169798,0.8050038682083672
2500,5.4349825805653695e-12,5.43498258056537e-09,0.0001985567365361598,0.0017026431645924967
2600,3.265787959477461e-12,3.265787959477461e-09,0.00019843928972727168,2.9746019422301786e-05
2700,1.2226095005688522e-11,1.2226095005688521e-08,0.00019831728881922545,0.004455960207016432
2800,7.473108729961076e-11,7.473108729961075e-08,0.00019819073975817323,0.015446859699558597
2900,2.688836906546288e-10,2.688836906546288e-07,0.0001980596487119377,0.031231363183750832
3000,5.114298610551416e-12,5.114298610551416e-09,0.00019792402206971155,0.002513890664355155
3100,2.3859016867216823e-12,2.3859016867216823e-09,0.00019778386644174595,6.876257430411168e-05
3200,1.6864537604357963e-12,1.6864537604357963e-09,0.0001976391886590285,0.0002928122896951731
3300,7.47946726069167e-11,7.47946726069167e-08,0.00019748999577295025,0.015754889979839513
3400,2.7609707481179885e-12,2.7609707481179884e-09,0.0001973362950549619,8.895613989759326e-05
3500,6.546758876083416e-08,6.546758876083417e-05,0.00019717809399621966,0.34149436420269136
3600,2.993039262828199e-12,2.993039262828199e-09,0.00019701540030721997,0.001733506353477994
3700,8.273570416875848e-10,8.273570416875848e-07,0.00019684822191742366,0.053390717989732904
3800,2.3787834327576666e-12,2.3787834327576664e-09,0.0001966765669748696,0.0003103833846238856
3900,1.6309669363805483e-12,1.6309669363805482e-09,0.00019650044384577755,7.11913015302734e-06
4000,8.603872608622643e-11,8.603872608622642e-08,0.0001963198611141403,0.012416538024544945
4100,1.9116647021196014e-10,1.9116647021196014e-07,0.00019613482758130545,0.025502343240344186
4200,1.1931702370066566e-12,1.1931702370066567e-09,0.00019594535226554637,0.00047322497685051796
4300,1.1901966135798674e-09,1.1901966135798675e-06,0.00019575144440162266,0.0634781617916136
4400,1.5117436941410348e-12,1.5117436941410348e-09,0.00019555311344032997,0.0003255169386264849
4500,1.4625510120575503e-12,1.4625510120575504e-09,0.0001953503690480396,0.0012439171019125457
4600,1.5069426459311068e-10,1.5069426459311067e-07,0.00019514322110622718,0.022516587888127042
4700,1.7295860729804297e-12,1.7295860729804297e-09,0.00019493167971099118,5.0532330071287295e-05
4800,5.156190602867689e-10,5.156190602867689e-07,0.0001947157551725607,0.031124757478592145
4900,2.052753613681834e-08,2.052753613681834e-05,0.00019449545801479318,0.2624794344522172
5000,6.777820083641067e-12,6.777820083641067e-09,0.00019427079897466133,0.004134813578594993
5100,1.1038338656022902e-12,1.1038338656022901e-09,0.00019404178900172972,1.0905156147635295e-05
5200,1.092512520868616e-07,0.0001092512520868616,0.00019380843925762136,0.5833023791593676
5300,5.399858942274739e-12,5.399858942274739e-09,0.00019357076111547368,0.0033427730621372552
5400,6.529542683366124e-08,6.529542683366123e-05,0.0001933287661593839,0.35254077593628447
5500,3.016555901956801e-12,3.016555901956801e-09,0.00019308246618384483,0.0020325755372294445
5600,8.366487379120929e-09,8.366487379120929e-06,0.00019283187319316979,0.16442316893479864
5700,1.5754178560221234e-12,1.5754178560221235e-09,0.00019257699940090757,0.000776665280276842
5800,1.368616637157923e-12,1.368616637157923e-09,0.00019231785722924726,0.0009113378169503788
5900,4.952901088103308e-08,4.952901088103308e-05,0.00019205445930841277,0.39949415694144536
6000,8.643310161847359e-13,8.643310161847359e-10,0.00019178681847604708,0.0004595330765898499
6100,1.6726632278563267e-09,1.6726632278563268e-06,0.00019151494777658684,0.07280362566085889
6200,8.54465317286627e-13,8.54465317286627e-10,0.00019123886046062632,0.00043378726449776596
6300,1.6283088607753751e-09,1.6283088607753751e-06,0.00019095856998427185,0.0712447259705887
6400,2.0724613344488052e-08,2.0724613344488053e-05,0.00019067409000848585,0.19961222384259775
6500,1.569675368834789e-11,1.5696753688347888e-08,0.00019038543439842088,0.006792494466684547
6600,3.595955633372904e-11,3.5959556333729045e-08,0.00019009261722274424,0.010466706831470303
6700,6.784107594812213e-13,6.784107594812213e-10,0.00018979565275295196,0.00016282351762682843
6800,1.4489704009858244e-08,1.4489704009858244e-05,0.0001894945554626733,0.21156433348331277
6900,2.3019715140351194e-12,2.3019715140351193e-09,0.0001891893400269654,0.0023119716040069203
7000,2.7740403705344433e-09,2.7740403705344432e-06,0.00018888002132159807,0.0901502724157471
7100,9.11240343957867e-13,9.112403439578669e-10,0.0001885666144223286,0.00032478578923336455
7200,5.668238060975132e-13,5.668238060975132e-10,0.00018824913460416704,6.2704808486246516e-06
7300,1.0767154661930625e-08,1.0767154661930626e-05,0.00018792759734063193,0.18374800894827517
7400,1.8878115969881464e-10,1.8878115969881464e-07,0.00018760201830299582,0.024009888196827214
7500,4.872918176808137e-11,4.872918176808137e-08,0.0001872724133595217,0.012179516794557975
7600,7.549671209124903e-09,7.5496712091249034e-06,0.00018693879857468947,0.15212572001338762
7700,1.0613439467160177e-12,1.0613439467160177e-09,0.00018660119020841315,0.0013111236857227307
7800,7.628602154757694e-09,7.628602154757695e-06,0.00018625960471524815,0.1446417454529911
7900,5.060774882062113e-13,5.060774882062112e-10,0.00018591405874358952,0.0004341587721936928
8000,1.682372395033213e-08,1.6823723950332128e-05,0.00018556456913486046,0.21377408053446753
8100,1.1959237883601725e-12,1.1959237883601724e-09,0.00018521115292269145,0.0013982691749615827
8200,2.567483883623218e-10,2.567483883623218e-07,0.00018485382733209,0.027643441605321332
8300,1.6107458990921395e-11,1.6107458990921396e-08,0.00018449260977860136,0.0068997791367916865
8400,3.5423394629431434e-10,3.5423394629431434e-07,0.00018412751786745947,0.026753014442663
8500,6.984368929873872e-12,6.984368929873872e-09,0.00018375856939272897,0.0018990088511345123
8600,2.963769074978321e-11,2.963769074978321e-08,0.00018338578233643803,0.009165601401350584
8700,2.938452967406807e-13,2.9384529674068073e-10,0.00018300917486770187,0.00010212853175703564
8800,2.3096428842175345e-09,2.3096428842175346e-06,0.00018262876534183721,0.08226869721634215
8900,1.1553759876017401e-10,1.1553759876017402e-07,0.00018224457229946763,0.016896714796186256
9000,2.851308031721972e-13,2.851308031721972e-10,0.00018185661446562,0.00023751141815507256
9100,5.164842033849004e-10,5.164842033849004e-07,0.00018146491074881184,0.03432404083263966
9200,4.5292984456302573e-08,4.5292984456302576e-05,0.00018106948024012968,0.3022810214009282
9300,1.5818983055392737e-12,1.5818983055392737e-09,0.00018067034221229866,0.0015593060800865618
9400,1.2661149238374434e-09,1.2661149238374433e-06,0.00018026751611874314,0.05776939411511481
9500,5.426253959884472e-12,5.4262539598844725e-09,0.00017986102159263858,0.003187525867989469
9600,6.264058087145144e-09,6.264058087145143e-06,0.00017945087844595478,0.13460783230418033
9700,3.197678990133132e-12,3.197678990133132e-09,0.00017903710666849004,0.0029408838699372998
9800,1.929437459079171e-10,1.929437459079171e-07,0.00017861972642689707,0.015555848187024098
9900,1.5999643600956862e-10,1.5999643600956863e-07,0.0001781987580637,0.016804155210344257
10000,1.7706840948934412e-10,1.7706840948934412e-07,0.0001777742220963029,0.022392246705076828
10100,7.706612453883773e-08,7.706612453883774e-05,0.00017734613921599002,0.46857485269982097
10200,3.186002085076599e-08,3.186002085076599e-05,0.00017691453028691686,0.2520896672534127
10300,5.55095470336693e-12,5.55095470336693e-09,0.00017647941634509382,0.0035786290811241645
10400,6.623150156676339e-13,6.623150156676339e-10,0.00017604081859736055,0.0007702164935628043
10500,2.0960561220882496e-10,2.0960561220882496e-07,0.00017559875842035246,0.020898704929996608
10600,5.136692259933894e-08,5.136692259933894e-05,0.000175153257359459,0.3834321697438131
10700,5.509874574858783e-12,5.509874574858783e-09,0.00017470433712777326,0.003866951982839696
10800,5.880387046376209e-08,5.880387046376209e-05,0.0001742520196050341,0.34177351025310604
10900,8.237625114338119e-09,8.237625114338119e-06,0.00017379632683655943,0.15239337971042166
