Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,setting,source,validation_status
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-1999.9999999999343,8.324706960133561e-05,-4.0190406276990206e-05,0.0002697205055083274,-0.00013021691633744828,5.7371101367985806e-05,-2.9076004769007662e-05,-0.00013843341018993105,6.625607407960253e-05,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-1179.6663837113076,-0.002340937086558634,-0.0010910902492627242,-0.007584636160449974,-0.0035351324076112263,-0.0016431168938314813,-0.0007275870155319986,0.0038803010609599615,0.0018246037950900207,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-836.4167479660698,0.0029267438381383897,-0.009984160863481027,0.009482650035568384,-0.03234868119767853,0.0019019430463768777,-0.0069847558815392865,-0.004915163950640516,0.01655930428873459,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-647.8206317999015,-0.01994029261960017,0.01014291950997481,-0.06460654808750457,0.032863059212318385,-0.013735255823002694,0.007323609080196781,0.03316206068543911,-0.016727168376730876,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-528.5746663278279,0.03567636349153795,0.0067081175417641505,0.11559141771258295,0.021734300835315856,0.024908256071993276,0.004187521666651331,-0.059192393407451006,-0.011337553969742292,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-446.36760082966265,-0.019031503791436158,-0.046972901268226355,-0.06166207228425315,-0.1521922001090534,-0.013869859050880506,-0.03242110825511621,0.03133198417440078,0.07809177414399911,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-386.26228219886696,0.06402620764268949,-0.009221055042298658,0.20744491276231397,-0.029876218337047653,0.044415918537881134,-0.007274185073524182,-0.10634859589731058,0.014948682056000914,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-340.40165958749776,-0.03695751538158144,-0.06860136093377261,-0.11974234983632387,-0.22226840942542328,-0.026630426188656065,-0.0472262435819858,0.06097119571101599,0.11410032368850574,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-304.25831215571657,-0.056565086492461135,-0.07030738974980642,-0.18327088023557409,-0.22779594278937287,-0.040293301311022364,-0.04814980069289264,0.09351421490530663,0.11704298421594407,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-275.039637930475,0.03750276806309683,-0.09442582136824222,0.12150896852443374,-0.3059396612331048,0.024821031431240065,-0.06619063855915536,-0.06279352109497123,0.1565553908265256,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-250.9295590227856,0.07990560781566702,0.07854744149025855,0.2588941693227612,0.2544937104284377,0.056640718055019974,0.053568622725368914,-0.13221794566749934,-0.1308544711787802,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-230.6959948198959,-0.1162649497051455,-0.0357558735001699,-0.37669843704467143,-0.1158490301405505,-0.08135953565116044,-0.023312609231834723,0.19282267983147797,0.060016169316161376,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-213.47358408123247,0.12214820028441946,0.045785324000372836,0.3957601689215191,0.148344449761208,0.08558685717724042,0.030210593410241304,-0.20253367078343312,-0.07670022350842966,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-198.63669529184907,-0.0918847282211935,-0.10369177346553989,-0.297706519436667,-0.33596134602834926,-0.06531154304557411,-0.07089940737137226,0.15196431182840606,0.17266664100600607,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-185.72178868770982,-0.015423769407897948,0.14518545646992598,-0.04997301288158936,0.47040087896256016,-0.008780349869425424,0.10120506757768244,0.02642336814857142,-0.2409510683385142,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-174.37811512213435,0.14346103592757067,-0.05284001767978057,0.46481375640532896,-0.171201657282489,0.09908901158229996,-0.03868407810309263,-0.2384721854194644,0.08691831295375485,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-164.33537735490918,-0.08712183888639961,-0.1332984475390604,-0.2822747579919348,-0.4318869700265557,-0.062395728059889174,-0.0915591796827183,0.14389038274084562,0.22179303950006224,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-155.3819142990345,-0.13535608935571158,0.09460132079570265,-0.4385537295125056,0.3065082793780766,-0.09289015971289898,0.06762644058824935,0.22525122483243182,-0.15629629188874455,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-147.34961888918158,0.07822190847661727,0.15162339888958742,0.25343898346423993,0.49125981240226324,0.05645052679706078,0.10442638343549075,-0.12901157554098625,-0.25216617649312667,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-140.10328341823782,0.17213377957960152,-0.0352438688459667,0.5577134458379089,-0.11419013506093213,0.11927138804266742,-0.026828291207917455,-0.28597587435393135,0.05754377723204604,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-133.53292673575964,0.03466740464337284,-0.17709281215520079,0.11232239104452804,-0.5737807113828505,0.021738781839549776,-0.12365971409729959,-0.05855126743423241,0.2938156133049186,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.075,0.4369730559999999,0.02773224,0.0020799179999999996,-26.781722170990445,2000.0,-127.5481730938382,-0.14220133629863574,-0.11816837231716437,-0.46073232960757976,-0.38286552630761267,-0.10050855321951335,-0.080294508317648,0.23541883309775422,0.19698383511181544,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
