Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,setting,source,validation_status
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-1999.9999999999343,1.4694416977103858e-05,-2.3367482930333044e-05,5.304684528734492e-05,-8.435661337850228e-05,9.690544426175732e-06,-1.592094407298767e-05,-2.618530930356689e-05,4.1446469977968505e-05,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-1179.6663837113076,0.00026596508290391155,-0.0011833351657664086,0.0009601339492831204,-0.004271839948416736,0.00016790646275406665,-0.0008015306644183174,-0.0004767943700354265,0.0021006499878155525,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-836.4167479660698,-0.001854395527381874,-0.005606245664301637,-0.006694367853848563,-0.02023854684812891,-0.0013071887390772165,-0.003766706486325948,0.003272481527091258,0.009963837598071451,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-647.8206317999015,-0.011908224602071154,0.00753138838009519,-0.042988690813476865,0.027188312052143632,-0.007965474212169997,0.0052019994410436345,0.021177635631932302,-0.013331428438413881,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-528.5746663278279,0.011855788929630365,0.021347178885285333,0.04279939803596561,0.07706331577588003,0.008214527047796445,0.014295446615475778,-0.020976376841675647,-0.03795775025810645,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-446.36760082966265,-0.033467837811621014,-0.012350326335000343,-0.12081889449995185,-0.044584678069351236,-0.02271695718411015,-0.008008478417116693,0.05939384089770245,0.022059939108524662,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-386.26228219886696,0.040452461281199566,-0.02406119813555349,0.14603338522513043,-0.08686092526934812,0.02707386683469306,-0.01664301226891382,-0.07193512070668014,0.04258208630187576,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-340.40165958749776,0.046829538124499415,-0.03447648604975525,0.16905463262944287,-0.1244601146396164,0.031276663556796154,-0.023737551202601275,-0.08330003711207737,0.06105613463246308,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-304.25831215571657,-0.025480228140749274,0.0637981965231902,-0.0919836235881049,0.23031148944871666,-0.016574179647395312,0.0433233714485478,0.045492684500010094,-0.11321248702436652,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-275.039637930475,0.07753630183975567,0.012929194810207644,0.279906049641518,0.046674393264849574,0.05247481853307232,0.007965218219424499,-0.13765885187854301,-0.02325303762949756,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-250.9295590227856,0.08592831426982861,-0.018277025448077806,0.3102012145140813,-0.06598006186756089,0.05783317789959281,-0.013185852544217842,-0.1526802147261633,0.03213891037691945,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-230.6959948198959,0.08526954239019402,0.04505696585504958,0.30782304802860044,0.16265564673672897,0.058012258029587746,0.02957962631230878,-0.15127306818928762,-0.08034207141601257,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-213.47358408123247,-0.04471334259097424,0.09435495255823453,-0.161415166753417,0.3406213787352266,-0.029258142920748055,0.06414275112087198,0.07976580298520591,-0.1674103704258481,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-198.63669529184907,-0.05488124279107335,-0.09741074806785967,-0.1981212864757748,-0.3516528005249734,-0.03801174036736071,-0.06522481839775057,0.09710632386372599,0.17321048915920603,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-185.72178868770982,0.09568601937495391,0.0701871890728909,0.34542652994358364,0.25337575255313616,0.06529231830452996,0.04644331553610718,-0.1696790101931589,-0.12501325530766108,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-174.37811512213435,-0.1001518012983193,-0.07486471091027339,-0.3615480026869326,-0.27026160638608693,-0.06835339728912876,-0.04955728595887484,0.17759288541569052,0.1333374238724518,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-164.33537735490918,0.06963412418310284,0.11092112577505915,0.2513791883010013,0.4004252640479636,0.04810500322021161,0.07420083040686824,-0.12325738483845054,-0.19726064610159053,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.105,0.48087017600000004,0.0216054239999999,0.0022685695199999895,-46.06108539151491,2000.0,-155.3819142990345,0.014779805363429151,-0.13568501236157954,0.05335509736197922,-0.4898228946253021,0.008641865046073111,-0.09175127281383694,-0.026757517126937493,0.2409261257529616,ms3_y2000,convergence_audit_recomputed,convergence_audit_only_not_validated
